Source,GoogleTranslate,human1,human2
"Ces réflexions me pénétraient de douleur ; mais ce n’était rien en comparaison de celles qui regardaient l’avenir car je séchais de crainte pour Manon. Elle avait déjà été à l’Hôpital, et, quand elle en fût sortie par la bonne porte, je savais que les rechutes en ce genre étaient d’une conséquence extrêmement dangereuse. J’aurais voulu lui exprimer mes frayeurs ; j’appréhendais de lui en causer trop. Je tremblais pour elle, sans oser l’avertir du danger et je l’embrassais en soupirant, pour l’assurer du moins, de mon amour qui était presque le seul sentiment que j’osasse exprimer.","These reflections filled me with pain; but it was nothing compared to those who looked to the future because I was drying up with fear for Manon. She had already been in the Hospital, and when she came out of it by the right door, I knew that relapses of this kind were of an extremely dangerous consequence. I would have liked to express my fears to him; I was afraid to cause him too much. I trembled for her, without daring to warn her of the danger and I kissed her with a sigh, to assure her at least of my love which was almost the only feeling I dared to express.","Such thoughts as these filled my heart with grief. But that was nothing beside my forebodings for the future, whilst fear for Manon withered my very soul. She had already been an inmate of the Hôpital, and, even if she had left that institution by the front door, I knew that further offences of the same kind would entail extremely dangerous consequences. I would have liked to confide my fears to her, but was frightened of passing on too much of them to her. I trembled for her but dared not warn her of her peril, and I held her in my arms and sighed so as to convince her at least of my love, for love was almost the only sentiment I dared express.","""These feelings filled me with grief; but it was bliss compared with my prospects for the future.   My fear, on account of Manon, knew no bounds.   She had already been an inmate of the Magdalen; and even if she had left it by fair means, I knew that a relapse of this nature would be attended with disastrous consequences.   I wished to let her know my fears: I was apprehensive of exciting hers.   I trembled for her, without daring to put her on her guard against the danger; and I embraced her tenderly, to satisfy her, at least, of my love, which was almost the only sentiment to which I dared to give expression.  "
"– Laissez, laissez, répondis-je en sortant ; je vous reverrai plus tôt que vous ne pensez. Préparez-moi le plus noir de vos cachots ; je vais travailler à le mériter.","“Leave, leave,” I answered, going out; I'll see you sooner than you think. Prepare for me the blackest of your dungeons; I will work to earn it.","‘Oh, never mind that ,’ I said as I left him, ‘I shall be seeing you again sooner than you think. Get ready the blackest of your dungeons, for I am going to do my best to deserve it.’","`Do not stop me,' said I, as I went out; `we shall meet again sooner than you imagine: get ready your darkest dungeon, for I shall shortly become its tenant.'"
"Je montrai ce billet à Manon, et je lui appris de quelle ruse je m’étais servi pour m’introduire librement chez elle. Mon invention et celle de M. de T... lui parurent admirables. Nous en rîmes à notre aise pendant quelques moments. Mais, lorsque je lui parlai de la dernière comme d’un badinage, je fus surpris qu’elle insistât sérieusement à me la proposer comme une chose dont l’idée la ravissait. En vain lui demandai-je où elle voulait que je trouvasse, tout d’un coup, des gens propres à arrêter G... M... et à le garder fidèlement. Elle me dit qu’il fallait du moins tenter, puisque M. de T... nous garantissait encore une heure, et pour réponse à mes autres objections, elle me dit que je faisais le tyran et que je n’avais pas de complaisance pour elle. Elle ne trouvait rien de si joli que ce projet.","I showed this note to Manon, and told her what trick I had used to get into her house freely. My invention and that of M. de T... seemed to him admirable. We laughed at it for a few moments. But when I told her of the latter as a joke, I was surprised that she seriously insisted on offering it to me as something the idea of which delighted her. In vain did I ask her where she wanted me to find, all of a sudden, people capable of arresting G... M... and keeping him faithfully. She told me that we should at least try, since M. de T... guaranteed us another hour, and in response to my other objections, she told me that I was playing the tyrant and that I had no complaisance. for her. She couldn't think of anything so pretty as this project.","I showed this note to Manon and explained to her the trick I had used in order to gain free admission into her house. She was vastly amused by my ingenuity and M. de T.’s, and we gave ourselves up to a few minutes of uncontrolled merriment. But when I treated this latest idea as a joke, to my surprise she seriously urged me to do it, saying that the scheme delighted her. In vain did I ask where she expected I could find, all of a sudden, men who could waylay G. M. and hold him in safe custody. She said that I might at least try, since M. de T. guaranteed us another hour, and when I raised further objections she accused me of being tyrannical and having no consideration for her. She thought it was the prettiest plan in the world: ‘You will have his place at supper, sleep between his sheets and early tomorrow carry off his mistress and his money.","""I showed the note to Manon; I told her at the same time of the manner in which I had procured the interview with her.   My scheme, as well as the new one of M. de T----'s, delighted her: we laughed heartily at it for some minutes; but when I treated it as a mere joke, I was surprised at her insisting seriously upon it, as a thing perfectly practicable, and too delightful to be neglected.   In vain I enquired where she thought I could possibly find, on a sudden, men fit for such an adventure? and on whom I could rely for keeping G---- M---- in strict custody?   She said that I should at least try, as M. de T---- ensured us yet a full hour; and as to my other objections, she said that I was playing the tyrant, and did not show the slightest indulgence to her fancies.   She said that it was impossible there could be a more enchanting project.  "
"– Ce n’est pas, monsieur, répondit-il d’un air embarrassé, que nous refusions de le laisser parler à cette fille, mais il voudrait être sans cesse auprès d’elle ; cela nous est incommode ; il est bien juste qu’il paie pour l’incommodité.","'It is not, sir,' he replied with an embarrassed air, 'that we refuse to let him speak to that girl, but he would like to be with her constantly; it is inconvenient for us; it is only fair that he should pay for the inconvenience.","‘You see, Sir,’ he managed to stammer out, ‘it isn’t as though we refuse to let him talk to his girl, but he wants to be with her all the time, and that is a nuisance that ought to be paid for.","""It is not, sir,"" said he, in an embarrassed tone, ""that we refuse to let him speak to the girl, but he wishes to be always near her, which puts us to inconvenience; and it is just that we should be paid for the trouble he occasions."
"– Va, lui dis-je, rapporte au traître G... M... et à sa perfide maîtresse le désespoir où ta maudite lettre m’a jeté, mais apprends-leur qu’ils n’en riront pas longtemps, et que je les poignarderai tous deux de ma propre main.","“Go,” said I, “report to the traitor G... M... and his perfidious mistress the despair into which your cursed letter has thrown me, but tell them that they will not laugh about it for long, and that I will stab them both with my own hand.","‘Go and retail to the traitor G. M. and his wicked mistress the despair I have been plunged into by her accursed letter,’ I said, ‘but tell them they won’t have the laugh of me for long, and that I shall strike them both down with my own dagger.’","said I to her, `tell the traitor G---- M----and his abandoned mistress the state of despair into which your accursed mission has cast me; but warn them that it shall not be long a source of amusement to them, and that my own hands shall be warmed with the heart's blood of both!'  "
"À mon réveil, Manon me déclara que, pour passer le jour dans notre appartement, elle ne prétendait pas que j’en eusse l’air plus négligé, et qu’elle voulait que mes cheveux fussent accommodés de ses propres mains. Je les avais fort beaux. C’était un amusement qu’elle s’était donné plusieurs fois ; mais elle y apporta plus de soins que je ne lui en avais jamais vu prendre. Je fus obligé, pour la satisfaire, de m’asseoir devant sa toilette, et d’essuyer toutes les petites recherches qu’elle imagina pour ma parure. Dans le cours de son travail, elle me faisait tourner souvent le visage vers elle, et s’appuyant des deux mains sur mes épaules, elle me regardait avec une curiosité avide. Ensuite, exprimant sa satisfaction par un ou deux baisers, elle me faisait reprendre ma situation pour continuer son ouvrage. Ce badinage nous occupa jusqu’à l’heure du dîner. Le goût qu’elle y avait pris m’avait paru si naturel, et sa gaieté sentait si peu l’artifice, que ne pouvant concilier des apparences si constantes avec le projet d’une noire trahison, je fus tenté plusieurs fois de lui ouvrir mon cœur et de me décharger d’un fardeau qui commençait à me peser. Mais je me flattais, à chaque instant, que l’ouverture viendrait d’elle, et je m’en faisais d’avance un délicieux triomphe.","When I woke up, Manon told me that, to spend the day in our apartment, she did not claim that I would look more neglected, and that she wanted my hair to be done with her own hands. I had them very nice. It was an amusement she had given herself several times; but she took more care in it than I had ever seen her take. I was obliged, to satisfy her, to sit down in front of her toilet, and to undergo all the little researches she imagined for my finery. In the course of her work, she often made me turn my face towards her, and leaning with both hands on my shoulders, she looked at me with avid curiosity. Then, expressing her satisfaction with one or two kisses, she made me resume my situation to continue her work. This banter occupied us until dinner time. The taste she had taken for it seemed to me so natural, and her gaiety smacked so little of artifice, that not being able to reconcile such constant appearances with the project of black treason, I was tempted several times to open to her my heart and to relieve me of a burden that was beginning to weigh on me. But I flattered myself, every moment, that the overture would come from her, and I made myself a delicious triumph in advance.","When I woke up Manon informed me that by spending the day at home she did not mean that she wanted me to look slovenly, and she proposed to dress my hair with her own hands. I had a very fine head of hair and she had often amused herself in this way. But this time she took more care over the task than I had ever known her take before. To satisfy her, I had to sit in front of her dressing-table and submit to every little device she could think of for my embellishment. As she worked she frequently turned my face towards her, put her hands on my shoulders and scrutinized me with hungry eyes; then, expressing her satisfaction with a kiss or two, she would turn me round again and go on. This dalliance kept us busy until dinner-time. She had seemed so genuinely interested in it, and her gaiety smacked so little of artifice, that I was quite unable to make such apparent devotion tally with any intent to deceive me in so foul a manner. More than once I was tempted to open my heart to her and unburden myself of a load that was beginning to weigh me down, but each moment I flattered myself that the initiative would come from her, and promised myself the delights of a triumph.","""When I awoke in the morning, Manon said to me, that although we were to pass the day at home, she did not at all wish that I should be less carefully dressed than on other occasions; and that she had a particular fancy for doing the duties of my toilette that morning with her own hands.   It was an amusement she often indulged in: but she appeared to take more pains on this occasion than I had ever observed before.   To gratify her, I was obliged to sit at her toilette table, and try all the different modes she imagined for dressing my hair.   In the course of the operation, she made me often turn my head round towards her, and putting both hands upon my shoulders, she would examine me with most anxious curiosity: then, showing her approbation by one or two kisses, she would make me resume my position before the glass, in order to continue her occupation. ""This amatory trifling engaged us till dinner-time.   The pleasure she seemed to derive from it, and her more than usual gaiety, appeared to me so thoroughly natural, that I found it impossible any longer to suspect the treason I had previously conjured up; and I was several times on the point of candidly opening my mind to her, and throwing off a load that had begun to weigh heavily upon my heart: but I flattered myself with the hope that the explanation would every moment come from herself, and I anticipated the delicious triumph this would afford me."
"G... M... l’avait reçue avec une politesse et une magnificence au-delà de toutes ses idées. Il l’avait comblée de présents ; il lui faisait envisager un sort de reine. Elle m’assurait néanmoins qu’elle ne m’oubliait pas dans cette nouvelle splendeur ; mais que, n’ayant pu faire consentir G... M... à la mener ce soir à la Comédie, elle remettait à un autre jour le plaisir de me voir ; et que, pour me consoler un peu de la peine qu’elle prévoyait que cette nouvelle pouvait me causer, elle avait trouvé le moyen de me procurer une des plus jolies filles de Paris, qui serait la porteuse de son billet. Signé : « Votre fidèle amante, Manon Lescaut. »","G... M... had received her with a politeness and magnificence beyond all his imagination. He had showered her with presents; he made her consider a queen's fate. She assured me, however, that she did not forget me in this new splendour; but that, having been unable to make G... M... consent to take her this evening to the Comédie, she was postponing the pleasure of seeing me to another day; and that, to console me a little for the pain she foresaw this news might cause me, she had found means of procuring for me one of the prettiest girls in Paris, who would be the bearer of her ticket. Signed: “Your faithful lover, Manon Lescaut. »","This is roughly what she said: G. M. had welcomed her with elegance and splendour beyond her wildest dreams. He had loaded her with gifts and held out before her the fortune of a queen. Notwithstanding, she did not forget me in her grand new surroundings, so she assured me, but as she had not been able to persuade G. M. to take her to the Comedy she had had to postpone the pleasure of seeing me until another day. But to make up a little for the disappointment she foresaw this news might give me, she had managed to procure me one of the prettiest girls in Paris, who was the bearer of her letter. Signed: Your faithful love, Manon Lescaut.","G---- M---- had received her with a politeness and magnificence beyond anything she had previously conceived.   He had loaded her with the most gorgeous presents.   She had the prospect of almost imperial splendour.   She assured me, however, that she could not forget me amidst all this magnificence; but that, not being able to prevail on G---- M---- to take her that evening to the play, she was obliged to defer the pleasure of seeing me; and that, as a slight consolation for the disappointment which she feared this might cause me, she had found a messenger in one of the loveliest girls in all Paris.   She signed herself, `Your loving and constant, MANON LESCAUT.'"
"J’attendis le retour du père avec toutes les agitations d’un malheureux qui touche au moment de sa sentence. C’était pour moi un supplice inexprimable de me représenter Manon à l’Hôpital. Outre l’infamie de cette demeure, j’ignorais de quelle manière elle y était traitée, et le souvenir de quelques particularités que j’avais entendues de cette maison d’horreur renouvelait à tous moments mes transports. J’étais tellement résolu de la secourir à quelque prix et par quelque moyen que ce pût être, que j’aurais mis le feu à Saint-Lazare, s’il m’eût été impossible d’en sortir autrement. Je réfléchis donc sur les voies que j’avais à prendre, s’il arrivait que le lieutenant général de police continuât de m’y retenir malgré moi. Je mis mon industrie à toutes les épreuves ; je parcourus toutes les possibilités. Je ne vis rien qui pût m’assurer d’une évasion certaine, et je craignis d’être renfermé plus étroitement si je faisais une tentative malheureuse. Je me rappelai le nom de quelques amis, de qui je pouvais espérer du secours ; mais quel moyen de leur faire savoir ma situation ? Enfin, je crus avoir formé un plan si adroit qu’il pourrait réussir et je remis à l’arranger encore mieux après le retour du père supérieur, si l’inutilité de sa démarche me le rendait nécessaire. Il ne tarda point à revenir. Je ne vis pas, sur son visage, les marques de joie qui accompagnent une bonne nouvelle.","I awaited the father's return with all the agitation of a wretch approaching the moment of his sentence. It was an inexpressible torture for me to imagine Manon at the hospital. Besides the infamy of this house, I did not know how it was treated there, and the memory of some particulars which I had heard of this house of horror renewed my transports at all times. I was so determined to help her at whatever cost and by whatever means it might be, that I would have set fire to Saint-Lazare, if it had been impossible for me to get out of it otherwise. So I reflected on the paths I had to take, if it happened that the Lieutenant General of Police continued to keep me there in spite of myself. I put my industry to all tests; I explored all the possibilities. I saw nothing that could assure me of a certain escape, and I feared to be confined more closely if I made an unsuccessful attempt. I remembered the names of some friends from whom I could hope for help; but what means of letting them know my situation? Finally, I thought I had formed a plan so adroit that it might succeed, and I resumed arranging it still better after the return of the Father Superior, if the uselessness of his step made it necessary for me. It was not long before he returned. I didn't see the signs of joy on his face that come with good news.","I waited for his return with all the apprehension of a poor wretch whose sentence is about to be pronounced. It was an indescribable torture to imagine Manon at the Hôpital. Apart from the disgrace of her being there at all, there was my ignorance of what sort of treatment she was receiving, while recollections of the few details I had heard about that horrible place constantly revived my anxieties. I was so determined to help her, at any cost and by any means, that I would have set fire to Saint-Lazare if it had not been possible to get out by any other method. And so I pondered over the ways open to me if the Lieutenant-General of Police persisted in keeping me there by force. I cudgelled my brains and explored every possibility, but I could find nothing that would guarantee a certain escape, and was afraid of having the watch on me tightened still more if I made an unsuccessful attempt. I went over the names of friends from whom I might expect assistance, but how could I let them know about my predicament? In the end I thought I had settled on a plan so skilful that it could hardly fail, and I decided to postpone improving on it until the Father Superior’s return and the fruitlessness of his errand had made it necessary. He soon came back, and his expression bore none of the signs of joy that one associates with good news.","""I looked for the good Father's return with all the suspense of a man expecting sentence of death.   It was torture to me to think of Manon at the Magdalen.   Besides the infamy of such a prison, I knew not how she might be treated there; and the recollection of some particulars I had formerly heard of this horrible place, incessantly renewed my misery.   Cost what it might , I was so bent upon relieving her by some means or other, that I should assuredly have set fire to St. Lazare, if no other mode of escape had presented itself. ""I considered what chances would remain to me if the lieutenant- general still kept me in confinement.   I taxed my ingenuity: I scanned every imaginable gleam of hope--I could discover nothing that gave me any prospect of escape, and I feared that I should experience only more rigid confinement, if I made an unsuccessful attempt.   I thought of some friends from whom I might hope for aid, but then, how was I to make them aware of my situation?   At length I fancied that I had hit upon a plan so ingenious, as to offer a fair probability of success.   I postponed the details of its arrangement until after the Superior's return, in case of his having failed in the object of his visit. ""He soon arrived: I did not observe upon his countenance any of those marks of joy that indicate good news.  "
Je ne répondis rien. Il continua :,I didn't answer. He continued :,"I made no answer. He went on: ‘How a father is to be pitied when, having tenderly loved his son and spared no pains to make a good man of him, all he finds in the end is a rogue who dishonours him!","""I made no reply.  "
"– Ah ! s’il vous en reste encore, lui dis-je en les embrassant, ne vous endurcissez donc pas contre mes pleurs. Songez que je suis votre fils... Hélas ! souvenez-vous de ma mère. Vous l’aimiez si tendrement ! Auriez-vous souffert qu’on l’eût arrachée de vos bras ? Vous l’auriez défendue jusqu’à la mort. Les autres n’ont-ils pas un cœur comme vous ? Peut-on être barbare, après avoir une fois éprouvé ce que c’est que la tendresse et la douleur ?","– Ah! if you still have any left, I said to him, kissing them, do not be hardened against my tears. Think that I am your son... Alas! remember my mother. You loved him so dearly! Would you have endured having her torn from your arms? You would have defended her to the death. Don't others have a heart like you? Can one be barbaric, after having once experienced what tenderness and pain are?","Oh! if you have any affection left,’ I said, clasping his knees, ‘do not harden your heart against my tears. Remember I am your son. Think of my mother. You loved her so dearly! Would you have let her be snatched from your arms? No, you would have defended her with your life. Have not others a heart just like yours? Can anybody be so heartless when once he has known what love and suffering are?’","exclaimed I, `if you have still any remains of mercy, do not harden your heart against my distress and sorrow.   Remember that I am your child!   Alas! think of my poor mother! you loved her tenderly! would you have suffered her to be torn from your arms?   You would have defended her to the death!   May not the same feeling then be pardoned in others?   Can persons become barbarous and cruel, after having themselves experienced the softening influence of tenderness and grief?'"
