Source,GoogleTranslate,human1,human2
"—Non, mademoiselle.","“No, miss.","‘No, Mademoiselle.’","‘No, Mademoiselle.’"
"—Oui, mon père.","“Yes, my father.","‘Yes, Father.’","‘Yes, Father.’"
"Elle, sans m'écouter, répétait: «Que dira le monde? Que diront nos sœurs?","She, without listening to me, repeated: “What will the world say? What will our sisters say?","But she was not listening to me, and she went on saying: ‘What will people outside say? What will our sisters say?’","But she was not listening, merely going on repeating: ‘What will people say? What will our sisters say?’"
—Et pourquoi cela n'en dépendrait-il pas?»,"""And why shouldn't it depend on it?""",‘Why wouldn’t it be?’,‘Why not?’
"—Si l'on a eu quelques torts avec vous, n'ont-ils pas été réparés?","""If there have been any wrongs with you, have they not been repaired?""","‘We may have done you wrong in the past, but haven’t we made up for it now?’","‘If we are guilty of any wrongs against you, have they not been put right?’"
"—Si l'occasion s'en était présentée, ne l'auriez-vous pas fait sans scrupule? Si votre sœur, alarmée et transie de froid, était venue vous demander place à côté de vous, l'auriez-vous refusée?","""If the opportunity had arisen, wouldn't you have done it without scruple?"" If your sister, alarmed and shivering with cold, had come to ask for a place next to you, would you have refused her?","‘But if the opportunity had arisen, would you not have done so without any hesitation? If your sister had come, anxious and freezing cold, and asked to lie next to you, would you have turned her away?’","‘But if there had been occasion wouldn’t you have done so without hesitation? If your sister had been very frightened and was freezing cold, and had come and asked for a place beside you, would you have refused?’"
"Après cette confession, nous eûmes quelques jours de sérénité. La joie rentre dans la communauté, et l'on m'en fait des compliments que je rejette avec indignation.","After this confession, we had a few days of serenity. Joy returns to the community, and people pay me compliments which I reject with indignation.","After this confession we had a few days of calm. Joy returns to the community, on which I am complimented, which I reject indignantly.",After this confession we had a few days of serenity. Gaiety returned to the community and I was paid compliments which I indignantly repudiated.
"—Une permission difficile à obtenir, une dot nouvelle à faire ou l'ancienne à retirer de cette maison; et puis, que trouverai-je dans un autre couvent? Mon cœur inflexible, des supérieures impitoyables, des religieuses qui ne seront pas meilleures qu'ici, les mêmes devoirs, les mêmes peines. Il vaut mieux que j'achève ici mes jours; ils y seront plus courts.","—A permission difficult to obtain, a new dowry to make or the old one to withdraw from this house; and then, what will I find in another convent? My inflexible heart, pitiless superiors, nuns who won't be any better than here, the same duties, the same pains. It is better that I end my days here; they will be shorter there.","‘Obtaining permission, which would be difficult, and arranging a new dowry or taking back the old one from this convent. And after all that, what will I find in another convent? My stubborn heart, ruthless Mothers Superior, nuns who will be no better than they are here, the same duties, the same suffering. It is better that I should end my days here, where they will be shorter.’","‘Permission is very difficult to obtain, there would be a new dowry to be found, or the old one to be recovered from this place, and besides, what shall I find in a new convent? My own inflexible heart, pitiless Superiors, nuns no better than those here, the same duties, the same troubles. Better that I should end my days here; they will be shorter.’"
—Ils m'en croiront ou non; mais le fait n'en sera pas moins vrai.,“They will believe me or not; but the fact will be none the less true.,"‘Whether they believe me or not, it is the truth.’","‘They can believe me or not, but the fact will be none the less true.’"
"—Chère mère, lui dis-je, pardonnez-moi, ce n'est pas moi, c'est le P. Lemoine. Il m'a représenté la tendresse que vous avez pour moi, les caresses que vous me faites, et auxquelles je vous avoue que je n'entends aucun mal, sous les couleurs les plus affreuses. Il m'a ordonné de vous fuir, de ne plus entrer chez vous, seule; de sortir de ma cellule, si vous y veniez; il vous a peinte à mon esprit comme le démon. Que sais-je ce qu'il ne m'a pas dit là-dessus.","""Dear mother,"" I said to her, ""pardon me, it's not me, it's Father Lemoine."" He represented to me the tenderness you have for me, the caresses you give me, and to which I confess that I hear no harm, under the most dreadful colours. He ordered me to flee you, not to enter your house alone; to leave my cell, if you came there; he painted you in my mind as the demon. What do I know what he didn't tell me about that.","‘Dear Mother,’ I said, ‘forgive me. It’s not me, it’s Father Lemoine. He painted your affection for me and your caresses in the most awful colours, though I have to say I can see nothing wrong with these things. He ordered me to keep away from you, not to be alone with you in your room any more, and to leave my cell if you come in. He has put in my mind an image of you as the devil, and he’s said all sorts of things on the subject.’","‘Dear Mother.’ I said, ‘forgive me. It isn’t me, it’s Father Lemoine. He depicted in the most terrible colours the affection you have for me and the caresses you give me, in which I myself see nothing wrong. He has ordered me to avoid you, never to go to your room again alone, to leave my own if you come, and he has represented you to me as a demon. I don’t know what he hasn’t said about it all.’"
