Source,GoogleTranslate,human1,human2
— Tu sais bien que je cherche mon arbre.,“You know I'm looking for my tree.,‘You know very well that I’m looking for my tree.’,"'No; leave me, don't worry me;' and she added in a grave tone, though she tried to feign jocularity: 'you know that I have my tree to look for.'"
"— C’est bien, restons ici… Je veux te parler. Tu ne peux être méchant. Tu me comprendras. Tu ne me laisseras pas partir seule… Non, ne te défends pas. Je ne te prendrai plus, puisque cela te fait mal. Tu vois, je suis très calme. Nous allons causer, doucement, comme lorsque nous nous perdions, et que nous ne cherchions pas notre chemin, pour causer plus longtemps.","“It’s fine, let’s stay here… I want to talk to you. You can't be mean. You will understand me. You won't let me go alone… No, don't defend yourself. I won't take you anymore, since it hurts you. You see, I'm very calm. We are going to talk, softly, as when we got lost, and we weren't looking for our way, to talk longer.","‘Very well, let’s stay here... I want to speak to you. You cannot be wicked. You cannot let me leave without you... No, don’t defend yourself. I shan’t take hold of you again since that hurts you. You see, I’m very calm. We are going to talk quietly, like the times when we lost our way and didn’t even try to find our way again so that we could go on talking.’","'Well, let us stay here, then. I wish to speak to you. You cannot, surely, be cruel. You will understand me. You will not let me go away alone. Oh! do not begin to excuse yourself. I will not lay my hands upon you again, since it distresses you. I am quite calm now as you can see. We will talk quietly, as we used to do in the old days when we lost our way, and did not hurry to find it again, that we might have the more time to talk together.'"
"— Oui, je t’aime, reprit-elle. Tu as une barbe très fine qui ne me fait pas mal, lorsque j’appuie mon front sur ton cou. Tu es fort, tu es grand, tu es beau. Je t’aime, Serge.","""Yes, I love you,"" she replied. You have a very fine beard which does not hurt me when I press my forehead against your neck. You are strong, you are tall, you are beautiful. I love you Serge.","‘Yes, and I love you,’ she said again. ‘You have a very soft beard which doesn’t hurt me when I lean my brow on your neck. You are strong, and tall, and handsome. I love you, Serge.’","Ah! yes, I love you , I love you, Albine.' 'And I love you, too,' she answered. ' You are strong, and tall, and handsome. I love you, Serge.'"
"— Ah bien, tout est brouillé, maintenant, répondit la vieille servante qui s’était empressée de mêler les cartes. Si vous croyez que je vais le mettre sous verre, votre paquet ! Et puis je pouvais gagner, j’avais encore un as.","""Ah well, everything is scrambled now,"" replied the old servant, who had hastened to shuffle the cards. If you think I'll put it under glass, your package! And then I could win, I still had an ace.","‘Ah, well it’s all muddled up now,’ replied La Teuse, who had lost no time in mixing up the cards. ‘Do you really think I’m going to preserve your hand in a glass case? Besides, I might have won, I still had an ace.’","'Oh! they are all mixed now,' answered the old servant, who had lost no time in shuffling them together. ' Did you suppose that I was going to put your hand away under a glass case? And, besides, I might very well have won, for I still had an ace left.'"
"Il restait debout, il ramassait les roses tombées du lit, qu’il jetait une à une sur les jupes d’Albine.","He remained standing, he picked up the roses that had fallen from the bed, which he threw one by one over Albine's skirts.","He was still standing, gathering up the roses that had fallen off the bed, and throwing them one by one on to Albine’s skirts.","He remained standing and began to pick up the roses that had fallen from the bed, throwing them, one by one, upon Albine's skirts."
"— Oui, oui, j’aurais dû m’en douter. C’était logique. Et avec toi ça devenait abominable. Tu n’es pas un homme comme les autres… Mais écoute, je t’assure que tu étais perdu. L’air qu’elle a mis autour de toi pouvait seul te sauver de la folie. Enfin, tu m’entends, je n’ai pas besoin de te dire où tu en étais. C’est une de mes plus belles cures. Et je n’en suis pas fier, va ! car, maintenant, voilà que la pauvre fille en meurt !","“Yes, yes, I should have known. It was logical. And with you it became abominable. You are not a man like the others... But listen, I assure you that you were lost. Only the air she put around you could save you from madness. Finally, you hear me, I do not need to tell you where you were. It is one of my most beautiful cures. And I'm not proud of it! for now the poor girl is dying of it!","‘Yes, yes, I should have guessed. It was logical. And with you, it became abominable. You are not a man like other men... But listen, let me assure you, you were done for. Only the atmosphere she created around you could have saved you from madness. So, just understand, I don’t need to tell you what sort of state you were in. It was one of my very best treatments. And yet I’m not proud of it, for now the poor girl is dying of it!’","'But yes, but yes, I ought to have guessed. It was all quite natural. Though with one in your position, it was bound to be abominable! You are not as other men. But listen to me, I assure you that otherwise you would never have recovered. It was she alone, with the atmosphere she set round you, who saved you from madness. There is no need for me to tell you what a state you were in. It is one of my most wonderful cures. But I can't take any pride, any pleasure in it, for now the poor girl is dying of it!'"
"Il avait certainement grandi. Vêtu d’un vêtement lâche, il était planté droit, un peu mince encore, les membres fins, la poitrine carrée, les épaules rondes. Son cou blanc, taché de brun à la nuque, tournait librement, renversait légèrement la tête en arrière. La santé, la force, la puissance, étaient sur sa face. Il ne souriait pas, il était au repos, avec une bouche grave et douce, des joues fermes, un nez grand, des yeux gris, très clairs, souverains. Ses longs cheveux, qui lui cachaient tout le crâne, retombaient sur ses épaules en boucles noires ; tandis que sa barbe, légère, frisait à sa lèvre et à son menton laissant voir le blanc de la peau.","He had certainly grown up. Dressed in loose clothing, he was planted straight, still a little thin, his limbs slender, his chest square, his shoulders round. Its white neck, spotted with brown at the nape of the neck, turned freely, tilting its head back slightly. Health, strength, power, were on his face. He wasn't smiling, he was at rest, with a serious, gentle mouth, firm cheeks, a large nose, gray eyes, very clear, sovereign. Her long hair, which hid her entire skull, fell over her shoulders in black curls; while his beard, light, curled at his lip and at his chin, revealing the white of the skin.","He had certainly grown taller. Dressed in loose clothing, he stood erect, still rather thin, with his delicate limbs, broad chest, and rounded shoulders. His white neck, tanned brown on the nape, moved freely and tilted his head slightly backwards. Health, strength, and power were on his face. He was not smiling; his face was in repose, with a grave and gentle mouth, firm cheeks, a large nose, and grey eyes — very clear, commanding eyes. His long hair, covering his entire skull, fell to his shoulders in black curls, while a thin beard curled at his lips and chin, showing the white of the skin beneath.","He had certainly grown taller. Clothed in a loose garment, he stood erect, still somewhat slender, with finely moulded limbs, square chest, and rounded shoulders. His head, slightly thrown back, was poised upon a flexible and snowy neck, rimmed with brown behind. Health and strength and power were on his face. He did not smile, his expression was that of repose, with grave and tender mouth, firm cheeks, large nose, and grey, clear, commanding eyes. The long locks that thickly covered his head fell upon his shoulders in jetty curls; while a slender growth of hair, through which gleamed his white skin, curled upon his upper lip and chin."
"— C’est Moumou, dit-elle. Il a des pattes comme du velours.","""It's Moumou,"" she said. He has paws like velvet.","‘This is Moumou,’ she said. ‘His paws are like velvet.’","'It's Moumou,' she said. ' His paws are like velvet.'"
"L’abbé Mouret le regarda un moment. Il enviait ce sommeil de saint roulé dans la poussière. Il voulut chasser les mouches ; mais les mouches, entêtées, revenaient, se collaient aux lèvres violettes du Frère, qui ne les sentait seulement pas. Alors, l’abbé enjamba ce grand corps. Il entra dans le Paradou.","Abbé Mouret looked at him for a moment. He envied this saint's sleep rolled in the dust. He wanted to chase away the flies; but the stubborn flies came back, stuck to the Brother's violet lips, who simply did not feel them. Then the abbot stepped over that tall body. He entered the Paradou.","Abbé Mouret gazed at him for a moment. He envied that sleep, like that of a saint rolling in the dust. He tried to drive away the flies, but the flies stubbornly returned, sticking to the mauve lips of the Brother, who did not even feel them. Then the abbé stepped over that large figure and entered the Paradou.","Abbe Mouret looked at him for a moment. He envied the slumber of that dust-wallowing saint. He wished to drive the flies away, but they persistently returned, and clung around the purple lips of the Brother, who was quite unconscious of their presence. Then the Abbe strode over his big body and entered the Paradou."
"La Teuse avait préparé le déjeuner, au fond du petit jardin, sous deux grands mûriers, dont les branches étalées mettaient là une toiture de feuillage. Le soleil, vainqueur enfin des buées orageuses du matin, chauffait les carrés de légumes, tandis que le mûrier jetait un large pan d’ombre sur la table boiteuse, où étaient servies deux tasses de lait, accompagnées d’épaisses tartines.","La Teuse had prepared breakfast, at the end of the little garden, under two large mulberry trees, whose spreading branches provided a roof of foliage. The sun, finally victorious over the stormy mist of the morning, warmed the squares of vegetables, while the mulberry tree cast a large patch of shade on the lame table, where two cups of milk were served, accompanied by thick slices of bread.","La Teuse had prepared the breakfast at the bottom of the little garden, beneath two big mulberry trees, whose branches spread out to create a roof of foliage. The sun, having at last conquered the stormy mists of the early morning, was warming the vegetable patches, while the mulberry tree cast a wide patch of shade over the rickety table, laid with two cups of milk and some thick slices of bread.","La Teuse had laid out the breakfast beneath two big mulberry trees, whose spreading branches formed a sheltering roof at the bottom of the little garden. The sun, which had at last succeeded in dissipating the stormy-looking vapours of early morning, was warming the beds of vegetables, while the mulberry-trees cast a broad shadow over the rickety table, on which were laid two cups of milk and some thick slices of bread."
