Source,GoogleTranslate,human1,human2
"— Comme il vous plaira, monsieur », répondit Phileas Fogg, enchanté de reprendre son jeu favori —, même en chemin de fer.","""As you please, sir,"" replied Phileas Fogg, delighted to resume his favorite game—even on the railroad.","‘As you wish, sir,’ replied Phileas Fogg, delighted to be able to play his favourite game once more, even if it was on board a train.","“As you please, sir,” replied Phileas Fogg, heartily glad to resume his favourite pastime even on the railway."
"Le lendemain, les habitants de Saville-row auraient été bien surpris, si on leur eût affirmé que Mr. Fogg avait réintégré son domicile. Portes et fenêtres, tout était clos. Aucun changement ne s'était produit à l'extérieur.","The next day, the inhabitants of Saville-row would have been very surprised if they had been told that Mr. Fogg had returned to his home. Doors and windows, everything was closed. No change had occurred on the outside.",The following day the inhabitants of Savile Row would certainly have been surprised to be informed that Mr Fogg was back in residence. The windows and doors were all closed. Nothing had changed from the outside.,"The dwellers in Saville Row would have been surprised the next day, if they had been told that Phileas Fogg had returned home. His doors and windows were still closed, no appearance of change was visible."
"— Elle le peut », répondit le policeman.","""She can,"" replied the policeman.","‘She may,’ replied the policeman.","“She may,” replied the policeman."
"Oui ! c'était un étonnement de tous les jours pour Passepartout, qui lisait tant de reconnaissance envers son maître dans les yeux de la jeune femme ! Décidément Phileas Fogg n'avait de cœur que ce qu'il en fallait pour se conduire héroïquement, mais amoureusement, non ! Quant aux préoccupations que les chances de ce voyage pouvaient faire naître en lui, il n'y en avait pas trace. Mais Passepartout, lui, vivait dans des transes continuelles. Un jour, appuyé sur la rambarde de l'« engine-room », il regardait la puissante machine qui s'emportait parfois, quand dans un violent mouvement de tangage, l'hélice s'affolait hors des flots. La vapeur fusait alors par les soupapes, ce qui provoqua la colère du digne garçon.","Yes ! it was a daily astonishment for Passepartout, who read so much gratitude towards his master in the eyes of the young woman! Definitely Phileas Fogg had only enough heart to behave heroically, but lovingly, no! As for the preoccupations that the chances of this trip might arouse in him, there was no trace of them. But Passepartout lived in continual trances. One day, leaning on the railing of the ""engine-room"", he watched the powerful machine which sometimes got carried away when, in a violent pitching movement, the propeller panicked out of the waves. The steam then burst through the valves, which angered the worthy fellow.","Yes. This was an unfailing source of amazement to Passepartout, who read all that gratitude towards his master in the young woman’s eyes. It was clear that Phileas Fogg had what it took to be a hero, but certainly not what was needed to be a lover. As for concern about the success of the journey, he gave no sign of any. Passepartout, however, was constantly on tenterhooks. One day when he was leaning on the handrail of the engine room, he watched the powerful machinery race away from time to time as the boat pitched suddenly, making the propeller spin wildly clean out of the water. Steam then came pouring out of the valves, making the dear fellow very angry.","the charms of Aouda failed to act, to Passepartout’s great surprise; and the disturbances, if they existed, would have been more difficult to calculate than those of Uranus which led to the discovery of Neptune. It was every day an increasing wonder to Passepartout, who read in Aouda’s eyes the depths of her gratitude to his master. Phileas Fogg, though brave and gallant, must be, he thought, quite heartless. As to the sentiment which this journey might have awakened in him, there was clearly no trace of such a thing; while poor Passepartout existed in perpetual reveries. One day he was leaning on the railing of the engine-room, and was observing the engine, when a sudden pitch of the steamer threw the screw out of the water. The steam came hissing out of the valves; and this made Passepartout indignant."
"À midi, la Tankadère n'était pas à plus de quarante-cinq milles de Shangaï. Il lui restait six heures encore pour gagner ce port avant le départ du paquebot de Yokohama.",At noon the Tankadere was not more than forty-five miles from Shanghai. He still had six hours to reach this port before the steamer left Yokohama.,By midday the Tankadère was only about forty-five miles from Shanghai. It had six hours left to reach the port before the steamer for Yokohama departed.,"All sails were now hoisted, and at noon the Tankadere was within forty-five miles of Shanghai. There remained yet six hours in which to accomplish that distance."
"Cependant le paquebot s'avançait rapidement. Le 13, on eut connaissance de Moka, qui apparut dans sa ceinture de murailles ruinées, au-dessus desquelles se détachaient quelques dattiers verdoyants. Au loin, dans les montagnes, se développaient de vastes champs de caféiers. Passepartout fut ravi de contempler cette ville célèbre, et il trouva même qu'avec ces murs circulaires et un fort démantelé qui se dessinait comme une anse, elle ressemblait à une énorme demi-tasse.","However, the steamer was advancing rapidly. On the 13th, Moka was known, which appeared in its belt of ruined walls, above which rose a few verdant date palms. In the distance, in the mountains, were developing vast fields of coffee trees. Passepartout was delighted to contemplate this famous city, and he even found that with these circular walls and a dismantled fort that stood out like a cove, it looked like an enormous half-cup.","Meanwhile the ship was making rapid progress. On 13 October, Mocha4 was sighted, surrounded by its ruined walls above which stood out green date palms. In the distance, towards the mountains, huge fields of coffee plants stretched out. Passepartout was delighted to contemplate this famous town, and he even thought that with its circular walls and its tumbled-down fort sticking out like a handle it looked like a giant-sized coffee cup.","Meanwhile the Mongolia was pushing forward rapidly; on the 13th, Mocha, surrounded by its ruined walls whereon date-trees were growing, was sighted, and on the mountains beyond were espied vast coffee-fields. Passepartout was ravished to behold this celebrated place, and thought that, with its circular walls and dismantled fort, it looked like an immense coffee-cup and saucer."
"Que faisait donc cet original, emprisonné dans le Mongolia ? D'abord il faisait ses quatre repas par jour, sans que jamais ni roulis ni tangage pussent détraquer une machine si merveilleusement organisée. Puis il jouait au whist.","What was this eccentric doing, imprisoned in Mongolia? First he ate his four meals a day, without ever rolling or pitching being able to disturb such a marvelously organized machine. Then he played whist.","So what was this eccentric doing, imprisoned as he was on the Mongolia? First of all, he took his four daily meals, without the rolling or pitching of the ship ever being able to disturb such a perfectly regulated piece of machinery. Then he played whist.","How did this eccentric personage pass his time on the Mongolia? He made his four hearty meals every day, regardless of the most persistent rolling and pitching on the part of the steamer; and he played whist indefatigably, for he had found partners as enthusiastic in the game as himself."
"— J'aviserai », répondit Mr. Fogg.","""I'll see,"" replied Mr. Fogg.","‘I shall decide what to do,’ replied Mr Fogg.","“I will consider,” replied Mr. Fogg."
"— Quoi ! prudent ! s'écria le colonel Proctor, que ce mot, entendu par hasard, fit bondir. À grande vitesse, on vous dit ! Comprenez-vous ? À grande vitesse !","- What ! careful ! cried Colonel Proctor, who was surprised at this word, heard by chance. At high speed, we tell you! Do you understand ? High speed !","‘What! Sensible!’ exclaimed Colonel Proctor, who jumped at the mention of this word, which he’d accidentally overheard. ‘Do you understand? At full speed!’","“What! Prudent!” cried Colonel Proctor, whom this word seemed to excite prodigiously. “At full speed, don’t you see, at full speed!”"
— Bien. Faites démolir les aménagements intérieurs et chauffez avec ces débris. »,- Good. Have the interior fittings demolished and heat with this debris. »,‘Good. Take out all the internal fittings and use them as firewood.’,"“Very well. Have the interior seats, bunks, and frames pulled down, and burn them.”"
