Source,GoogleTranslate,human1,human2
"Il serait maintenant impossible à aucun de nous de se rien rappeler de lui. C’était un garçon de tempérament modéré, qui jouait aux récréations, travaillait à l’étude, écoutant en classe, dormant bien au dortoir, mangeant bien au réfectoire. Il avait pour correspondant un quincaillier en gros de la rue Ganterie, qui le faisait sortir une fois par mois, le dimanche, après que sa boutique était fermée, l’envoyait se promener sur le port à regarder les bateaux, puis le ramenait au collège dès sept heures, avant le souper. Le soir de chaque jeudi, il écrivait une longue lettre à sa mère, avec de l’encre rouge et trois pains à cacheter ; puis il repassait ses cahiers d’histoire, ou bien lisait un vieux volume d’Anacharsis qui traînait dans l’étude. En promenade, il causait avec le domestique, qui était de la campagne comme lui.","It would now be impossible for any of us to remember anything about him. He was a boy of moderate temperament, who played at recess, worked at study, listened in class, slept well in the dormitory, ate well in the refectory. His correspondent was a wholesale hardware store in the rue Ganterie, who took him out once a month, on Sundays, after his shop was closed, sent him out for a walk in the harbor to look at the boats, then brought him back to college. at seven o'clock, before supper. Every Thursday evening he wrote a long letter to his mother in red ink and three sealing loaves; then he went over his history notebooks, or else read an old volume of Anacharsis lying around in the study. When out walking, he chatted with the servant, who was from the country like him.","It would be impossible by now for any of us to recall a thing about him. He was a boy of even temperament, who played at recess, worked in study hall, listening in class, sleeping well in the dormitory, eating well in the dining hall. He had as local guardian a wholesale hardware dealer in the rue Ganterie, who would take him out once a month, on a Sunday, after his shop was closed, send him off to walk along the harbor looking at the boats, then return him to the school by seven o’clock, before supper. In the evening, every Thursday, he would write a long letter to his mother, with red ink and three pats of sealing wax; then he would review his history notebooks or read an old volume of Anacharsis that was lying around in the study hall. Out walking, he would talk to the servant, who, like him, was from the country.","It would be very difficult today for any of us to say what he was like. There was nothing striking about him: he played during recess, worked in study-hall, paid attention in class, slept soundly in the dormitory, ate heartily in the refectory. His local guardian was a wholesale hardware dealer in the rue Ganterie, who called for him one Sunday a month after early closing, sent him for a walk along the riverfront to look at the boats, then brought him back to school by seven, in time for supper. Every Thursday night Charles wrote a long letter to his mother, using red ink and three seals; then he looked over his history notes, or leafed through an old volume of Anacharsis that lay around the study-hall. When his class went for outings he talked with the school servant who accompanied them, a countryman like himself."
"Elle le charmait par quantité de délicatesses : c’était tantôt une manière nouvelle de façonner pour les bougies des bobèches de papier, un volant qu’elle changeait à sa robe, ou le nom extraordinaire d’un mets bien simple, et que la bonne avait manqué, mais que Charles, jusqu’au bout, avalait avec plaisir. Elle vit à Rouen des dames qui portaient à leur montre un paquet de breloques ; elle acheta des breloques. Elle voulut sur sa cheminée deux grands vases de verre bleu, et, quelque temps après, un nécessaire d’ivoire, avec un dé de vermeil. Moins Charles comprenait ces élégances, plus il en subissait la séduction. Elles ajoutaient quelque chose au plaisir de ses sens et à la douceur de son foyer. C’était comme une Poussière d’or qui sablait tout du long le petit sentier de sa vie.","She charmed him with a number of delicacies: sometimes it was a new way of fashioning paper bobèches for candles, a frill that she changed into her dress, or the extraordinary name of a very simple dish, which the maid had missed, but which Charles, right to the end, swallowed with pleasure. She saw ladies at Rouen who wore a bundle of trinkets on their watches; she bought charms. She wanted two large vases of blue glass on her mantelpiece, and, some time later, an ivory case with a silver-gilt thimble. The less Charles understood these elegances, the more he suffered from their seduction. They added something to the pleasure of his senses and to the comfort of his home. It was like a dust of gold that sanded all along the little path of his life.","She would delight him with countless niceties; it was sometimes a new way of fashioning paper sconces for the candles, a flounce she would change on her dress, or the extraordinary name for a perfectly simple dish that the servant had spoiled, but every last bit of which Charles would swallow with pleasure. In Rouen she saw some ladies wearing clusters of charms on their watches; she bought some watch charms. She wanted two large vases of blue glass on her mantelpiece and, sometime after, an ivory sewing box, with a silver-gilt thimble. The less Charles understood these refinements, the more captivating he found them. They added something to the pleasure of his senses and to the sweetness of his home. They were like gold dust sprinkled all along the little path of his life.","She delighted him by countless little niceties: a new way of making sconces out of paper to catch the wax under candles, a flounce that she changed on her dress, or the fancy name of some very plain dish that the maid hadn’t got right but that Charles enjoyed eating every bit of. In Rouen she saw ladies with charms dangling from their watch fobs; she bought some charms. She took a fancy to a pair of large blue glass vases for her mantelpiece, and a little later to an ivory workbox with a silver-gilt thimble. The less Charles understood these refinements, the more alluring he found them. They added something to the pleasure of his senses and the charm of his home. They were like a trickle of golden dust along the petty pathway of his life."
"– Aussi, disait Rodolphe, je m’enfonce dans une tristesse…","– Also, said Rodolphe, I sink into a sadness…","“And so I myself,” said Rodolphe, “sink into such melancholy …”","“So,” said Rodolphe, “I just get more and more engulfed in gloom as time goes on …”"
"Et le médecin s’en allait, toujours en lui recommandant la diète.","And the doctor went away, still recommending the diet.","And the doctor would go away again, always advising a restricted diet.","And each time the doctor could only go away again, advising him to eat lightly."
"– Tiens, voilà M. Tuvache qui passe.","“Here, here comes M. Tuvache.","“Why, there’s Monsieur Tuvache going by.”",“Ah—there’s Monsieur Tuvache going by.”
"Alors, afin de procéder dans l’ordre, le Suisse les conduisit jusqu’à l’entrée près de la place, où, leur montrant avec sa canne un grand cercle de pavés noirs, sans inscriptions ni ciselures :","So, in order to proceed in order, the Swiss led them to the entrance near the square, where, showing them with his cane a large circle of black cobblestones, without inscriptions or carvings:","Then, so that they might proceed in the right order, the verger led them to the entrance close to the square, where, pointing with his staff to a great circle of black paving stones without inscription or engraving:","Insisting that they must “begin at the beginning,” the verger led them outside the entrance door to the edge of the square, and there pointed with his staff to a large circle of black stones in the pavement, devoid of carving or inscription: “That,” he said majestically, “is the circumference of the great Amboise bell."
"Elle ne tarda pas à vomir du sang. Ses lèvres se serrèrent davantage. Elle avait les membres crispés, le corps couvert de taches brunes, et son pouls glissait sous les doigts comme un fil tendu, comme une corde de harpe près de se rompre.","She was soon vomiting blood. His lips tightened more. Her limbs were tense, her body covered with brown spots, and her pulse slipped under her fingers like a taut thread, like a harp string about to break.","She was soon vomiting blood. Her lips pressed together more tightly. Her limbs were contracted, her body was covered with brown spots, and her pulse was slipping under their fingers like a taut thread, like a harp string about to snap.","Soon she was vomiting blood. Her lips pressed together more tightly. Her limbs were contorted, her body was covered with brown blotches, her pulse quivered under the doctor’s fingers like a taut thread, like a harpstring about to snap."
"Puis elle pensa qu’elle s’était trompée. Au reste, elle n’en savait rien. Tout, en elle-même et au dehors, l’abandonnait. Elle se sentait perdue, roulant au hasard dans des abîmes indéfinissables ; et ce fut presque avec joie qu’elle aperçut, en arrivant à la Croix rouge, ce bon Homais qui regardait charger sur l’Hirondelle une grande boîte pleine de provisions pharmaceutiques. Il tenait à sa main, dans un foulard, six cheminots pour son épouse.","Then she thought she was wrong. Besides, she didn't know. Everything, inside and outside, abandoned her. She felt lost, rolling haphazardly through indefinable abysses; and it was almost with joy that she perceived, on arriving at the Red Cross, this good Homais who was watching the loading on the Hirondelle of a large box full of pharmaceutical provisions. He held in his hand, in a scarf, six railway workers for his wife.","Then she thought she had been mistaken. The truth was, she had no idea. Everything, within and outside her, was abandoning her. She felt lost, tumbling haphazardly through indefinable chasms; and it was almost with joy that she saw, when she reached the Croix Rouge, good old Homais watching as a large box full of pharmaceutical supplies was loaded onto the Hirondelle. In his hand he held, wrapped in a scarf, six cheminots for his wife.","Then she thought that she might be mistaken. How could she tell? She had no way of knowing. Everything—everything within her, everything without—was abandoning her. She felt lost, rolling dizzily down into some dark abyss; and she was almost glad, when she reached the Croix-Rouge, to see good old Monsieur Homais. He was watching a case of pharmaceutical supplies being loaded onto the Hirondelle, and in his hand he carried a present for his wife—six cheminots wrapped in a foulard handkerchief."
"« Je ne vous oublierai pas, croyez-le bien, et j’aurai continuellement pour vous un dévouement profond ; mais, un jour, tôt ou tard, cette ardeur (c’est là le sort des choses humaines) se fût diminuée, sans doute ! Il nous serait venu des lassitudes, et qui sait même si je n’aurais pas eu l’atroce douleur d’assister à vos remords et d’y participer moi-même, puisque je les aurais causés. L’idée seule des chagrins qui vous arrivent me torture, Emma ! Oubliez-moi ! Pourquoi faut-il que je vous aie connue ? Pourquoi étiez-vous si belle ? Est-ce ma faute ? O mon Dieu ! non, non, n’en accusez que la fatalité ! »","“I will not forget you, believe me, and I will always have a deep devotion to you; but, one day, sooner or later, this ardor (this is the fate of human affairs) would doubtless have diminished! We would have come to weariness, and who knows even if I would not have had the excruciating pain of witnessing your remorse and of participating in it myself, since I would have caused it. The mere idea of the sorrows that befall you tortures me, Emma! Forget me ! Why do I have to know you? Why were you so beautiful? Is it my fault? Oh my God ! no, no, blame only fatality! »","I will never forget you, believe me, and I will continue to be deeply devoted to you; but one day, sooner or later, this ardor would no doubt have diminished (such being the destiny of all things human)! We would have had moments of weariness, and who knows, even, if I would not have suffered the atrocious pain of witnessing your remorse and partaking of it myself, since I would have been the cause of it. The very idea of the sorrows that burden you is torture to me, Emma! Forget me! Why did I ever have to meet you? Why were you so beautiful? Is it my fault? Oh, Lord, no! Fate is to blame, only fate!","“I’ll never forget you—believe me—and I’ll always feel the deepest devotion to you. But some day sooner or later our passion would have cooled—inevitably—it’s the way with everything human. We would have had moments of weariness. Who knows—I might even have had the dreadful anguish of witnessing your remorse—and of sharing in it, since it would have been I who caused it. The very thought of the grief in store for you is a torture to me, Emma! Forget me! Why was it ordained that we should meet? Why were you so beautiful? Is the fault mine? In God’s name, no! No! Fate alone is to blame—nothing and no one but fate!”"
"– Car, disait l’ecclésiastique d’un ton paterne, tu négligeais un peu tes devoirs ; on te voyait rarement à l’office divin ; combien y a-t-il d’années que tu ne t’es approché de la sainte table ? Je comprends que tes occupations, que le tourbillon du monde aient pu t’écarter du soin de ton salut. Mais à présent, c’est l’heure d’y réfléchir. Ne désespère pas cependant ; j’ai connu de grands coupables qui, près de comparaître devant Dieu (tu n’en es point encore là, je le sais bien), avaient imploré sa miséricorde, et qui certainement sont morts dans les meilleures dispositions. Espérons que, tout comme eux, tu nous donneras de bons exemples ! Ainsi, par précaution, qui donc t’empêcherait de réciter matin et soir un « Je vous salue, Marie, pleine de grâce », et un « Notre Père, qui êtes aux cieux » ? Oui fais cela ! pour moi, pour m’obliger. Qu’est-ce que ça coûte ?… Me le promets-tu ?","“For,” said the ecclesiastic in a paternal tone, “you neglected your duties a little; you were rarely seen at the divine office; how many years have you not approached the holy table? I understand that your occupations, that the whirlwind of the world could have taken you away from the care of your salvation. But now is the time to think about it. Don't despair though; I have known great culprits who, close to appearing before God (you are not there yet, I know it well), had implored his mercy, and who certainly died in the best dispositions. We hope that, just like them, you will give us good examples! So, as a precaution, who would prevent you from reciting morning and evening a “Hail Mary, full of grace”, and an “Our Father, who art in heaven”? Yes do that! for me, to oblige me. What does it cost?... Do you promise me?","“For,” said the clergyman in a fatherly tone, “you were neglecting your duties a little; one rarely saw you at the divine service; how many years has it been since you approached the holy altar? I understand that your occupations, the hustle and bustle of the world, may have distracted you from tending to your salvation. But now it’s time to reflect on it. Do not despair, however; I have known some great sinners who, when they were about to appear before God (you’ve not yet reached that point , I’m well aware), implored His mercy and certainly died in the best of situations. Let us hope that, like them, you will set us a good example! For instance, as a precaution, why not recite a ‘Hail Mary, full of grace’ and an ‘Our Father, who art in heaven’ every morning and every evening? Yes! Do this for me, to oblige me. What will it cost you? … Will you promise?”","“You’ve been a little neglectful of your religious duties,” he pointed out in a paternal tone. “I’ve seldom seen you at Mass. How many years is it since you’ve been to Communion? It’s understandable that your work and other distractions should have made you careless about your eternal salvation. But now is the time to think about it. Don’t give way to despair: I’ve known grievous sinners who implored God’s mercy when they were about to appear before Him— I know you haven’t reached that point yet—and who certainly made better deaths as a result. Be an example to us, as they were! What’s to prevent you from saying a Hail Mary and an Our Father every night and morning just as a precaution? Do it! Do it for me, to oblige me! It doesn’t amount to much. Will you promise?”"
