Source,GoogleTranslate,human1,human2
"—C’est bien, monsieur, n’en parlons plus», dit Morcerf.","""Very well, sir, let's say no more about it,"" said Morcerf.","‘Very well, Monsieur, let’s say no more,’ Morcerf muttered and, angrily slapping his gloves, left the room.","""Enough, sir,"" said Morcerf, ""we will speak no more on the subject."""
"Et en prononçant ces mots d'une voix sourde et presque étouffée, M. de Villefort se dirigea en vacillant vers la porte, que lui ouvrit d'un mouvement machinal l'huissier de service.","And pronouncing these words in a muffled and almost stifled voice, M. de Villefort staggered towards the door, which the usher opened for him mechanically.","After saying which, in a dull and almost inaudible voice, M. de Villefort staggered towards the door, which the duty usher automatically opened for him.","And as he spoke these words with a hoarse, choking voice, he staggered towards the door, which was mechanically opened by a door-keeper."
XCIV,XCIV,XCIV,Maximilian's Avowal.
"—Non, mais sa mère.","“No, but his mother.","‘No, not her; her mother.’","""No, but her mother."""
«Ah! noble cœur! s’écria-t-il.,“Oh! noble heart! he cried.,"‘Oh, noble heart,’ he cried.","Ah, noble fellow!"" cried he."
"Villefort, appelé à constater le crime, avait réclamé l’affaire et conduisait l’instruction avec cette ardeur passionnée qu’il mettait à toutes les causes criminelles où il était appelé à porter la parole.","Villefort, called upon to certify the crime, had claimed the affair and conducted the investigation with that passionate ardor which he displayed in all criminal cases in which he was called upon to speak.","Villefort, called in to establish the facts of the crime, had allocated the case to himself and was pursuing the investigation with all the passionate enthusiasm that he gave to every criminal case in which he was involved.","Villefort, being called on to prove the crime, was preparing his brief with the same ardor that he was accustomed to exercise when required to speak in criminal cases."
"—Alors, monsieur, dit le guide, puisque vous êtes si généreux, vous méritez que je vous offre quelque chose.","“Then, sir,” said the guide, “since you are so generous, you deserve something from me.","‘So, Monsieur,’ the guide said, ‘as you are so generous, you deserve a present.’","""Then, sir, since you are so liberal, I ought to offer you something."""
"—Eh bien, tu auras tes cinq cents francs, dit Andrea: mais c’est lourd pour moi, mon pauvre Caderousse... tu abuses....","""Well, you'll have your five hundred francs,"" said Andrea;","‘Very well, you shall have your five hundred,’ said Andrea. ‘But it’s not going to be easy for me, Caderousse. You’re starting to take advantage…’ ‘Huh!’","""Well, you shall have your five hundred francs,"" said Andrea; ""but it is very hard for me, my poor Caderousse — you take advantage"" —"
"«Demeure ici, lui dit-il tout bas, caché dans l’obscurité, et quel que soit le bruit que tu entendes, quelque chose qui se passe, n’entre et ne te montre que si je t’appelle par ton nom.»","'Stay here,' he whispered to her, 'hidden in the dark, and whatever noise you hear, something is happening, only come in and show you if I call your name. »","Then he went over to Ali and whispered: ‘Stay here, hiding in the dark, and, whatever noise you may hear or whatever may happen, do not come in and show yourself unless I call you by name.’","""Remain here, concealed in the dark, and whatever noise you hear, whatever passes, only come in or show yourself if I call you."""
"Depuis la révolution de Juillet, il n'y avait plus de prisonniers au château d'If; un poste destiné à empêcher de faire la contrebande habitait seul ses corps de garde; un concierge attendait les curieux à la porte pour leur montrer ce monument de terreur, devenu un monument de curiosité.","Since the July Revolution, there were no longer any prisoners at the Chateau d'If; a post destined to prevent smuggling lived alone in its guardhouses; a concierge was waiting for the curious at the door to show them this monument of terror, which had become a monument of curiosity.","Since the July Revolution1 there had been no more prisoners in the Château d’If. Its guardhouse was inhabited only by a detachment of men who were meant to discourage smugglers, and a concierge waited for visitors at the door to show them round this monument of terror which had become a monument of curiosity.","There had been no prisoners confined in the Chateau d'If since the revolution of July; it was only inhabited by a guard, kept there for the prevention of smuggling. A concierge waited at the door to exhibit to visitors this monument of curiosity, once a scene of terror."
"—Ce n’est pas prudent, dit Caderousse.","""That's not prudent,"" said Caderousse.","‘That’s risky,’ said Caderousse.","""That is not prudent,"" said Caderousse."
"—Regardez», dit Jacopo.","""Look,"" said Jacopo.","‘Look,’ said Jacopo.","""Look!"" said Jacopo."
"—Allons, dit Monte-Cristo, voilà encore une espérance qui m'échappe.»","""Come on,"" said Monte Cristo, ""there's another hope that escapes me.""","‘Ah, well,’ said Monte Cristo. ‘That’s another hope gone.’","""Another hope defeated!"" said the count."
"«Ma foi, mon cher vicomte, vous êtes voué à la musique, ce soir; vous n’échappez au piano de Mlle Danglars que pour tomber dans la guzla d’Haydée.","“Faith, my dear Viscount, you are dedicated to music this evening; you escape Mlle Danglars' piano only to fall into Haydée's guzla.","‘There, my dear Viscount: you are condemned to have music this evening. No sooner have you escaped from Mademoiselle Danglars’ piano than you are entrapped by Haydée’s guzla.’","""Ma foi, my dear viscount, you are fated to hear music this evening; you have only escaped from Mademoiselle Danglars' piano, to be attacked by Haidee's guzla."""
«Allons dit-il.,"""Let's go,"" he said.","‘Come,’ he said. ‘You’re not joking?’",""""
"Maximilien ouvrit la bouche pour parler, mais sa langue ne put articuler aucun son: il chancela et se retint à la boiserie.","Maximilien opened his mouth to speak, but his tongue could not articulate any sound: he staggered and held himself back to the woodwork.","Maximilien opened his mouth to speak, but his tongue could not form any sound. He staggered and held on to the panelling to support himself.","Maximilian tried to speak, but he could articulate nothing; he staggered, and supported himself against the wainscot."
