Source,GoogleTranslate,human1,human2
"Un quart d'heure après, il revint effectivement accompagné d'un homme masqué et enveloppé d'un grand manteau rouge.","A quarter of an hour later, he did indeed return accompanied by a masked man wrapped in a large red coat.","A quarter of an hour later he returned, accompanied by a masked man enveloped in a great red cloak.","A quarter of an hour later, he indeed came back, accompanied by a masked man wrapped in a large red cloak."
"Bientôt l'heure du dîner arriva. On passa dans la salle à manger, grande pièce noire qui était située en face de la cuisine.","Soon dinner time arrived. We went into the dining room, a large dark room which was located opposite the kitchen.","The dinner hour soon arrived. They went into the dining room, a large dark chamber opposite the kitchen.","Soon dinnertime came. They went to the dining room, a big dark room located opposite the kitchen."
"— Mais faites attention, s'écria d'Artagnan, qu'il y a une femme dans cette affaire, une femme enlevée, une femme qu'on menace sans doute, qu'on torture peut-être, et tout cela parce qu'elle est fidèle à sa maîtresse — Prenez garde, d'Artagnan, prenez garde, dit Aramis, vous vous échauffez un peu trop, à mon avis, sur le sort de Mme Bonacieux. La femme a été créée pour notre perte, et c'est d'elle que nous viennent toutes nos misères. »","""But be careful,"" cried d'Artagnan, ""there is a woman in this business, a kidnapped woman, a woman who is no doubt being threatened, who is perhaps being tortured, and all that because she is faithful to her mistress. Take care, d'Artagnan, take care, said Aramis, you get a little too excited, in my opinion, about Madame Bonacieux's fate. Woman was created for our ruin, and it is from her that all our miseries come to us. »","“Don’t forget there’s a woman in this affair,” said d’Artagnan, “a woman abducted, a woman endangered and maybe tortured, and all because she is loyal to her mistress!” “Take care, d’Artagnan, take care,” said Aramis. “You’re allowing yourself to be caught up in the fate of this Madame Bonacieux. Woman was created for our ruin, and from her come all our miseries.”","“But mind you,” cried d’Artagnan, “there’s a woman involved in this business, an abducted woman, a woman who is no doubt being threatened, who is perhaps being tortured, and all that because she’s faithful to her mistress!” “Take care, d’Artagnan, take care,” said Aramis, “you’re getting a bit too excited, in my opinion, about the fate of Mme Bonacieux. Woman was created for our ruin, and it is from her that all our miseries come.”"
"La porte s'ouvrit doucement ; la belle suppliante fit semblant de n'avoir pas entendu, et d'une voix pleine de larmes, elle continua : « Dieu vengeur ! Dieu de bonté ! laisserez-vous s'accomplir les affreux projets de cet homme ! »","The door opened slowly; the beautiful supplicant pretended not to have heard, and in a voice full of tears, she continued: “Avenging God! Good God! will you allow the dreadful projects of this man to be accomplished! »","The door quietly opened. The lovely supplicant pretended not to hear, but continued, in a voice wracked with tears, “God of benevolence! God of vengeance! Will you allow this man’s frightful schemes to succeed?”","The door opened softly. The beautiful suppliant made as if she had not heard, and in a tearful voice, went on: “God of vengeance! God of goodness! Will you allow this man’s ghastly plans to be accomplished?”"
"— Vous avez raison, mon cher Monsieur Bonacieux, mes amis et moi nous avons fait un petit voyage.","— You are right, my dear Monsieur Bonacieux, my friends and I took a little trip.","“You’re right, my dear Monsieur Bonacieux; my friends and I took a little trip.”","“You’re right, my dear M. Bonacieux, my friends and I went on a little journey.”"
"« Eh bien ! Votre Majesté, dit-il, vous voyez jusqu'où vont mes ennemis : on vous menace de deux guerres, si vous ne me renvoyez pas. A votre place, en vérité, Sire, je céderais à de si puissantes instances, et ce serait de mon côté avec un véritable bonheur que je me retirerais des affaires.",""" Well ! Your Majesty, he said, you see how far my enemies go: you are threatened with two wars if you do not send me back. In your place, in truth, Sire, I would yield to such powerful entreaties, and it would be on my side with real happiness that I would retire from business.","“Well, Your Majesty,” he said, “you see how far my enemies will go. They menace you with two wars unless you dismiss me. In truth, if I were in your position, Sire, I would yield to such powerful arguments. Personally, it would be a relief for me to retire from public affairs.”","“Well, Your Majesty,” he said, “you see how far my enemies will go! You are threatened with two wars if you do not dismiss me. In your place, to tell the truth, Sire, I would yield to such strong entreaties, and for my part it would be a real blessing to retire from public affairs.”"
"— Oh ! oui, oui, vous avez raison ; ainsi, tout va bien, tout est pour le mieux ; mais ne nous éloignons pas d'ici.","- Oh ! yes, yes, you are right; so, all is well, all is for the best; but let's not stray from here.","“Oh, yes—that’s right. It sounds like it should all work out for the best . . . but we mustn’t go very far from here.”","“Oh, yes, yes, you’re right! And so, all is well , all is for the best; but let’s not go far from here.”"
"— Coupable, moi ! dit Milady avec un sourire qui eût désarmé l'ange du jugement dernier. Coupable ! mon Dieu, tu sais si je le suis ! Dites que je suis condamnée, Monsieur, à la bonne heure ; mais vous le savez, Dieu qui aime les martyrs, permet que l'on condamne quelquefois les innocents.","""Guilty, me!"" said Milady with a smile that would have disarmed the angel of the Last Judgment. Guilty ! my God, you know if I am! Say I'm doomed, sir, well and good; but you know that God, who loves martyrs, sometimes allows the innocent to be condemned.","Me?” said Milady, with a smile that would have deceived the Angel of the Last Judgment. “Guilty! My God, thou knowest if I am! Say I’m condemned, Sir, if you must—but you know that God loves martyrs, and sometimes permits the innocent to be condemned.”","“Guilty? I?” said Milady, with a smile that would have disarmed an angel of the last judgment. “Guilty? My God, thou knowest whether I am or not! Tell me that I am condemned, Monsieur, well and good; but you know that God, who loves martyrs, sometimes allows the innocent to be condemned.”"
— Tâche infâme ! tâche impie ! reprit Milady avec l'exaltation de la victime qui provoque son juge.,"— Infamous task! impious task! resumed Milady, with the exaltation of the victim who provokes his judge.",“An infamous work! An impious work!” Milady glowed with the exaltation of a victim provoking a judge.,"“An infamous task! An impious task!” Milady replied, with the exaltation of the victim provoking the judge."
"Quand les deux mousquetaires furent entrés, quand la porte fut refermée derrière eux, quand le murmure bourdonnant de l'antichambre, auquel l'appel qui venait d'être fait avait sans doute donné un nouvel aliment, eut recommencé ; quand enfin M. de Tréville eut trois ou quatre fois arpenté, silencieux et le sourcil froncé, toute la longueur de son cabinet, passant chaque fois devant Porthos et Aramis, roides et muets comme à la parade, il s'arrêta tout à coup en face d'eux, et les couvrant des pieds à la tête d'un regard irrité : « Savez-vous ce que m'a dit le roi, s'écria-t-il, cela pas plus tard qu'hier au soir ? le savez-vous, Messieurs ?","When the two musketeers had entered, when the door had been closed behind them, when the buzzing murmur of the antechamber, to which the roll call which had just been made had doubtless given fresh food, had begun again; when at last M. de Tréville had paced three or four times, silent and with a frown, the whole length of his cabinet, passing each time in front of Porthos and Aramis, stiff and mute as on parade, he suddenly stopped in front of them, and covering them from head to foot with an irritated look: ""Do you know what the king said to me,"" he cried, ""that only yesterday evening?"" do you know, gentlemen?","When the two musketeers had entered and the door had dropped behind them, the buzz in the antechamber returned to normal—or even louder, doubtless increased by this summons. Meanwhile Monsieur de Tréville, silent and frowning, paced the length of his office three or four times, passing each time before Porthos and Aramis, who were as rigid and mute as if on parade. Suddenly he stopped and faced them, looked them up and down angrily, and demanded, “Do you know what the king said to me, no later than yesterday evening? Do you know, Messieurs?”","When the two musketeers came in; when the door was closed behind them; when the buzzing murmur of the antechamber, to which the summons that had just been made had given fresh nourishment, started up again; when, finally, M. de Tréville, silent and frowning, had paced the whole length of his office three or four times, passing each time before Porthos and Aramis, rigid and mute as if on parade, he suddenly stopped in front of them and, looking them up and down with an irritated glance, shouted: “Do you know what the king said to me, and that no later than yesterday evening? Do you know, gentlemen?”"
