Source,GoogleTranslate,human1,human2
"Il était tout naturel d’imaginer qu’après tant de désastres, Candide, marié avec sa maîtresse et vivant avec le philosophe Pangloss, le philosophe Martin, le prudent Cacambo et la vieille, ayant d’ailleurs rapporté tant de diamants de la patrie des anciens Incas, mènerait la vie du monde la plus agréable; mais il fut tant friponné par les Juifs qu’il ne lui resta plus rien que sa petite métairie; sa femme, devenant tous les jours plus laide, devint acariâtre et insupportable; la vieille était infirme et fut encore de plus mauvaise humeur que Cunégonde. Cacambo, qui travaillait au jardin, et qui allait vendre des légumes à Constantinople, était excédé de travail et maudissait sa destinée. Pangloss était au désespoir de ne pas briller dans quelque université d’Allemagne. Pour Martin, il était fermement persuadé qu’on est également mal partout; il prenait les choses en patience. Candide, Martin et Pangloss disputaient quelquefois de métaphysique et de morale. On voyait souvent passer sous les fenêtres de la métairie des bateaux chargés d’effendis, de bachas, de cadis, qu’on envoyait en exil à Lemnos, à Mitylène, à Erzeroum. On voyait venir d’autres cadis, d’autres bachas, d’autres effendis, qui prenaient la place des expulsés et qui étaient expulsés à leur tour. On voyait des têtes proprement empaillées qu’on allait présenter à la Sublime Porte. Ces spectacles faisaient redoubler les dissertations; et quand on ne disputait pas, l’ennui était si excessif que la vieille osa un jour leur dire: « Je voudrais savoir lequel est le pire, ou d’être violée cent fois par des pirates nègres, d’avoir une fesse coupée, de passer par les baguettes chez les Bulgares, d’être fouetté et pendu dans un auto-da-fé, d’être disséqué, de ramer en galère, d’éprouver enfin toutes les misères par lesquelles nous avons tous passé, ou bien de rester ici à ne rien faire? — C’est une grande question, » dit Candide.","It was quite natural to imagine that after so many disasters, Candide, married to his mistress and living with the philosopher Pangloss, the philosopher Martin, the prudent Cacambo and the old woman, having moreover brought back so many diamonds from the homeland of ancient Incas, would lead the most pleasant life in the world; but he was so cheated by the Jews that he had nothing left but his little farm; his wife, growing uglier every day, became cantankerous and insufferable; the old woman was crippled and was in even worse humor than Cunégonde. Cacambo, who worked in the garden, and who went to sell vegetables in Constantinople, was worn out with work and cursed his destiny. Pangloss was in despair not to shine in some university in Germany. For Martin, he was firmly convinced that we are equally bad everywhere; he took things patiently. Candide, Martin, and Pangloss sometimes argued over metaphysics and morality. Boats were often seen passing under the windows of the farm laden with effendis, bachas, and cadis, which were sent into exile at Lemnos, at Mitylene, at Erzeroum. We saw other cadis, other bachas, other effendis coming, who took the place of the expelled and who were expelled in turn. We saw properly stuffed heads that were going to be presented to the Sublime Porte. These spectacles made the dissertations redouble; and when we weren't arguing, the boredom was so excessive that the old woman once dared to say to them: ""I would like to know which is the worst, or being raped a hundred times by Negro pirates, having a buttock cut off, to go through the chopsticks among the Bulgarians, to be whipped and hung in an auto-da-fé, to be dissected, to row in the galley, to finally experience all the miseries through which we have all passed, or else to sit here doing nothing? ""That's a great question,"" said Candide.","It was altogether natural to suppose that after undergoing so many disasters, Candide, who was married to his mistress, and living with the philosopher Pangloss, the philosopher Martin, the prudent Cacambo, and the old woman, and who had also brought home so many diamonds from the country of the ancient Incas, would lead the most agreeable life in the world. But he had been so cheated by the Jews32 that he had nothing else left but his little farm; his wife, every day growing more and more ugly, became headstrong and insupportable; the old woman was infirm, and more ill-natured even than Cunégonde. Cacambo, who worked in the garden, and carried the produce of it to sell at Constantinople, was worn down by this labour, and cursed his fate. Pangloss was in despair at being unable to make a name for himself in any of the German universities. And as to Martin, he was firmly persuaded that things are equally bad everywhere; he endured with patience. Candide, Martin, and Pangloss disputed sometimes about metaphysics and morality. From the windows of the farm they often saw boats passing by carrying effendis, bashaws, and cadis, cq into exile on Lemnos, Mytilene, and Erzeroum; and other cadis, bashaws, and effendis were seen coming back to take the place of the exiles, and were then exiled in turn. They saw several heads very curiously impaled upon poles, which were going to be presented at the Sublime Porte.cr Such sights gave rise to more discussions: and when they were not arguing, the boredom was so excessive that the old woman ventured one day to tell them, “I would be glad to know which is worse: to be raped a hundred times by negro pirates, to have one buttock cut off, to run the gauntlet among the Bulgarians, to be whipped and hanged at an auto-da-fé, to be dissected, to be chained to an oar in a galley; and, in short, to experience all the miseries through which every one of us has passed, or to remain here doing nothing?” “This,” said Candide, “is a grand question.”","It is quite natural to suppose that after so many misfortunes, Candide, married to his mistress, and living with the philosopher Pangloss, the philosopher Martin, the prudent Cacambo, and the old woman—having, besides, brought back so many diamonds from the land of the ancient Incas—must have led the most agreeable life in the world. But he was so cheated by the jews115 that nothing was left but his little farm; his wife, growing every day more ugly, became sour-tempered and insupportable; the old woman was ailing and even more ill-humored than Cunégonde. Cacambo, who worked in the garden and went into Constantinople to sell vegetables, was worn out with toil, and cursed his fate. Pangloss was in despair at being unable to shine in some German university. As for Martin, he was firmly persuaded that things are just as bad wherever you are; he endured in patience. Candide, Martin, and Pangloss sometimes argued over metaphysics and morals. Before the windows of the farmhouse they often watched the passage of boats bearing effendis, pashas, and cadis into exile on Lemnos, Mytilene, and Erzeroum; they saw other cadis, other pashas, other effendis coming, to take the place of the exiles and to be exiled in their turn. They saw various heads, neatly impaled, to be set up at the Sublime Porte.116 These sights gave fresh impetus to their discussions; and when they were not arguing, the boredom was so fierce that one day the old woman ventured to say: —I should like to know which is worse, being raped a hundred times by negro pirates, having a buttock cut off, running the gauntlet in the Bulgar army, being flogged and hanged in an auto-da-fé, being dissected and rowing in the galleys—experiencing, in a word, all the miseries through which we have passed—or else just sitting here and doing nothing? —It’s a hard question, said Candide."
"Aussitôt Candide selle les trois chevaux. Cunégonde, la vieille et lui font trente milles d’une traite. Pendant qu’ils s’éloignaient, la Sainte-Hermandad arrive dans la maison; on enterre monseigneur dans une belle église, et on jette Issacar à la voirie.","Immediately Candide saddles the three horses. Cunégonde, the old woman and he cover thirty miles in one go. As they were walking away, Saint Hermandad comes into the house; Monsignor is buried in a beautiful church, and Issacar is thrown into the garbage dump.","Candide, without any further hesitation, saddles the three horses; and Miss Cunégonde, the old woman and he set out, and travel thirty miles without a stop. While they were making the best of their way, the Holy Brotherhoodz entered the house. My Lord the Inquisitor was buried in a magnificent manner; and Master Issachar’s body was thrown upon a dunghill.","Promptly, Candide saddled the three horses. Cunégonde, the old woman, and he covered thirty miles without a stop. While they were fleeing, the Holy Brotherhood28 came to investigate the house; they buried the inquisitor in a fine church and threw Issachar on the dunghill."
"Le baron ne pouvait se lasser d’embrasser Candide, il l’appelait son frère, son sauveur. « Ah! peut-être, lui dit-il, nous pourrons ensemble, mon cher Candide, entrer en vainqueurs dans la ville, et reprendre ma soeur Cunégonde. — C’est tout ce que je souhaite, dit Candide; car je comptais l’épouser, et je l’espère encore. — Vous, insolent! répondit le baron, vous auriez l’impudence d’épouser ma soeur qui a soixante et douze quartiers! Je vous trouve bien effronté d’oser me parler d’un dessein si téméraire! » Candide, pétrifié d’un tel discours, lui répondit: « Mon Révérend Père, tous les quartiers du monde n’y font rien; j’ai tiré votre soeur des bras d’un Juif et d’un inquisiteur; elle m’a assez d’obligations, elle veut m’épouser. Maître Pangloss m’a toujours dit que les hommes sont égaux, et assurément je l’épouserai. — C’est ce que nous verrons, coquin! » dit le jésuite baron de Thunder-ten-tronckh, et en même temps il lui donna un grand coup du plat de son épée sur le visage. Candide dans l’instant tire la sienne et l’enfonce jusqu’à la garde dans le ventre du baron jésuite; mais, en la retirant toute fumante, il se mit à pleurer: « Hélas! mon Dieu, dit-il, j’ai tué mon ancien maître, mon ami, mon beau-frère; je suis le meilleur homme du monde, et voilà déjà trois hommes que je tue; et dans ces trois il y a deux prêtres. »","The baron could not get tired of kissing Candide, he called him his brother, his saviour. “Oh! perhaps, he said to him, we can together, my dear Candide, enter the city as conquerors, and recapture my sister Cunégonde. ""That's all I want,"" said Candide; for I intended to marry her, and I still hope so. ""You insolent!"" answered the baron, you would have the impudence to marry my sister who has seventy-two quarters! I find you very brazen to dare to speak to me of such a rash design! Candide, petrified by such a speech, answered him: “My Reverend Father, all the quarters of the world are doing nothing about it; I rescued your sister from the arms of a Jew and an inquisitor; she has enough obligations to me, she wants to marry me. Master Pangloss has always told me that men are equal, and I will certainly marry him. ""That's what we'll see, rascal!"" said the Jesuit Baron of Thunder-ten-tronckh, and at the same time gave him a great blow with the flat of his sword in the face. Candide instantly pulls his own and thrusts it to the hilt into the belly of the Jesuit baron; but, as he took it out smoking, he began to cry: “Alas! my God, he said, I killed my former master, my friend, my brother-in-law; I am the best man in the world, and I have already killed three men; and in these three there are two priests. »","The baron knew no end of embracing Candide; he called him his brother, his deliverer. “Perhaps,” said he, “my dear Candide, we shall be fortunate enough to enter the town sword in hand, and recover my sister Cunégonde.” “Ah! that is all I desire,” replied Candide, “for I intended to marry her; and I hope I shall still be able to.” “Insolent fellow!” replied the baron. “You! you have the impudence to marry my sister, who bears seventy-two quarterings! Really I think you are very presumptuous to dare so much as to mention such an audacious design to me.” Candide, thunderstruck at the oddness of this speech, answered: “Reverend father, all the quarterings in the world are of no significance. I have rescued your sister from a Jew and an Inquisitor; she is under many obligations to me, and she wants to marry me. My master Pangloss always told me that all people are by nature equal. Therefore, I will certainly marry your sister.” “We will see about that, villain!” said the Jesuit baron of Thunder-ten-tronckh, and struck him across the face with the flat side of his sword. Candide in an instant drew his rapier, and plunged it up to the hilt in the Jesuit’s body; but in pulling it out, reeking hot, he burst into tears. “Good God,” cried he, “I have killed my old master, my friend, my brother-in-law. I am the best man in the world, and yet I have already killed three men; and of these three two were priests.”","The baron could not weary of embracing Candide; he called him his brother, his savior. —Ah, my dear Candide, said he, maybe together we will be able to enter the town as conquerors, and be united with my sister Cunégonde. —That is all I desire, said Candide; I was expecting to marry her, and I still hope to. —You insolent dog, replied the baron, you would have the effrontery to marry my sister, who has seventy-two quarterings! It’s a piece of presumption for you even to mention such a crazy project in my presence. Candide, terrified by this speech, answered: —Most reverend father, all the quarterings in the world don’t affect this case; I have rescued your sister out of the arms of a jew and an inquisitor; she has many obligations to me, she wants to marry me. Master Pangloss always taught me that men are equal; and I shall certainly marry her. —We’ll see about that, you scoundrel, said the Jesuit baron of Thunder-Ten-Tronckh; and so saying, he gave him a blow across the face with the flat of his sword. Candide immediately drew his own sword and thrust it up to the hilt in the baron’s belly; but as he drew it forth all dripping, he began to weep. —Alas, dear God! said he, I have killed my old master, my friend, my brother-in-law; I am the best man in the world, and here are three men I’ve killed already, and two of the three were priests."
"« Je lui contai tout ce qui m’était arrivé; il me conta aussi ses aventures, et m’apprit comment il avait été envoyé chez le roi de Maroc par une puissance chrétienne, pour conclure avec ce monarque un traité, par lequel on lui fournirait de la poudre, des canons et des vaisseaux, pour l’aider à exterminer le commerce des autres chrétiens. « Ma mission est faite, me dit cet honnête eunuque; je vais m’embarquer à Ceuta, et je vous ramènerai en Italie. Ma che sciagura d’essere senza coglioni!»","“I told him everything that had happened to me; he also related his adventures to me, and told me how he had been sent to the King of Morocco by a Christian power, to conclude a treaty with this monarch, by which they would supply him with gunpowder, cannons and ships, to help him to exterminate the trade of other Christians. “My mission is done,” said this honest eunuch to me; I am going to embark at Ceuta, and I will bring you back to Italy. Ma che sciagura d’essere senza coglioni!”","I then related to him all that had happened to me, and he, in return, acquainted me with all his adventures, and how he had been sent to the court of the King of Morocco by a Christian prince,16 to conclude a treaty with that monarch; the result of which granted him gunpowder, cannon, and ships to enable him to destroy the commerce of other Christian governments. “My mission is concluded,” said the eunuch; “I am going to take ship at Ceuta, and I’ll take you along with me to Italy. ‘Ma che sciagura d’essere senza coglioni!’”","—I told him my adventures, he told me his: that he had been sent by a Christian power to the King of Morocco, to conclude a treaty granting him gunpowder, cannon, and ships with which to liquidate the traders of the other Christian powers. ‘My mission is concluded,’ said this honest eunuch; ‘I shall take ship at Ceuta and bring you back to Italy. Ma che sciagura d’essere senza coglioni!’"
"Cependant le vaisseau français et l’espagnol continuèrent leur route, et Candide continua ses conversations avec Martin. Ils disputèrent quinze jours de suite, et au bout de quinze jours ils étaient aussi avancés que le premier. Mais enfin ils parlaient, ils se communiquaient des idées, ils se consolaient. Candide caressait son mouton. « Puisque je t’ai retrouvé, dit-il, je pourrai bien retrouver Cunégonde. »","However, the French vessel and the Spanish continued their journey, and Candide continued his conversations with Martin. They disputed fifteen days in succession, and at the end of fifteen days they were as advanced as the first. But in the end they talked, they communicated ideas, they consoled each other. Candide stroked his sheep. ""Since I have found you,"" he said, ""I could very well find Cunegonde."" »","The French and Spanish ships continued on their journey, and Candide and Martin continued their conversation. They disputed for fifteen days in a row and at the end of that time they were just as far advanced as the first moment they began. However, they had the satisfaction of talking, of communicating their ideas, and of comforting each other. Candide embraced his sheep: “Since I have found you again,” said he, “I may possibly find my Cunégonde once more.”","Meanwhile the French and Spanish vessels continued on their journey, and Candide continued his talks with Martin. They disputed for fifteen days in a row, and at the end of that time were just as much in agreement as at the beginning. But at least they were talking, they exchanged ideas, they consoled one another. Candide caressed his sheep. —Since I have found you again, said he, I may well rediscover Miss Cunégonde."
"Cacambo, qui faisait sentinelle à la porte de la feuillée, accourut. « Il ne nous reste qu’à vendre cher notre vie, lui dit son maître: on va sans doute entrer dans la feuillée, il faut mourir les armes à la main. » Cacambo, qui en avait vu bien d’autres, ne perdit point la tête; il prit la robe de jésuite que portait le baron, la mit sur le corps de Candide, lui donna le bonnet carré du mort, et le fit monter à cheval. Tout cela se fit en un clin d’oeil. « Galopons, mon maître; tout le monde vous prendra pour un jésuite qui va donner des ordres; et nous aurons passé les frontières avant qu’on puisse courir après nous. » Il volait déjà en prononçant ces paroles, et en criant en espagnol: « Place, place pour le révérend père colonel. »","Cacambo, who was sentry at the door of the lane, hastened up. ""All we have to do is sell our lives dearly,"" his master told him: ""we're probably going to enter the thicket, we have to die, arms in hand. Cacambo, who had seen many others, did not lose his head; he took the Jesuit's robe which the baron wore, put it on Candide's body, gave him the dead man's square cap, and made him mount his horse. It all happened in the blink of an eye. “Let us gallop, my master; everyone will take you for a Jesuit who is going to give orders; and we will have crossed the borders before anyone can chase after us. He was already flying as he uttered these words, and shouted in Spanish: ""Place, place for the Reverend Father Colonel."" »","Cacambo, who was standing sentry near the door of the arbour, instantly ran up. “We can do nothing,” said his master, “but sell our lives as dearly as possible. They will undoubtedly look into the arbour; we must die sword in hand.” Cacambo, who had seen many of these kind of adventures, was not discouraged. He stripped the baron of his Jesuit’s habit and put it upon Candide, then gave him the dead man’s three-cornered cap, and made him mount on horse-back. All this was done in the wink of an eye. “Gallop, master,” cried Cacambo; “everybody will take you for a Jesuit going to give orders, and we will have passed the frontiers before they can overtake us.” He flew as he spoke these words, crying out aloud in Spanish: “Make way! make way for the reverend father-colonel!”","Cacambo, who was standing guard at the entry of the bower, came running. —We can do nothing but sell our lives dearly, said his master; someone will certainly come; we must die fighting. Cacambo, who had been in similar scrapes before, did not lose his head; he took the Jesuit’s cassock, which the commander had been wearing, and put it on Candide; he stuck the dead man’s square hat on Candide’s head, and forced him onto horseback. Everything was done in the wink of an eye. —Let’s ride, master; everyone will take you for a Jesuit on his way to deliver orders; and we will have passed the frontier before anyone can come after us. Even as he was pronouncing these words, he charged off, crying in Spanish: —Way, make way for the reverend father colonel!"
"« Nous avions un iman très pieux et très compatissant, qui leur fit un beau sermon par lequel il leur persuada de ne nous pas tuer tout à fait. « Coupez, dit-il, seulement une fesse à chacune de ces dames, vous ferez très bonne chère; s’il faut y revenir, vous en aurez encore autant dans quelques jours; le ciel vous saura gré d’une action si charitable, et vous serez secourus. »","“We had a very pious and very compassionate imam, who gave them a beautiful sermon in which he persuaded them not to kill us altogether. 'Cut,' he said, 'only a buttock from each of these ladies, you will make very good food; if you have to come back to it, you will have as many more in a few days; Heaven will be grateful to you for such a charitable action, and you will be helped. »","We had a very pious and humane imam,al who delivered an excellent sermon on this occasion, persuading them not to kill us at once; “Only cut off one of the buttocks of each of those ladies,” said he, “and you will fare extremely well; if you still need more you can come back in a few days and have the same. Heaven will approve of so charitable an action, and you will be saved.”","—We had an imam,39 very pious and sympathetic, who delivered an excellent sermon, persuading them not to kill us altogether. ‘Just cut off a single rumpsteak from each of these ladies,’ he said, ‘and you’ll have a fine meal. Then if you should need another, you can come back in a few days and have as much again; heaven will bless your charitable action, and you will be saved.’"
"La vieille prit alors la parole et dit: « Il y a trois chevaux andalous dans l’écurie, avec leurs selles et leurs brides: que le brave Candide les prépare; madame a des moyadors et des diamants: montons vite à cheval, quoique je ne puisse me tenir que sur une fesse, et allons à Cadix; il fait le plus beau temps du monde, et c’est un grand plaisir de voyager pendant la fraîcheur de la nuit. »","The old woman then spoke and said: “There are three Andalusian horses in the stable, with their saddles and their bridles: let the brave Candide prepare them; madame has moyadors and diamonds: let's get on horseback quickly, although I can only stand on one buttock, and go to Cadiz; it is the most beautiful weather in the world, and it is a great pleasure to travel during the cool of the night. »","The old woman then put in her word. “There were three Andalusian horses in the stable,” said she, “with their bridles and saddles. Let the brave Candide get them ready; madame has a parcel of gold coins and jewels. Let’s mount the horses immediately, though I have only one buttock to sit on. Let us set out for Cadiz; it is the finest weather in the world, and there is great pleasure in travelling in the cool of the night.”","The old woman now spoke up and said: —There are three Andalusian steeds27 in the stable, with their saddles and bridles; our brave Candide must get them ready: my lady has some gold coin and diamonds; let’s take to horse at once, though I can only ride on one buttock; we will go to Cadiz. The weather is as fine as can be, and it is pleasant to travel in the cool of the evening."
"Candide embrassa cent fois le baron et Pangloss. « Et comment ne vous ai-je pas tué, mon cher baron? et mon cher Pangloss, comment êtes-vous en vie après avoir été pendu? et pourquoi êtes-vous tous deux aux galères en Turquie? Est-il bien vrai que ma chère soeur soit dans ce pays? disait le baron. — Oui, répondait Cacambo. — Je revois donc mon cher Candide, » s’écriait Pangloss. Candide leur présentait Martin et Cacambo. Ils s’embrassaient tous, ils parlaient tous à la fois. La galère volait, ils étaient déjà dans le port. On fit venir un Juif, à qui Candide vendit pour cinquante mille sequins un diamant de la valeur de cent mille, et qui lui jura par Abraham qu’il n’en pouvait donner davantage. Il paya incontinent la rançon du baron et de Pangloss. Celui-ci se jeta aux pieds de son libérateur et les baigna de larmes; l’autre le remercia par un signe de tête, et lui promit de lui rendre cet argent à la première occasion. « Mais est-il bien possible que ma soeur soit en Turquie? disait-il. — Rien n’est si possible, reprit Cacambo, puis qu’elle écure la vaisselle chez un prince de Transylvanie. » On fit aussitôt venir deux Juifs; Candide vendit encore des diamants; et ils repartirent tous dans une autre galère pour aller délivrer Cunégonde.","Candide kissed the Baron and Pangloss a hundred times. ""And how did I not kill you, my dear Baron?"" and my dear Pangloss, how are you alive after being hanged? and why are you both at the galleys in Turkey? Is it really true that my dear sister is in this country? said the baron. ""Yes,"" replied Cacambo. ""So I see my dear Candide again,"" exclaimed Pangloss. Candide introduced them to Martin and Cacambo. They were all kissing, they were all talking at once. The galley was flying, they were already in port. A Jew was summoned, to whom Candide sold for fifty thousand sequins a diamond worth one hundred thousand, and who swore to him by Abraham that he could give no more. He immediately paid the baron's and Pangloss's ransom. The latter threw himself at the feet of his deliverer and bathed them in tears; the other thanked him with a nod, and promised to return the money at the first opportunity. “But is it really possible that my sister is in Turkey? he said. ""Nothing is so possible,"" resumed Cacambo, then let her scrub the dishes at a prince of Transylvania. Two Jews were immediately summoned; Candide also sold diamonds; and they all left in another galley to free Cunégonde.","Candide embraced the Baron and Pangloss a hundred times. “And so, then, my dear Baron, I did not kill you? And you, my dear Pangloss, how can you be alive after your hanging? And why are you slaves on board a Turkish galley?” “Is it true that my dear sister is in this country?” said the Baron. “Yes,” said Cacambo. “And do I once again see my dear Candide?” said Pangloss. Candide presented Martin and Cacambo to them. They embraced each other, and all spoke together. The galley flew, and already they were back in port. Candide instantly sent for a Jew, and for fifty thousand sequins sold him a diamond worth one hundred thousand, though the buyer swore to him by Father Abraham that he gave him the most he could possibly afford. Candide immediately ransomed the Baron and Pangloss. The latter flung himself at the feet of his deliverer, and bathed him with his tears. The former thanked him with a gracious nod, and promised to return the money at the first opportunity. “But is it possible?” said he, “that my sister is in Turkey?” “Nothing is more possible,” answered Cacambo, “since she is the dishwasher in the house of a Transylvanian prince.” Candide sent for two Jews, and sold more diamonds to them. And then he set out with his companions in another galley, to free Miss Cunégonde from slavery.","A hundred times Candide embraced the baron and Pangloss. —And haw does it happen I didn’t kill you, my dear baron? and my dear Pangloss, how can you be alive after being hanged? and why are you both rowing in the galleys of Turkey? —Is it really true that my dear sister is in this country? asked the baron. —Yes, answered Cacambo. —And do I really see again my dear Candide? cried Pangloss. Candide introduced Martin and Cacambo. They all embraced; they all talked at once. The galley flew, already they were back in port. A jew was called, and Candide sold him for fifty thousand sequins a diamond worth a hundred thousand, while he protested by Abraham that he could not possibly give more for it. Candide immediately ransomed the baron and Pangloss. The latter threw himself at the feet of his liberator, and bathed them with tears ; the former thanked him with a nod, and promised to repay this bit of money at the first opportunity. —But is it really possible that my sister is in Turkey? said he. —Nothing is more possible, replied Cacambo, since she is a dishwasher in the house of a prince of Transylvania. At once two more jews were called; Candide sold some more diamonds; and they all departed in another galley to the rescue of Cunégonde."
"Candide avait amené de Cadix un valet tel qu’on en trouve beaucoup sur les côtes d’Espagne et dans les colonies. C’était un quart d’Espagnol, né d’un métis dans le Tucuman; il avait été enfant de choeur, sacristain, matelot, moine, facteur, soldat, laquais. Il s’appelait Cacambo, et aimait fort son maître parce que son maître était un fort bon homme. Il sella au plus vite les deux chevaux andalous. « Allons, mon maître, suivons le conseil de la vieille; partons, et courons sans regarder derrière nous. » Candide versa des larmes. « O ma chère Cunégonde! faut-il vous abandonner dans le temps que monsieur le gouverneur va faire nos noces! Cunégonde amenée de si loin, que deviendrez-vous? — Elle deviendra ce qu’elle pourra, dit Cacambo; les femmes ne sont jamais embarrassées d’elles; Dieu y pourvoit; courons. — Où me mènes-tu? où allons-nous? que ferons-nous sans Cunégonde? disait Candide. — Par saint Jacques de Compostelle, dit Cacambo, vous alliez faire la guerre aux jésuites; allons la faire pour eux: je sais assez les chemins, je vous mènerai dans leur royaume, ils seront charmés d’avoir un capitaine qui fasse l’exercice à la bulgare; vous ferez une fortune prodigieuse; quand on n’a pas son compte dans un monde, on le trouve dans un autre. C’est un très grand plaisir de voir et de faire des choses nouvelles.","Candide had brought from Cadiz a valet such as one finds many on the coasts of Spain and in the colonies. He was a quarter Spaniard, born of a mestizo in Tucuman; he had been an altar boy, sacristan, sailor, monk, postman, soldier, lackey. His name was Cacambo, and he loved his master very much because his master was a very good man. He quickly saddled the two Andalusian horses. “Come, my master, let us follow the advice of the old woman; let's go, and run without looking behind us. Candide shed tears. “O my dear Cunégonde! must we abandon you while the Governor is about to make our wedding! Cunégonde brought from so far away, what will become of you? ""She will become what she can,"" said Cacambo; women are never embarrassed by them; God provides it; let's run. ""Where are you taking me?"" Where are we going? what will we do without Cunégonde? said Candide. 'By Saint Jacques de Compostela,' said Cacambo, 'you were going to make war on the Jesuits; let's do it for them: I know the roads well enough, I'll take you to their kingdom, they'll be delighted to have a captain who does the Bulgarian drill; you will make a prodigious fortune; when you don't have your account in one world, you find it in another. It is a great pleasure to see and do new things.","Candide had brought with him from Cadiz such a footman as one often meets with on the coast of Spain and in the Colonies. He was one-quarter Spanish, the son of a half-breed and was born in Tucuman.ar He had been a singing boy, sexton, sailor, monk, pedlar, soldier, and lackey. His name was Cacambo. He had a great affection for his master, because his master was a very good man. He immediately saddled the two Andalusian horses. “Come, my good master, let’s follow the old woman’s advice, and hurry to leave this place without a backward glance.” Candide burst into a flood of tears: “Oh, my dear Cunégonde, must I leave you just as the governor was going to marry us? Cunégonde, so long lost and found again, what will now become of you?” “Lord,” said Cacambo, “she must do as well as she can: women are never at a loss. God takes care of them, and so let’s get going.” “But where will you take me? Where can we go? What can we do without Cunégonde?” cried the disconsolate Candide. “By St James of Compostella,” said Cacambo “you were going to fight against the Jesuits of Paraguay; now let’s go and fight for them. I know the road perfectly well; I’ll take you to their kingdom; they will be delighted with a captain that understands the Bulgarian drill; you will certainly make a prodigious fortune. If we cannot find our account in one world, we’ll find it in another. It is a great pleasure to see new objects and perform new exploits.”","Candide had brought from Cadiz a valet of the type one often finds in the provinces of Spain and in the colonies. He was one quarter Spanish, son of a halfbreed in the Tucuman;44 he had been choirboy, sacristan, sailor, monk, merchant, soldier, and lackey. His name was Cacambo, and he was very fond of his master because his master was a very good man. In hot haste he saddled the two Andalusian steeds. —Hurry, master, do as the old woman says; let’s get going and leave this town without a backward look. Candide wept: — O my beloved Cunégonde! must I leave you now, just when the governor is about to marry us! Cunégonde, brought from so far, what will ever become of you? —She’ll become what she can, said Cacambo; women can always find something to do with themselves; God sees to it; let’s get going. —Where are you taking me? where are we going? what will we do without Cunégonde? said Candide. —By Saint James of Compostela, said Cacambo, you were going to make war against the Jesuits, now we’ll go make war for them. I know the roads pretty well, I’ll bring you to their country, they will be delighted to have a captain who knows the Bulgar drill; you’ll make a prodigious fortune. If you don’t get your rights in one world, you will find them in another. And isn’t it pleasant to see new things and do new things?"
