Source,GoogleTranslate,human1,human2
"— Eh bien, messieurs! faites-moi destituer, s’était écrié le vieux curé, d’une voix tremblante. Je n’en habiterai pas moins le pays. On sait qu’il y a quarante-huit ans, j’ai hérité d’un champ qui rapporte huit cents livres. Je vivrai avec ce revenu. Je ne fais point d’économies illicites dans ma place, moi, messieurs, et c’est peut-être pourquoi je ne suis pas si effrayé quand on parle de me la faire perdre.","“Well, gentlemen! have me dismissed, cried the old priest, in a trembling voice. I shall none the less live in the country. We know that forty-eight years ago I inherited a field that yields eight hundred pounds. I will live on this income. I make no illicit savings in my place, me, gentlemen, and that is perhaps why I am not so frightened when people talk of making me lose it.","“Well then, gentlemen, dismiss me,” the old priest cried, his voice trembling. “I’m still going to live here. Everyone knows that, forty-eight years ago, I inherited land that brings in eight hundred francs. I will live on that. I don’t put away anything from my salary, which may be why I’m never frightened when there’s talk of taking it away from me.”","“Well, gentlemen, turn me out then,” the old curé exclaimed in a trembling voice; “I shall still continue to live in the district. As you know, I inherited forty-eight years ago a piece of land that brings in eight hundred francs a year; I shall live on that income. I do not save anything out of my living, gentlemen; and that is perhaps why, when you talk to me about it, I am not particularly frightened.”"
"C’est qu’il avait maintenant pour implacable ennemie cette imagination puissante, autrefois sans cesse employée à lui peindre dans l’avenir des succès si brillants.","It was because he now had for implacable enemy that powerful imagination, formerly incessantly employed to paint for him such brilliant successes in the future.","His implacable enemy, now, was precisely that powerful imagination, once so interminably busy, painting for him a future full of brilliant successes.",The fact was that the same powerful imagination which had formerly been continuously employed in painting a successful future in the most brilliant colours had now been transformed into his implacable enemy.
"A peine se fut-on quitté, que le chevalier de Beauvoisis courut aux informations: elles ne furent pas brillantes.",No sooner had they parted than the Chevalier de Beauvoisis ran for information: it was not brilliant.,They had barely driven away when the Chevalier de Beauvoisis went hurriedly in search of information. There was not much to learn. The chevalier was most anxious to know with whom he had fought a duel.,They had scarcely taken leave of each other before the Chevalier de Beauvoisis had enquiries made. They were not brilliant.
"Ses yeux exprimaient le feu de la conscience et le mépris des vains jugements des hommes; ils rencontrèrent ceux de Mlle de La Mole tout près de lui, et ce mépris, loin de se changer en air gracieux et civil, sembla redoubler.","His eyes expressed the fire of conscience and contempt for the vain judgments of men; they met those of Mademoiselle de La Mole very close to him, and this contempt, far from changing into a gracious and civil air, seemed to redouble.","His glance glowed with moral fire, and with contempt for men’s senseless decisions. His eyes met those of Mademoiselle de La Mole, so extremely close by, and his contempt, far from shifting to graciousness and civility, became even stronger.","His eyes expressed the fire of his own conscience; they met the eyes of Mademoiselle de la Mole who was close by him, and their contempt, so far from changing into politeness, seemed to redouble."
"Mais laissons ce petit homme à ses petites craintes pourquoi a-t-il pris dans sa maison un homme de coeur tandis qu’il lui fallait l’âme d’un valet? Que ne sait-il choisir ses gens? La marche ordinaire du XIXe siècle est que, quand un être puissant et noble rencontre un homme de coeur, il le tue, l’exile, l’emprisonne ou l’humilie tellement, que l’autre a la sottise d’en mourir de douleur. Par hasard ici, ce n’est pas encore l’homme de coeur qui souffre. Le grand malheur des petites villes de France et des gouvernements par élections comme celui de New York, c’est de ne pas pouvoir oublier qu’il existe au monde des êtres comme M. de Rênal. Au milieu d’une ville de vingt mille habitants, ces hommes font l’opinion publique, et l’opinion publique est terrible dans un pays qui a la charte. Un homme doué d’une âme noble, généreuse, et qui eût été votre ami, mais qui habite à cent lieues, juge de vous par l’opinion publique de votre ville, laquelle est faite par les sots que le hasard a fait naître nobles, riches et modérés. Malheur à qui se distingue.","But let's leave this little man to his little fears why did he take into his house a man of heart when he needed the soul of a valet? Why does he not know how to choose his people? The ordinary course of the nineteenth century is that, when a powerful and noble being meets a man of heart, he kills him, exiles him, imprisons him or humiliates him so much that the other is foolish enough to die of it. pain. By chance here, it is not yet the man of heart who suffers. The great misfortune of the small towns of France and of governments by elections like that of New York, is not being able to forget that there exist in the world beings like M. de Rênal. In the midst of a city of twenty thousand inhabitants, these men form public opinion, and public opinion is terrible in a country which has the charter. A man endowed with a noble, generous soul, and who would have been your friend, but who lives a hundred leagues away, judges you by the public opinion of your city, which is made by the fools whom chance has given birth to nobles. , rich and moderate. Woe to him who stands out.","But let’s leave this petty man and his petty fears: Why did he bring a man of spirit into his house, when what he needed was someone with a servant’s heart? Why doesn’t he know how to pick people? The usual procedure in the nineteenth century is that, meeting a man of spirit, a powerful nobleman promptly kills him, exiles him, throws him into prison, or so humiliates him that he commits stupid acts and, deep in sorrow, dies for them. Here, by accident, it’s still not the man of spirit who’s been suffering. The great misfortune of France’s small towns, and of places governed by elections (like New York), is that they can’t escape from people like Monsieur de Rênal. In a city of twenty thousand inhabitants, it’s these men who shape public opinion, and public opinion is a frightful thing in a country that has a constitution. A noble-souled, generous man who ought to be your friend, but who lives five hundred miles away, judges you by the public opinion of your city, which is formulated by fools to whom chance has granted noble birth, making them rich and safely moderate. But woe to the man who stands out from the rest!","Let us leave this petty man to his petty fears; why did he take a man of spirit into his household when he needed someone with the soul of a valet? Why can’t he select his staff? The ordinary trend of the nineteenth century is that when a noble and powerful individual encounters a man of spirit, he kills him, exiles him and imprisons him, or so humiliates him that the other is foolish enough to die of grief. In this country it so happens that it is not merely the man of spirit who suffers. The great misfortunes of the little towns of France and of representative governments, like that of New York, is that they find it impossible to forget the existence of individuals like M. de Rênal. It is these men who make public opinion in a town of twenty thousand inhabitants, and public opinion is terrible in a country which has a charter of liberty. A man, though of a naturally noble and generous disposition, who would have been your friend in the natural course of events, but who happens to live a hundred leagues off, judges you by the public opinion of your town which is made by those fools who have chanced to be born noble, rich and conservative. Unhappy is the man who distinguishes himself."
"— Quoi! pour M. de Caylus aussi! s’écria Julien; et toute l’amère jalousie d’un amant délaissé éclatait dans ce mot. Mathilde en jugea ainsi, et n’en fut point offensée.","- What! for M. de Caylus too! cried Julien; and all the bitter jealousy of a neglected lover burst forth in that word. Mathilde thought so, and was not offended.","“No! For Monsieur de Caylus too!” Julien exclaimed, all the bitter jealousy of a discarded lover ringing in his words. That was how Mathilde took it, and was not a bit offended.","“What! M. de Caylus as well!” exclaimed Julien, and all the jealousy of a discarded lover burst out in those words. Mathilde thought as much, but did not feel at all insulted."
Et Julien dut essuyer la citation tout entière. L’Espagnol était bien aise de chanter en français.,And Julien had to wipe out the entire quotation. The Spaniard was happy to sing in French.,"And then Julien had to listen, as Don Diego went through the entire song. The Spanish love to sing in French.",And Julien had to put up with the whole quotation. The Spaniard was very pleased to get a chance of singing in French.
"— Quoi, déshonorée!","""What, dishonored!""",“Once I’ve been dishonored!”,“What? Dishonoured?”
"Julien vit avec étonnement cet abbé ouvrir hardiment la lettre adressée à l’évêque. La belle figure du grand vicaire exprima bientôt une surprise mêlée de vif plaisir, et redoubla de gravité. Pendant qu’il lisait, Julien, frappé de sa bonne mine, eut le temps de l’examiner. Cette figure eût eu plus de gravité sans la finesse extrême qui apparaissait dans certains traits, et qui fût allée jusqu’à dénoter la fausseté si le possesseur de ce beau visage eût cessé un instant de s’en occuper. Le nez très avancé formait une seule ligne parfaitement droite, et donnait par malheur à un profil, fort distingué d’ailleurs, une ressemblance irrémédiable avec la physionomie d’un renard. Du reste, cet abbé qui paraissait si occupé de la démission de M. Pirard, était mis avec une élégance qui plut beaucoup à Julien, et qu’il n’avait jamais vue à aucun prêtre.","Julien saw with astonishment this abbé boldly open the letter addressed to the bishop. The handsome face of the vicar-general soon expressed surprise mingled with lively pleasure, and redoubled in gravity. While he was reading, Julien, struck by his good looks, had time to examine him. This face would have had more gravity had it not been for the extreme delicacy that appeared in certain features, and which would have gone so far as to denote falsity if the possessor of this beautiful face had ceased for a moment to concern himself with it. The very prominent nose formed a single perfectly straight line, and unfortunately gave to a profile, very distinguished moreover, an irremediable resemblance to the physiognomy of a fox. Besides, this abbé, who seemed so preoccupied with the resignation of M. Pirard, was dressed with an elegance which pleased Julien very much, and which he had never seen in any priest.","Julien watched, astonished, as this priest boldly opened a letter addressed to the bishop. The vicar-general’s handsome face first expressed surprise, mixed with lively pleasure, and then became extremely somber. While he was reading, Julien—struck by his fine appearance—had the time to consider him more carefully. His face might have seemed a good deal more sober, had it not been for the sharp keenness notable in certain of its features, so marked that they would have been an indication of duplicity, if the possessor of so handsome an appearance had ever, even for an instant, stopped thinking of himself. His nose, quite prominent, was shaped in an unbroken straight line, creating a profile—though otherwise eminently distinguished—unfortunately and irremediably like that of a fox. For the rest, this ecclesiastic, who seemed so utterly absorbed in Father Pirard’s letter of resignation, was dressed with an elegance that Julien found most attractive, and that he had never seen on any other priest.","Julien was astonished to see this Abbé boldly open the letter which was addressed to the Bishop. The face of the Grand Vicar soon expressed surprise, tinged with a lively pleasure, and became twice as grave as before. Julien, struck with his good appearance, found time to scrutinise him while he was reading. This face would have possessed more dignity had it not been for the extreme subtlety which appeared in some features, and would have gone to the fact of actually denoting falseness if the possessor of this fine countenance had ceased to school it for a single minute. The very prominent nose formed a perfectly straight line and unfortunately gave to an otherwise distinguished profile, a curious resemblance to the physiognomy of a fox. Otherwise this Abbé, who appeared so engrossed with Monsieur Pirard’s resignation, was dressed with an elegance which Julien had never seen before in any priest and which pleased him exceedingly."
"Sur le premier plan parurent des intrigues très compliquées ourdies, depuis deux ans, auprès du préfet de Besançon. Elles étaient appuyées par des lettres venues de Paris, et écrites par ce qu’il y a de plus illustre. Il s’agissait de faire de M. de Moirod, c’était l’homme le plus dévot du pays, le premier, et non pas le second adjoint du maire de Verrières.","In the foreground appeared very complicated intrigues hatched for two years with the prefect of Besançon. They were supported by letters from Paris, and written by the most illustrious. It was a question of making M. de Moirod, he was the most devout man in the country, the first, and not the second, deputy to the mayor of Verrières.","To begin with, there were complex machinations, set in motion two years earlier by the governor at Besançon. These had the support of letters from Paris, written by men at the very highest levels. It was all about arranging for Monsieur de Moirod—the most pious man in the whole region—to be the first (not the second, but the first) deputy to the mayor of Verrières.","In the first place there were the very complicated intrigues which had been woven for the last two years around the prefect of Besançon. They were backed up by letters from Paris, written by the cream of the aristocracy. The scheme was to make M. de Moirod (he was the most devout man in the district) the first and not the second deputy of the mayor of Verrières."
