id,source,translation
1,"Все последующее было предсказуемо: возгласы и стоны, нервные шутки и похвалы мне, стоящему в белом у жаровни:","Wszystko kolejne było przewidywalne: wykrzyki i jęki, nerwowe żarty i pochwały w moją stronę, stojącemu w białym przy piecu."
2,"Маэстро, вы превзошли себя!","Maestro, przewyższyłeś samego siebie!"
3,"Сюзанна, ты чувствуешь запах ста тысяч, брошенных Настасьей Филипповной в огонь?","Zuzanno, czy czujesz zapach stu tysięcy rubli, wyrzuconych przez Anastazję Filipownę do ognia?"
4,"Милый, сколько же сегодня сжег ты для меня?","Kochanie, ile dzisiaj paliłeś dla mnie?"
5,"Барбара, мы с тобой преступницы!","Barbaro, jesteśmy z tobą przestępcami!"
6,"Ах, в этой рыбе привкус безумия!","Och, w tej rybie jest nutka szaleństwa!"
7,"Томас, стыдно признаться, но я впервые ем и осетрину!","Tomaszu, wstyd przyznać, ale jem jeszczę pierwszy raz śledzia!"
8,"Попыхивая сигарой, достаю пачку красивых полупрозрачных английских банкнот с самодовольной физиономией короля, вынимаю одну, складываю из нее тельца.","Dymiąc cygarem, wyciągam paczkę pięknych półprzezroczystych angielskich banknotów z wyniosłą twarzą króla, wyjmuję jeden i go składam."
9,Кладу в пепельницу и поджигаю.,Wrzucam do popielniczki i podpalam.
10,"Это жертва благодарения цифровому миру, обеспечившему нас работой.","To jest ofiara wdzięczności dla świata cyfrowego, który zapewnił nam pracę."
11,Я совершаю этот ритуал каждый раз после удачного вечера.,Wykonuję ten rytuał za każdym razem po udanym wieczorze.
12,"Современные купюры горят отвратительно, приходиться поджигать и поджигать.","Współczesne banknoty palą się okropnie, trzeba je podpalać i podpalać."
13,"Мда, англичане в ту пору оказались ""впереди планеты всей"".","Och, Anglicy w tamtym czasie okazali się ""na przodzie całej planety""."
14,"Четверку джентльменов, подаривших миру новую моду, тогда окрестили ""новыми битлами"": трое из них совпадали именами с ливерпульской четверкой: Джон, Джордж и Пол.","Czwórkę dżentelmenów, którzy obdarzyli świat nową modą, wtedy nazwano ""nowymi Beatlami"": trzech z nich miało takie same imiona jak czwórka z Liverpoolu: John, George i Paul."
15,Контрфаготиста звали Грегор.,Kontrabasista nazywał się Grzegorz.
16,"И те, и нынешние стремительно ворвались в послевоенный европейский мир.","I tamte, i obecne szybko wtargnęły do powojennego świata europejskiego."
17,"Да, после войны всем, всем вдруг отчаянно захотелось почитать.","Tak, po wojnie wszystkim, nagle wszystkim bardzo zamarzyło się czytać."
18,"Руки взломщиков потянулись к книгохранилищам, а гурманы и золотая молодежь в первые подпольные читальни.","Ręce włamywaczy sięgnęły do bibliotek, a smakosze i złota młodzież do pierwszych podziemnych czytelni."
19,Потом туда хлынули и обыватели.,Następnie napłynęli tam również obywatele.
20,Это были золотые времена.,To były złote czasy.
21,"Те, кто оказались тогда в нужном месте, срубили бабла по полной: второсортный повар, взятый из уличной забегаловки, за пару месяцев делал себе состояние.","Ci, którzy wtedy trafili pod odpowiednie drzwi, zarobili całkiem sporo pieniędzy: drugorzędnemu kucharzowi zatrudnionemu z ulicznego bistro udało się dorobić fortuny w ciągu kilku miesięcy."
22,"Мда, родись я лет на пять пораньше.","Oj, gdybym się urodził pięć lat wcześniej."
23,В те сумасшедшие годы завороженный процессом народ не обращал внимание на качество.,W tych szalonych latach zauroczony procesem ludzie nie zwracali uwagi na jakość.
24,"Читали тогда, что называется, ""по диагонали"": дым, копоть, воспарения.","Czytali wtedy tak zwane ""po przekątnej"": dym, sadza, unoszące się opary."
25,"О качестве еды и говорить нечего: богатые дурачки, в одночасье ставшие гурманами, глотали сухой стейк из солнечника на ""Старике и море"", спаленную аррачеру на Дос-Пассосе и недожаренную свинину на ""Швейке"".","O jakości jedzenia nie ma co mówić: bogaci głupcy, którzy nagle stali się smakoszami, połykali suchego steka z słończnika w ""Starym człowieku i morzu"", przypaloną wykałaczkę na Dos Paseos i niedogotowaną wieprzowinę na ""Švejk""."
26,За эти девять лет именно русская литература принесла мне весьма приличный доход.,W ciągu tych dziewięciu lat to właśnie literatura rosyjska przyniosła mi całkiem przyzwoity dochód.
27,"Благодаря ее пылающим страницам я прошел суровый путь от рядового повара в подпольных забегаловках Гонконга до шефа-по-вызову с тремя звездами и могу позволить теперь себе жить гастролями, кочуя по миру.","Dzięki jej płonącym stronom przeszedłem trudną drogę od zwykłego kucharza w tajnych knajpach w Hongkongu do szefa na wezwanie z trzema gwiazdkami i mogę sobie teraz pozwolić na życie w podróży, wędrując po świecie."
28,"Ну и конечно Опыт, Опыт, ""сын ошибок трудных"".","No i oczywiście Doświadczenie, Doświadczenie, ""syn trudnych błędów""."
29,Да и мать его Случайность.,A także jego matka - Przypadek.
30,И отец Интуиция.,Ojciec Intuicja.
31,"Книги как лошади дикие и своенравные, если не найти к ним подхода.","Książki są dzikie i nieubłagane, jeśli do nich nie podejść."
32,Я обхожусь без стека и шпор.,Obchodzę się bez laski i ostrogi.
33,"Ласка, только ласка.","Pieszczota, tylko pieszczota."
34,"Книги для меня не просто дрова, как их называют в нашем поварском подпольном сообществе.","Dla mnie książki nie są po prostu drewnem, jak je nazywają w naszej kucharskiej podziemnej społeczności."
35,"Все-таки книга это целый мир, хоть и ушедший навсегда.","Książka to jednak cały świat, choć już na zawsze odeszły."
36,В этом смысле я романтик.,W tym sensie jestem romantykiem.
37,"Я сын гуманитария, внук стоматолога, правнук адвоката, праправнук раввина.","Jestem synem humanisty, wnukiem stomatologa, prawnukiem adwokata, praprawnukiem rabina."
38,"И я знаю точно если ты любишь книгу по-настоящему, она отдаст тебе все свое тепло.","I ja wiem na pewno, że jeśli kochasz książki naprawdę, oddadzą ci całe swoje ciepło."
39,"А я люблю русскую классику, хотя не прочел и до середины ни одного русского романа.","A ja kocham rosyjską klasykę, chociaż nie przeczytałem jeszcze ani jednej rosyjskiej powieści do połowy."
40,"И я не буду жарить стейк на писателе второго сорта, вроде Горького.","I nie zamierzam smażyć steku na drugorzędnych pisarzach, takich jak Gorki."
41,"Всю классику я и моя умная блоха знаем наизусть: сюжет, биография автора со всеми подробностями, дата выхода бумажного полена.","Całą klasykę znam ja i mój inteligentny pchli: fabułę, biografię autora ze wszystkimi szczegółami i datę wydania papierowego kawałka."
42,"Это необходимо знать каждому повару, даже если он вообще не умеет читать книги.","To jest niezbędna wiedza dla każdego kucharza, nawet jeśli w ogóle nie potrafi czytać książek."
43,"А таких людей у нас, к сожалению, все больше.",I niestety takich ludzi jest u nas coraz więcej.
44,"Хотя, безусловно, чтобы хорошо прочесть книгу, повару необязательно ее прочесть.","Choć oczywiście, żeby dobrze przeczytać książkę, kucharzowi nie jest konieczne jej przeczytanie."
45,Парадокс XXI века.,Paradoks XXI wieku.
46,"""O tempora, o mores!"" как говаривал мой покойный профессор-отец.","""O tempora, o mores!"" jak powiadał mój zmarły profesor-ojciec."
47,"А я мальчиком думал, что он говорит о ""темпуре"", которую готовили в одной японской харчевне на соседней улице.","Jako chłopiec myślałem, że mówi o ""tempurze"", którą przygotowywano w jednej z japońskich restauracji na sąsiedniej ulicy."
48,Во мне уже тогда проснулась душа повара.,Już wtedy obudziła się we mnie dusza kucharza.
49,"С тех пор как человечество перестало печатать книги и навсегда сделало лучшие из них музейными экспонатами, book'n'grill появился на свет.","Od czasu, kiedy ludzkość przestała drukować książki i na zawsze uczyniła z najlepszych z nich eksponaty muzealne, powstał book'n'grill."
50,Люди всегда тянутся к запретному плоду.,Ludzie zawsze ciągną się do zakazanego owocu.
51,"Девяносто процентов отпечатанных человечеством книг были сданы в утиль или просто выброшены на помойки, чтобы не занимали пространство в квартирах.","Dziewięćdziesiąt procent książek, wydanych przez ludzkość, zostało poddanych recyklingowi lub po prostu wyrzucone na śmietniki, aby nie zajmowały miejsca w mieszkaniach."
52,"А вот оставшиеся десять, осевшие в музеях и библиотеках, вдохновили лучшую часть человечества на удивительную страсть.","A pozostałe dziesięć, osiadłe w muzeach i bibliotekach, zainspirowało najlepszą część ludzkości do niezwykłej pasji."
53,"Первый стейк был зажарен двенадцать лет назад в Лондоне на пламени первого издания ""Поминок по Финнегану"", выкраденного из Британского музея.","Pierwszy stek został upieczony dwanaście lat temu w Londynie na płomieniach pierwszego wydania ""Pamięci Finnegana"", skradzionego z British Museum."
54,"Его приготовили и съели четверо великих мужей психоаналитик, флорист, биржевой брокер и контрфаготист.","Przygotowali go i zjedli czterej wielcy mężczyźni - psycholog, florysta, makler giełdowy i kontrfagocista."
55,Так родился book'n'grill.,Tak powstało book'n'grill.
56,"Это положило начало великой страсти, ставшей за эти стремительные годы великой традицией.","To położyło początek wielkiej pasji, która w ciągu tych gwałtownych lat stała się wielkim zwyczajem."
57,10 000 фунтов за вечер неплохой навар.,10 000 funtów za wieczór to niezły zysk.
58,Мой прайс уже обогнал стоимость книги.,Mój zysk już przekroczył koszt książki.
59,Это знак качества.,To znak jakości.
