id,source,translation
1,ミホは、今では結婚して地元に中古の一戸建てを買っていて、そこに友達がよく集まっている。,"Miho jest teraz mężatką, kupiła używany dom jednorodzinny w swoim rodzinnym mieście, gdzie często spotyka się ze znajomymi."
2,明日もアルバイトなので億劫に思う時もあるが、コンビニ以外の世界との唯一の接点であり、同い年の「普通の三十代女性」と交流する貴重な機会なので、ミホの誘いにはなるべく応じるようにしている。,"Czasami mam dość, bo jutro znowu muszę iść do pracy, ale staram się zawsze odpowiadać na zaproszenia Miho. To moje jedyne połączenie ze światem poza sklepem oraz cenna okazja do kontaktu z „zwykłymi” kobietami w moim wieku."
3,今日も、ミホと、まだ小さい子供を連れたユカリ、結婚しているが子供はまだのサツキと私、というメンバーで、ミホの家にケーキを持ち寄ってお茶をしていた。,"Dzisiaj, jak zwykle, spotkałam się z Mihą, Yukari, która miała ze sobą małe dziecko oraz Satsuki - żonatą, ale jeszcze bez dzieci. Przynieśliśmy ciasto do domu Miho i piliśmy herbatę."
4,そのとき、私は、初めて、世界の部品になることができたのだった。,"Wtedy, po raz pierwszy, mogłem stać się częścią świata."
5,私は、今、自分が生まれたと思った。,"Właśnie teraz, czuję jakbym się narodził."
6,世界の正常な部品としての私が、この日、確かに誕生したのだった。,"Tego dnia, na pewno stałem się normalną częścią tego świata."
7,オープンまでの二週間、二人組になったり、社員を相手にしながら、架空の客に向かって、ひたすら練習が続いた。,"Przez dwa tygodnie przed otwarciem, praktykowaliśmy nieustannie w parach, grając scenki z wymyślonymi klientami, a nasi koledzy z pracy udawali publiczność."
8,「お客様」の目を見て微笑んで一礼すること、生理用品は紙袋に入れること、温かい物は冷たい物と分けて入れること、ファーストフードを頼まれたら手をアルコールで消毒すること。,"Patrzeć klientom w oczy i uśmiechać się podczas kłaniania, wkładać artykuły higieniczne do papierowych torebek, oddzielać ciepłe posiłki od zimnych, dezynfekować ręce alkoholem po zamówieniu fast foodu."
9,お金に慣れるためにとレジの中には本物のお金が入っていたが、レシートには「トレーニング」と大きく印字されていたし、相手は同じ制服を着たアルバイト仲間だし、なんとなくお買いものごっこをしているようだった。,"W kasie były prawdziwe pieniądze, aby można było się przyzwyczaić do ich obsługi. Na rachunku był wyraźnie napisane ""Trening"", a osoba po drugiej stronie nosiła identyczny mundurek. Wszystko to sprawiało wrażenie, jak gdybyśmy bawili się w sklepikarzy."
10,二つ年下の妹は、私と違って、「普通」の子どもだった、かといって私を敬遠するわけでもなく、むしろ慕ってくれていた。,"Moja o dwa lata młodsza siostra była ""normalnym"" dzieckiem, w przeciwieństwie do mnie. Ale mimo to, nie traktowała mnie z dystansem, wręcz przeciwnie - podziwiała mnie."
11,妹が私と異なり普通のことで母に叱られているとき、母に私は近づいて「どうして怒っているの？」と理由を尋ねた。,"Kiedy moja siostra, w przeciwieństwie do mnie, została znormalizowana za normalne rzeczy przez matkę, podchodziłam do niej i pytałam: ""Dlaczego jesteś zła?"""
12,私が母に質問したせいでお説教が終わると、庇かばわれたと思うのか、妹はいつも私に「ありがとう」と言った。,"Kiedy kiedykolwiek zadałam pytanie matce i skończył się kazanie, siostra zawsze mówiła mi ""dziękuję"", jakby myślała, że ją obroniłam."
13,お菓子や玩具にあまり興味がなかった私は、それらを妹にあげることも多かった。,"Ponieważ nie interesowałem się zbytnio słodyczami ani zabawkami, często oddawałem je mojej młodszej siostrze."
14,そのため、妹はいつも私についてまわっていた。,Dlatego moja siostra zawsze chodziła za mną.
15,「お父さん、焼き鳥好きだから、今日、これを焼いて食べよう」 良く聞こえなかったのだろうかと、はっきりとした発音で繰り返すと、母はぎょっとし、隣にいた他の子のお母さんも驚いたのか、目と鼻の穴と口が一斉にがばりと開いた。,"""Tato, lubisz kiedy robię szaszłyki. Dlatego dzisiaj ugotuję ci to."" Powtórzyłem wyraźnie, zauważając, że chyba nie usłyszał dobrze. Moja mama wydała zdziwiony dźwięk, a obok stojąca matka innej dzieci też zdawała się być zaskoczona - oczy, nozdrza i usta nagle otworzyły się jak na zawołanie."
16,変な顔だったので笑いそうになったが、その人が私の手元を凝視しているのを見て、そうか、一羽じゃ足りないなと思った。,"Wyglądał tak śmiesznie, że chciałem się śmiać, ale zauważyłem, że patrzy na moje ręce i pomyślałem, że jedna para nie wystarczy."
17,「もっととってきたほうがいい？」 近くで二、三羽並んで歩いている雀にちらりと視線をやると、やっと我に返った母が、「恵子！」ととがめるような声で、必死に叫んだ。,"""Czy powinnam wziąć więcej?"" Spojrzałam na wróble, które spacerowały w pobliżu, dwie lub trzy sztuki obok siebie. W końcu moja matka wróciła do rzeczywistości i z desperacją krzyknęła ""Eiko!"" tonem pełnym zarzutu."
18,「小鳥さんはね、お墓をつくって埋めてあげよう。,"- ""Zróbmy grobik dla ptaszka i go pochońmy."""
19,ほら、皆も泣いてるよ。,"Patrz, wszyscy też płaczą."
20,お友達が死んじゃって寂しいね。,"Smutno, gdy umiera przyjaciel, prawda?"
21,ね、かわいそうでしょう？」,"To smutne, prawda?"
22,「なんで？　せっかく死んでるのに」 私の疑問に、母は絶句した。,"""Dlaczego? Przecież już nie żyje."" Na moje pytanie, mama zamilkła."
23,缶コーヒーと煙草とアメリカンドックを手早くＳサイズの袋に入れる。,"Wsadza szybko do małej torebki puszkę kawy, paczkę papierosów i hot-doga."
24,その間、ポケットの中の小銭を鳴らしていた男性が、ふと思いついたように胸ポケットに手を入れる。,"W tym czasie mężczyzna, który bawił się monetami w kieszeni, nagle jakby coś sobie przypomniał, wkłada rękę do kieszeni na piersi."
25,その仕草から、電子マネーで支払をするのだなと咄嗟に判断する。,"Z tego gestu natychmiast zdaję sobie sprawę, że zamierza zapłacić za pomocą elektronicznych pieniędzy."
26,「いらっしゃいませ、おはようございます！」 軽い会釈をして、男性客が差し出した缶コーヒーを受け取る。,"""Witamy, dzień dobry!"" Podającem lekkie ukłony, przyjmuje puszki z kawą od męskich klientów."
27,「あー、あと煙草の５番を一つ」 「かしこまりました」 すばやくマルボロライトメンソールを抜き取り、レジでスキャンする。,"- ""A, i jeszcze jedną paczkę papierosów numer pięć."" ""Rozumiem."" Szybko wyciąga paczkę Marlboro Light Menthol i skanuje je na kasie."
28,「年齢確認のタッチをお願いします」,"""Proszę o potwierdzenie wieku przez dotknięcie."""
29,画面をタッチしながら、男性の目線がファーストフードが並んだショーケースにすっと移ったのを見て、指の動きを止める。,"Gdy zobaczyłem, że spojrzenie mężczyzny gładko przesunęło się na witrynę pełną fast foodu, przestałem dotykać ekranu."
30,「何かおとりしますか？」と声をかけてもいいが、客が買うかどうか悩んでいるように見えるときは、一歩引いて待つことにしている。,"""Czy podać coś do picia?"" - mogę zapytać, ale jeśli widzę, że klient zastanawia się nad zakupem, wolę o krok się cofnąć i poczekać."
31,チャリ、という微かな小銭の音に反応して振り向き、レジのほうへと視線をやる。,"Na dźwięk drobnych monet, obrócił się kierując wzrok w stronę kasy."
32,掌やポケットの中で小銭を鳴らしている人は、煙草か新聞をさっと買って帰ろうとしている人が多いので、お金の音には敏感だ。,"Ludzie, którzy puszczają monety w dłoniach lub kieszeniach, często robią to, aby szybko kupić papierosy lub gazetę i wrócić do domu, dlatego są bardzo wrażliwi na dźwięk pieniędzy."
33,案の定、缶コーヒーを片手に持ち、もう片方の手をポケットに突っ込んだままレジに近付いている男性がいた。,"Tak jak myślałem, zbliżał się do kasy mężczyzna, mając w jednej ręce puszkę kawy, a drugą schowaną w kieszeni."
34,素早く店内を移動してレジカウンターの中に身体をすべりこませ、客を待たせないように中に立って待機する。,"Szybko przesunąłem się przez sklep, wsunąłem się za kasy i czekałem na klientów, aby ich nie zatrzymać."
35,コンビニエンスストアは、音で満ちている。,Sklep typu convenience jest pełen dźwięków.
36,客が入ってくるチャイムの音に、店内を流れる有線放送で新商品を宣伝するアイドルの声。,Dźwięk dzwonka wywoływany przez wchodzących klientów i głos idola reklamującego nowe produkty w nagraniu lecącym na przemian z muzyką na tle sklepu.
37,店員の掛け声に、バーコードをスキャンする音。,Dźwięk skanowania kodów kreskowych przeplatał się z okrzykami sprzedawców.
38,かごに物を入れる音、パンの袋が握られる音に、店内を歩き回るヒールの音。,"Dźwięk wkładania przedmiotów do koszyka, szum zgniatających się torebek z chlebem, stukanie obcasów poruszających się po sklepie."
39,全てが混ざり合い、「コンビニの音」になって、私の鼓膜にずっと触れている。,"Wszystko się miesza i tworzy ""dźwięk sklepu spożywczego"", który ciągle oddziałuje na moje bębenki."
40,ミホとサツキは地元で頻繁に会っているせいか、そっくりな表情と喋り方をしている。,"Miho i Satsuki wydawały się ze sobą często spotykać, a przez to miały podobne mimikę twarzy i sposób mówienia."
41,特にお菓子の食べ方が似ていて、二人ともネイルを施した手でクッキーを小さく割りながら口に運んでいる。,"Obie podobnie jedzą słodycze, łamiąc kawałek ciastka paznokciem ozdobionym manicurem, i wbijają go do ust."
42,前からそうだったろうか、と思いだそうとするが、記憶が曖昧だ。,"Czy zawsze tak było? Zastanawiam się, ale moje wspomnienia są mgliste."
43,前に会ったときの二人の小さな癖や仕草は、もうどこかへ流れ出て行ってしまったのかもしれないとも思う。,"Moje myśli, że kiedy ostatnio się spotkaliśmy, nasze drobne nawyki i gesty mogły już gdzieś odpaść."
