id,source,translation
1,"Nie wyjdzie stamtąd, mówię wam powiedział pryszczaty, z przekonaniem kiwając głową.",出てくることはない。言わせておけ、と、頭を絶対に振りながら、吹き出しました。
2,"Już godzina i ćwierć, jak tam wlazł.",もう一時間と一刻みだよ、彼が入ってきた。
3,Już po nim.,彼の後だ。
4,"Mieszczanie, stłoczeni wśród ruin, milczeli wpatrzeni w ziejący w rumowisku czarny otwór, w zagruzowane wejście do podziemi.",都市の住民たちは、廃墟の中に詰め込まれ、無言で地下へ通じる黒い穴や重荷がある入り口を見つめていた。
5,"Grubas w żółtym kubraku przestąpił z nogi na nogę, chrząknął, zdjął z głowy wymięty beret.",太った男が黄色いコートを着たまま足を交互に踏みならしながら、えんっと咳払いをして折り曲げてしまったベレー帽を頭から取りはずした。
6,"Poczekajmy jeszcze powiedział, ocierając pot z rzadkich brwi.",「もう少し待とう」と彼は言い、まばゆい (まばゆくて見えない) ほどの眉から汗を拭った。
7,Na co? prychnął pryszczaty.,そのプリシュキャキが「何のこと？」と吐き捨てた。
8,"Tam, w lochach, siedzi bazyliszek, zapomnieliście, wójcie?",そこに、地下牢でバジリスクが座っているんだよ、忘れたのか？
9,"Kto tam wchodzi, ten już przepadł.",誰が入ってくると、もう終わりだ。
10,Mało to ludzi tam poginęło?,それほど多くの人々がそこで亡くなったんじゃないのか？
11,Na co tedy czekać?,何を待っているのか？
12,Umawialiśmy się przecie mruknął niepewnie grubas.,事前に約束したんだろう、と不安げな太った男がつぶやいた。
13,Jakże tak?,どうして？
14,"Z żywym się umawialiście, wójcie rzekł towarzysz pryszczatego, olbrzym w skórzanym, rzeźnickim fartuchu.",「おまえたち、生きているヤツと約束をしたんだろ？」「隣のニキビ面の巨漢が言った。彼は革製の肉屋のエプロンをつけていた。」
15,"A nynie on martwy, pewne to jak słońce na niebie.",彼は今や死んでおり、それは太陽が空にあるように確かだ。
16,"Z góry było wiadomo, że na zgubę idzie, jako i inni przed nim.",事前にはわかっていた。彼も他の人と同じく、自滅していく運命にあることを。
17,"Przecie on nawet bez zwierciadła polazł, z mieczem tylko.",彼は鏡もなしに、剣だけを手に入れていってしまった。
18,"A bez zwierciadła bazyliszka nie da się zabić, każdy to wie.",バジリスクの鏡なしでは倒せないと、誰もが知っている。
19,"Zaoszczędziliście grosza, wójcie dodał pryszczaty.",「君たちは一銭も節約できなかったね、鼻にニキビでもできたんだろう」と町長は付け加えた。
20,Bo i płacić za bazyliszka nie ma komu.,バジリスクのお金を払う相手がいないからだ。
21,Idźcie tedy spokojnie do dom.,どうかゆっくりと家に帰ってください。
22,"A konia i dobytek czarownika my weźmiemy, żal dać przepadać dobru.",魔術師の馬と財産は私たちが頂くとしましょう、本当に惜しいことだな。
23,Ano powiedział rzeźnik.,「そう、肉屋が言ったんだ」
24,"Sielna klacz, a i juki nieźle wypchane.",気だるそうな牝馬で、お腹もかなりふくらんでいた。
25,"Zajrzyjmy, co w środku.",中をのぞいてみましょう。
26,Jakże tak?,どうしてそんなことができるのか？
27,Coście?,何だって？
28,"Milczcie, wójcie, i nie mieszajcie się, bo guza złapiecie ostrzegł pryszczaty.",「黙ってろよ、じじいたち、干渉しなきゃヒリヒリ君見かけるぜ」とニキビ面は注意した。
29,Sielna klacz powtórzył rzeźnik.,馬の力強い牝馬だ、と屠夫が繰り返した。
30,"Zostaw tego konia w spokoju, kochasiu.",その馬を放っておいてくれ、お願いだよ。
31,"Rzeźnik odwrócił się wolno w stronę obcego przybysza, który wyszedł zza załomu muru, zza pleców ludzi, zgromadzonych dookoła wejścia do lochu.",肉屋がゆっくりと他の人物の方に向き直った。その人物は壁の隠れ場から、周囲の入り口に集まった人々の背後から姿を現した。
32,"Obcy miał kędzierzawe, gęste, kasztanowate włosy, brunatną tunikę na watowanym kaftanie, wysokie, jeździeckie buty.",見知らぬ人は、くせっ毛で濃い栗色の髪、綿入りカフタンの上に茶色のチュニック、高い乗馬ブーツを履いていた。
33,I żadnej broni.,そして何の武器も持っていなかった。
34,"Odejdź od konia powtórzył, uśmiechając się zjadliwie.",「馬から離れろ」と彼は冷ややかに微笑んで繰り返した。
35,Jakże to?,どうして？
36,"Cudzy koń, cudze juki, cudza własność, a ty podnosisz na nie swoje kaprawe oczka, wyciągasz ku nim parszywą łapę?",他人の馬でも、他人の綱でも、他人の所有物でもあるというのに、なぜ君はそれを自分の歪んだ目で見ながら手を伸ばしているんだ？
37,Godzi się tak?,それでいいのか？
38,"Pryszczaty, powoli wsuwając rękę za pazuchę kurty, spojrzał na rzeźnika.",ニキビだらけの少年は、ゆっくりと手を上着の袖口に隠し、肉屋を見つめた。
39,"Rzeźnik kiwnął głową, skinął w stronę grupy, z której wyszło jeszcze dwu, krępych, krótko ostrzyżonych.",肉屋は頷いて、グループの方向を指し示した。その中からもう2人、太めで短髪の人々が出てきた。
40,"Obaj mieli pałki, takie, jakimi w rzeźni głuszy się zwierzęta.",二人とも肉屋で動物を麻痺させるために使われるような棒を持っていた。
41,"Ktoście to niby spytał pryszczaty, nie wyjmując ręki zza pazuchy żeby nam prawic, co się godzi, a co nie?",「湿疹のある人よ、手を脇に隠していて何を語るつもりなのか。何が許されて、何が許されないか教えろと言ったんだ？」
42,"Nic ci do tego, kochasiu.",おまえには関係ないよ、大好きな人。
43,Broni nie nosicie.,武器は持っていません。
44,Prawda obcy uśmiechnął się jeszcze zjadliwiej.,真実を見知らぬ人はますます皮肉っぽく微笑んだ。
45,Nie nosze.,「持っていません。」
46,"To niedobrze pryszczaty wyjął rękę zza pazuchy, razem z długim nożem.",ニキビ顔の彼はなんとなく腋の下から手を出し、長いナイフも一緒に取り出した。
47,"To bardzo niedobrze, że nie nosicie.",「あなた方がマスクを着用していないのはとてもよくありません。」
48,"Rzeźnik też wyciągnął nóż, długi jak kordelas.",肉屋もナイフを取り出した、刀のように長いナイフを。
49,"Tamci dwaj postąpili do przodu, unosząc pałki.",あの二人は杖を持ち上げながら前に進んで行った。
50,"Nie muszę nosić rzekł obcy, nie ruszając się z miejsca.",場所を動かさずに、見知らぬ人が言った。「着る必要はないよ」
51,Moja broń chodzi za mną.,私の武器が私と一緒に行動している。
52,"Zza ruin wyszły, stąpając miękkim, pewnym krokiem, dwie młode dziewczyny.",廃墟の向こうから、柔らかな確かな足取りで二人の若い女性が現れた。
53,"Tłumek natychmiast rozstąpił się, cofnął, przerzedził.",人ごみはすぐに分かれて、後退し、希薄になった。
54,"Obie dziewczyny uśmiechały się, błyskając zębami, mrużąc oczy, od kącików których biegły ku uszom szerokie, sine pasy tatuażu.",2人の女の子は歯を光らせ、目を細めて微笑んでいた。その目の角から広がる幅広く青みがかったタトゥーのストライプに向かって耳まで続いていた。
55,"Mięśnie grały na mocnych udach widocznych spod rysich skór otaczających biodra, na nagich, krągłych ramionach powyżej rękawic z kolczej siatki.",私は視線から伝わってくる力強い太ももの筋肉、赤毛で囲まれた腰を包む硬い皮膚、棘のある手甲以上に露出した丸い裸の腕がグリグリと動き出す様子を見ていた。
56,"Sponad barków, też osłoniętych kolczugą, sterczały rękojeści szabel.",肩の上にも鎖帷子で守られた柄が突き出していた。
57,"Pryszczaty wolno, wolniutko zgiął kolana, upuścił nóż na ziemie.",ニキビだらけの男はゆっくりと膝を曲げ、ナイフを地面に落とした。
58,"Z dziury w rumowisku rozległ się grzechot kamieni, chrobot, po czym z ciemności wynurzyły się dłonie wczepione w poszczerbiony skraj muru.",がれきの穴から石のゴロゴロという音、ガタンとする音が響いた後、闇から亀裂の入った壁の端に掴まる手が現れた。
59,"Za dłońmi pojawiły się kolejno głowa o białych, przyprószonych ceglanym miałem włosach, blada twarz, rękojeść miecza, wystająca znad ramienia.",手の後ろに次々と現れたのは、白くてレンガ色に染まった髪を持つ頭、青ざめた顔、剣の柄が肩から出ている姿だった。
60,Tłum zaszemrał.,群衆がざわめいた。
61,"Białowłosy, garbiąc się, wytaszczył z dziury dziwaczny kształt, cudaczne cielsko, utytłane w pyle przesiąkniętym krwią.",白髪で、曲がりくねっていて、穴から奇妙な形の奇怪な体を引きずり出した。塵と血に浸透したケースが濃密に貼りついていた。
62,"Dzierżąc stwora za długi, jaszczurczy ogon, rzucił go bez słowa pod nogi grubego wójta.",ドラゴンのような尾を掴んで、彼は何も言わずにそれを太った村長の足元に放り投げた。
63,"Wójt odskoczył, potknął się o zwalony fragment muru, patrząc na zakrzywiony, ptasi dziób, błoniaste skrzydła i sierpowate szpony na pokrytych łuskami łapach.",村長は飛び退き、崩れた壁の破片につまずいてしまった。そこには歪みながらも鳥のくちばしや膜状の羽根、鱗で覆われた爪がある生物が見えていた。
64,"Na wydęte podgardle, kiedyś karminowe, obecnie brudnorude.",膨らんだ首筋に、かつては深紅だったが今では汚れた赤褐色がついている。
65,"Na szkliste, wpadnięte oczy.",ガラスのように光る、目の中に落ち込んだ眼差し。
66,"Oto bazyliszek rzekł białowłosy, otrzepując spodnie z kurzu.",白髪の男がズボンのほこりを払いながら、「バジリスクだぞ」と言った。
67,Zgodnie z umową.,契約に従って。
68,"Moje dwieście lintarów, jeśli łaska.",私の200 lintarów、お願いできますよ。
69,"Uczciwych lintarów, mało oberżniętych.",誠実なリンタル程度、少し酔っているだけだ。
70,"Sprawdzę, uprzedzam.",確認します、前もって伝えます。
71,Wójt drżącymi dłońmi wysupłał sakiewkę.,役場長は震える手で小銭入れを取り出した。
72,"Białowłosy rozejrzał się, na moment zatrzymał wzrok na pryszczatym, na leżącym koło jego stopy nożu.",白髪の男が目を動かし、しばらくは彼の足元にあるニキビだらけのナイフに視線を止めた。
73,"Popatrzył na mężczyznę w brunatnej tunice, na dziewczyny w rysich skórach.",彼は茶色のローブを着た男性、ジャガーの皮をまとった女性たちを見つめた。
74,"Jak zwykle powiedział, wyjmując trzos z rozdygotanych rąk wójta.",荒々しい手つきで郡長の肉片を震える手で取り出しながら、彼はいつものように言った。
75,"Nadstawiam dla was karku za marny pieniądz, a wy tymczasem dobieracie się do moich rzeczy.",「お前たちのために金を出し惜しんで首を差し出すのに、その間にお前たちは俺の物をくすねるんだな」
76,"Nigdy się, zaraza z wami, nie zmienicie.",お前たちはいつまで経っても変わることはない。
77,"Nie ruszone zamamrotał rzeźnik, cofając się.",屠殺人は身動きせず、退いてマッタリ呟いた。
78,Tamci z pałkami już dawno wtopili się w tłum.,あの棒を持った奴らはすでに人ごみの中に溶け込んでしまっていた。
79,"Nie ruszone wasze rzeczy, panie.",お客様の荷物は触れられていませんよ、お客様。
80,Wielcem rad białowłosy uśmiechnął się.,白髪の男はとても嬉しそうに微笑んだ。
81,"Na widok tego uśmiechu, kwitnącego na bladej twarzy jak pękająca rana, tłumek zaczął się szybko rozpraszać.",その微笑みを見た瞬間、青ざめた顔に咲くばらのようなそれはまるで裂け目のようだったので、人々は急速に散り散りとなり始めた。
82,"I dlatego, bratku, ty też nie będziesz ruszony.",だから、兄弟よ、お前も動揺しないんだ。
83,Odejdź w pokoju.,部屋から出て行ってください。
84,Ale odejdź prędko.,さっさと去ってください。
