id,source,translation
1,"Ils embrayaient par comparaison sur la guerre d'avant, la Grande, celle de 14, gagnée, elle, dans le sang et la gloire, une guerre d'hommes que les femmes de la table écoutaient avec respect.","Porównywali to ze wcześniejszą wojną, wielką wojną z roku 1914, wygraną w krwi i chwale. To była męska wojna, której kobiety przy stole słuchały z szacunkiem."
2,"Ils parlaient du Chemin des Dames et de Verdun, des gazés, des cloches du 11 novembre 1918.","Rozmawiali o Drodze Pańskiej i Verdun, o gazach, dzwonach 11 listopada 1918 roku."
3,Ils nommaient des villages dont pas un enfant parti au front n'était revenu.,"Nazywali wsie, do których żadne dziecko wysłane na front nie wróciło."
4,"Ils opposaient les soldats dans la boue des tranchées aux prisonniers de 40, au chaud et à l'abri pendant cinq ans, qui n'avaient même pas reçu de bombes sur la tête.","Przez pięć lat żołnierze stawiali czoła więźniom z okopów, tonącemu w błocie, którzy nawet bomb nie otrzymali na głowę."
5,Ils se disputaient l'héroïsme et le malheur.,Spierali się o bohaterstwo i nieszczęście.
6,"Mais ils ne parlaient que de ce qu'ils avaient vu, qui pouvait se revivre en mangeant et buvant.","Ale rozmawiali tylko o tym, co widzieli, co można było wznowić jedząc i pijąc."
7,Ils n'avaient pas assez de talent ou de conviction pour parler de ce qu'ils savaient mais qu'ils n'avaient pas vu.,"Nie mieli wystarczającego talentu ani przekonania, aby mówić o tym, co wiedzieli, ale czego nie widzieli."
8,"Donc ni des enfants juifs montant dans des trains pour Auschwitz, ni des morts de faim ramassés au matin dans le ghetto de Varsovie, ni des 10 000 degrés à Hiroshima.","Więc ani dzieci Żydów wchodzących do pociągów do Auschwitz, ani umierający z głodu zbierani rano w warszawskim getcie, ani 10 000 stopni w Hiroszimie."
9,"D'où cette impression que les cours d'histoire, les documentaires et les films, plus tard, ne dissiperaient pas : ni les fours crématoires ni la bombe atomique ne se situaient dans la même époque que le beurre au marché noir, les alertes et les descentes à la cave.","Stąd to wrażenie, że lekcje historii, filmy i dokumenty tego później nie rozwieją: ani piece krematoryjne, ani bomby atomowe nie miały nic wspólnego z okresem czarnorynkowego handlu masłem, alarmami i schronem w piwnicy."
10,"Sous l'immuabilité, les affiches du cirque de l'année dernière avec la photo de Roger Lanzac, les images de première communion distribuées aux camarades, le Club des Chansonniers sur Radio Luxembourg, les jours se remplissaient de désirs nouveaux.","Pod tą niezmienną powierzchnią, plakaty zeszłorocznego cyrku z zdjęciem Rogera Lanzaca, obrazki z Pierwszej Komunii rozdawane kolegom, Klub Chansonniers w Radiu Luxembourg, dni wypełniały się nowymi pragnieniami."
11,"Le dimanche après-midi, on s'agglutinait à la vitrine du magasin d'électricité générale devant la télévision.","W niedzielne popołudnia tłumnie gromadzono się przed witryną sklepu z elektrycznymi urządzeniami domowymi, oglądając telewizję."
