id,source,translation
1,"Alles zu vergessen, ist gewiss schlimm.",すべてを忘れることは確かに悪いです。
2,"Noch schlimmer ist, nichts zu vergessen, wird doch jedes Wissen erst durch Vergessen erzeugt.",忘れることがないことはさらに悪いです。それは知識は忘れることで初めて生まれるからです。
3,"Wenn alles unterschiedslos gespeichert ist, wie auf den elektrische Energie verbrauchenden Datenspeichern, verliert es seine Bedeutung und wird zu einer ungeordneten Ansammlung unbrauchbarer Information.",すべてが電力を消費するデータストレージのように区別なく保存されている場合、それは意味を失い、使いものにならない情報の無秩序な集まりと化します。
4,"Ein Gedächtnis, das alles bewahrte, bewahrte im Grunde nichts.",すべてを保持していた記憶は、実際には何も保持していませんでした。
5,"Jene Kalifornierin, die sich ohne Mnemotechnik jeden einzelnen Tag seit dem 5.",そのカリフォルニア人女性は、記憶術なしで毎日のことを5月1日以来正確に覚えている。
6,"Februar 1980 vergegenwärtigen kann, ist gefangen im Echoraum ihrer fortwährend auf sie einstürzenden Erinnerungen — eine Wiedergängerin jenes attischen Feldherrn Themistokles, der jeden einzelnen Bürger seiner Heimatstadt mit Namen zu nennen wusste und der dem Mnemoniker Simonides ausrichten ließ, eher begehre er die Kunst des Vergessens als die des Gedächtnisses zu erlernen: ""Auch was ich nicht in der Erinnerung behalten will, das behalte ich; was ich jedoch vergessen will, das kann ich nicht vergessen"".",1980年2月に思い返せるものは、彼女自身が絶え間なく押し寄せる思い出の中でエコーチェンバーに閉じ込められています-アテネの将軍テミストクレスの生まれ変わりです。彼は故郷市民全員を名前で呼び、シモニデスに伝えました。「忘却の技術を学習するよりも記憶の技術を学習したい」と：「私が記憶として保持したくないことも保持します。しかし私が忘れたいことは忘れられません」。
7,"Eine Vergessenskunst ist aber ein Ding der Unmöglichkeit, weil alle Zeichen Anwesenheiten darstellen, selbst wenn sie auf Abwesenheiten verweisen.",忘却術は不可能なものです。なぜなら、すべてのしるしは存在を示しており、不在を指し示していても同様です。
8,"Beinahe jeden, den im Römischen Reich der Bann der damnatio memoriae traf, behaupten die Enzyklopädien mit Namen zu kennen.",ローマ帝国のdamnamemoirの呪いにかかったほとんどの人物について、百科事典は名前を知っていると主張しています。
9,"Der Freitod erscheint vielleicht als die radikalste Maßnahme, über die Ungewissheit der Zukunft zu triumphieren, freilich zum Preis einer verkürzten Existenz.",将来の不確実性に打ち勝つため、自殺はおそらく最も徹底的な手段と思われるでしょうが、その代償は短縮された存在です。
10,"Es wird berichtet, dass zu den Geschenken jener indischen Gesandtschaft, die Augustus einst auf der Insel Samos empfing, nicht nur ein Tiger und ein armloser Jüngling, der seine Füße wie Hände zu benutzen wusste, gehörten, sondern auch ein Mann namens Zarmaros aus der Kaste der Brahmanen, der sein Leben selbst zu beenden gedachte, gerade weil es so verlaufen sei wie gewünscht.",アウグストゥスがかつてサモス島で受けたあるインドの使節団からの贈り物には、トラと手足なしの若者（彼は手足として脚を使っていました）だけでなく、ブラフミンカーストのザルマロスという名前の男も含まれており、彼は自分自身に命を絶とうと考えた。それは望んだ通りに進んでいたからです。
11,"Um sicherzustellen, dass ihm nicht doch noch etwas Unvorhergesehenes zustieß, sprang er in Athen lachend, nackt und gesalbt ins Feuer, verbrannte zweifellos qualvoll bei lebendigem Leib und ging mit der Inszenierung seines selbstbestimmten Todes in die Geschichte ein, wenn auch nur als kuriose Anekdote in einem Band jener einst achtzig Bücher umfassenden Römischen Geschichte des Cassius Dio, dessen Inhalt zufällig überliefert wurde.",何も予期しないことが彼に起こらないように確かめるため、彼はアテネで笑って全裸で体を薬品で塗るという行動をしました。彼は間違いなく苦痛を伴って生きたまま焼け死ぬことになり、自己決定的な死の演出を行い、歴史上でもそれだけの面白い逸話としてしか伝えられておらず、カッシウス・ディオのローマ史80冊から成る一部でしかありませんが、その内容は偶然伝わっています。
12,"Letztlich ist alles, was noch da ist, schlichtweg das, was übrig geblieben ist.",結局、残っているものは単に余り物です。
13,"Am Leben zu sein bedeutet, Verluste zu erfahren.",生きているということは、損失を経験することを意味します。
14,"Die Frage, was wohl werden wird, dürfte kaum jünger sein als die Menschheit selbst, besteht doch eine so unabdingbare wie beunruhigende Eigenschaft der Zukunft darin, dass sie sich der Vorhersehbarkeit entzieht und damit auch Zeitpunkt und Umstände des Todes im Dunkeln lässt.",「将来、何が起こるだろうか」という問いは、人類そのものよりも古いものであり、未来の予知不可能性とその結果としての死への時期や状況への不安定さを持つことが本質です。
15,"Wer kennt nicht den Abwehrzauber des süßbittren Vorausleidens, den fatalen Drang, das Befürchtete durch gedankliche Vorwegnahme verhindern zu wollen?",誰もが知らない、苦しくて甘い予期苦の防御魔法を知っているでしょうか。恐れられることを思考上の予測によって避けようとする致命的な衝動です。
16,"Man ahnt die Verheerungen voraus, imaginiert mögliche Katastrophen und wähnt sich so vor bösen Überraschungen gefeit.",予想される破壊を感じ、可能な災害を想像し、悪い驚きから身を守ると思えます。
17,"In der Antike versprachen die Träume Trost, sagten die Griechen ihnen doch nach, sie verhießen, Orakeln gleich, das Kommende und nähmen somit der Zukunft zwar nicht das Unabänderliche, wohl aber den Schrecken des Unerwarteten.",古代では、夢が慰めを与えるとされていました。ギリシャ人は夢について言って、それらは予言のように未来を示し、したがって将来の不可逆的な出来事は予見できなくても、予測できない出来事の恐怖さえ和らげると語りました。
18,Nicht wenige nehmen sich aus Angst vor dem Tod das Leben.,死を恐れて自殺する人も少なくありません。
19,"Vielfältig sind die Strategien, Vergangenes festzuhalten und dem Vergessen Einhalt zu gebieten.",過去を記録し、忘れ去ることを防ぐためには、さまざまな戦略があります。
20,"Traut man der Überlieferung, steht am Anfang unserer Geschichtsschreibung eine Reihe vernichtender Kriege zwischen Persern und Griechen und am Beginn der heute beinahe vergessenen Gedächtniskunst ein Unglück mit vielen Toten:",伝説を信じるならば、歴史書の始まりにはペルシャ人とギリシャ人の間で行われた一連の破壊的な戦争があり、そして今日ではほとんど忘れられた記憶技術の始まりには多くの死者を出した災難があります。
21,"Es war in Thessalien, wo im frühen vorchristlichen 5.",紀元前5世紀初頭のテッサリアでした。
22,"Jahrhundert ein einstürzendes Haus eine ganze Festtagsgesellschaft unter sich begrub und es dem einzigen Uberlebenden, dem Dichter Simonides von Keos, dank seines geschulten Gedächtnisses gelang, das zerstörte Gebäude im Geiste erneut zu betreten und die Sitzordnung der Gäste aufzurufen, woraufhin sich die von den Trümmern entstellten Leichen identifizieren ließen.",ある日、建物が崩壊し、祝賀の会場にいた全員がその下敷きになった。ただ1人生き残った詩人シモニデスは、訓練された記憶力を持っていて、壊れた建物を心で再び歩くことができ、客の座り方を思い出すことができました。すると、残骸によって変形した遺体を特定することができました。
23,"Es gehört zu den zahlreichen Paradoxien, die dem Entweder-oder von Tod und Leben innewohnen, dass, indem der Verstorbene als etwas unwiederbringlich Verlorenes benannt wird, sich die Trauer über seinen Verlust zugleich verdoppelt und halbiert, wohingegen das im Unklaren liegende Schicksal eines Vermissten oder Verschollenen die Angehörigen in einem diffusen Alptraum aus banger Hoffnung und verwehrter Trauer gefangenhält, der sowohl Aufarbeitung als auch Weiterleben verhindert.",死と生の要素が相互に内在する死者を取り戻すことのできないものとして名づけられることで、その喪失に対する悲しみが同時に倍増し半減する、このような多くの逆説の1つです。一方で、行方不明者や消息不明者の曖昧な運命は、家族を恐れに囚われた希望と拒絶された悲しみから成るあいまいな悪夢に閉じ込めます。これにより、処理や生活続行を妨げられています。
