id,source,translation
1,"Nie wyjdzie stamtąd, mówię wam powiedział pryszczaty, z przekonaniem kiwając głową.",出られるわけがない、とニキビ面が確信を持って頷きながら言った。
2,"Już godzina i ćwierć, jak tam wlazł.",１時間15分も経ったところで、彼が入ってきた。
3,Już po nim.,もうすでに彼の後ろにいた。
4,"Mieszczanie, stłoczeni wśród ruin, milczeli wpatrzeni w ziejący w rumowisku czarny otwór, w zagruzowane wejście do podziemi.",商人たちは、廃墟の中に詰め込まれ、黒い穴である残骸の中に見入って静かになり、地下への荷物を運ぶ入り口を眺めていた。
5,"Grubas w żółtym kubraku przestąpił z nogi na nogę, chrząknął, zdjął z głowy wymięty beret.",黄色い上着を着たデブは足を踏みならし、ごん、と咳払いをし、くしゃくしゃのベレー帽を頭から取った。
6,"Poczekajmy jeszcze powiedział, ocierając pot z rzadkich brwi.",「まだちょっと待っておこう」と彼は言い、珍しく滴り落ちる汗を眉間で拭った。
7,Na co? prychnął pryszczaty.,何に、と吹き出したニキビ面が言った。
8,"Tam, w lochach, siedzi bazyliszek, zapomnieliście, wójcie?",あそこに、地下牢の中にバジリスクがいるんだが、お忘れですか、命令者様？
9,"Kto tam wchodzi, ten już przepadł.",誰が入ってくるかに関わらず、そこに入った者はもう絶望的な状況だ。
10,Mało to ludzi tam poginęło?,あそこで、人々がたくさん死んだのではないか。
11,Na co tedy czekać?,何を待てばいいんだろう？
12,Umawialiśmy się przecie mruknął niepewnie grubas.,「確かにそれは約束してたろう？」ぶつぶつと不安げに太っちょが言った。
13,Jakże tak?,なぜそうするのか？
14,"Z żywym się umawialiście, wójcie rzekł towarzysz pryszczatego, olbrzym w skórzanym, rzeźnickim fartuchu.",「生きている人と約束したんだってな。それをわしが言ったとさ」と、にきび面の仲間で、革製の屠殺用エプロンを身につけた巨漢が言った。
15,"A nynie on martwy, pewne to jak słońce na niebie.",今や彼は死んでいる、それは太陽が空に輝くことと同じに確かだ。
16,"Z góry było wiadomo, że na zgubę idzie, jako i inni przed nim.",事前にわかっていた。彼もそうであったように、彼は自滅しようとしているのだ。
17,"Przecie on nawet bez zwierciadła polazł, z mieczem tylko.",だって彼は鏡なんかいらずに剣を手にして行ったんだ。
18,"A bez zwierciadła bazyliszka nie da się zabić, każdy to wie.",バジリスクの鏡なしには倒すことができない、みんな知ってるよ。
19,"Zaoszczędziliście grosza, wójcie dodał pryszczaty.",節約家だね、と頭のニキビがついた村長が付け加えた。
20,Bo i płacić za bazyliszka nie ma komu.,バジリスクの代金を支払う相手がいないからだ。
21,Idźcie tedy spokojnie do dom.,静かに家に帰ってください。
22,"A konia i dobytek czarownika my weźmiemy, żal dać przepadać dobru.",魔法使いの馬と持ち物は私たちが連れ去るべきだ。その財産を無駄にするのは惜しい。
23,Ano powiedział rzeźnik.,「そうさ、肉屋は言ったんだよ」。
24,"Sielna klacz, a i juki nieźle wypchane.",強い牝馬であり、胸筋も十分に詰まっている。
25,"Zajrzyjmy, co w środku.",中をのぞいてみましょう。
26,Jakże tak?,どうしてそう思ったのか？
27,Coście?,何ですか？
28,"Milczcie, wójcie, i nie mieszajcie się, bo guza złapiecie ostrzegł pryszczaty.",「黙っていろ、町長さん、何もかもに首を突っ込むな。でないと、にきびの男が腫瘍をお前らに貰わせるぞ」と彼は警告した。
29,Sielna klacz powtórzył rzeźnik.,「シーナの牝馬」と肉屋が繰り返した。
30,"Zostaw tego konia w spokoju, kochasiu.",その馬に関わらないで、愛してるわ。
31,"Rzeźnik odwrócił się wolno w stronę obcego przybysza, który wyszedł zza załomu muru, zza pleców ludzi, zgromadzonych dookoła wejścia do lochu.",肉屋はゆっくりと見知らぬ訪問者の方に身を向け、壁の影から、周りの人々の背後から出てきた。
