id,source,translation
1,"Nie wyjdzie stamtąd, mówię wam powiedział pryszczaty, z przekonaniem kiwając głową.",「彼はそこから出てこないって、言ってるんだ。」とニキビ顔が自信満々に頷いた。
2,"Już godzina i ćwierć, jak tam wlazł.",既に1時間15分も、彼がそこに入った。
3,Już po nim.,もう彼のことは終わった。
4,"Mieszczanie, stłoczeni wśród ruin, milczeli wpatrzeni w ziejący w rumowisku czarny otwór, w zagruzowane wejście do podziemi.",市民たちは、がれきの中に詰まり、黒く開いた穴、地下室への入り口に瓦礫が積もった遺跡に見入って黙って立っていました。
5,"Grubas w żółtym kubraku przestąpił z nogi na nogę, chrząknął, zdjął z głowy wymięty beret.",黄色いコートを着た太った男が一歩踏み出し、むせび笑い、くたびれたベレー帽を頭から取りました。
6,"Poczekajmy jeszcze powiedział, ocierając pot z rzadkich brwi.",「もう少し待つんだ」と彼は言いながら、まばらな眉から汗を拭いた。
7,Na co? prychnął pryszczaty.,「何にだって？」とニキビ面がうっすらと笑った。
8,"Tam, w lochach, siedzi bazyliszek, zapomnieliście, wójcie?",「そこ、地下牢にはバジリスクがいるんだよ。忘れたのかい、村長？」
9,"Kto tam wchodzi, ten już przepadł.",そこに入る者は、もう戻れない。
10,Mało to ludzi tam poginęło?,そこで何人もが亡くなったんだろう？
11,Na co tedy czekać?,ここで何を待つべきなのか？
12,Umawialiśmy się przecie mruknął niepewnie grubas.,「だって約束したじゃないか」太った男が不確かにつぶやいた。
13,Jakże tak?,どうしてそんなことになるのですか？
14,"Z żywym się umawialiście, wójcie rzekł towarzysz pryszczatego, olbrzym w skórzanym, rzeźnickim fartuchu.",「君たちは生者と約束したのだ、村長がそう言った。にきび面の同志、レザーのエプロンをつけた巨人は屠殺人だった。」
15,"A nynie on martwy, pewne to jak słońce na niebie.",でも、今や彼は死んでいる。それは空の太陽ほど確かだ。
16,"Z góry było wiadomo, że na zgubę idzie, jako i inni przed nim.",彼が行く先は運命の破滅であることは、前もって明白だった。まさに、彼以前の他の人々と同じように。
17,"Przecie on nawet bez zwierciadła polazł, z mieczem tylko.",それに彼は鏡さえ持たずに、ただ剣だけを持って行ったのだ。
18,"A bez zwierciadła bazyliszka nie da się zabić, każdy to wie.",そして誰もが知っている通り、バジリスクの鏡を使わずには彼を倒すことはできない。
19,"Zaoszczędziliście grosza, wójcie dodał pryszczaty.",「お金を節約したね、そう言ったのはにきび面の町長だ。」
20,Bo i płacić za bazyliszka nie ma komu.,バジリスクの代金を支払う相手なんていないんだから。
21,Idźcie tedy spokojnie do dom.,安心してこの道を通り、家に帰りなさい。
22,"A konia i dobytek czarownika my weźmiemy, żal dać przepadać dobru.",そして、私たちは魔法使いの馬と家畜を手に入れる、財産を無駄にするのは惜しいからだ。
23,Ano powiedział rzeźnik.,「そうさ」と肉屋が言った。
24,"Sielna klacz, a i juki nieźle wypchane.",元気な牝馬だ、そしてユキもうまく詰められている。
25,"Zajrzyjmy, co w środku.",中身を見てみよう。
26,Jakże tak?,どうしてそんなことが？
27,Coście?,何をしてるの？
28,"Milczcie, wójcie, i nie mieszajcie się, bo guza złapiecie ostrzegł pryszczaty.",「口をつぐんで、喉元に手を当て、じゃないと腫れ物に触る手出しはできないよ」ブツブツ顔の男が警告した。
29,Sielna klacz powtórzył rzeźnik.,「肥えた雌馬だ」と、肉屋が繰り返した。
30,"Zostaw tego konia w spokoju, kochasiu.",その馬を静かにしておいてね、ダーリン。
31,"Rzeźnik odwrócił się wolno w stronę obcego przybysza, który wyszedł zza załomu muru, zza pleców ludzi, zgromadzonych dookoła wejścia do lochu.",屠殺人はゆっくりと未知の訪問者に向き直った。その訪問者は、城壁の奥から人々の背後から現れ、地下牢の入口周辺に集まっている人々から立ち上がった。
32,"Obcy miał kędzierzawe, gęste, kasztanowate włosy, brunatną tunikę na watowanym kaftanie, wysokie, jeździeckie buty.",その見知らぬ人は、もじゃもじゃとした栗色の髪、ブラウンのチュニックを綿入りのカフタンに重ねて着ており、高く馬乗り用のブーツを履いていた。
33,I żadnej broni.,そして、一切の武器無し。
34,"Odejdź od konia powtórzył, uśmiechając się zjadliwie.",「馬から離れろ」と彼は再び言い、陰湿な笑みを浮かべた。
35,Jakże to?,どういうことだ？
36,"Cudzy koń, cudze juki, cudza własność, a ty podnosisz na nie swoje kaprawe oczka, wyciągasz ku nim parszywą łapę?",他人の馬、他人のユカ、他人の財産にあなたは邪悪な目を向け、だらしない手を伸ばすのですか？
37,Godzi się tak?,それでいいのですか？
38,"Pryszczaty, powoli wsuwając rękę za pazuchę kurty, spojrzał na rzeźnika.",にきびだらけの彼は、ゆっくりと手をコートの脇下に滑らせて、肉屋を見つめた。
39,"Rzeźnik kiwnął głową, skinął w stronę grupy, z której wyszło jeszcze dwu, krępych, krótko ostrzyżonych.",肉屋は頷き、さらに二人のがっしりとした短髪の男たちがいる集団に向かって手を振った。
40,"Obaj mieli pałki, takie, jakimi w rzeźni głuszy się zwierzęta.",二人とも何か棒を持っていて、それは肉屋で動物を気絶させるのに使うようなものだった。
41,"Ktoście to niby spytał pryszczaty, nie wyjmując ręki zza pazuchy żeby nam prawic, co się godzi, a co nie?",「何者だ、顔にニキビの出た奴は私たちに教える権利などないのに、脇から手を出して、何が正しいか何が正しくないかを教えようとは？」
42,"Nic ci do tego, kochasiu.",それはあなたには関係ない、ダーリン。
43,Broni nie nosicie.,あなたは武器を持っていません。
44,Prawda obcy uśmiechnął się jeszcze zjadliwiej.,それに対し、見知らぬ人はさらに険しい微笑を見せた。
45,Nie nosze.,私は持っていない。
46,"To niedobrze pryszczaty wyjął rękę zza pazuchy, razem z długim nożem.",そのにきび顔のガキは、脇から手を出し、長いナイフも一緒に現れた。
47,"To bardzo niedobrze, że nie nosicie.",それを持たないのはとても悪いです。
48,"Rzeźnik też wyciągnął nóż, długi jak kordelas.",肉屋もまた、剣のように長い包丁を取り出した。
49,"Tamci dwaj postąpili do przodu, unosząc pałki.",向こうの二人が前に進み出て、棒を持ち上げた。
50,"Nie muszę nosić rzekł obcy, nie ruszając się z miejsca.",「私が運ぶ必要はない」と見知らぬ人は言った、その場から動かないで。
51,Moja broń chodzi za mną.,私の銃が私のあとをつけている。
52,"Zza ruin wyszły, stąpając miękkim, pewnym krokiem, dwie młode dziewczyny.",廃墟から、柔らかで確かな足取りで、二人の若い女性が現れた。
53,"Tłumek natychmiast rozstąpił się, cofnął, przerzedził.",すぐに群衆が散り、後退し、薄まった。
54,"Obie dziewczyny uśmiechały się, błyskając zębami, mrużąc oczy, od kącików których biegły ku uszom szerokie, sine pasy tatuażu.",両方の女性たちは笑顔を浮かべていて、キラッと光る歯、つぶらな瞳を細め、その端から耳に向かって広がる青黒いタトゥーの帯が走っていた。
55,"Mięśnie grały na mocnych udach widocznych spod rysich skór otaczających biodra, na nagich, krągłych ramionach powyżej rękawic z kolczej siatki.",彼女の強靭な太ももの筋肉は、リンクス皮で作られた腰周りから覗いており、そして、鍵網手袋の上にある裸で丸い腕には筋肉が浮かび上がっていた。
56,"Sponad barków, też osłoniętych kolczugą, sterczały rękojeści szabel.",肩から上にも鎖帷子で覆われ、そこから刀の柄が突き出していた。
57,"Pryszczaty wolno, wolniutko zgiął kolana, upuścił nóż na ziemie.",にきび顔はゆっくりと、とてもゆっくりと膝を曲げ、地面にナイフを落とした。
58,"Z dziury w rumowisku rozległ się grzechot kamieni, chrobot, po czym z ciemności wynurzyły się dłonie wczepione w poszczerbiony skraj muru.",がれきの中の穴から石のガタガタという音、ざわめきが聞こえた後、暗闇から傷んだ壁端にしがみつく手が現れた。
59,"Za dłońmi pojawiły się kolejno głowa o białych, przyprószonych ceglanym miałem włosach, blada twarz, rękojeść miecza, wystająca znad ramienia.",手の後ろには、白くて煉瓦の粉をまぶしたような髪の頭、青ざめた顔、肩から突き出た剣の柄が次々に姿を現した。
60,Tłum zaszemrał.,群衆がざわついた。
61,"Białowłosy, garbiąc się, wytaszczył z dziury dziwaczny kształt, cudaczne cielsko, utytłane w pyle przesiąkniętym krwią.",白髪の男は、背中を丸め、穴から奇妙な形状、異形の肉体を取り出し、それは血で染み込んだ埃でふくよかだった。
62,"Dzierżąc stwora za długi, jaszczurczy ogon, rzucił go bez słowa pod nogi grubego wójta.",長くてトカゲのような尾を持つ怪物を掴んで、無言で太った村長の足元に投げつけた。
63,"Wójt odskoczył, potknął się o zwalony fragment muru, patrząc na zakrzywiony, ptasi dziób, błoniaste skrzydła i sierpowate szpony na pokrytych łuskami łapach.",村長は後ずさりし、倒れた壁の一部につまずいた。曲がりくねった鳥のくちばし、薄膜状の翼、鱗で覆われた足にある鎌形の爪を見つめていました。
64,"Na wydęte podgardle, kiedyś karminowe, obecnie brudnorude.",かつては鮮やかな赤色だったが、現在は汚れた赤褐色の膨れ上がった喉仏。
65,"Na szkliste, wpadnięte oczy.",硝子のようでくぼんだ目に。
66,"Oto bazyliszek rzekł białowłosy, otrzepując spodnie z kurzu.",「こちらがバジリスクだよ」と白髪の男が言いながら、ズボンの埃を払った。
67,Zgodnie z umową.,契約通りに。
68,"Moje dwieście lintarów, jeśli łaska.",どうか私の200リンタールを。
69,"Uczciwych lintarów, mało oberżniętych.",正直なマリン船員、彼らはあまり酔っていない。
70,"Sprawdzę, uprzedzam.",確認するよ、ということを先に伝えておくね。
71,Wójt drżącymi dłońmi wysupłał sakiewkę.,村長は震える手で袋を取り出した。
72,"Białowłosy rozejrzał się, na moment zatrzymał wzrok na pryszczatym, na leżącym koło jego stopy nożu.",白髪の男がつかの間視線を周囲に移し、にきび面の男と、彼の足元に落ちているナイフを見た。
73,"Popatrzył na mężczyznę w brunatnej tunice, na dziewczyny w rysich skórach.",彼は茶色のチュニックを着た男や、リスの皮をまとった女性たちを見つめた。
74,"Jak zwykle powiedział, wyjmując trzos z rozdygotanych rąk wójta.",「いつもの通りだね」と彼は言って、震えている村長の手からたばこを取り出した。
75,"Nadstawiam dla was karku za marny pieniądz, a wy tymczasem dobieracie się do moich rzeczy.",あなたたちのために僅かな報酬で命をかけている間に、あなたたちは私の持ち物を物色しているんだ。
