id,source,translation
1,"Ils embrayaient par comparaison sur la guerre d'avant, la Grande, celle de 14, gagnée, elle, dans le sang et la gloire, une guerre d'hommes que les femmes de la table écoutaient avec respect.","Porównywali ją do poprzedniej wojny, tej wielkiej, tej z 14 roku wygranej w krwi i chwale - to była męska wojna, której kobiety przy stole słuchały z szacunkiem."
2,"Ils parlaient du Chemin des Dames et de Verdun, des gazés, des cloches du 11 novembre 1918.","Mówili o Drodze Dam, Verdun, o gazowanych osobach, dzwonach z 11 listopada 1918 roku."
3,Ils nommaient des villages dont pas un enfant parti au front n'était revenu.,"Nazywali wioski, do których żadne dziecko nie powróciło z frontu."
4,"Ils opposaient les soldats dans la boue des tranchées aux prisonniers de 40, au chaud et à l'abri pendant cinq ans, qui n'avaient même pas reçu de bombes sur la tête.","Przez pięć lat żołnierzy stawiano w błocie okopów przeciwko więźniom z 1940 roku, którzy byli cieplutko i bezpiecznie schowani i nie dostali nawet jednej bomby na głowę."
5,Ils se disputaient l'héroïsme et le malheur.,Spierali się o bohaterstwo i nieszczęście.
6,"Mais ils ne parlaient que de ce qu'ils avaient vu, qui pouvait se revivre en mangeant et buvant.","Ale rozmawiali tylko o tym, co widzieli, co można było przeżyć jedząc i pijąc."
7,Ils n'avaient pas assez de talent ou de conviction pour parler de ce qu'ils savaient mais qu'ils n'avaient pas vu.,"Nie mieli wystarczającego talentu ani przekonania, aby mówić o tym, czego wiedzieli, ale czego nie widzieli."
8,"Donc ni des enfants juifs montant dans des trains pour Auschwitz, ni des morts de faim ramassés au matin dans le ghetto de Varsovie, ni des 10 000 degrés à Hiroshima.","Więc ani dzieci żydowskie wsiadające do pociągów do Auschwitz, ani głodujący od rana zebrań w getcie warszawskim, ani 10 tysięcy stopni w Hiroszimie."
9,"D'où cette impression que les cours d'histoire, les documentaires et les films, plus tard, ne dissiperaient pas : ni les fours crématoires ni la bombe atomique ne se situaient dans la même époque que le beurre au marché noir, les alertes et les descentes à la cave.","Skąd ta impresja, że ani lekcje historii, ani dokumentacje, ani późniejsze filmy jej nie rozwieją: zarówno piece krematoryjne, jak i bomby atomowe nie mieściły się w tej samej epoce co masło na czarnym rynku, alarmy i schodzenie do piwnicy."
10,"Sous l'immuabilité, les affiches du cirque de l'année dernière avec la photo de Roger Lanzac, les images de première communion distribuées aux camarades, le Club des Chansonniers sur Radio Luxembourg, les jours se remplissaient de désirs nouveaux.","Pod tą niezmienną powierzchnią, ogłoszenia cyrku z zeszłego roku z zdjęciem Rogera Lanzaca, obrazy pierwszej komunii wręczone kolegom, Klub Chansonniers w Radiu Luxembourg – dni napełniały się nowymi pragnieniami."
11,"Le dimanche après-midi, on s'agglutinait à la vitrine du magasin d'électricité générale devant la télévision.","W niedzielne popołudnie, tłoczyło się przy wystawie sklepu z elektroniką ogólną przed telewizorem."
12,Des cafés investissaient dans l'achat d'un poste pour attirer la clientèle.,"Kawiarnie inwestowały w zakup stanowiska, aby przyciągnąć klientelę."
13,Au flanc des collines serpentaient des pistes de motocross et l'on regardait monter et descendre les engins assourdissants la journée entière.,"Po zboczach wzgórz wijły się trasy motocrossowe, i przez cały dzień można było obserwować hałaśliwe pojazdy podjeżdżające i zjeżdżające."
14,"L'impatience grandissante du commerce avec ses nouveaux mots d'ordre, « initiative », « dynamisme », secouait le train-train des villes.","Rośnie niecierpliwość w handlu z jego nowymi hasłami, „inicjatywa”, „dynamiczność”, co zachwiejało rutyną miast."
15,"Entre la fête foraine et la kermesse, la Quinzaine commerciale s'installait comme rite de printemps.","Między wesołymi miasteczkami a jarmarkiem, ""Dwutygodniówka Handlowa"" osiadała jako rytuał wiosenny."
16,"Dans les rues du centre, les haut-parleurs beuglaient des incitations à acheter, entrecoupées de chansons d'Annie Cordy et d'Eddie Constantine, pour gagner la Simca ou la salle à manger.","W ulicach centrum głośniki ryczały nawołując do kupna, przerywane piosenkami Annie Cordy i Eddie Constantine, aby wygrać Simcę albo jadalnię."
17,"Sur le podium, place de la Mairie, un animateur local faisait rire avec les blagues de Roger Nicolas et de Jean Richard, rameutait des candidats pour le Crochet ou Quitte ou double, comme à la radio.","Na podium, na placu Ratuszowym, lokalny prowadzący bawił publiczność żartami Rogera Nicolasa i Jeana Richarda, wabił kandydatów do programu Żywy Hak czy Wielki krok, jak w radiu."
18,Assise dans un coin du podium trônait sous sa couronne la Reine du Commerce.,"Usadzona w jednym z narożników podium zasiadała Królowa Handlu, otoczona koroną."
19,La marchandise avançait sous les couleurs de la fête.,Towar posuwał się pod barwami święta.
20,"Les gens disaient « ça change » ou « il ne faut pas s'encroûter, on s'abrutit à rester chez soi ».","Ludzie mówili ""to się zmienia"" albo ""nie można się zatracić, uprzykrza się samemu sobie byciem cały czas w domu""."
21,"De main en main passaient des photos brunies au dos taché par tous les doigts qui les avaient tenues dans d'autres repas, mélange de café et de graisse fondu en une couleur indéfinissable.","Z rąk do rąk przechodziły wyblakłe zdjęcia o poplamionych tyłach, które dotknęły wiele palców podczas innych posiłków, mieszanka kawy i roztopionego tłuszczu tworząca nieokreślony kolor."
22,"Dans les mariés raides et graves, les invités de la noce s'étageant sur plusieurs rangs le long d'un mur, on ne reconnaissait ni ses parents ni personne.","Na ślubie, wśród sztywnych i poważnych małżonków, goście byli rozmieszczeni na kilku rządach wzdłuż jednej ściany. Nie można było rozpoznać ani swoich rodziców, ani nikogo innego."
23,"Ce n'était pas soi non plus qu'on voyait dans le bébé de sexe indistinct à demi nu sur un coussin mais quelqu'un d'autre, une créature appartenant à un temps muet et inaccessible.","To nie tylko siebie widziałem w tym półnagim niemowlęciu o nieokreślonej płci na poduszce, lecz kogoś innego, istotę należącą do czasu cichego i niedostępnego."
24,Récit familial et récit social c'est tout un.,Opowieść rodzinna i opowieść społeczna to to samo.
25,"Les voix des convives délimitaient les espaces de la jeunesse : la campagne et les fermes où, de mémoire perdue, les hommes avaient été commis et les filles servantes, l'usine où tous s'étaient rencontrés, fréquentés et mariés, les petits commerces où avaient accédé les plus ambitieux.","Głosy uczestników imprezy wyznaczały obszary młodości: wieś i gospodarstwa, gdzie od dawna mężczyźni pracowali jako parobkowie, a dziewczęta – jako służące, fabryka, w której wszyscy się spotykali, wpadali na siebie i wychodzili za mąż oraz małe sklepy, którymi zawładnęli najbardziej ambitni."
26,"Elles dessinaient des histoires sans événements personnels autres que les naissances, les mariages et les deuils, sans voyages en dehors du régiment dans une lointaine ville de garnison, des existences occupées par le travail, sa dureté et son usure, les menaces de la boisson.","Rysowały opowieści bez indywidualnych wydarzeń inne niż narodziny, śluby i żałoby, bez podróży poza pułkiem do odległego garnizonowego miasta, życia wypełnione pracą, jej surowością i zużyciem oraz groźbami alkoholu."
