id,source,translation
1,很久很久以后的某天，她的丈夫从医院回来。,とても長い時間の後のある日、彼女の夫が病院から帰ってきた。
2,"他表情严肃，说""文化大革命""了，医院天天开会，也有人写了他的大字报，说他的历史有问题。",彼は真顔で「文化大革命が起こったんだ。病院では毎日のように会議が開かれ、彼の大字報も作られて歴史に問題があると言われている」と言った。
3,她很紧张，不知道丈夫向她讲述这些意味着什么。,彼女はとても緊張していて、夫が彼女にこれらの意味を語りかけることが何を意味するのかわからなかった。
4,但她的丈夫却突然说，你不会有事的，我会保护你。,しかし、彼女の夫は突然言った。「あなたは大丈夫だよ、俺が守ってくれるから」。
5,你过去的事，一辈子都不要想起来。,あなたの過去のことは、一生忘れてください。
6,你最大的敌人，不是外面的人，恐怕是那些你不记得的东西。,あなたの最大の敵は外の人ではなく、おそらく覚えていないものです。
7,如果有人问你，你就说你什么都不知道，这样就行了。,もし誰かがあなたに尋ねてきたら、何も知らないと言っておくだけでいい。
8,你是哪里人？,あなたはどこの出身ですか？
9,住在哪个村？,どの村に住んでいるのですか？
10,你多大年龄？,あなたは何歳ですか？
11,你家里还有什么人？,あなたの家にはまだ誰かいますか？
12,你怎么掉进了河里？是翻船了，还是坏人把你扔下去的？,君はなぜ川に落ちたの？転覆したのか、それとも悪人が君を投げ込んだのか？
13,就你一个落水的吗。,お前一人だけ落ちたのか。
14,人们交替着询问，即令声音温和也如一根根利刺扎过来，她的心瞬间剧痛无比。,人々は交互に尋ねるが、声が和らかであっても、まるで鋭い針のように刺さってくる。彼女の心は瞬間的に激しい痛みを感じた。
15,她在床上蜷缩成一团。,彼女はベッドの上で丸まっていた。
16,她想，是呀，我是哪里人呢？,彼女は思いました、「そうですね、私はどこ出身の人なんでしょう？」
17,我住哪里呢？,私はどこに住んでいますか？
18,我叫什么呢？,私の名前は何でしょうか？
19,我怎么会掉进河里了？,私はなぜ川に落ちたのだろうか？
20,她完全没有了印象。,彼女は完全に印象を持っていなかった。
21,我怎么会记不得呢？,どうして私が覚えていないはずがないのだろうか？
22,我怎么连自己都记不得了呢？,私は自分自身すら覚えていないのでしょうか？
23,于是她哭了起来。,そして彼女は泣き出した。
24,她说，我不记得。,彼女は言った、「覚えていないわ」。
25,她是真的不记得了。,彼女は本当に覚えていなかった。
26,于是人们说，你想想，仔细地想想。,だから人々は言う、「考えてみて、じっくり考えてみて。」
27,你是被人从河里捞出来的。,あなたは誰かに川から救出されたのです。
28,你从河水开始想，也许能想起来。,川の水から始めて考えれば、もしかしたら思い出すかもしれない。
29,她依着人们的要求，果然认真去回想。,彼女は人々の要求に応じて真剣に思い出そうとした。
30,但她的思路一到河边，哗哗的水声便像炸雷一样轰响，莫名的恐惧随着水声汹涌而来。,しかし、彼女の思考が川岸に至ると、ゴウゴウという水の音は雷鳴のように轟き渡り、不可解な恐怖が水音と共に押し寄せてくる。
31,波涛中如同藏着魔鬼，虽然看不见摸不着，却狠狠地袭击她的身心。,波の中にはまるで悪魔が潜んでいるようで、見えない触れられないものの彼女の身体と心を容赦なく襲ってくる。
32,她顿时失控，放声地痛哭以及尖叫，声音歇斯底里。,彼女は一気に制御を失って、声を出して泣き叫んだ。声はヒステリックになった。
33,一位吴姓医生严厉制止了那些好奇的人。,吴姓の医者が好奇心旺盛な人々に厳しく制止した。
34,他说，她可能受了刺激。,彼は言った、彼女は恐らく刺激を受けたかもしれない。
35,不要让她再想了，让她养病吧。,彼女にはもう考えさせないで、病気の治療をさせましょう。
36,于是，人们不再追问，只是明里暗里都用怜惜的口吻谈着她。,それから、人々はもはや尋問をせず、明るいところでも暗いところでも彼女について同情の口調で話し合った。
37,那是一个很美丽的春天。,それはとても美しい春の日でした。
38,这个女人一直在跟自己做斗争。,この女性は自分と戦っている。
39,她已经很老了。,彼女はすでにとても年老いていた。
40,所有皮肤都松软地趴着，连一条像样的皱纹都撑不起来。,皮膚はみな柔らかく地面に伏せて、ちゃんとしたしわ一つも持っていなかった。
41,她的脸和脖子细痕密布。,彼女の顔と首には細かいしわが散乱していた。
42,因肤色白皙，这些痕迹不像是时光之刀随意划下，而更像是一支细笔，一下一下描绘而出。,肌の色が白く、これらの跡は時光の刃によっていたる所につけられたものではなく、むしろ繊細な筆で一回り一回りと描かれたようだ。
43,她的眼睛也已浑浊不堪，但在蓦然睁大时，仍然能看到有光芒从中射出。,彼女の目も濁っているが、突然開いた時には、まだ光を射しているのが見える。
44,她经常盯着一处发呆，似乎若有所思，又似百般无聊。,彼女はよく一箇所をじーっと見つめて呆然としていた。何でも考えているようで、同時に退屈そうでもあった。
45,"为此偶尔会有路人好奇，说：""太婆，你在想什么？""",たまに通行人が興味津々で尋ねることもあります。「おばあさん、何を考えているの？」
46,这个时候，她会露出一脸茫然，望着路人，喃喃说几句没人听得见的话。,この時、彼女は茫然とした表情を浮かべて通行人を見つめ、誰も聞こえない言葉をつぶやくだろう。
47,她不知道自己说了什么。,彼女は自分が何を言ったかわからなかった。
48,其实，她也不知道自己有没有在想。,実は、彼女自身が何を思ったかわからなかった。
49,她只是觉得有很多奇怪的东西拼命朝外跳，似乎在撩拨她的记忆。,彼女はただたくさんの奇妙なものが必死に外へ飛び跳ねているのを感じ、それが彼女の記憶をかき立てているように思われた。
50,而那些，正是她一生都不愿意触碰的东西她拼命抵抗。,それらはまさに彼女が一生触れることをしたくなかったものであり、彼女は必死に抵抗した。
51,她的抵抗，有如一张大网，密不透风，仿佛笼罩和绑缚着一群随时奔突而出的魔鬼。,彼女の抵抗は大きな網のようで、風通しの悪い密閉されたようで、まるでいつでも飛び出してくる悪魔たちを包み込んで拘束している。
52,她这一生，始终都拎着这张网，与它们搏斗。,彼女の一生は、この網を持ち続け、それらと闘い続けた。
