Source,GoogleTranslate,human1,human2
"Não só era o maior viajante, porque o mais verdadeiro, que tenho conhecido: era também uma das pessoas mais felizes que me tem sido dado encontrar. Tenho pena de não saber o que é feito dele, ou, na verdade, suponho somente que deveria ter pena; na realidade não a tenho, pois hoje, que passaram dez anos, ou mais, sobre o breve tempo em que o conheci, deve ser homem, estúpido, cumpridor dos seus deveres, casado talvez, sustentáculo social de qualquer — morto, enfim, em sua mesma vida. É até capaz de ter viajado com o corpo, ele que tão bem viajava com a alma.","Not only was he the greatest traveller, because the truest, that I have known: he was also one of the happiest people I have been able to meet. I'm sorry I don't know what's become of him, or, indeed, I only suppose I should be sorry; In fact, I don't have it, because today, ten years or more have passed since I met him, he must be a man, stupid, fulfilling his duties, married perhaps, social support for anyone — dead, in short, in your same life. He is even capable of traveling with his body, he who traveled so well with his soul.","But I only felt it, I didn’t hear it. There was an intensity in the stranger’s singing that nourished the dreamer in us, or the part that cannot dream. For us, though, it was just something to look at in the street and we all noticed the policeman coming slowly round the corner.","He was not only the greatest – because truest – traveller I’ve known, he was also one of the happiest people I’ve had the privilege to meet. I regret not knowing what’s become of him, or rather , I pretend I should regret it; in fact I don’t, because by now, ten years or more after the brief period when I knew him, he must be a grown-up, a responsible idiot who fulfils his duties, perhaps as a married man, somebody’s provider – dead, that is, while still alive. And maybe he has even travelled in body, he who travelled so well in his soul."
"Um silêncio frio. Os sons da rua como que foram cortados à faca. Sentiu-se, prolongadamente, como um mal-estar de tudo, um suspender cósmico da respiração. Parara o universo inteiro. Momentos, momentos, momentos. A treva encarvoou-se de silêncio.","A cold silence. The sounds of the street as if they were cut with a knife. He felt, for a long time, like a malaise of everything, a cosmic suspension of breath. The entire universe had stopped. Moments, moments, moments. The darkness was clouded with silence.","And the symbol fuses with reality when I, a passerby in body and soul along these low streets leading down to the Tejo, see the city’s hills aglow, like a glory belonging to someone else, with the various colors and lights left behind by a sun that has already set.","A cold silence. The sounds from the street seemed to be cut by a knife. Then there was a long, cosmically held breath, a kind of generalized dread. The entire universe had stopped dead. Moments, moments, moments… Silence blackened the darkness."
"Quedar-nos-emos indiferentes à verdade ou mentira de todas as religiões, de todas as filosofias, de todas as hipóteses inutilmente verificáveis a que chamamos ciências. Tão-pouco nos preocupará o destino da chamada humanidade, ou o que sofra ou não sofra em seu conjunto. Caridade, sim, para com o “próximo” como no Evangelho se diz, e não com o homem, de que nele se não fala. E todos, até certo ponto, assim somos: que nos pesa, ao melhor de nós, um massacre na China? Mais nos dói, ao que de nós mais imagine, a bofetada injusta que vimos dar na rua a uma criança.","We will remain indifferent to the truth or lie of all religions, all philosophies, all uselessly verifiable hypotheses that we call science. Nor will we be concerned about the fate of so-called humanity, or what suffers or does not suffer as a whole. Charity, yes, towards the “neighbour”, as it is said in the Gospel, and not towards the man, who is not mentioned in him. And we all, to a certain extent, are like that: what does the best of us feel about a massacre in China? The most unjust slap we saw given to a child on the street hurts us the most.","There are some deep-seated griefs so subtle and pervasive that it is difficult to grasp whether they belong to our soul or to our body, whether they come from a malaise brought on by pondering the futility of life, or whether they are caused rather by an indisposition in some chasm within ourselves — stomach, liver or brain.","We are ultimately indifferent to the truth or falseness of all religions, all philosophies, and all the uselessly verifiable hypotheses we call sciences. Nor are we really concerned about the fate of so-called humanity, or about what as a whole it does or doesn’t suffer. Charity, yes, for our ‘neighbour’, as the Gospel says, and not for man, of whom it says nothing. And we all feel this way to a certain extent. How much does a massacre in China really disturb even the most noble of us? It’s more heart-rending, even for the most sensitively imaginative, to see a child in the street get slapped for no apparent reason."
"Reparando, às vezes, no trabalho literário abundante ou, pelo menos, feito de coisas extensas e completas de tantas criaturas que ou conheço ou de quem sei, sinto em mim uma inveja incerta, uma admiração desprezante, um misto incoerente de sentimentos mistos.","Noticing, at times, the abundant literary work, or at least made up of extensive and complete things of so many creatures that I either know or of whom I know, I feel in myself an uncertain envy, a contemptuous admiration, an incoherent mixture of mixed feelings.","I often wonder what kind of person I would be if I had been protected from the cold wind of fate by the screen of wealth, and my uncle’s moral hand had never led me to an office in Lisbon, and I had never moved on from there to other offices and reached the tawdry heights of being a good assistant bookkeeper in a job that is about as demanding as an afternoon nap and offers a salary that gives me just enough to live on.","When I consider all the people I know or have heard of who write prolifically or who at least produce lengthy and finished works, I feel an ambivalent envy, a disdainful admiration, an incoherent mixture of mixed feelings."
"É entre a sensação e a consciência dela que se passam todas as grandes tragédias da minha vida. Nessa região indeterminada, sombria, de florestas e sons de água toda, neutral até ao ruído das nossas guerras, decorre aquele meu ser cuja visão em vão procuro…","It is between her sensation and her consciousness that all the great tragedies of my life take place. In that indeterminate, dark region, of forests and sounds of water, neutral even to the noise of our wars, that being of mine, whose vision I seek in vain...",,"Sometimes we would leave together after dinner and stroll around for a while, talking. Vicente Guedes endured his utterly grey life with the indifference of a master."
"Não conheço prazer como o dos livros, e pouco leio. Os livros são apresentações aos sonhos, e não precisa de apresentações quem, com a facilidade da vida, entre em conversa com eles. Nunca pude ler um livro com entrega a ele; sempre, a cada passo, o comentário da inteligência ou da imaginação me estorvou a sequência da própria narrativa. No fim de minutos, quem escrevia era eu, e o que estava escrito não estava em parte alguma.","I know no pleasure like that of books, and I read little. Books are presentations to dreams, and one who, with the ease of life, enters into conversation with them, needs no introduction. I could never read a book with surrender to it; always, at every step, the commentary of intelligence or imagination hampered the sequence of the narrative itself. At the end of minutes, I was writing, and what was written was nowhere to be found.","How often, weighed down by a tedium that verges on madness, or an anguish that seems to go beyond all anguish, do I stop and hesitate before I rebel, do I hesitate and stop before making myself a god.","I know no pleasure like that of books, and I read very little. Books are introductions to dreams, and no introductions are necessary for one who freely and naturally enters into conversation with them. I’ve never been able to lose myself in a book; as I’m reading, the commentary of my intellect or imagination has always hindered the narrative flow. After a few minutes it’s I who am writing, and what I write is nowhere to be found."
Névoa ou fumo? Subia da terra ou descia do céu? Não se sabia: era mais como uma doença do ar que uma descida ou uma emanação. Por vezes parecia mais uma doença1 dos olhos do que uma realidade da natureza.,Mist or smoke? Did it ascend from the earth or descend from the sky? It was not known: it was more like a disease of the air than a descent or an emanation. Sometimes it seemed more like an eye disease1 than a reality of nature.,Mist or smoke? Was it rising from the earth or falling from the sky? It was impossible to tell: it was more like a contagion of the air than an emanation from the earth or a precipitation from the sky. At times it seemed more like an affliction of the eyes than a reality of nature.,Fog or smoke? Was it rising from the ground or descending from the sky? Impossible to say: it seemed more like a disease of the air than an emanation or something descended. Sometimes it seemed more like an ailment of the eyes than a reality of nature.
"Por que é bela a arte? Porque é inútil. Por que é feia a vida? Porque é toda fins e propósitos e intenções. Todos os seus caminhos são para ir de um ponto para o outro. Quem nos dera o caminho feito de um lugar donde ninguém parte para um lugar para onde ninguém vai! Quem desse a sua vida a construir uma estrada começada no meio de um campo e indo ter ao meio de um outro; que, prolongada, seria útil, mas que ficou, sublimemente, só o meio de uma estrada.","Why is art beautiful? Because it's useless. Why is life ugly? Because it's all ends and purposes and intentions. All your ways are to go from one point to another. I wish we had a path made from a place where no one leaves to a place where no one goes! Who would give his life to build a road that started in the middle of a field and ended up in the middle of another; that, prolonged, would be useful, but that remained, sublimely, only the middle of a road.","It is for me alone, even though I can’t see its waters flowing, that the wide river glitters beneath the sunset. It is for me alone that this open square was built looking out over the river and its turning tide. Was it today that the tobacconist’s assistant was buried in a common grave? Today’s sunset is not for him. But, even as I’m thinking this, quite against my will I suddenly understand that it also ceased to be for me … 377 [29 Jan 1932] Once the last heat of summer had relented and given way to a mellower sun, the autumn started — even before it was properly upon us — with a slight, long, undefined sadness, as if the sky had lost the will to smile.","Why is art beautiful? Because it’s useless. Why is life ugly? Because it’s all aims, objectives and intentions. All of its roads are for going from one point to another. If only we could have a road connecting a place no one ever leaves from to a place where no one goes! If only someone would devote his life to building a road from the middle of one field to the middle of another – a road that would be useful if extended at each end, but that would sublimely remain as only the middle stretch of a road!"
"Assim cada um se sonha, um momento, o chefe do exército de cuja cauda fugiu3. Assim cada um, entre a lama dos ribeiros, saúda a vitória que ninguém pôde ter, e de que ficou4 como migalhas entre nódoas na toalha que se esqueceram de sacudir5.","Thus each one dreams, for a moment, the leader of the army from whose tail he fled. Thus, each one, among the mud of the streams, salutes the victory that no one could have, and that remained4 like crumbs between stains on the towel that they forgot to shake5.","Somewhere there is a transcendent reason for all this, some fluid divinity, heard but not seen. Yes, I reread these pages representative of empty hours, of minor moments of tranquillity or illusion, great hopes turned into landscapes, griefs like rooms no one enters, a few voices, a great weariness, the gospel yet to be written.","Each of them, for a moment, has dreamed he’s the commander of the army whose rear guard he deserted. Each of them, from the sludge of streams, has hailed the victory which no one could win and which left only crumbs on the stained tablecloth that nobody remembered to shake."
"Regra é da vida que podemos, e devemos, aprender com toda a gente. Há coisas da seriedade da vida que podemos aprender com charlatães e bandidos, há filosofias que nos ministram os estúpidos, há lições de firmeza e de lei que vêm no acaso e nos que são do acaso. Tudo está em tudo.","It's a rule of life that we can, and should, learn from everyone. There are things about the seriousness of life that we can learn from charlatans and bandits, there are philosophies that the stupid teach us, there are lessons of firmness and law that come by chance and by chance. Everything is in everything.",[14 June 1932] No one understands anyone else.,"It’s a rule of life that we can, and should, learn from everyone. There are solemn and serious things we can learn from quacks and crooks, there are philosophies taught us by fools, there are lessons in faithfulness and justice brought to us by chance and by those we chance to meet. Everything is in everything."
"Tudo se me confunde. Quando julgo que recordo, é outra coisa que penso; se vejo, ignoro, e quando me distraio, nitidamente vejo.","Everything confuses me. When I think I remember, it's something else I think about; if I see it, I ignore it, and when I am distracted, I clearly see it.","delicious meal, the lunar scenery, the future Verlaine and the present me — in a diffuse refraction, in a false space between what I was and what I am.","Everything is topsy-turvy. When it seems like I’m remembering, I’m thinking of something else; if I look, I don’t recognize, and when distracted, I see clearly."
"O meu desejo é fugir. Fugir ao que conheço, fugir ao que é meu, fugir ao que amo. Desejo partir — não para as Índias impossíveis, ou para as grandes ilhas ao Sul de tudo, mas para o lugar qualquer — aldeia ou ermo — que tenha em si o não ser este lugar. Quero não ver mais estes rostos, estes hábitos e estes dias. Quero repousar, alheio, do meu fingimento orgânico. Quero sentir o sono chegar como vida, e não como repouso. Uma cabana à beira-mar, uma caverna, até, no socalco rugoso de uma serra, me pode dar isto. Infelizmente, só a minha vontade mo não pode dar.","My wish is to run away. Running away from what I know, running away from what's mine, running away from what I love. I want to leave—not to the impossible Indies, or to the great islands south of everything, but to any place—village or wilderness—that has in itself the non-being of this place. I want to no longer see these faces, these habits and these days. I want to rest, oblivious, from my organic pretense. I want to feel sleep come as life, not rest. A cabin by the sea, a cave, even, on the rough terrace of a mountain, can give me this. Unfortunately, my will alone cannot give it to me.","Beneath the great blue canopy of the silent sky, I will always be a pageboy caught up in some incomprehensible ritual, clothed in life in order to take part in it, and blindly going through the different gestures and steps, poses and mannerisms, until the party or my role in it ends","I feel like fleeing. Like fleeing from what I know, fleeing from what’s mine, fleeing from what I love. I want to depart, not for impossible Indias or for the great islands south of everything, but for any place at all – village or wilderness – that isn’t this place. I want to stop seeing these unchanging faces, this routine, these days. I want to rest, far removed, from my inveterate feigning. I want to feel sleep come to me as life, not as rest. A cabin on the seashore or even a cave in a rocky mountainside could give me this, but my will, unfortunately, cannot."
"Todos os dias acontecem no mundo coisas que não são explicáveis pelas leis que conhecemos das coisas1. Todos os dias, faladas nos momentos, esquecem, e o mesmo mistério que as trouxe as leva, convertendo-se o segredo em esquecimento. Tal é a lei do que tem que ser esquecido porque não pode ser explicado. À luz do sol continua regular o mundo visível. O alheio espreita-nos da sombra.","Every day things happen in the world that cannot be explained by the laws we know about things1. Every day, spoken in the moments, they forget, and the same mystery that brought them carries them away, converting the secret into oblivion. Such is the law of what must be forgotten because it cannot be explained. Sunlight continues to regulate the visible world. The alien stalks us from the shadows.","The pain of not understanding the mystery of life, the pain of being unloved, the pain of others’ injustice to us, the pain of life crushing us, suffocating and imprisoning us, the pain of toothache, of pinching shoes — who can say which pain he finds the worse, let alone which is worse for others, or worse for others in general?","Every day things happen in the world that can’t be explained by any law of things we know. Every day they’re mentioned and forgotten, and the same mystery that brought them takes them away, transforming their secret into oblivion. Such is the law by which things that can’t be explained must be forgotten. The visible world goes on as usual in the broad daylight. Otherness watches us from the shadows."
"E é sempre a mesma sucessão das mesmas frases… “E então ela disse…” e o tom diz da intriga dela. “Se não foi ele, foste tu…” e a voz que responde ergue-se no protesto que já não oiço. “Disseste, sim senhor, disseste…” e a voz da costureira afirma estridentemente “Minha-mãe diz que não quer…” “Eu?” e o pasmo do rapaz que traz o lunch embrulhado em papel-manteiga não me convence, nem deve convencer a loura suja. “Se calhar era…” e o riso de três das quatro raparigas cerca do meu ouvido a obscenidade que ▢. “E então pus-me mesmo diante do gajo, e ali mesmo na cara dele — na cara dele, hein, ó Zé…” e o pobre diabo mente, pois o chefe do escritório — sei pela voz que o outro contendor era chefe do escritório que desconheço — não lhe recebeu na arena entre as secretárias o gesto de gladiador de palhinhas. “… E então eu fui fumar para a retrete…” ri o pequeno de fundilhos escuros.","And it's always the same succession of the same sentences... ""And then she said..."" and the tone speaks of her intrigue. “If it wasn't him, it was you…” and the voice that answers rises in protest that I no longer hear. “You did, yes sir, you did…” and the seamstress’s voice says stridently “My mother says she doesn’t want to…” “Me?” and the astonishment of the young man who brings his lunch wrapped in parchment paper does not convince me, nor should it convince the dirty blonde. “Maybe it was…” and the laughter of three of the four girls around my ear the obscenity that ▢. “And then I stood right in front of the guy, and right there in his face — in his face, huh, Zé…” and the poor devil lies, because the head of the office — I know from his voice that the other contender was head of the office I don't know — he didn't receive the gesture of a straw gladiator in the arena between the secretaries. “…And then I went to smoke in the toilet…” laughs the dark-bottomed little one.","And it’s always the same sequence of phrases … “And then she said …” and the tone gives a hint of the intrigue to come. “It wasn’t him, it was you …” and the voice that answers is raised in a protest I can no longer hear. “No, you said it …” and the seamstress’s strident voice declares “My mother says she doesn’t want …” “Me?” and the astonishment expressed by the boy carrying his lunch wrapped in greaseproof paper doesn’t convince me, nor can it possibly convince the grubby blonde he’s speaking to. “Perhaps it was …” and the laughter from three of the four girls nearby obscures the obscenity that […] “No kidding, Zé, I go up to the guy and look him straight in the eye …” and the poor devil is lying, because the office manager — who I don’t know personally, but I know it must have been him, given what the other contender said — did not confront that straw gladiator in the arena of the office. “And then I went and had a smoke in the gents,” giggles the small boy with dark patches sewn on the seat of his trousers.","And it’s always the same succession of the same old phrases… ‘And then she said…,’ and the tone foreshadows the intrigue to follow. ‘If it wasn’t him, it was you…,’ and the voice that answers bristles in a protest already out of my hearing range. ‘ You said it, yes sir, I heard you…,’ and the seamstress’s shrill voice declares ‘My mother says she’s not interested…’ ‘Me?’, and the astonishment of the fellow carrying a lunch wrapped in white paper doesn’t convince me, and probably not the dirty blonde either. ‘It must have been…,’ and the giggling of three of the four girls drowns out the obscenity that ..... ‘And then I walked straight up to the guy, and right in his face, but I mean right in his face, José, just imagine…,’ and the poor devil is lying, because the office supervisor – I can tell by the voice that the other contender was the supervisor of the office in question – wouldn’t receive the straw gladiator’s challenge in the arena surrounded by desks. ‘ And then I went and smoked in the bathroom…’ laughs the little boy with dark patches on his trouser-seat."
