Source,GoogleTranslate,human1,human2
"Em caminho, encontramos o imperador, que vinha da Escola de Medicina. O ônibus em que íamos parou, como todos os veículos; os passageiros desceram à rua e tiraram o chapéu, até que o coche imperial passasse. Quando tornei ao meu lugar, trazia uma ideia fantástica, a ideia de ir ter com o imperador, contar-lhe tudo e pedir-lhe a intervenção. Não confiaria esta ideia a Capitu. “Sua Majestade pedindo, mamãe cede”, pensei comigo.","On the way, we met the emperor, who was coming from the School of Medicine. The bus we were on stopped, like all vehicles; the passengers went down to the street and took off their hats, until the imperial coach passed. When I returned to my seat, I had a fantastic idea, the idea of going to the Emperor, telling him everything and asking him to intervene. I would not entrust this idea to Capitu. “Your Majesty asking, mother gives in”, I thought to myself.","On the way, we met the Emperor,* who was coming from the School of Medicine. The bus we were in stopped, as did all the other vehicles; the passengers got out and removed their hats until the Imperial coach had passed. When I went back to my seat, I had a fantasy, nothing less than the idea of going to see the Emperor, telling him everything and asking him to intervene. I wouldn’t confide this idea to Capitu. “If His Majesty asks, Mamma will give way,” I thought to myself.","On the way home we met the Emperor, who was coming from the School of Medicine. The bus we were in stopped, as did all the other vehicles, and the passengers all got out, stood in the road and took off their hats until the imperial coach had passed. When I returned to my seat I had the fantastic idea of approaching the Emperor, telling him everything and asking him to intervene. I would not mention this idea to Capitu. If His Majesty asks, my mother will give way, I told myself."
"Fui, cheguei aos Arcos, entrei na rua de Matacavalos. A casa não era logo ali, mas muito além da dos Inválidos, perto da do Senado. Três ou quatro vezes, quisera interrogar o meu companheiro, sem ousar abrir a boca; mas agora, já nem tinha tal desejo. Ia só andando, aceitando o pior, como um gesto do destino, como uma necessidade da obra humana, e foi então que a Esperança, para combater o Terror, me segredou ao coração, não estas palavras, pois nada articulou parecido com palavras, mas uma ideia que poderia ser traduzida por elas: “Mamãe defunta, acaba o seminário”.","I went, arrived at Arcos, entered Rua de Matacavalos. The house was not right there, but far beyond that of the Invalides, close to that of the Senate. Three or four times I had wanted to question my companion, without daring to open my mouth; but now, he no longer had such a desire. I just walked, accepting the worst, as a gesture of fate, as a necessity of human work, and it was then that Hope, to fight the Terror, whispered to my heart, not these words, for she articulated nothing like words, but an idea that could be translated by them: “Dead mother, the seminar is over”.","I went on, got to the arches of the Lapa aqueduct, and turned into the Rua de Matacavalos. The house was not there, but a long way past the Rua dos Inválidos, near the Rua do Senado. Three or four times, I had wanted to question my companion, without daring to open my mouth; but now, I didn’t even want to do that. I only walked on, accepting the worst, as a stroke of destiny, as a necessary part of the human condition, and it was then that Hope, to combat Terror, whispered into my ear—not these words, for nothing reached expression in words, but an idea which could be translated by them: “If Mamma’s dead, it’s the end of the seminary.”","I walked on, arrived at the Arcos and turned into Rua de Matacavalos. Our house was not at the beginning of the street but well past Rua dos Invalidos, near the Senate. Three or four times I had tried to question my companion but did not dare open my mouth; now I no longer wanted to. As I walked along I came to accept the worst as a stroke of destiny, a necessity of the human condition, and then it was that Hope, in order to overcome Terror, whispered to my heart not these words – for nothing was actually expressed in words – but an idea that might be rendered as: If Mamma dies, goodbye, seminary."
"— É tarde, disse ele; mas, para lhe provar que não há falta de vontade, irei falar a sua mãe. Não prometo vencer, mas lutar; trabalharei com alma. Deveras, não quer ser padre? As leis são belas, meu querido… Pode ir a São Paulo, a Pernambuco, ou ainda mais longe. Há boas universidades por esse mundo fora. Vá para as leis, se tal é a sua vocação. Vou falar a dona Glória, mas não conte só comigo; fale também a seu tio.","— It is late, he said; but, to prove to you that there is no lack of will, I will speak to your mother. I promise not to win, but to fight; I will work with soul. Really, don't you want to be a priest? The laws are beautiful, my dear… You can go to São Paulo, Pernambuco, or even further afield. There are good universities around the world. Go to the laws, if such is your calling. I'm going to talk to Dona Glória, but don't just count on me; also speak to your uncle.","“It is late,” he said, “but to prove there’s no lack of willing on my part, I’ll go and speak to your mother. I don’t promise you I’ll succeed, but I will try; I’ll put my heart and soul into it. You really don’t want to be a priest? Law is a wonderful thing, dear boy … You could go to São Paulo, Pernambuco, or even farther afield. There are good universities out there in the great world. Go into law, if you’ve the calling. I’ll speak to Dona Glória, but don’t just count on me ; speak to your Uncle too.”","But to prove to you that I’m not unwilling I’ll speak to your mother. I don’t promise you I’ll succeed, but I’ll make the attempt; I’ll do my best. Do you really not want to be a priest? The law is a fine career, my boy … You could go to São Paulo, to Pernambuco or even further away. There are fine universities everywhere. Study law if you feel that is your vocation. I’ll speak to Dona Glória, but don’t rely just on me. Speak to your uncle as well.’"
"Fui eu que cansei primeiro. Comecei a demorar as respostas, até que não dei mais nenhuma; ele ainda teimou duas ou três vezes depois do meu silêncio, mas não recebendo contestação alguma, por fadiga também ou por não aborrecer, acabou de todo com as suas apologias. A última, como a primeira, como todas, afirmava a mesma predição eterna:","I was the one who got tired first. I started to delay the answers, until I didn't give any more; he still persisted two or three times after my silence, but receiving no objection, either through fatigue or because he was not bored, he put an end to his apologies. The last, like the first, like all, affirmed the same eternal prediction:","It was I who tired of it first. I began to delay my replies, until I sent them no longer; he still persisted two or three times after I ceased, but when he received no replies, either out of exhaustion or so as not to be a nuisance, he stopped sending his arguments. The last one, like the first, like all the others, affirmed the same eternal prediction:","I tired of it first. I began to delay sending my answers until finally I sent none at all. Even then he persisted two or three times after I had fallen silent, but not receiving any answer he, too, stopped writing, either like me from weariness or so as not to pester me. His last letter, like the first, like all of them, maintained the same eternal affirmation: ‘The Russians will never enter Constantinople.’"
“Sempre juntos…”,"""Always together…""",“Always together …”,‘Always together.’
"A soma era enorme. A razão é que eu andava carregado de promessas não cumpridas. A última foi de duzentos padre-nossos e duzentas ave-marias, se não chovesse em certa tarde de passeio a Santa Teresa. Não choveu, mas eu não rezei as orações. Desde pequenino acostumara-me a pedir ao céu os seus favores, mediante orações que diria, se eles viessem. Disse as primeiras, as outras foram adiadas, e à medida que se amontoavam iam sendo esquecidas. Assim cheguei aos números vinte, trinta, cinquenta. Entrei nas centenas e agora no milhar. Era um modo de peitar a vontade divina pela quantia das orações; além disso, cada promessa nova era feita e jurada no sentido de pagar a dívida antiga. Mas vão lá matar a preguiça de uma alma que a trazia do berço e não a sentia atenuada pela vida! O céu fazia-me o favor, eu adiava a paga. Afinal perdi-me nas contas.","The sum was huge. The reason is that I was loaded with broken promises. The last one was two hundred Our Fathers and two hundred Hail Marys, if it didn't rain on a certain afternoon on a trip to Santa Teresa. It didn't rain, but I didn't say the prayers. Since I was little, I had been accustomed to asking heaven for its favors, by means of prayers I would say if they came. I said the first, the others were postponed, and as they piled up, they were forgotten. So I arrived at numbers twenty, thirty, fifty. I entered the hundreds and now the thousands. It was a way of challenging the divine will for the amount of prayers; moreover, each new promise was made and sworn to pay the old debt. But go there to kill the laziness of a soul that brought it from the cradle and didn't feel it was attenuated by life! Heaven did me a favor, I postponed payment. In the end, I lost count.","It was an enormous quantity. The reason was that I was loaded down with unfulfilled promises. The last one had been two hundred paternosters and two hundred ave marias, if it didn’t rain one afternoon on an outing to Santa Teresa. It didn’t rain, but I didn’t say the prayers. Ever since I was small I had become used to asking favors of heaven, promising prayers if they were granted. I said the first ones, the next were put off, and as they piled up they were gradually forgotten. In this way I got to twenty, thirty, fifty. I got into the hundreds, and now it was a thousand. It was a way of bribing the divine will by the number of prayers; furthermore, each new promise was made and sworn on the basis that the outstanding debt would be paid. But what can you do, when your soul has been marked by sloth from the cradle, and life has done nothing to change this? Heaven would do me the favor, and I would put off the payment. In the end, I got lost in the accounts.","It was an enormous number. The reason was that I was already encumbered with unfulfilled promises. The last had been two hundred paternosters and two hundred Ave Marias if it didn’t rain on the afternoon we planned an outing to Santa Teresa. It didn’t rain, but I didn’t say my prayers. Ever since I was a child I had begged favours of heaven, promising to say prayers if they were granted. The first ones were duly said, but later ones got postponed, and as they grew in number they came to be forgotten. In this way I arrived at twenty, thirty, fifty. I entered the hundreds, and now a thousand. It was a way of bribing the divine will by the sheer number of prayers; but more than that, each new promise was made and formally avowed with the intention of paying off old debts and, it was to be hoped, curing me of an indolence I had possessed from the cradle and which life as yet had not corrected. Heaven granted me the favour and I postponed the payment, until finally I lost count."
LXXXIV,LXXXIV,LXXXIV,84
"Fiquei sério depressa. Era o momento da saída. Peguei da minha vara; e, como já conhecia a distância, e agora voltávamos para a igreja, o que fazia a distância menor, — o peso da vara era mui pequeno. Demais, o sol cá fora, a animação da rua, os rapazes da minha idade que me fitavam cheios de inveja, as devotas que chegavam às janelas ou entravam nos corredores e se ajoelhavam à nossa passagem, tudo me enchia a alma de lepidez nova.","I got serious quickly. It was time to leave. I took it from my rod; and, as we already knew the distance, and now we went back to the church, which made the distance shorter, — the weight of the rod was very small. Also, the sun outside, the liveliness of the street, the boys my age who looked at me with envy, the devotees who came to the windows or entered the corridors and knelt as we passed, everything filled my soul with new levity.","I quickly composed myself. Now it was the moment to leave. I took hold of my pole; and, as I already knew how far it was and we were now going back to the church , the distance seemed less—the pole hardly weighed at all. Moreover, the sun outside, the stir in the street, the boys of my age who gazed enviously at me, the women who came to the windows and alley ways and piously knelt down as we passed, all of this made me feel quite sprightly again.","I quickly composed myself. It was time to leave. I took hold of the shaft, and as I already knew the distance, and also because we were returning to the church (which made it seem even shorter), the weight of the shaft was insignificant. Moreover, the sun outside, the crush of people in the street, the lads of my own age who gazed at me enviously, the women who crowded the windows and the alleyways and knelt down as we passed – all this served to raise my spirits the higher."
A dona Sancha,Miss Sancha,To Dona Sancha,TO DONA SANCHA
"— A modéstia, disse-nos, não consente esses gestos excessivos; podem estimar-se com moderação.","—Modesty, he told us, does not allow such excessive gestures; can be estimated in moderation.","“Modesty,” he said to us, “does not permit such effusive gestures; your esteem can be expressed with moderation.”","‘Modesty’, he told us, ‘does not permit such excessive demonstrations of affection. Show your feelings with moderation.’"
