id,source,translation
1,«Лжешь»! подумал я.,「うそつきだ」と思った。
2,"Брелоки и перстень на мизинце плохо вязались с письмом ради куска хлеба, да и по лицу Камышева пробежала чуть заметная, уловимая опытным глазом тучка, которую можно видеть на лицах только редко лгущих людей.",ブレスレットと小指のリングが、ひと切れのパンに手紙を書くこととは、良く調和していなかった。またカムイシェフの顔にはわずかに見える、経験豊富な目が捉えることができる雲が通り過ぎていった。それはめったに嘘をつかない人々の顔にしか見られないものだった。
3,Какой сюжет вашей повести? спросил я.,「あなたの物語は何の筋立てなのですか？」と私が尋ねました。
4,Сюжет.,プロット。
5,Как бы вам сказать?,どうお伝えしたらよいでしょうか？
6,Сюжет не новый.,プロットは新しくない。
7,"Любовь, убийство.",愛、殺人。
8,"Да вы прочтете, увидите.",あなたが読めば、わかるでしょう。
9,«Из записок судебного следователя».,「法廷調査員のメモより」。
10,Камышев вскинул на меня своими добрыми глазами и тихо засмеялся.,カミーシェフは、彼の優しい目で私を見上げて、静かに笑った。
11,Надоедная служба.,退屈な仕事だ。
12,"Служил-служил, махнул рукой и бросил.",彼は続けて仕え、一振り手を振ってそれを投げた。
13,"Занятий у меня теперь нет, есть почти нечего.",今、私は忙しくないし、食べるものもほとんどない。
14,"И если вы, минуя достоинства, напечатаете мою повесть, то сделаете мне больше, чем одолжение.",そしてもし、評価を無視して私の物語を印刷してくださるなら、それは恩惠以上のものになるでしょう。
15,Вы поможете мне.,あなたが私を助けてくれるでしょう。
16,"Газета не богадельня, не странно-приимный дом.",新聞は慈善団体でも、奇妙な受け入れの家でもない。
17,"Я это знаю, но.",それはわかっている、ただし。
18,уж вы будьте так добры.,どうか、あなたも親切にお願いします。
19,Очень рад.,大変嬉しいです。
20,Чем могу быть полезен?,何でもお手伝いできることがあれば言ってください。
21,"Желающий попасть в начинающие сел и продолжал, глядя на пол своими умоляющими глазами:",「初めての村に行きたいと願う者、進みましょう」と彼は床を見つめながら、彼の懇願するような目で続けました。
22,"Я притащил к вам маленькую повесть, которую мне хотелось бы напечатать в вашей газете.",私は、あなたの新聞に掲載したいと思う小さな物語を持ってきました。
23,"Я вам откровенно скажу, г. редактор: написал я свою повесть не для авторской славы и не для звуков сладких.",正直に申し上げます、編集者の皆さん。私がこの物語を書いたのは作家の名誉や美しい響きを求めてではありません。
24,Для этих хороших вещей я уже постарел.,そのような楽しいことには、私はもう年を取りすぎてしまった。
25,Вступаю же на путь авторский просто из меркантильных побуждений.,したがって、私が作家の道を選ぶ理由は単に商業的な動機からです。
26,Заработать хочется.,働いてお金を稼ぎたい。
27,Я теперь решительно никаких не имею занятий.,私は今、断じて何の仕事も持っていない。
28,"Был, знаете ли, судебным следователем в С-м уезде, прослужил пять с лишком лет, но ни капитала не нажил, ни невинности не сохранил.",「彼はね、S地方の検事だったんですよ。5年以上もその職についてましたが、財産も増やさず、無実の心も保てませんでした。」
29,"«Как, однако, он много говорит!» подумал я, протягивая руку к перу и тем давая знать, что мне некогда.",「彼、本当に話しすぎだな...」と私は思いながら、筆に手を伸ばし、それで時間がないことを示した。
30,(Уж больно надоели мне тогда посетители!),（そのときの訪問者たちは本当に私にはうんざりだった！）
31,Я отниму у вас одну только минуту! продолжал мой герой извиняющимся голосом.,「あなたからただ一分だけお借りします！」と私の主人公は、謝罪するような声で話を続けました。
32,Но прежде всего позвольте представиться.,しかし、何よりもまず、自己紹介させていただきましょう。
33,"Кандидат прав Иван Петрович Камышев, бывший судебный следователь.",法学の候補者であるイヴァン・ペトロヴィッチ・カームイシェフ、元裁判所捜査官。
34,"К пишущим людям не имею чести принадлежать, но, тем не менее, явился к вам с чисто писательскими целями.",私は筆者に属する栄誉はありませんが、それでも純粋な執筆目的であなた方のところに参りました。
35,"Перед вами стоит желающий попасть в начинающие, несмотря на свои под сорок.",あなたの前には、四十近くでありながら初心者クラスに入りたがる人物が立っています。
36,"Но лучше поздно, чем никогда.",しかし、遅ければないよりはまし。
37,"Войдя ко мне в кабинет, он сконфузился.",彼が私のオフィスに入ってきたとき、彼は困惑していた。
38,"Его нежную, чуткую натуру, вероятно, шокировал мой нахмуренный, недовольный вид.",おそらく、私のしかめっ面と不機嫌な表情が彼の敏感で繊細な気質を衝撃させたでしょう。
39,"Извините, ради бога!",どうか許してください、神のために！
40,"начал он мягким, сочным баритоном.",彼は、柔らかく、豊かなバリトン声で話し始めた。
41,Я врываюсь к вам не в урочное время и заставляю вас делать для меня исключение.,私は定刻外にあなたのところに乱入し、自分のために例外を作らせてしまっています。
42,Вы так заняты!,あなた、お忙しいんですね！
43,"Но видите ли, в чем дело, г. редактор: я завтра уезжаю в Одессу по одному очень важному делу.",しかし、問題はこういうことなんです、編集長先生。私は明日非常に重要な案件でオデッサへ出張します。
44,"Имей я возможность отложить эту поездку до субботы, то, верьте, я не просил бы вас делать для меня исключение.",もし、この旅行を土曜日まで進めるチャンスがあれば、本当に、私はあなたに特例を設けてもらうよう頼むことはありませんでした。
45,"Я преклоняюсь перед правилами, потому что люблю порядок.",私は規則を尊重する、なぜなら秩序を愛しているからだ。
46,"Каштановые волосы и борода густы и мягки, как шёлк.",彼の栗色の髪とひげは、絹のように厚くて柔らかい。
47,"Говорят, что мягкие волосы служат признаком мягкой, нежной, «шёлковой» души.",柔らかい髪が、優しくて、敏感で、「シルクのような」心の証だと言われています。
48,"Преступники и злые, упрямые характеры имеют, в большинстве случаев, жесткие волосы.",犯罪者や邪悪で頑固な性格の人々は、ほとんどの場合、硬い髪をしています。
49,Правда это или нет читатель опять-таки увидит далее.,これが真実かどうかは、読者がまた将来見つけることだろう。
50,"Ни выражение лица, ни борода ничто так не мягко и не нежно в господине с кокардой, как движения его большого, тяжелого тела.",その顔つきやひげよりも、彼の大きく重い体の動きが彼にワッペンが付けられた紳士に何よりも優しく柔らかさを与えていた。
51,"В этих движениях сквозят воспитанность, легкость, грация и даже простите за выражение некоторая женственность.",この動きには、教養、軽快さ、優雅さ、申し訳ない表現ですがある種の女性らしさが透けて見える。
52,"Не много нужно усилий моему герою, чтобы согнуть подкову или сплющить в кулаке коробку из-под сардинок, а между тем ни одно его движение не выдает в нем физически сильного.",我が物語の彼には、馬蹄を曲げたり、サーディン缶を握りつぶすのに多くの努力は必要とされない。それでも、彼の一挙手一投足から何も力強さを感じ取ることはできない。
53,"За дверную ручку или за шляпу он берется, как за бабочку: нежно, осторожно, слегка касаясь пальцами.",彼がドアノブや帽子をつかむ様子はまるで蝶に手を伸ばすようだ：優しく、慎重に、指先でほんのりと触れるように。
54,"Шаги его бесшумны, рукопожатия слабы.",彼の歩みは音を立てず、握手は弱い。
55,"Глядя на него, забываешь, что он могуч, как Голиаф, что одной рукой может поднять он то, чего не поднять пяти редакционным Андреям.",彼を見ていると、彼がゴリアテのように強大であること、一つの手だけで、５人の編集者アンドレイたちが持ち上げることさえできないものを持ち上げることができることを忘れてしまう。
56,"Глядя на его легкие движения, не верится, что он силен и тяжел.",彼の軽やかな動きを見ていると、彼が強くて重いとは思えない。
57,Спенсер мог бы назвать его образцом грации.,スペンサーは彼を優雅さの模範と呼ぶことができたでしょう。
58,"От всего лица так и веет простотой, широкой, простецкой натурой, правдой.",顔全体からは素朴さ、大らかで率直な性格、真実が透けて見える。
59,"Если не ложь, что лицо есть зеркало души, то в первый день свидания с господином с кокардой я мог бы дать честное слово, что он не умеет лгать.",もし、顔が魂の鏡であるという言葉がウソではないなら、初めてコカード（制帽の飾り）をつけた紳士と会ったその日に、私は彼が嘘をつくことができないと断言することができただろう。
60,Я мог бы даже держать пари.,私は賭けをすることすらできたのだ。
61,Проиграл бы я пари или нет читатель увидит далее.,私が賭けに負けたのかどうか、読者はこれから見ることになるだろう。
62,"Он, как я уже сказал, высок, широкоплеч и плотен, как хорошая рабочая лошадь.",彼は、すでに言ったように、高身長で逞しい肩幅があり、頑強な労働馬のようだ。
63,Всё его тело дышит здоровьем и силой.,彼の身体全体が健康と力強さを醸し出していた。
64,"Лицо розовое, руки велики, грудь широкая, мускулистая, волосы густы, как у здорового мальчика.",顔はピンク色、手は大きく、胸板は広く筋肉質、髪の毛は健康的な少年のように濃い。
65,Ему под сорок.,彼は40歳前後だ。
66,"Одет он со вкусом и по последней моде в новенький, недавно сшитый триковый костюм.",彼の服装は、最新のファッションに沿った、新品で最近仕立てられたトリコのスーツで、とてもおしゃれだった。
67,"На груди большая золотая цепь с брелоками, на мизинце мелькает крошечными яркими звездочками бриллиантовый перстень.",胸元には大きな金の鎖とブレロック、薬指には小さな輝く星々のようなダイヤモンドのリングがちらびらと光っていた。
68,"Но, что главнее всего и что так немаловажно для всякого мало-мальски порядочного героя романа или повести, он чрезвычайно красив.",しかし、何よりも重要なことで、そして小説や物語のどんなまともな主人公にとってかけがえのないことは、彼が非常に美しいということです。
69,Я не женщина и не художник.,私は女性でも芸術家でもない。
70,"Мало я смыслю в мужской красоте, но господин с кокардой своею наружностью произвел на меня впечатление.",私は男性の美しさについてあまり詳しくないが、その花飾りを持つ紳士の外見は私に印象を与えた。
71,Его большое мускулистое лицо осталось навсегда в моей памяти.,彼の大きく筋骨たくましい顔は、私の記憶に永遠に焼き付けられました。
72,"На этом лице вы увидите настоящий греческий нос с горбинкой, тонкие губы и хорошие голубые глаза, в которых светятся доброта и еще что-то, чему трудно подобрать подходящее название.",その顔には、こぶのある本格的なギリシャ風の鼻、細い唇、そして善良さと何か名前をつけるのが難しいものが輝く素敵な青い目が見えます。
73,"Это «что-то» можно подметить в глазах маленьких животных, когда они тоскуют или когда им больно.",その「何か」は、小さな動物の目にもうかがえる。彼らが悲しんでいる時や痛みを感じている時にね。
74,"Что-то умоляющее, детское, безропотно терпящее.",何か懇願するような、子供のような、黙って耐えるもの。
75,У хитрых и очень умных людей не бывает таких глаз.,そんな目を持つ人は、狡猾でとても賢い人たちにはいません。
76,"Я вздохнул, положил перо и принялся ждать господина с кокардой.",私はため息をつき、ペンを置き、コカードの紳士を待ち始めました。
77,"Начинающие писатели и вообще люди, не посвященные в редакционные тайны, приходящие при слове «редакция» в священный трепет, заставляют ждать себя немалое время.",新進の作家や、編集部の神秘に明るくない人々は、「編集」の言葉を聞くと神聖な恐怖に陥り、自分を長い間待たせます。
78,"Они, после редакторского «проси», долго кашляют, долго сморкаются, медленно отворяют дверь, еще медленнее входят и этим отнимают немало времени.",彼らは、編集者の「どうぞ」という言葉の後、長々と咳をして、何度も鼻をすすり、ゆっくりとドアを開けて、さらにゆっくりと入ってきて時間をかなり食う。
79,Господин же с кокардой не заставил ждать себя.,しかし、ロゼットをつけた紳士は自分を待たせることはなかった。
80,"Не успела за Андреем затвориться дверь, как я увидел в своем кабинете высокого широкоплечего мужчину, державшего в одной руке бумажный сверток, а в другой фуражку с кокардой.",アンドレイのあとに扉が閉まるのもそこそこに、私の事務室には背が高く、肩幅広い男性が立っており、一方の手に紙で包んだものを、そして他方の手にはコカード付きの帽子を持っていました。
81,"Человек, так добивавшийся свидания со мной, играет в моей повести очень видную роль,",私との面会をこんなに熱心に求めてくれたその人物は、私の小説で非常に目立つ役割を果たしています。
82,Необходимо описать его наружность.,彼の外見を説明することは必要だ。
83,"В один из апрельских полудней 1880 года в мой кабинет вошел сторож Андрей и таинственно доложил мне, что в редакцию явился какой-то господин и убедительно просит свидания с редактором.",1880年の4月のある昼下がり、アンドレイという見張り人が私の事務所に入ってきて、何か神秘的なことを私に報告しました。それは、何者かが編集部に訪れて、強く編集長に会うよう頼んでいたということでした。
84,"Должно быть, чиновник-с, добавил Андрей, с кокардой.",「きっと役人さんなんだよ、」アンドレイがそれに付け加えた、「略章つきの。」
85,"Попроси его прийти в другое время, сказал я.",「別の時間に来てもらえと伝えてくれ」と私は言った。
86,Сегодня я занят.,今日は忙しいんだ。
87,"Скажи, что редактор принимает только по субботам.",「編集者は土曜日だけ受け入れると伝えてくれ」と。
88,"Он и третьего дня приходил, вас спрашивал.",彼は三日目にも来て、あなたを尋ねたんですよ。
89,"Говорит, что дело большое.",それは大きな問題だと彼は言った。
90,Просит и чуть не плачет.,お願いして、ほとんど泣きそうだ。
91,"В субботу, говорит, ему несвободно.",彼は、土曜日は都合が悪いと言っています。
92,Прикажете принять?,お受け取りになりますか？
