id,source,translation
1,"The mother was speaking from the breakfast room, out of my field of view. I liked that room a lot, with its long, oaken table and glass walls on three sides. You could see the bright sparkle of the lake through the glass walls, and sunlight shifted through the moving branches of an ancient willow that shaded the house.","Matka mówiła ze śniadaniowej, poza moim polem widzenia. Bardzo mi się podobał ten pokój, z długim, dębowym stołem i szklanymi ścianami z trzech stron. Przez szklane ściany można było dostrzec błyszczącą, jasną powierzchnię jeziora, a słońce przesuwało się przez gałęzie starożytnego wierzby, która osłaniała dom."
2,"We had a system of accounting, a chart on a wall. There were merits and demerits. A merit was for an outrage success­fully committed, a demerit for an act that should bring on humiliation. Juicy got merits for drooling into cocktails undetected, while Low got demerits for kissing up to a father. Probably not his own—Low's parentage was a well-kept secret. But he'd been spotted asking a guy with male-pattern baldness for wardrobe advice.","Mieliśmy system ewidencji, wykres na ścianie. Były zalety i wady. Załoga otrzymywała wynagrodzenie za udane szkodnictwo, a karano ją za czyny powodujące upokorzenie. Juicy zdobył zasługi za niezauważone ślinienie się do koktajli, podczas gdy Low dostał punkty ujemne za podlizywanie się ojcu. Pewnie nie jego własne — pochodzenie Low było dobrze strzeżoną tajemnicą. Ale zauważono go, jak prosi o poradę w kwestii garderoby faceta z łysieniem androgenowym."
3,"We had to hide the running, though, in case our haste betrayed us, so truer to say we slipped out quietly. When one of my parents appeared, my technique was: pretend to catch sight of someone in the next room. Move in a natural manner toward this figment of my imagination, making a purposeful face. Go through the door. And fade away.","Musimy ukryć nasze biegnie, żeby nie zdradziło naszego pośpiechu, więc bardziej prawdziwe będzie powiedzenie, że wyszliśmy cicho. Gdy pojawiał się jeden z moich rodziców, stosowałem taką technikę: udawałem, że dostrzegam kogoś w następnym pokoju. Poruszaj się naturalnie w stronę tego wytworu mojej wyobraźni, prezentując celowy wyraz twarzy. Przejdź przez drzwi. I zniknąć."
4,"As the evenings wore on, some parents got it into their heads to dance. A flash of life would move their lumpen bodies. Sad spectacle. They flopped, blasting their old-time music. ""Beat on the brat, beat on the brat, beat on the brat with a baseball bat, oh yeah.""","Jak wieczory mijały, niektórzy rodzice wpadli na pomysł, aby potańczyć. Błysk życia poruszyłby ich masywne ciała. Smutny widok. Oni jękali, grając swoją starą muzykę. ""Bij na łobuza, bij na łobuza, bij na łobuza z baseballowym kijem, oh tak."""
5,"Later the talk grew louder. Freed of our influence, some of them emitted sudden, harsh barks. Apparently, laughing. From the wrap­around porch, with its bamboo torches and hanging ferns and porch swings, moth-eaten armchairs and blue-light bug zappers, the barks of laughter carried. We heard them from the treehouses and tennis courts and from the field of beehives a slow neighbor woman tended in the daytime, muttering under the veil of her beekeeping hat. We heard them from behind the cracked panes of the dilapidated greenhouse or on the cool black water of the lake, where we floated in our underwear at midnight.","Później rozmowa stała się głośniejsza. Uwolnione od naszego wpływu, niektóre z nich wydały nagłe, ostre szczeknięcia. Wydawałoby się, że śmieje się. Z otaczającego dom werandy, wypełnionej bambusowymi pochodniami, wiszącymi paprociami, huśtawkami, spróchniałymi fotelami i niebieskim światłem owadobójczych lamp, dobiegały dźwięki śmiechu. Słyszeliśmy je z domków na drzewach i kortów tenisowych, a także z pola z pasiekami, które wolno poruszająca się sąsiadka opiekowała się w ciągu dnia, mamrocząc pod woalką swojego kapelusza pszczelarskiego. Słyszeliśmy je zza popękanych szyb w zrujnowanej szklarni lub na chłodnej czarnej wodzie jeziora, gdzie o północy pływaliśmy w naszej bieliźnie."
6,"THE GREAT HOUSE had been built by robber barons in the nineteenth century, a palatial retreat for the green months. Our parents, those so-called figures of authority, roamed its rooms in vague circuits beneath the broad beams, their objectives murky. And of no general interest.","WIELKI DOM został zbudowany przez rozbójników baronów w dziewiętnastym wieku, jako pałacowy azyl na czas zielonych miesięcy. Nasi rodzice, te rzekome autorytety, błąkali się po pokojach w niejasnych trasach pod szerokimi belkami, zatraceni w niejasnych celach. I nie budzący ogólnego zainteresowania."
7,"The lady urinated. ""Oh, poor old thing, she has a nervous bladder!"" exclaimed someone's chubby mother. ""Is that a Persian rug?"" Whose mother was it? Unclear. No one would cop to it, of course. We canceled the performance. ""Admit it, that was your mother,"" said a kid named Rafe to a kid named Sukey, when the parents had filed out. Some of their goblets, highball glasses, and beer bottles were completely empty. Drained. Those parents were in a hurry, then. ""No way,"" said Sukey firmly, and shook her head. ""Then who is your mother? The one with the big ass? Or the one with the clubfoot?"" ""Neither,"" said Sukey. ""So fuck you.""","Pani oddała mocz. ""Oh, biedna staruszka ma problemy z pęcherzem!"" wykrzyknęła pulchna mama. ""To jest dywan perski?"" Czyja to była matka? Niejasne. Oczywiście, nikt się do tego nie przyznał. Anulowaliśmy występ. ""Przyznaj, to była twoja matka,"" powiedział chłopiec o imieniu Rafe do dziewczynki o imieniu Sukey, kiedy rodzice wyszli. Niektóre z ich kieliszków, szklanek do whisky i butelek po piwie były całkowicie puste. Zmęczony. Te rodzice mieli wtedy pośpiech. ""Nie ma mowy,"" powiedziała stanowczo Sukey, potrząsając głową. ""To kim jest twoja matka? Tę z dużym tyłkiem? Czy ten z kulawą nogą?"" ""Żadne z nich,"" powiedziała Sukey. ""Więc pieprz cię."""
8,"One dog got makeup applied to its face, lipstick and blue eye shadow. It was a white-faced dog, so the makeup showed up well. We liked to have an impact. When we were done, the lipstick went back into some mother's Fendi handbag. We watched her apply it, unaware. That was satisfying.","Na twarz jednego psa nałożono makijaż, szminkę i niebieskie cienie do powiek. Był to pies o białej pyszczku, więc makijaż dobrze się na nim prezentował. Lubiliśmy wywierać wpływ. Gdy skończyliśmy, szminka wróciła do torebki Fendi pewnej matki. Obserwowaliśmy, jak go nakłada, nieświadoma. To było satysfakcjonujące."
9,"We put the dogs in a play and invited the parents, since there was no one else to be an audience. But the pets were poorly trained and failed to take direction. There were two soldiers and a fancy lady we'd dressed in a frilly padded bra. The soldiers were cowards. Deserters, basically. They ran away when we issued the battle cry. (A blaring klaxon. It went hoh-onk.)","Włączyliśmy psy do przedstawienia i zaprosiliśmy rodziców, ponieważ nie było nikogo innego, kto mógłby być publicznością. Ale zwierzęta były słabo wytrenowane i nie potrafiły słuchać poleceń. Było dwóch żołnierzy i wystrojona pani, której założyliśmy falbankowy stanik z poduszeczkami. Żołnierze byli tchórzami. Deserterzy, w zasadzie. Uciekli, kiedy wydaliśmy okrzyk bojowy. (Głośna syrena. Zabrzmiało hoh-onk.)"
10,"Even the smallest canoe could take us down to the ocean. We'd paddle across the lake, over a marsh, down a stream, and come to the river's mouth. Where the water met the sky. We'd run along the beach on a salt breeze, leaving our boats on the sand.","Nawet najmniejsze kajaki mogłyby zabrać nas do oceanu. Przeprawilibyśmy się przez jezioro, przez bagna, w dół strumienia i dotarlibyśmy do ujścia rzeki. Gdzie woda spotyka się z niebem. Biegaliśmy wzdłuż plaży na słonym wietrze, zostawiając nasze łodzie na piasku."
