id,source,translation
1,"Беспредельный морской шум не прекращался ни на минуту. Он набегал длинными волнами, то усиливаясь, то затихая. И ветер то начинал шуметь в голых деревьях, то замолкал, так же как и я прислушиваясь к течению ночи. Но он не уходил, он был здесь. Я это знал по запаху мокрой гальки и по едва внятному трепету одинокого платанового листа. Я заметил еще днем этот упрямый сизый лист, но сейчас, ночью, он казался мне маленьким живым существом, моим единственным бодрствующим другом. Изредка из тьмы, из города, доносились ружейные выстрелы. После каждого выстрела долго лаяли собаки. Потом далеко в море мелькнул тусклый огонь и погас.","The endless noise of the sea did not stop for a minute. It surged in long waves, intensifying and then subsiding. And the wind would start rustling in the bare trees, then fall silent, just as I was listening to the flow of the night. But he didn't leave, he was still here. I knew this from the smell of wet pebbles and the scarcely perceptible tremor of a solitary plane tree leaf. I had noticed that stubborn gray leaf during the day, but now, at night, it seemed to me like a tiny living creature, my only awake friend. Occasionally, gunshots would echo from the darkness, from the city. After each shot, the dogs barked for a long time. Then a faint light flashed far out at sea and went out."
2,"Он заставлял смотреть на эти вещи пристальнее и дольше, чем мы это делаем обычно, и открывать в них много не замеченных ранее качеств. Так, в ноздреватом желтом камне было много накрепко впаянных в него маленьких морских ракушек, на кустах дрока оставалось еще несколько цветов, они сидели на прямых твердых стеблях, как промокшие и сморщенные золотые бабочки, и терпеливо дожидались солнца. Но оно очень редко проступало в тумане размытым белым пятном и не давало ни теплоты, ни тени. Под единственным старым платаном с лимонными пятнами на стволе валялись листья, как бы вырезанные из тусклого зеленого бархата. По чугунной калитке вереницей бежали муравьи, сносили в свои подземные житницы последние запасы на зиму, а под якорной цепью жила маленькая робкая жаба.","He made us look at these things more closely and for longer than we usually do, and discover many qualities in them that had previously gone unnoticed. Thus, in the porous yellow stone there were many small sea shells firmly embedded in it, on the broom bushes a few flowers remained; they sat on straight firm stems like drenched and wrinkled golden butterflies, patiently waiting for the sun. But it very rarely appeared as a blurred white spot in the mist and gave neither warmth nor shade. Under the only old plane tree with lemon spots on the trunk, leaves lay as if cut from dull green velvet. Ants were running in a row through the iron gate, carrying to their underground granaries their last reserves for winter, and under the anchor chain lived a small timid frog."
3,"Ночью на другом берегу реки кто-то начал махать фонарем и протяжно кричать. Я вышел с дядей Илько на берег. Река ревела. Вода шла через греблю холодным водопадом. Ночь стояла поздняя, глухая, ни единой звезды не было над головой. В лицо дуло дикой свежестью разлива, оттаявшей земли. И все время кто-то махал на том берегу фонарем и кричал, но слов за шумом реки нельзя было разобрать.","During the night, someone on the other side of the river started waving a lantern and shouting longingly. I went out with my uncle. Ilko to the shore. The river roared. Water flowed over the weir in a cold waterfall. It was late at night, a deep silence prevailed, not a single star was visible above. The vast expanse blew wild freshness in my face, from the thawed earth. All the while, someone on that shore was waving a lantern and shouting, but their words could not be heard over the noise of the river."
4,"Когда гроб вынесли на крыльцо, я увидел на том берегу реки старую коляску, распряженных и привязанных к ней лошадей и маленькую женщину в черном маму. Она стояла неподвижно на берегу. Она видела оттуда, как выносили отца. Потом она опустилась на колени и упала головой на песок.","When the coffin was carried out onto the porch, I saw an old carriage on the other side of the river, with horses unharnessed and tethered to it, and a small woman in black - my mother. She stood motionless on the shore. From there, she saw them carrying out her father. Then she knelt down and fell face down in the sand."
5,"Нет, отвечал дед. Это верно, не виделись. Остап начал слепнуть. Надумал он дойти тогда до Петербурга, чтобы увидеть ту женщину, пока он еще не совсем ослеп. Дошел он до царской столицы и узнал, что она умерла, мабудь, не выдержала разлуки. Нашел Остап на кладбище ее могилу из белого мрамора-камня, глянул, и сердце у него сорвалось на камне лежала его железная роза. Завещала та женщина положить розу на ее могилу. Навеки. А Остап начал лирничать и, мабудь, так и помер на шляху или на базаре под возом. Аминь!","No, Grandfather replied. That's true, we haven't seen each other. Ostap began to go blind. He decided to go to St. Petersburg then, to see that woman before he went completely blind. He reached the royal capital and found out that she had died, perhaps, unable to bear the separation. Ostap found her grave made of white marble stone in the cemetery, took a look, and his heart broke - on the stone lay his iron rose. That woman had left instructions to place a rose on her grave. Forever. And Ostap began to play the lyre and, presumably, died on the road or in the market under a cart. Amen!"
6,"На том берегу подымался по скату заповедный лес графини Браницкой. Солнце не могло прорваться сквозь мощную зелень этого леса. Лишь изредка одинокий луч прорезал наискось чащу и открывал перед нами потрясающую силу растительности. Как сверкающие пылинки, влетали в этот луч маленькие птицы. Они с писком гонялись друг за другом и ныряли в листву, будто в зеленую воду.","On the opposite bank, Countess Branicka's reserve forest rose up the slope. The sun couldn't break through the thick greenery of this forest. Only occasionally did a solitary ray cut diagonally through the thicket, revealing to us the astounding power of vegetation. Little birds darted into this beam of light like sparkling specks of dust. They squeaked as they chased each other and dove into the foliage as if it was green water."
7,"Я набирал в ведро воды из пруда, бросал в эту воду траву и ждал. Красные поплавки неподвижно стояли в воде. Потом один из них начинал вздрагивать, пускал легкие круги, внезапно нырял или быстро плыл в сторону. Отец подсекал, леска натягивалась, ореховое удилище сгибалось в дугу, и в тумане над прудом начиналось бульканье, плеск, возня. Вода разбегалась, качая кувшинки, торопливо удирали во все стороны жуки-водомеры, и наконец в загадочной глубине появлялся бьющийся золотой блеск. Нельзя было разобрать, что это такое, пока отец не выволакивал на примятую траву тяжелого карася. Он лежал на боку, отдувался и шевелил плавниками. От его чешуи шел удивительный запах подводного царства.","I was filling a bucket with water from the pond, throwing grass into this water and waiting. The red floats stood still in the water. Then one of them would start to jitter, circle lightly, suddenly dive or quickly swim to the side. The father hooked, the line tightened, the walnut rod bent into an arch, and over the mist of the pond began bubbling, splashing and commotion. The water scattered, rocking the water lilies, hurriedly ran in all directions beetles-skaters, and finally a struggling golden glow appeared in the mysterious depths. It was impossible to understand what was happening until father dragged a heavy crucian carp onto the flattened grass. He was lying on his side, gasping for air and fluttering his fins. An amazing scent of the underwater kingdom came from his scales."
8,"Яша считал про себя секунды. Мы знали, что от Стурдзовского переулка до санатория Ландесмана было семь минут ходьбы. В санатории за высокой оградой и железными воротами мы всегда чувствовали себя в полной безопасности. Особенно если не зажигали коптилок. Когда мы проходили около подворотни, Яша споткнулся. Потом, когда мы вспоминали о происшествии в Стурдзовском переулке, Яша утверждал, что всегда, если хочешь сделать что-нибудь наилучшим образом, то обязательно сорвешься на пустяковине. Я же про себя думал, что всему виной была Яшина невыносимая походка. Но я молчал, чтобы не огорчать Яшу.","Yasha was counting seconds to himself. We knew that it took seven minutes to walk from Sturdza alley to Landesman sanatorium. In the sanatorium, behind a high fence and iron gates, we always felt completely safe. Especially if no incense was lit. When we were passing by the gateway, Yasha stumbled. Later, when we recalled the incident in Sturdzov alley, Yasha argued that whenever you want to do something in the best way possible, it's inevitable that you'll mess up on some trifle. As for me, I thought that Yasha's unbearable gait was to blame for everything. But I kept quiet, so as not to upset Yasha."
9,"Мы крадучись пошли по переулку. Я сказал, что надо идти по той стороне, где подворотня, не доходя до нее остановиться, хорошо прислушаться, а затем быстро и беззвучно проскочить мимо подворотни. Расчет, по-моему, был математически точен. Если в подворотне есть люди, то они могут нас и не заметить. Если же мы будем идти по противоположной от подворотни стороне, то нас могут заметить еще издали. Я высчитал, что в последнем случае мы будем идти против опасной подворотни, или, вернее, будем на виду у людей, спрятавшихся в подворотне, в пять раз дольше. И, следовательно, будет в пять раз больше шансов, что нас заметят.","We sneaked down the alley. I said that we should go on the side where the gateway is, stop before reaching it, listen carefully, and then quickly and silently dash past the gateway. The calculation, in my opinion, was mathematically precise. If there are people in the gateway, they may not notice us. But if we go in the opposite direction from the alleyway, we might be noticed from afar. I calculated that in the latter case we would be approaching the dangerous alley, or rather we would be in sight of the people hidden in the alley, five times longer. And, consequently, we will have five times more chances of being noticed."
10,"Утром я просыпался от жаркого солнца, бившего в белые стены. Красные и желтые мальвы-монашки покачивались за открытым окном. Вместе с ними заглядывал в комнату цветок настурции; в нем сидела мохнатая пчела. Я, замерев, следил, как она сердито пятится и выбирается из тесного цветка. По потолку без конца бежали светлые струи, легкие волны отражения реки. Река шумела тут же, рядом.","In the morning, I woke up to the hot sun beating against the white walls. Red and yellow hollyhocks swayed behind the open window. Along with them, a nasturtium flower peeked into the room; a furry bee was sitting in it. Frozen, I watched as she angrily backed out and extracted herself from the tight blossom. Bright streams endlessly ran across the ceiling, light waves reflecting from the river. The river roared nearby."
