id,source,translation
1,"Nie wyjdzie stamtąd, mówię wam powiedział pryszczaty, z przekonaniem kiwając głową. Już godzina i ćwierć, jak tam wlazł. Już po nim. Mieszczanie, stłoczeni wśród ruin, milczeli wpatrzeni w ziejący w rumowisku czarny otwór, w zagruzowane wejście do podziemi. Grubas w żółtym kubraku przestąpił z nogi na nogę, chrząknął, zdjął z głowy wymięty beret.",「彼はそこから出てこない、本当に言ってるんだ」とニキビ顔の男が頷きながら自信満々に言った。 彼がそこに入ったのはもう1時間15分になる。 彼はもう終わった。 市民たちは、遺跡の中に押し固められ、がれきの山に開いた暗黒の穴、地下室への埋もれた入口をじっと見つめて黙っていました。 黄色いコートを着た太った男が足を鳴らし、咳払いをした後、ぺちゃんこになったベレー帽を頭から取り除きました。
2,"Poczekajmy jeszcze powiedział, ocierając pot z rzadkich brwi. Na co? prychnął pryszczaty. Tam, w lochach, siedzi bazyliszek, zapomnieliście, wójcie? Kto tam wchodzi, ten już przepadł. Mało to ludzi tam poginęło? Na co tedy czekać? Umawialiśmy się przecie mruknął niepewnie grubas. Jakże tak? Z żywym się umawialiście, wójcie rzekł towarzysz pryszczatego, olbrzym w skórzanym, rzeźnickim fartuchu. A nynie on martwy, pewne to jak słońce na niebie. Z góry było wiadomo, że na zgubę idzie, jako i inni przed nim. Przecie on nawet bez zwierciadła polazł, z mieczem tylko. A bez zwierciadła bazyliszka nie da się zabić, każdy to wie.",「もう少し待とう」と彼は言い、まばらな眉から汗を拭った。 「何にだ？」とニキビ面が鼻で笑った。 「あそこ、地下室にはバジリスクがいるんだ。長官たちは忘れてしまったの？」 そこへ入った者はもう終わりだ。 そこでどれだけの人々が亡くなったと思う？ それなら何を待つべきなのか。 「だけど、約束してたろ、って不確かにブツブツと太った人が言った。 どうしてそんなことが？ 「あなたたちは生者と交渉したんだ、ウォエツはきび病の仲間にそう言っていました。彼は皮革のスラップで巨大な男です。」 そして、彼は今や死んで、それは空の太陽が確かなように確かだ。 彼が災いに巻き込まれることは既に明らかでした、それは彼の前の他の人々と同様です。 彼は鏡なしで、ただ剣だけを持って行ったのだから。 そして、バジリスクを殺すには鏡がなければならない。誰もがそれを知っています。
3,"Zaoszczędziliście grosza, wójcie dodał pryszczaty. Bo i płacić za bazyliszka nie ma komu. Idźcie tedy spokojnie do dom. A konia i dobytek czarownika my weźmiemy, żal dać przepadać dobru. Ano powiedział rzeźnik. Sielna klacz, a i juki nieźle wypchane. Zajrzyjmy, co w środku. Jakże tak? Coście? Milczcie, wójcie, i nie mieszajcie się, bo guza złapiecie ostrzegł pryszczaty. Sielna klacz powtórzył rzeźnik. Zostaw tego konia w spokoju, kochasiu. Rzeźnik odwrócił się wolno w stronę obcego przybysza, który wyszedł zza załomu muru, zza pleców ludzi, zgromadzonych dookoła wejścia do lochu.",どうしてそんなことが？ 「あなたがたは一銭でも節約したんだね、とにきび顔の村長が追加した。 だって、バジリスクの代金を払う人なんていないんだから。 安心して家に帰ってください。 そして私たちは魔法使いの馬と家畜を手に入れる。その財産が無駄になることは惜しいものだ。 「ええ、と肉屋が言った。 元気な雌馬で、ジュキもきちんと詰められている。 中身を確認しましょう。 何ですか？ 「黙ってろ、村長。さもないと、君たちにでき物ができちゃうぞ」とにきび面が警告した。 「すばらしい雌馬だ」肉屋が繰り返した。 その馬をそっとしておいて、ダーリン。 屠殺者はゆっくりと見知らぬ来訪者を向いた。その人物は壁の湾曲部から出てきた、人々が地下牢の入り口周辺に集まっている背後からだった。
4,"Obcy miał kędzierzawe, gęste, kasztanowate włosy, brunatną tunikę na watowanym kaftanie, wysokie, jeździeckie buty. I żadnej broni. Odejdź od konia powtórzył, uśmiechając się zjadliwie. Jakże to? Cudzy koń, cudze juki, cudza własność, a ty podnosisz na nie swoje kaprawe oczka, wyciągasz ku nim parszywą łapę? Godzi się tak? Pryszczaty, powoli wsuwając rękę za pazuchę kurty, spojrzał na rzeźnika. Rzeźnik kiwnął głową, skinął w stronę grupy, z której wyszło jeszcze dwu, krępych, krótko ostrzyżonych. Obaj mieli pałki, takie, jakimi w rzeźni głuszy się zwierzęta.",その見知らぬ人は、縮れた、厚い、栗色の髪と、キルティングされたカフタンに茶色のチュニック、高くて乗馬用のブーツを身につけていた。 そして武器もなし。 「馬から離れてくれ」と彼は再び言い、残酷な笑みを浮かべた。 それはどういうことだ？ 他人の馬、他人のユウキ、他人の所有物に対して君がそのずるい目を向けて、汚らわしい手を伸ばしているのか？ それは適切ですか？ にきび面の彼は、コートの脇にゆっくりと手を突っ込みながら、肉屋を見つめた。 肉屋は頷き、まだ二人、がっしりとした短髪の男たちが集団から出てくるのに向かって手を振った。 彼ら二人は、精肉店で動物を麻酔するのに使う棒を持っていた。
5,"Ktoście to niby spytał pryszczaty, nie wyjmując ręki zza pazuchy żeby nam prawic, co się godzi, a co nie? Nic ci do tego, kochasiu. Broni nie nosicie. Prawda obcy uśmiechnął się jeszcze zjadliwiej. Nie nosze. To niedobrze pryszczaty wyjął rękę zza pazuchy, razem z długim nożem. To bardzo niedobrze, że nie nosicie. Rzeźnik też wyciągnął nóż, długi jak kordelas. Tamci dwaj postąpili do przodu, unosząc pałki. Nie muszę nosić rzekł obcy, nie ruszając się z miejsca. Moja broń chodzi za mną.",「あなたは一体誰で、にきび顔が腋から手を出さずに、何が適切で何がそうでないのかを我々に教えるのでしょう？」 それはあなたには関係ないわ、ダーリン。 あなた達は武器を持っていない。 その真実は、見知らぬ人がさらに恐ろしく笑った。 着ていません。 そのにきび面の男は脇の下から手を出し、長いナイフと共に現れた。 それは非常に良くない、あなたが着用しないこと。 肉屋もまた、コルデラスのように長いナイフを抜いた。 その二人は前に進み、棒を振り上げた。 「持つ必要はない」とその見知らぬ人は言った、その場から動かなかった。 私の武器が私についてくる。
6,"Zza ruin wyszły, stąpając miękkim, pewnym krokiem, dwie młode dziewczyny. Tłumek natychmiast rozstąpił się, cofnął, przerzedził. Obie dziewczyny uśmiechały się, błyskając zębami, mrużąc oczy, od kącików których biegły ku uszom szerokie, sine pasy tatuażu. Mięśnie grały na mocnych udach widocznych spod rysich skór otaczających biodra, na nagich, krągłych ramionach powyżej rękawic z kolczej siatki. Sponad barków, też osłoniętych kolczugą, sterczały rękojeści szabel.",廃墟から、柔らかな確かな足取りで歩いてくる二人の若い女性が現れた。 すぐに群衆は広がり、後退し、薄くなった。 二人の少女が笑顔で、きらっと光る白い歯を見せながら目を細め、それぞれの目尻から耳まで広がる青色のタトゥーの帯が見えた。 強健な太ももの筋肉は、腰に巻かれたヤマネの皮から見え、またゴム手袋上の丸い裸の腕ではっきりと動いていた。 肩からも、鎖帷子で覆われているものも含めて、サーベルの柄が突き出していた。
7,"Pryszczaty wolno, wolniutko zgiął kolana, upuścił nóż na ziemie. Z dziury w rumowisku rozległ się grzechot kamieni, chrobot, po czym z ciemności wynurzyły się dłonie wczepione w poszczerbiony skraj muru. Za dłońmi pojawiły się kolejno głowa o białych, przyprószonych ceglanym miałem włosach, blada twarz, rękojeść miecza, wystająca znad ramienia. Tłum zaszemrał.",にきび顔の男はゆっくりと、ゆっくりと膝を折って、ナイフを地面に落とした。 がれきの穴から石がガサゴソと音を立て、その後闇から手が出てきて壁の欠けた端にしがみついた。 手の後ろから、白い髪がレンガ粉でパウダリングされた頭、青白い顔、肩から突き出た剣の柄が次々と現れました。 群衆がざわめいた。
8,"Białowłosy, garbiąc się, wytaszczył z dziury dziwaczny kształt, cudaczne cielsko, utytłane w pyle przesiąkniętym krwią. Dzierżąc stwora za długi, jaszczurczy ogon, rzucił go bez słowa pod nogi grubego wójta. Wójt odskoczył, potknął się o zwalony fragment muru, patrząc na zakrzywiony, ptasi dziób, błoniaste skrzydła i sierpowate szpony na pokrytych łuskami łapach. Na wydęte podgardle, kiedyś karminowe, obecnie brudnorude. Na szkliste, wpadnięte oczy.",白髪の、曲がりくねった男が穴から奇妙な形の、奇抜な体を引っ張り出し、血に浸した塵にうもれていた。 長いトカゲの尾をつかんで生き物を扱き、太った村長の足元に無言で放り投げた。 村長は飛び跳ねて、壊れた壁の一部につまずきました。彼は湾曲した鳥のくちばし、薄い翼、鱗で覆われた爪に爪を見つめていました。 かつては真紅だったけれども今では汚らしい赤茶色のふくれた喉元に。 硝子のような、陥没した目に。
9,"Oto bazyliszek rzekł białowłosy, otrzepując spodnie z kurzu. Zgodnie z umową. Moje dwieście lintarów, jeśli łaska. Uczciwych lintarów, mało oberżniętych. Sprawdzę, uprzedzam. Wójt drżącymi dłońmi wysupłał sakiewkę. Białowłosy rozejrzał się, na moment zatrzymał wzrok na pryszczatym, na leżącym koło jego stopy nożu. Popatrzył na mężczyznę w brunatnej tunice, na dziewczyny w rysich skórach.",「それがバジリスクだよ」白髪の男は言いながら、ズボンについた埃をはらった。 契約通りに。 どうか私の200リントエンを。 正直な船出し、あまり酔っていない人々。 確認します、警告します。 村長は震える手で、袋を取り出した。 白髪の男が周囲を見渡し、一瞬、きれいではないものに目が留まり、足元に落ちているナイフを見つけました。 彼は、茶色のチュニックを着た男やリスの皮で作られた衣装を着ている少女たちを見つめた。
10,"Jak zwykle powiedział, wyjmując trzos z rozdygotanych rąk wójta. Nadstawiam dla was karku za marny pieniądz, a wy tymczasem dobieracie się do moich rzeczy. Nigdy się, zaraza z wami, nie zmienicie. Nie ruszone zamamrotał rzeźnik, cofając się. Tamci z pałkami już dawno wtopili się w tłum. Nie ruszone wasze rzeczy, panie. Wielcem rad białowłosy uśmiechnął się. Na widok tego uśmiechu, kwitnącego na bladej twarzy jak pękająca rana, tłumek zaczął się szybko rozpraszać. I dlatego, bratku, ty też nie będziesz ruszony. Odejdź w pokoju. Ale odejdź prędko.","「いつものように」と彼は言った、震える手から郡長の棒を取り出して。 あなた方のために私は大した見返りもなく命を危険にさらしているのに、それと同時にあなた方は私の物を漁っている。 あなたたちは、情けない、決して変わらないんだから。 「動かないでくれ」と、肉屋がつぶやきながら後ずさった。 そいつらはすでに棒を持って群衆に消えてしまった。 あなたの物は untouched, ございます。 白髪の老人は大いに喜んで微笑んだ。 その笑顔を見て、青白い顔に咲き誇るような開く傷のようなものを見て、人々は速やかに散り始めました。 だからこそ、弟よ、あなたも動じないでしょう。 安心して去ってください。 でもすぐに出て行ってくれ。"
