id,source,translation
1,"Ils embrayaient par comparaison sur la guerre d’avant, la Grande, celle de 14, gagnée, elle, dans le sang et la gloire, une guerre d’hommes que les femmes de la table écoutaient avec respect. Ils parlaient du Chemin des Dames et de Verdun, des gazés, des cloches du 11 novembre 1918. Ils nommaient des villages dont pas un enfant parti au front n’était revenu. Ils opposaient les soldats dans la boue des tranchées aux prisonniers de 40, au chaud et à l’abri pendant cinq ans, qui n’avaient même pas reçu de bombes sur la tête. Ils se disputaient l’héroïsme et le malheur.","Dla porównania, oni przygotowywali się do wojny, którą Wielki, ten z 14, wygrał krwią i chwałą, wojnę mężczyzn, której kobiety przy stole słuchały z szacunkiem. Mówili o Chemin des Dames i Verdun, o zagazowanych, o dzwonach z 11 listopada 1918 roku. Nazywali wioski, z których nie wróciło żadne dziecko, które poszło na front. Ustawili żołnierzy w błocie okopów przeciwko 40 więźniom, ciepłym i chronionym przez pięć lat, którym nawet bomby nie trafiły w głowy. Walczyli o bohaterstwo i nieszczęście."
2,"Mais ils ne parlaient que de ce qu’ils avaient vu, qui pouvait se revivre en mangeant et buvant. Ils n’avaient pas assez de talent ou de conviction pour parler de ce qu’ils savaient mais qu’ils n’avaient pas vu. Donc ni des enfants juifs montant dans des trains pour Auschwitz, ni des morts de faim ramassés au matin dans le ghetto de Varsovie, ni des 10 000 degrés à Hiroshima. D’où cette impression que les cours d’histoire, les documentaires et les films, plus tard, ne dissiperaient pas : ni les fours crématoires ni la bombe atomique ne se situaient dans la même époque que le beurre au marché noir, les alertes et les descentes à la cave.","Ale mówili tylko o tym, co widzieli, co można było przeżyć na nowo, jedząc i pijąc. Nie mieli dość talentu ani przekonania, by mówić o tym, co wiedzieli, ale nie widzieli. A więc ani dzieci żydowskie wsiadające do pociągów do Oświęcimia, ani zmarli z głodu nie odebrali rano w getcie warszawskim, ani 10 000 stopni w Hiroszimie. Stąd wrażenie, którego nie rozwiały późniejsze lekcje historii, filmy dokumentalne i filmy: ani piece krematoryjne, ani bomba atomowa nie były usytuowane w tej samej epoce, co masło na czarnym rynku, straszydła i zejścia do piwnic."
3,"Sous l’immuabilité, les affiches du cirque de l’année dernière avec la photo de Roger Lanzac, les images de première communion distribuées aux camarades, le Club des Chansonniers sur Radio Luxembourg, les jours se remplissaient de désirs nouveaux. Le dimanche après-midi, on s’agglutinait à la vitrine du magasin d’électricité générale devant la télévision. Des cafés investissaient dans l’achat d’un poste pour attirer la clientèle. Au flanc des collines serpentaient des pistes de motocross et l’on regardait monter et descendre les engins assourdissants la journée entière. L’impatience grandissante du commerce avec ses nouveaux mots d’ordre, « initiative », « dynamisme », secouait le train-train des villes. Entre la fête foraine et la kermesse, la Quinzaine commerciale s’installait comme rite de printemps. Dans les rues du centre, les haut-parleurs beuglaient des incitations à acheter, entrecoupées de chansons d’Annie Cordy et d’Eddie Constantine, pour gagner la Simca ou la salle à manger. Sur le podium, place de la Mairie, un animateur local faisait rire avec les blagues de Roger Nicolas et de Jean Richard, rameutait des candidats pour le Crochet ou Quitte ou double, comme à la radio. Assise dans un coin du podium trônait sous sa couronne la Reine du Commerce. La marchandise avançait sous les couleurs de la fête. Les gens disaient « ça change » ou « il ne faut pas s’encroûter, on s’abrutit à rester chez soi ».","Pod niezmiennością, zeszłoroczne plakaty cyrkowe ze zdjęciem Rogera Lanzaca, zdjęcia z pierwszej komunii rozdawane towarzyszom, Club des Chansonniers w Radio Luxembourg, dni wypełniały nowe pragnienia. W niedzielne popołudnia gromadziliśmy się przed telewizorem w oknie ogólnodostępnego sklepu z elektrycznością. Kawiarnie zainwestowały w zakup stacji, aby przyciągnąć klientów. Wzdłuż zboczy wiły się tory motocrossowe i przez cały dzień obserwowaliśmy, jak ogłuszające maszyny poruszają się w górę iw dół. Rosnąca niecierpliwość handlu z jego nowymi hasłami, „inicjatywa”, „dynamizm”, zachwiała rutyną miast. Pomiędzy karnawałem a jarmarkiem ustanowiono jako obrzęd wiosenny Dwutygodniówkę Handlową. Na ulicach centrum z głośników ryczały nawoływania do kupowania, przeplatane piosenkami Annie Cordy i Eddiego Constantine'a, aby wygrać Simcę lub jadalnię. Na podium, Place de la Mairie, lokalny gospodarz śmiał się z dowcipów Rogera Nicolasa i Jeana Richarda, zebrał kandydatów do szydełka lub Quitte ou podwójnie, jak w radiu. W rogu podium siedziała na tronie pod swoją koroną Królowa Handlu. Towar ruszył do przodu w barwach imprezy. Ludzie mówili „to się zmienia” albo „nie możemy utknąć w miejscu, jesteśmy głupi, żeby zostać w domu”."
4,"De main en main passaient des photos brunies au dos taché par tous les doigts qui les avaient tenues dans d’autres repas, mélange de café et de graisse fondu en une couleur indéfinissable. Dans les mariés raides et graves, les invités de la noce s’étageant sur plusieurs rangs le long d’un mur, on ne reconnaissait ni ses parents ni personne. Ce n’était pas soi non plus qu’on voyait dans le bébé de sexe indistinct à demi nu sur un coussin mais quelqu’un d’autre, une créature appartenant à un temps muet et inaccessible.","Z ręki do ręki przechodziły zbrązowiałe zdjęcia z odwrotną stroną poplamioną każdym palcem, który trzymał je w innych potrawach, mieszanką kawy i tłuszczu stopioną w nieokreślonym kolorze. W sztywnych i poważnych nowożeńcach goście weselni chwieli się w kilku rzędach pod ścianą, nie można było rozpoznać ani jego rodziców, ani nikogo innego. W półnagim na poduszce dziecku nieokreślonej płci nie widziano też siebie, ale kogoś innego, istotę należącą do niemego i niedostępnego czasu."
5,"Récit familial et récit social c’est tout un. Les voix des convives délimitaient les espaces de la jeunesse : la campagne et les fermes où, de mémoire perdue, les hommes avaient été commis et les filles servantes, l’usine où tous s’étaient rencontrés, fréquentés et mariés, les petits commerces où avaient accédé les plus ambitieux. Elles dessinaient des histoires sans événements personnels autres que les naissances, les mariages et les deuils, sans voyages en dehors du régiment dans une lointaine ville de garnison, des existences occupées par le travail, sa dureté et son usure, les menaces de la boisson. L’école était un arrière-fond mythique, un bref âge d’or dont l’Instituteur avait été le dieu rude avec sa règle en fer pour taper sur les doigts.","Historia rodzinna i historia społeczna są jednym. Głosy gości wyznaczały przestrzenie młodości: wieś i farmy, gdzie od zapomnienia mężczyźni byli urzędnikami, a dziewczęta służącymi, fabryka, gdzie wszyscy się spotykali, bywali i żenili, małe sklepiki, gdzie najambitniejsi przystąpił. Rysowali historie bez wydarzeń osobistych innych niż narodziny, śluby i żałoby, bez wyjazdów poza pułk do odległego miasta garnizonowego, o życiu wypełnionym pracą, jej twardością i zużyciem, groźbami picia. Szkoła była mitycznym tłem, krótkim złotym wiekiem, w którym Nauczyciel był szorstkim bogiem ze swoją żelazną linijką do stukania w palce."
6,"La frénésie qui avait suivi la Libération s’estompait. Alors les gens ne pensaient qu’à sortir et le monde était plein de désirs à satisfaire sur-le-champ. Tout ce qui constituait la première fois depuis la guerre provoquait la ruée, les bananes, les billets de la Loterie nationale, le feu d’artifice. Par quartiers entiers, de la grand-mère soutenue par ses filles au nourrisson en landau, les gens se précipitaient à la fête foraine, à la retraite aux flambeaux, au cirque Bouglione où ils manquaient être piétinés dans la bousculade. Ils se portaient en foule priante et chantante sur la route pour accueillir la statue de Notre-Dame de Boulogne et la reconduire le lendemain sur des kilomètres. Profane ou religieuse, toute occasion leur était bonne d’être au-dehors ensemble, comme s’ils voulaient continuer de vivre collectivement. Le dimanche soir, les cars revenaient de la mer avec de grands jeunes gens en short qui chantaient à tue-tête, grimpés sur le toit à bagages. Les chiens se promenaient en liberté et s’accouplaient au milieu de la rue.","Szał, który nastąpił po wyzwoleniu, słabł. Więc ludzie myśleli tylko o wyjściu, a świat był pełen pragnień, by zaspokoić się na miejscu. Wszystko, co stanowiło pierwszy raz od wojny, wywołało pośpiech, banany, losy loterii narodowej, fajerwerki. Całe kwatery, od wspieranej przez córki babci po niemowlę w wózku, ludzie gnali na karnawał, na korowód z pochodniami, do cyrku Bouglione, gdzie w pośpiechu prawie zostali stratowani. Wyszli w modlącym się i śpiewającym tłumie na drogę, aby powitać pomnik Notre-Dame de Boulogne i odwieźć go następnego dnia wiele mil. Świeccy lub religijni, każda okazja była dla nich dobra, aby być razem na zewnątrz, tak jakby chcieli nadal żyć wspólnie. W niedzielny wieczór autokary wracały znad morza z wysokimi młodymi mężczyznami w szortach, śpiewając na całe gardło, wspinając się na dach bagażowy. Psy wędrowały swobodnie i łączyły się w pary na środku ulicy."
7,"Les enfants n’écoutaient pas et se dépêchaient de quitter la table dès qu’ils en avaient reçu la permission, profitant de la bienveillance générale des jours de fête pour se livrer aux jeux interdits, sauter sur les lits et faire de la balançoire la tête en bas. Mais ils retenaient tout. À côté du temps fabuleux — dont ils n’ordonneraient pas avant longtemps les épisodes, la Débâcle, l’Exode, l’Occupation, le Débarquement, la Victoire — ils trouvaient terne celui, sans nom, où ils grandissaient. Ils regrettaient de ne pas avoir été nés, ou à peine, quand il fallait partir en cohorte sur les routes et dormir sur la paille comme des bohémiens. De ce temps non vécu ils garderaient le regret tenace. La mémoire des autres leur refilait une nostalgie secrète pour cette époque qu’ils avaient manquée de si peu et l’espérance de la vivre un jour.","Dzieci nie słuchały i rzuciły się od stołu, gdy tylko otrzymały pozwolenie, wykorzystując ogólną dobrą wolę świąt, by oddawać się zakazanym zabawom, skakać po łóżkach i opuszczać głowy. Ale powstrzymali wszystko. Obok bajecznego czasu – którego epizodów długo nie zamawiali, Klęski, Exodusu, Okupacji, Lądowania, Zwycięstwa – nudził ich ten bezimienny, w którym dorastali. Żałowali, że się nie urodzili, albo ledwie urodzili, kiedy musieli wyruszać kohortami w drogi i spać na słomie jak bohema. Tego nieprzeżytego czasu zachowaliby nieustępliwy żal. Wspomnienia innych dawały im sekretną nostalgię za tym czasem, za którym tak mało tęsknili, i nadzieję, że pewnego dnia go przeżyją."
8,"Les garçons étaient fiers de partir au régiment et on les trouvait beaux en soldats. Le soir du conseil de révision, ils faisaient la tournée des cafés pour célébrer la gloire d’être reconnus comme de vrais hommes. Avant le régiment, ils étaient encore des gamins et ne valaient rien sur le marché du travail et du mariage. Après, ils pourraient avoir une femme et des enfants. L’uniforme qu’ils promenaient dans le quartier lors des permissions les enveloppait de beauté patriotique et de sacrifice virtuel. L’ombre des combattants vainqueurs, des GI, flottait autour d’eux. Le drap rêche de la vareuse, effleurée quand on se hissait sur la pointe des pieds pour les embrasser, matérialisait la coupure absolue entre l’univers des hommes et celui des femmes. À les voir on éprouvait un sentiment d’héroïsme.","Chłopcy z dumą szli do pułku i uchodzili za przystojnych żołnierzy. W noc komisji rewizyjnej krążyli po kawiarniach, aby uczcić chwałę bycia uznanymi za prawdziwych mężczyzn. Przed pułkiem byli jeszcze dziećmi i byli bezwartościowi na rynku pracy i małżeństwa. Potem mogli mieć żonę i dzieci. Mundur, którym paradowali po okolicy na przepustce, otaczał ich patriotycznym pięknem i wirtualnym poświęceniem. Wokół nich unosił się cień zwycięskich wojowników, żołnierzy. Szorstka płachta fartucha, wyczesana, gdy stałeś na palcach, by je pocałować, zmaterializowała absolutną granicę między światem mężczyzn i świata kobiet. Widząc ich, czuło się bohaterstwo."
9,"Une autre photo, signée du même photographe — mais le papier du livret est plus ordinaire et le liseré d’or a disparu —, sans doute vouée à la même distribution familiale, montre une petite fille d’environ quatre ans, sérieuse, presque triste malgré une bonne bouille rebondie sous des cheveux courts, séparés par une raie au milieu et tirés en arrière par des barrettes auxquelles sont attachés des rubans, comme des papillons. La main gauche repose sur la même table sculptée, entièrement visible, de style Louis XVI. Elle apparaît boudinée dans son corsage, sa jupe à bretelles remonte par-devant à cause d’un ventre proéminent, peut-être signe de rachitisme (1944, environ).","Inne zdjęcie, podpisane przez tego samego fotografa – ale papier książeczki jest bardziej zwyczajny, a złota obwódka zniknęła – niewątpliwie poświęcone tej samej dystrybucji rodzinnej, przedstawia małą dziewczynkę w wieku około czterech lat, poważną, prawie smutną. ładna, pulchna twarz pod krótkimi włosami, oddzielona przedziałkiem pośrodku i ściągnięta do tyłu przez kraty, do których przyczepione są wstążki, jak motyle. Lewa ręka spoczywa na tym samym rzeźbionym stole, całkowicie widocznym, w stylu Ludwika XVI. Wydaje się pulchna w staniku, spódnica na szelkach podwija się z przodu z powodu wystającego brzucha, być może oznaki krzywicy (około 1944)."
10,"Deux autres petites photos à bords dentelés, datant vraisemblablement de la même année, montrent la même enfant, mais plus menue, dans une robe à volants et manches ballon. Sur la première, elle se blottit de façon espiègle contre une femme au corps massif, d’un seul tenant dans une robe à larges rayures, les cheveux relevés en gros rouleaux. Sur l’autre, elle lève le poing gauche, le droit est retenu par la main d’un homme, grand, en veste claire et pantalon à pinces, à la posture nonchalante. Les deux photos ont été prises le même jour devant un muret surmonté d’une bordure de fleurs, dans une cour pavée. Au-dessus des têtes passe une corde à linge sur laquelle une épingle est restée accrochée.","Dwa inne małe postrzępione zdjęcia, przypuszczalnie z tego samego roku, przedstawiają to samo dziecko, ale bardziej drobne, w marszczonej sukience z balonowymi rękawami. W pierwszym figlarnie przytula się do masywnej kobiety, cała w jednym kawałku, w szerokiej sukience w paski, z włosami upiętymi w duże bułki. Z drugiej podnosi lewą pięść, prawą trzyma w dłoni mężczyzna, wysoki, w lekkiej kurtce i plisowanych spodniach, o nonszalanckiej sylwetce. Oba zdjęcia zostały zrobione tego samego dnia przed niskim murkiem zwieńczonym obwódką z kwiatów, na brukowanym dziedzińcu. Nad głowami przechodzi sznur do bielizny, na którym pozostała zawieszona szpilka."
