id,source,translation
1,"Alles zu vergessen, ist gewiss schlimm. Noch schlimmer ist, nichts zu vergessen, wird doch jedes Wissen erst durch Vergessen erzeugt. Wenn alles unterschiedslos gespeichert ist, wie auf den elektrische Energie verbrauchenden Datenspeichern, verliert es seine Bedeutung und wird zu einer ungeordneten Ansammlung unbrauchbarer Information.",すべてを忘れることは、確かに最悪のことです。 それ以上に悪いことは、何も忘れずにいることです。なぜならすべての知識は忘却によって初めて生み出されるからです。 すべてが無差別に保存されている場合、電力を消費してデータを保存するような装置では、それは意味を失い、使えない情報の無秩序な集まりとなります。
2,"Ein Gedächtnis, das alles bewahrte, bewahrte im Grunde nichts. Jene Kalifornierin, die sich ohne Mnemotechnik jeden einzelnen Tag seit dem 5. Februar 1980 vergegenwärtigen kann, ist gefangen im Echoraum ihrer fortwährend auf sie einstürzenden Erinnerungen eine Wiedergängerin jenes attischen Feldherrn Themistokles, der jeden einzelnen Bürger seiner Heimatstadt mit Namen zu nennen wusste und der dem Mnemoniker Simonides ausrichten ließ, eher begehre er die Kunst des Vergessens als die des Gedächtnisses zu erlernen: ""Auch was ich nicht in der Erinnerung behalten will, das behalte ich; was ich jedoch vergessen will, das kann ich nicht vergessen"". Eine Vergessenskunst ist aber ein Ding der Unmöglichkeit, weil alle Zeichen Anwesenheiten darstellen, selbst wenn sie auf Abwesenheiten verweisen. Beinahe jeden, den im Römischen Reich der Bann der damnatio memoriae traf, behaupten die Enzyklopädien mit Namen zu kennen.",すべてを保存する記憶は、基本的には何も保存していない。 彼女は記憶術を使わずに、5歳からの毎日を覚えているというそのカリフォルニア人の女性。 しかし、忘れるための技術は不可能なことである。なぜなら、そのすべてのサインが存在を示しているからであり、それが何かを欠在させて指し示す場合でもです。 ローマ帝国でdamnatio memoriaeの禁止措置に遭遇したほとんどすべての人々を、百科事典は名前を挙げて主張しています。
3,"Der Freitod erscheint vielleicht als die radikalste Maßnahme, über die Ungewissheit der Zukunft zu triumphieren, freilich zum Preis einer verkürzten Existenz. Es wird berichtet, dass zu den Geschenken jener indischen Gesandtschaft, die Augustus einst auf der Insel Samos empfing, nicht nur ein Tiger und ein armloser Jüngling, der seine Füße wie Hände zu benutzen wusste, gehörten, sondern auch ein Mann namens Zarmaros aus der Kaste der Brahmanen, der sein Leben selbst zu beenden gedachte, gerade weil es so verlaufen sei wie gewünscht. Um sicherzustellen, dass ihm nicht doch noch etwas Unvorhergesehenes zustieß, sprang er in Athen lachend, nackt und gesalbt ins Feuer, verbrannte zweifellos qualvoll bei lebendigem Leib und ging mit der Inszenierung seines selbstbestimmten Todes in die Geschichte ein, wenn auch nur als kuriose Anekdote in einem Band jener einst achtzig Bücher umfassenden Römischen Geschichte des Cassius Dio, dessen Inhalt zufällig überliefert wurde. Letztlich ist alles, was noch da ist, schlichtweg das, was übrig geblieben ist.",自殺は、未来の不確実性を勝つ最も徹底的な手段と見えるかもしれませんが、それは短縮された存在という代償を払うことになります。 かつてサモス島でアウグストゥスにインドの使節団が贈り物をした時、彼らが持ってきたものには虎や腕のない若者（彼は足を手のように使うことができた）だけでなく、ブラフマン階級出身のザルマロスという男も含まれていました。彼は自分自身で人生を終えることを考えており、それは自分が望んだ通りに事態が進行したからだと伝えられています。 何か予想外の事が彼に起こるのを確実に防ぐため、彼はアテネで笑って、裸で、油を塗りつけて火の中に飛び込み、疑問なく生きたまま苦痛を伴って焼死し、自分で決定した死の演出として歴史に名を刻んだ。このエピソードは奇妙な逸話として一冊だけ偶然伝えられていたかつて80冊あったカシウス・ディオのローマ史の1節から見出される。 結局、残っている全てはただ単に余ったものだけです。
4,"Am Leben zu sein bedeutet, Verluste zu erfahren. Die Frage, was wohl werden wird, dürfte kaum jünger sein als die Menschheit selbst, besteht doch eine so unabdingbare wie beunruhigende Eigenschaft der Zukunft darin, dass sie sich der Vorhersehbarkeit entzieht und damit auch Zeitpunkt und Umstände des Todes im Dunkeln lässt. Wer kennt nicht den Abwehrzauber des süßbittren Vorausleidens, den fatalen Drang, das Befürchtete durch gedankliche Vorwegnahme verhindern zu wollen? Man ahnt die Verheerungen voraus, imaginiert mögliche Katastrophen und wähnt sich so vor bösen Überraschungen gefeit. In der Antike versprachen die Träume Trost, sagten die Griechen ihnen doch nach, sie verhießen, Orakeln gleich, das Kommende und nähmen somit der Zukunft zwar nicht das Unabänderliche, wohl aber den Schrecken des Unerwarteten. Nicht wenige nehmen sich aus Angst vor dem Tod das Leben.",生きているということは、損失を経験することを意味します。 それが何になるのかという疑問は、人類そのものほど古いだろう、何と言っても未来は予見不可能な性質を持つことで無くしょうがないほどに不安を抱かせ、それ故に死の時期や状況を闇に包んでしまいます。 誰が甘苦い先行する悲しみの防御魔法、予想されることを思考力で予め防ごうとする運命的な衝動を知らないですか？ 人々は将来の荒廃を予感し、可能性のある災害を想像し、それによって予期しない悪事から自分を守るだろうと思い込む。 古代では、夢は慰めを約束しました。なぜなら、ギリシャ人たちは彼らが予言するように夢を伝え、未来の出来事を予言し、確定的ではあるが未来の不確定性という恐怖を取り除いたからです。 死の恐怖から逃れるために自分の命を絶つ人も少なくありません。
5,"Vielfältig sind die Strategien, Vergangenes festzuhalten und dem Vergessen Einhalt zu gebieten. Traut man der Überlieferung, steht am Anfang unserer Geschichtsschreibung eine Reihe vernichtender Kriege zwischen Persern und Griechen und am Beginn der heute beinahe vergessenen Gedächtniskunst ein Unglück mit vielen Toten: Es war in Thessalien, wo im frühen vorchristlichen 5. Jahrhundert ein einstürzendes Haus eine ganze Festtagsgesellschaft unter sich begrub und es dem einzigen Uberlebenden, dem Dichter Simonides von Keos, dank seines geschulten Gedächtnisses gelang, das zerstörte Gebäude im Geiste erneut zu betreten und die Sitzordnung der Gäste aufzurufen, woraufhin sich die von den Trümmern entstellten Leichen identifizieren ließen. Es gehört zu den zahlreichen Paradoxien, die dem Entweder-oder von Tod und Leben innewohnen, dass, indem der Verstorbene als etwas unwiederbringlich Verlorenes benannt wird, sich die Trauer über seinen Verlust zugleich verdoppelt und halbiert, wohingegen das im Unklaren liegende Schicksal eines Vermissten oder Verschollenen die Angehörigen in einem diffusen Alptraum aus banger Hoffnung und verwehrter Trauer gefangenhält, der sowohl Aufarbeitung als auch Weiterleben verhindert.",過去を記憶に留め、忘却に阻むための戦略は多種多様です。 伝承を信じるなら、我々の歴史記述の最初には、ペルシア人とギリシャ人の間で繰り広げられた一連の壊滅的な戦争があり、今日ではほとんど忘れ去られてしまった記憶術の始まりには多数の犠牲者を出した不運があるとされています： それは紀元前5世紀の初め、テッサリアでのことでした。 ある世紀、倒壊する家が祝祭の参加者全員を押しつぶしました。しかし、唯一の生存者であった詩人シモニデス・オブ・キオスは彼の訓練された記憶力を頼りに精神的に破壊された建物に再度入り、ゲストの座席配置を思い出すことができました。これにより、がれきで変形した遺体を特定することが可能となりました。 死と生のエンゲージオベールから生じる数多のパラドックスには、次のようなものがあります。一方で亡くなった人を決して取り戻すことができない存在として指名することにより、その喪失への悼みは同時に倍化し半減します。一方で、行方不明者や消えた人物の運命が不明な場合、家族は恐怖心から希望を抱きつつ受け入れられていない悲しみから逃れられず、それは治療も生存も阻害します。
6,"Die Zäsur des Todes ist der Ausgangspunkt von Erbe und Erinnerung und die Totenklage die Quelle jeder Kultur, mit der man die nun klaffende Leerstelle, die plötzliche Stille mit Gesängen, Gebeten und Geschichten füllt, in denen das Abwesende noch einmal verlebendigt wird. Wie eine Hohlform lässt die Erfahrung des Verlusts die Umrisse dessen, was zu beklagen ist, hervortreten, und nicht selten verwandelt es sich im verklärenden Licht der Trauer zu einem Objekt der Begierde, oder wie es ein Heidelberger Professor für Zoologie im Vorwort eines Bändchens der Neuen Brehm-Bücherei formuliert: ""Es scheint zu den rational kaum fassbaren Eigenschaften des westlichen Menschen zu gehören, dass er Verlorenes höher bewertet als noch Bestehendes, anders ist die merkwürdige Faszination nicht zu erklären, die seither vom Beutelwolf ausgeht.""",死の区切りは、遺産と記憶の始点であり、死者への弔いがすべての文化の根源です。それにより、急に静まりかえった空間を歌や祈りや物語で満たし、もう存在しないものが再度活気付けられます。 失われた経験は、哀れむべきものの輪郭を浮かび上がらせる空洞型の形となり、またまれにではあるものの、それは喪失感が美化した光によって欲望の対象まで昇華することすらあります。それはまさに新型ブライム図書館版一冊の序文でハイデルベルグ大学動物学教授が述べていた通りです。「西洋人間が理解できる範囲外でもありますが、彼は失われたものを未だ存在しているものより高く評価します。そうでなければ袋狼から発散する奇妙な魅力を説明しきれません」
7,"Unstrittig ist, dass der Tod und das mit ihm einhergehende Problem, wie mit der plötzlichen Abwesenheit eines Menschen bei gleichzeitiger Anwesenheit seiner Hinterlassenschaften, vom Leichnam bis zum herrenlosen Hab und Gut, umzugehen ist, im Laufe der Zeit Antworten gefordert und Handlungen provoziert hat, deren Bedeutung ihren bloßen Zweck übersteigen und unsere frühen Ahnen aus der Sphäre des Animalischen in die des Menschlichen treten ließ. Die sterblichen Reste von Artgenossen nicht einfach den natürlichen Zersetzungprozessen zu überantworten, gilt gemeinhin als eine Eigenart des Menschen, obwohl sich vergleichbares Verhalten auch bei anderen höheren Tieren beobachten lässt: So versammeln sich Elefanten beispielsweise um ein sterbendes Herdenmitglied, berühren es stundenlang mit dem Rüssel, trompeten dabei aufgebracht und versuchen oft noch, den leblosen Körper wieder aufzurichten, ehe sie den Leichnam schließlich mit Erde und Zweigen bedecken. Auch werden jene Sterbe-Orte von ihnen noch Jahre später regelmäßig aufgesucht, wozu es zweifellos eines guten Gedächtnisses, womöglich sogar gewisser Jenseitsvorstellungen bedarf, die wir uns nicht weniger phantastisch als die unsrigen und ebenso unverifizierbar vorstellen dürfen.",死と、それに伴う突然人の存在が消え去る一方で遺物や遺体までの所有物が残されるという問題へどう向き合うかは、時間を経て答えを求められ、行動を引き起こす要因となりました。これらの行為は単なる目的を超えて意義を持ち，私たちの早い祖先が動物界から人間界へ踏み出す手助けとなりました。 死んだ同種族の遺体を自然の分解プロセスに任せるだけでなく、それを処理することは一般的に人間の特性とされていますが、他の高等動物でも同じような行動が観察されます： 例えば、象は死にかけた群れの仲間周囲に集まり、何時間も鼻で触りながら憤慨してタンポを鳴らし、最終的に遺体を土と枝で覆う前に無生命の体を立ち上がらせようとしばしば試みます。 また、彼らは何年も後になっても定期的にその臨終の場所を訪れるでしょう。それには間違いなく良好な記憶力が必要で、おそらくは一定のあの世観が必要でしょう。それを私たちは自分達のものと同じく現実味離れしたものとして、同じく確認不能な形で想像することが許されます。
8,"Erst jetzt, da ich die Arbeit an diesem Buch, in dem die vielfältigen Phänomene der Zersetzung und Zerstörung eine tragende Rolle spielen, fast beendet habe, sehe ich ein, dass es nur eine der unzähligen Arten darstellt, mit dem Tod umzugehen, die im Grunde nicht unbeholfener oder fürsorglicher ist als jene von Herodot bezeugte Sitte der Kallatier, die ihre verstorbenen Eltern aufzuessen pflegten und voller Entsetzen waren, als sie von jenem Brauch der Griechen hörten, die ihrigen zu verbrennen. Denn darüber, ob derjenige dem Leben näher ist, der sich seine Sterblichkeit unaufhörlich vor Augen führt, oder jener, dem es gelingt, den Tod zu verdrängen, gibt es so widerstreitende Ansichten wie über die Frage, ob die Vorstellung grauenerregender sei, dass alles ein Ende haben wird, oder die, dass es keines geben könnte.",この本の作業がほぼ終了し、分解と破壊の多様な現象が主役を演じていることを、私は今初めて理解します。これは基本的に死と向き合う無数の方法の一つで、ヘロドトスに語られたKallatier人の習慣では、亡くなった親を食べる儀式も恐ろしく思うだけであり、それ自体がギリシャ人が火葬する風習から聞くだけでも恐怖感じただけです。 なぜなら、自分の死を絶えず心に留めている人が生命に近いのか、それとも死を追い出すことに成功する人が近いのか、全てが終わりを迎えるという考え方が恐ろしいか、その反対で終わりがない方が恐ろしいだろうか、このような問題については見解が大きく分かれています。
9,"Natürlich hatte ich schon davor andere bemerkenswerte Begräbnisstätten besucht: die Toteninsel San Michele etwa, wie sie mit hohen, roten Backsteinmauern aus dem blaugrünen Wasser der Lagune von Venedig emporragt gleich einer uneinnehmbaren Festung, oder das grelle Jahrmarktstreiben des Hollywood Forever Cemetery am alljährlich von der mexikanischen Bevölkerung begangenen Día de los Muertos mit den orange-gelb geschmückten Gräbern und den von der fortgeschrittenen Verwesung auf ewig zum Grinsen verdammten Totenschädeln aus bunt gefärbtem Zucker und Pappmaché. Doch keine hat mich so berührt wie der Friedhof jener Fischersiedlung, in dessen eigentümlichem Grundriss einer Art Kompromiss aus Kreis und Quadrat ich nichts anderes als ein Sinnbild der ungeheuerlichen Utopie zu erkennen glaubte, die ich dort verwirklicht sah: mit dem Tod vor Augen zu leben. Lange Zeit war ich überzeugt, an diesem Ort, dessen dänischer Name ""kleine Insel"" oder ""vom Wasser umgeben"" bedeutet, sei man dem Leben näher, gerade weil seine Bewohner die Toten wortwörtlich in ihre Mitte geholt hatten, anstatt sie wie sonst in unseren Breitengraden üblich aus dem Innersten der Gemeinden vor die Stadttore zu verbannen, auch wenn der urbane Raum sich die Gräberstätten durch sein ungehemmtes Anwachsen oft nur wenig später wieder einverleibt hat.",もちろん、それ以前に他の注目すべき墓地を訪れたことはありました。例えば、高い赤レンガの壁で、ヴェネチアのラグーンの青緑色の水からそびえ立つ無敵要塞のような死者の島サン・ミケーレや、メキシコ人口によって毎年行われるディア・デ・ロス・ムエルトス祭りでのハリウッドフォーエバーセメタリーで生じる派手な市場生活。美しく飾られた墓石と、発達した腐敗によって永遠に苦笑いさせられるカラフルな砂糖や紙粘土製の死者 の頭蓋骨があります。
10,"An einem Augusttag vor einigen Jahren besuchte ich eine Stadt im Norden. Sie liegt an einer der letzten Ausbuchtungen eines Meeresarmes, der seit einer vorvergangenen, glazialen Periode weit ins Landesinnere hineinreicht und in dessen brackigem Wasser sich im Frühjahr Heringe, im Sommer Aale, im Herbst Dorsche und im Winter Karpfen, Hechte und Brassen finden, so dass dort der Beruf des Fischers bis heute ausgeübt wird. Diese Männer bewohnen mit ihren Familien seit Jahrhunderten ein nicht anders als malerisch zu nennendes Viertel, das aus kaum mehr als zwei mit Kopfstein gepflasterten Straßen, einem Trockenplatz für die Netze und einer nur noch von zwei alten, adligen Damen bewohnten Klosteranlage besteht. Kurzum, es handelt sich um einen jener scheinbar aus der Zeit gefallenen Orte, in denen sich allzu leicht der Versuchung erliegen lässt, eine ebenso vage wie verlockende Vergangenheit für lebendig zu halten. Doch nicht die blühenden Rosenstöcke und hohen Malven vor den niedrigen, weiß gekalkten Häusern, nicht deren bunt bemalte Holztüren oder die schmalen, zumeist direkt hinunter zum steinigen Ufer führenden Gänge zwischen den Gebäuden sind mir in besonderer Erinnerung geblieben, sondern der merkwürdige Umstand, dass ich im Zentrum der Siedlung keinen Marktplatz, sondern einen Friedhof vorfand, von jungen, sommergrünen Linden beschattet und von einem gusseisernen Zaun eingefasst, dass also ebendort, wo gewöhnlich Ware gegen Geld getauscht wurde, die Toten unter der Erde das taten, was man aus einem unausrottbaren Wunschglauben heraus gerne ""ruhen"" nennt. Mein Erstaunen, das ich zuerst für Unbehagen hielt, war groß und wuchs noch, als man mich auf das Haus einer Frau aufmerksam machte, die beim Kochen von ihrer Küche aus auf das Grab ihres früh verstorbenen Sohnes blicken konnte, und mir klar wurde, dass die jahrhundertealte Tradition der hier für den Bestattungsritus zuständigen Totengilde dazu geführt hatte, die schon Gestorbenen und die noch Lebenden ein und derselben Familie so nah beinander zu belassen, wie ich es bisher nur von den Bewohnern einiger pazifischer Inseln kannte.",数年前のある8月の日、私は北部の都市を訪れました。 それは、遠い氷河期に由来する海の入り江の最後の突出部に位置しています。この入り江は陸地の深部まで広がっており、春にはニシン、夏にはウナギ、秋にはタラ、冬にはコイ、パイクとブリームがその汽水で見つかるため、ここでは現代でも漁師という職業が行われています。 これらの男たちは、家族と共に何世紀もの間、風景画のような地区を住まいとしてきました。それは、石畳の通りがほんの二つあるだけで、網を干す場所があり、修道院施設はもはや老齢かつ貴族の女性二人しか住んでいないものです。 要するに、それはまるで時間から取り残されたような場所の一つであり、あいまいで魅力的な過去を生きているかのように誤解しやすい誘惑に陥ってしまう場所です。 しかし、低い白く塗られた家の前に咲くバラの茂みや高いマルヴァ（アオイ科の植物）、そのカラフルに描かれた木製のドアや、建物間を通り抜けて石がちな海岸へと直結する細い路地こそが特別な記憶として私の心に残っているわけではありません。それよりも、驚きだったのは私が集落の中心で市場ではなく墓地を見つけたという事実です。夏緑の若い菩提樹に囲まれ、鋳鉄製の柵で閉じ込められています。そこでつまり商品とお金が交換される場所ではなく、亡者たちが土中で一般的に「安息」と称される行動をしていました。 私が最初に不快だと思った驚きは大きく、さらにその驚きは増した。それは、料理中の女性の家を指摘され、彼女が自分のキッチンから早世した息子の墓を見ることができることに勘付かされたときのことです。そして私は明らかになりました、何世紀も前から存在するこの地方で喪葬儀式を行う死者ギルド（亡者公会）の伝統がすでに亡くなった人々とまたグリーヴィング（生者）同一家族を同じように近づけていくよう導いていたんだ、そして私がこれまで知っていた人々しかそんな風景知りませんでした一部太平洋諸島。
