id,source,translation
1,"""Klappe halten"", sagte der Optiker noch einmal lauter und ging schneller, ""Selma findet nur sehr selten etwas bedrohlich oder unansehnlich"". Damit hatte er völlig recht, und damit hatte er leider mehr gesagt, als er den Stimmen eigentlich hätte antworten sollen. Aber die Liebe fände sie womöglich ausgerechnet doch unansehnlich, zischelten die Stimmen, es habe ja einen Grund, sagten sie, dass die Wahrheit so lange verborgen wurde. ""Feigheit war das"", sagte der Optiker und schob die Ledertasche auf die andere Hüfte, weil das Rempeln der Tasche und das Rempeln der Stimmen langsam begannen wehzutun. ""Besonnenheit war das"", sagten die Stimmen, ""Angst ist ja manchmal doch ein guter Ratgeber"", sagten sie und summten die Titelmelodie der Vorabendserie. Der Optiker wurde jetzt langsamer. Der Weg zu Selmas Haus, der eigentlich zehn Minuten dauerte, kam ihm plötzlich vor wie eine Tagesreise, eine Tagesreise mit sehr, sehr viel Gepäck.","""Shut up,"" said the optician louder and walked faster, ""Selma finds things threatening or unsightly very rarely."" He was entirely correct in that, and unfortunately he had said more than he should have in response to the voices. But love might find it unattractive after all, the voices whispered, there was a reason, they said, that the truth had been hidden for so long. ""That was cowardice,"" said the optician, shifting his leather bag to the other hip because the jostling of the bag and the jostling of voices slowly started to hurt. ""It was prudence,"" the voices said, ""Fear can sometimes be a good counselor,"" they added, humming the theme tune of the early evening TV series. The optician was now slowing down. The walk to Selma's house, which usually took ten minutes, suddenly seemed like an entire day's journey, a day's journey with very, very much luggage."
2,"Das stimmte. Der Hund war schneematschfarben, er war verwaschen grau und zottelig wie ein ausschließlicher Irischer Wolfhund ohne etwas anderes drin. Sein Körper war noch klein, aber seine Pfoten waren groß wie Bärentatzen, und wir wussten alle, was das bedeutete. Selma stand immer noch erhoben vor der Küchenbank. Sie schaute lange auf den Hund. Dann sah sie meinen Vater an, als sei er ein Geschenkideengeschäft.","That was true. The dog was the color of slushy snow, he was a washed-out gray and shaggy like an exclusive Irish Wolfhound without anything else in him. His body was still small, but his paws were as large as bear claws, and we all knew what that meant. Selma was still standing upright in front of the kitchen bench. She gazed at the dog for a long time. Then she looked at my father as if he were a gift shop."
3,"Bauer Häubel war der festen Überzeugung, dass der Tod höflich sein würde, so wie Bauer Häubel selbst es sein Leben lang gewesen war. Er war sicher, dass der Tod ihm das Leben nicht entreißen, sondern behutsam aus der Hand nehmen würde. Er stellte sich vor, wie der Tod vorsichtig anklopfte, die Tür nur einen Spalt öffnete und ""Darf ich""? fragte, was Bauer Häubel natürlich bejahen würde. ""Selbstverständlich"", würde Bauer Häubel sagen, ""treten Sie doch ein"", und der Tod würde eintreten. Er würde sich an Bauer Häubels Bett stellen und fragen: ""Passt es Ihnen jetzt? Ich kann sonst auch zu einem späteren Zeitpunkt vorbeikommen"". Bauer Häubel würde sich aufrichten und ""Nein, nein, es passt mir gerade sehr gut"" sagen, ""lassen Sie es uns besser nicht noch einmal verschieben, wer weiß, wann Sie es wieder einrichten können"", und der Tod würde sich auf den schon bereitgestellten Stuhl am Kopfende setzen. Er würde sich im Vorhinein für die Kälte seiner Hände entschuldigen, die, das wusste Bauer Häubel, ihm überhaupt nichts ausmachen würde, und dann eine Hand auf Bauer Häubels Augen legen.","Farmer Häubel was firmly convinced that death would be polite, just as Farmer Häubel himself had been all his life. He was certain that death would not rip life away from him, but gently take it from his hand. He imagined Death knocking gently, opening the door just a crack, and asking ""May I?"", to which Bauer Häubel would naturally reply in the affirmative. ""Of course"", farmer Häubel would say, ""do come in"", and death would enter. He would stand by Farmer Häubel's bed and ask, ""Is it convenient for you now?"" ""I can also come by at a later time."" Farmer Häubel would straighten up and say, ""No no, it suits me just fine,"" he would add, ""Let's not postpone it again - who knows when you will have another chance."" And death would take a seat on the chair already set at the head of the table. He would apologize in advance for the coldness of his hands, which he knew farmer Häubel wouldn't mind at all, and then place a hand over farmer Häubel's eyes."
4,"Die Leute im Dorf waren beunruhigt, man sah es ihnen an, auch wenn sie größtenteils versuchten, sich nichts anmerken zu lassen. Heute Morgen, wenige Stunden nach Selmas Traum, bewegten sich die Leute im Dorf, als habe sich auf allen Wegen Blitzeis gebildet, nicht nur draußen, sondern auch in den Häusern, Blitzeis in den Küchen und Wohnzimmern. Sie bewegten sich, als seien ihnen die eigenen Körper ganz fremd, als seien all ihre Gelenke entzündet und auch die Gegenstände, mit denen sie hantierten, hochentzündlich. Den ganzen Tag lang beargwöhnten sie ihr Leben und, soweit möglich, das aller anderen. Immer wieder schauten sie hinter sich, um zu überprüfen, ob da jemand angesprungen käme mit Mordlust, jemand, der den Verstand verloren und deshalb nichts Nennenswertes mehr zu verlieren hatte, und sie schauten rasch wieder nach vorne, weil jemand ohne Verstand schließlich auch frontal angreifen konnte. Sie schauten nach oben, um herabfallende Dachziegel, Äste oder schwere Lampenschirme auszuschließen. Sie mieden alle Tiere, weil es aus denen, glaubten sie, schneller herausbrechen konnte als aus Menschen. Sie machten einen Bogen um die gutartigen Kühe, die heute womöglich austreten würden, sie mieden die Hunde, auch die ganz alten, die kaum noch stehen konnten, ihnen aber heute vielleicht trotzdem an die Gurgel gehen würden. An solchen Tagen war alles möglich, da konnten einem auch vergreiste Dackel die Kehle durchbeißen, viel abwegiger als ein Okapi war das schließlich nicht.","The people in the village were troubled, one could see it even though they mostly tried to hide it. This morning, just a few hours after Selma's dream, people in the village were moving as though black ice had formed on every path - not only outside but also inside the houses, black ice in the kitchens and living rooms. They moved as if their own bodies were completely foreign to them, as if all their joints were inflamed, and even the objects they handled were highly flammable. All day long, they regarded their life and, as far as possible, that of everyone else with suspicion. Again and again, they looked behind them to check if someone with a murderous intent might be running after them; someone who had lost their mind and therefore had nothing of significance left to lose. They quickly turned their gaze back towards the front, for someone without sense could attack from the front-end as well. They looked upwards to avoid any falling roof tiles, branches or heavy lampshades. They avoided all animals, because they believed that it could break out faster from them than from humans. They made a wide circle around the good-natured cows, who might be kicking today: they avoided the dogs, even the very old ones that could hardly stand but might still go for their throats today. On such days, anything was possible; even an old-aged dachshund could bite through your throat. After all, it wasn't much more far-fetched than an Okapi."
5,"Bis auf Selmas Schwägerin Elsbeth waren die Leute im Dorf meistens nicht abergläubisch. Sie machten unbekümmert all das, was man bei Aberglauben nicht machen darf: Sie saßen gelassen unter Wanduhren, obwohl man bei Aberglauben daran sterben kann, sie schliefen mit dem Kopf zur Tür hin, obwohl das bei Aberglauben bedeutet, dass man durch genau die Tür bald mit den Füßen zuerst hinausgetragen wird. Sie hängten zwischen Weihnachten und Neujahr Wäsche auf, was, wie Elsbeth warnte, bei Aberglauben einem Suizid oder einer Beihilfe zum Mord gleichkommt. Sie erschraken nicht, wenn nachts das Käuzchen rief, wenn ein Pferd im Stall stark schwitzte, wenn ein Hund nachts jaulte, mit gesenktem Kopf.","Except for Selma's sister-in-law Elsbeth, most people in the village were not superstitious. They carelessly did all the things one should not do out of superstition. They sat calmly under wall clocks, though with superstition one could die from that; they slept with their heads towards the door, though superstition dictates that through this very door, you will soon be carried out feet first. They hung laundry between Christmas and New Year, which, as Elsbeth warned, in superstition is equivalent to suicide or aiding and abetting a murder. They were not frightened when the screech owl called at night, when a horse in the stable was sweating heavily, when a dog howled at night with its head lowered."
6,"Die Zugfahrt dauerte fünfzehn Minuten, einen Zwischenhalt gab es nicht. Seit unserer ersten Zugfahrt spielten wir immer dasselbe: Wir stellten uns mit dem Rücken zu den Fenstern an die gegenüberliegenden Zugtüren, Martin machte die Augen zu, ich sah aus dem Fenster der Zugtür, die Martin im Rücken hatte. In der ersten Klasse hatte ich Martin aufgezählt, was ich während der Fahrt sah, und Martin versuchte, alles auswendig zu lernen. Das gelang sehr gut, sodass ich im zweiten Schuljahr nichts mehr aufzählte und Martin, mit dem Rücken zum Fenster und geschlossenen Augen, fast alles aufsagen konnte, was ich durch das beschlagene Zugfenster gerade sah: ""Drahtfabrik"", sagte er, genau in dem Moment, als wir an der Drahtfabrik vorbeifuhren. ""Jetzt Feld. Weide. Das Gehöft vom verrückten Hassel. Wiese. Wald. Wald. Hochsitz eins. Feld. Wald. Wiese. Weide, Weide. Reifenfabrik. Dorf. Weide. Feld. Hochsitz zwei. Waldstück. Hof. Feld. Wald. Hochsitz drei. Dorf.""","The train journey lasted fifteen minutes, there were no stops in between. Since our first train ride, we always played the same: We stood with our backs to the windows by the opposite train doors, Martin closed his eyes, I looked out of the train door window, which was behind Martin. In first class, I listed to Martin everything I saw during the journey, and Martin tried to memorize it all. That went very well, so that in the second school year I no longer described anything and Martin, with his back to the window and eyes closed, could describe almost everything that I saw through the foggy train window: ""Wire factory,"" he said, just as we passed by the wire factory. ""Now field. Pasture. The farmstead of the mad Hassel. Meadow. Forest. Forest. High seat one. Field. Forest. Meadow. Willow, Willow. Tire factory. Village. Pasture. Field. High seat two. Section of forest. Court. Field. Forest. High seat three. Village."""
7,"""Was soll es denn sonst gewesen sein"", sagte Selma, und dass man ein Okapi ja nur schwerlich mit einem anderen Tier verwechseln könne. ""Doch"", sagte ich, es könne ja auch ein verwachsenes Rind gewesen sein, eine falsch zusammengesetzte Giraffe, eine Laune der Natur, und die Streifen und das Rostrote, das könne man doch alles nicht so genau erkennen in der Nacht, da sei schließlich alles sehr verschwommen. ""Das ist doch Quatsch"", sagte Selma und rieb sich die Stirn, ""das ist doch leider Quatsch, Luise"". Sie legte eine Scheibe Käse auf das Brot, klappte es zusammen und legte es in meine Butterbrotdose. ""Weißt du, wann genau du das geträumt hast""? ""Gegen drei Uhr"", sagte Selma. Sie war hochgeschreckt, nachdem das Bild vom Okapi sich zurückgezogen hatte, aufrecht im Bett sitzend war sie aufgewacht und hatte auf ihr Nachthemd gestarrt, in dem sie eben noch im Traum auf der Uhlheck gestanden hatte, und dann auf den Wecker. Drei Uhr. ""Wir sollten das wahrscheinlich nicht so ernst nehmen"", sagte Selma, aber sie sagte es wie ein Fernsehkommissar, der ein anonymes Schreiben nicht so ernst nimmt.","""What else could it have been,"" said Selma, adding that one could hardly confuse an okapi with any other animal. ""Nevertheless,"" I said, ""it could have been a misshapen cow, a poorly assembled giraffe, a freak of nature. After all, you cannot discern the stripes and reddish-brown hue so clearly at night when everything is ultimately very blurry."" ""That's nonsense,"" Selma said, rubbing her forehead, ""it's just nonsense, Luise."" She put a slice of cheese on the bread, folded it, and placed it in my sandwich box. ""Do you know exactly when you had this dream?"" ""Around three o'clock,"" said Selma. She had shot up, after the image of the Okapi had retreated, sitting upright in bed she had awakened and stared at her nightgown, in which she had just been standing in her dream on the Uhlheck, and then at the alarm clock. Three o'clock. ""We probably shouldn't take this too seriously,"" Selma said, but she said it like a TV detective would dismiss an anonymous letter."
8,"""Was ist denn?"", fragte ich. ""Nichts"", flötete Selma, öffnete den Kühlschrank, holte ein Paket Schnittkäse und eine Leberwurst heraus und schwenkte beides durch die Luft. ""Was darf's denn heute aufs Schulbrot sein?"", flötete sie. ""Mäuselchen"", flötete sie noch hinterher, und Flöten und Mäuselchen waren nun wirklich alarmierend. ""Käse, bitte"", sagte ich, ""was hast du denn""? ""Nichts"", flötete Selma, ""hab ich doch gesagt"". Sie strich Butter auf eine Scheibe Brot, und weil sie immer noch herumschlackerte, schubste sie dabei den Käse mit dem Handgelenk von der Anrichte. Selma hielt jetzt still und schaute hinab auf die Käsepackung, als sei sie etwas Kostbares, das in tausend Teile zersprungen war.","""What's the matter?"", I asked. ""Nothing,"" Selma chirped, opening the fridge, she took out a packet of sliced cheese and some liver sausage, and waved them through the air. ""Little mouse,"" she cooed after him, and both the cooing and 'little mouse' were truly alarming. ""Cheese, please,"" I said, ""what do you have?"" ""Nothing,"" trilled Selma, ""just as I said."" She spread butter on a slice of bread, and because she was still floundering around, she knocked the cheese off the counter with her wrist. Now Selma stood still and looked down at the pack of cheese, as if it was something precious that had shattered into a thousand pieces."
9,"Selma hatte in ihrem Leben dreimal von einem Okapi geträumt, und jedes Mal war danach jemand gestorben, deshalb waren wir überzeugt, dass der Traum von einem Okapi und der Tod unbedingt miteinander verbunden waren. Unser Verstand funktioniert so. Er kann innerhalb kürzester Zeit dafür sorgen, dass die einander abwegigsten Dinge fest zusammengehören. Kaffeekannen und Schnürsenkel beispielsweise, oder Pfandflaschen und Tannenbäume.","Selma had dreamed of an okapi three times in her life, and each time someone had died afterwards. Because of this, we were convinced that dreaming of an okapi was irrevocably linked with death. That's how our mind works. He can ensure in the shortest possible time that even the most divergent things firmly belong together. For instance, coffee pots and shoelaces, or deposit bottles and Christmas trees."
10,"Wenn ich unten bei Selma schlief, erzählte sie mir am Bettrand Geschichten mit guten Enden. Als ich kleiner war, hatte ich nach den Geschichten immer ihr Handgelenk umfasst, meinen Daumen auf ihren Puls gelegt und mir vorgestellt, dass die ganze Welt alles im Rhythmus von Selmas Herzschlag tat. Ich stellte mir vor, wie der Optiker Linsen schliff, Martin ein Gewicht stemmte, Elsbeth ihre Hecke schnitt, wie der Einzelhändler Safttüten einräumte, meine Mutter Tannenzweige aufeinanderschichtete, mein Vater Rezepte stempelte, und alle taten das genau in Selmas Herzrhythmus. Darüber war ich immer verlässlich eingeschlafen, aber jetzt, mit zehn Jahren, fand Selma, sei ich zu alt dafür.","When I slept downstairs at Selma's, she would tell me stories with happy endings by the bedside. When I was younger, after the stories, I would always hold her wrist, place my thumb on her pulse and imagine that the whole world did everything in rhythm with Selma's heartbeat. I pictured the optician grinding lenses, Martin lifting weights, Elsbeth trimming her hedge, the retailer stocking juice boxes, my mother layering pine branches, my father stamping prescriptions; and everyone was doing so precisely in time with Selma's heartbeat. I had always been able to sleep reliably after that, but now, at ten years old, Selma thought I was too old for it."
