id,source,translation
1,"Nie wyjdzie stamtąd, mówię wam powiedział pryszczaty, z przekonaniem kiwając głową. Już godzina i ćwierć, jak tam wlazł. Już po nim. Mieszczanie, stłoczeni wśród ruin, milczeli wpatrzeni w ziejący w rumowisku czarny otwór, w zagruzowane wejście do podziemi. Grubas w żółtym kubraku przestąpił z nogi na nogę, chrząknął, zdjął z głowy wymięty beret.",「彼はそこから出てこないって、言ってるんだ。」とニキビ顔が自信満々に頷いた。 既に1時間15分も、彼がそこに入った。 もう彼のことは終わった。 市民たちは、がれきの中に詰まり、黒く開いた穴、地下室への入り口に瓦礫が積もった遺跡に見入って黙って立っていました。 黄色いコートを着た太った男が一歩踏み出し、むせび笑い、くたびれたベレー帽を頭から取りました。
2,"Poczekajmy jeszcze powiedział, ocierając pot z rzadkich brwi. Na co? prychnął pryszczaty. Tam, w lochach, siedzi bazyliszek, zapomnieliście, wójcie? Kto tam wchodzi, ten już przepadł. Mało to ludzi tam poginęło? Na co tedy czekać? Umawialiśmy się przecie mruknął niepewnie grubas. Jakże tak? Z żywym się umawialiście, wójcie rzekł towarzysz pryszczatego, olbrzym w skórzanym, rzeźnickim fartuchu. A nynie on martwy, pewne to jak słońce na niebie. Z góry było wiadomo, że na zgubę idzie, jako i inni przed nim. Przecie on nawet bez zwierciadła polazł, z mieczem tylko. A bez zwierciadła bazyliszka nie da się zabić, każdy to wie.",「もう少し待つんだ」と彼は言いながら、まばらな眉から汗を拭いた。 「何にだって？」とニキビ面がうっすらと笑った。 「そこ、地下牢にはバジリスクがいるんだよ。忘れたのかい、村長？」 そこに入る者は、もう戻れない。 そこで何人もが亡くなったんだろう？ ここで何を待つべきなのか？ 「だって約束したじゃないか」太った男が不確かにつぶやいた。 どうしてそんなことになるのですか？ 「君たちは生者と約束したのだ、村長がそう言った。にきび面の同志、レザーのエプロンをつけた巨人は屠殺人だった。」 でも、今や彼は死んでいる。それは空の太陽ほど確かだ。 彼が行く先は運命の破滅であることは、前もって明白だった。まさに、彼以前の他の人々と同じように。 それに彼は鏡さえ持たずに、ただ剣だけを持って行ったのだ。 そして誰もが知っている通り、バジリスクの鏡を使わずには彼を倒すことはできない。
3,"Zaoszczędziliście grosza, wójcie dodał pryszczaty. Bo i płacić za bazyliszka nie ma komu. Idźcie tedy spokojnie do dom. A konia i dobytek czarownika my weźmiemy, żal dać przepadać dobru. Ano powiedział rzeźnik. Sielna klacz, a i juki nieźle wypchane. Zajrzyjmy, co w środku. Jakże tak? Coście? Milczcie, wójcie, i nie mieszajcie się, bo guza złapiecie ostrzegł pryszczaty. Sielna klacz powtórzył rzeźnik. Zostaw tego konia w spokoju, kochasiu. Rzeźnik odwrócił się wolno w stronę obcego przybysza, który wyszedł zza załomu muru, zza pleców ludzi, zgromadzonych dookoła wejścia do lochu.",どうしてそんなことになるのですか？ 「お金を節約したね、そう言ったのはにきび面の町長だ。」 バジリスクの代金を支払う相手なんていないんだから。 安心してこの道を通り、家に帰りなさい。 そして、私たちは魔法使いの馬と家畜を手に入れる、財産を無駄にするのは惜しいからだ。 「そうさ」と肉屋が言った。 元気な牝馬だ、そしてユキもうまく詰められている。 中身を見てみよう。 何をしてるの？ 「口をつぐんで、喉元に手を当て、じゃないと腫れ物に触る手出しはできないよ」ブツブツ顔の男が警告した。 「肥えた雌馬だ」と、肉屋が繰り返した。 その馬を静かにしておいてね、ダーリン。 屠殺人はゆっくりと未知の訪問者に向き直った。その訪問者は、城壁の奥から人々の背後から現れ、地下牢の入口周辺に集まっている人々から立ち上がった。
4,"Obcy miał kędzierzawe, gęste, kasztanowate włosy, brunatną tunikę na watowanym kaftanie, wysokie, jeździeckie buty. I żadnej broni. Odejdź od konia powtórzył, uśmiechając się zjadliwie. Jakże to? Cudzy koń, cudze juki, cudza własność, a ty podnosisz na nie swoje kaprawe oczka, wyciągasz ku nim parszywą łapę? Godzi się tak? Pryszczaty, powoli wsuwając rękę za pazuchę kurty, spojrzał na rzeźnika. Rzeźnik kiwnął głową, skinął w stronę grupy, z której wyszło jeszcze dwu, krępych, krótko ostrzyżonych. Obaj mieli pałki, takie, jakimi w rzeźni głuszy się zwierzęta.",その見知らぬ人は、もじゃもじゃとした栗色の髪、ブラウンのチュニックを綿入りのカフタンに重ねて着ており、高く馬乗り用のブーツを履いていた。 そして、一切の武器無し。 「馬から離れろ」と彼は再び言い、陰湿な笑みを浮かべた。 どういうことだ？ 他人の馬、他人のユカ、他人の財産にあなたは邪悪な目を向け、だらしない手を伸ばすのですか？ それでいいのですか？ にきびだらけの彼は、ゆっくりと手をコートの脇下に滑らせて、肉屋を見つめた。 肉屋は頷き、さらに二人のがっしりとした短髪の男たちがいる集団に向かって手を振った。 二人とも何か棒を持っていて、それは肉屋で動物を気絶させるのに使うようなものだった。
5,"Ktoście to niby spytał pryszczaty, nie wyjmując ręki zza pazuchy żeby nam prawic, co się godzi, a co nie? Nic ci do tego, kochasiu. Broni nie nosicie. Prawda obcy uśmiechnął się jeszcze zjadliwiej. Nie nosze. To niedobrze pryszczaty wyjął rękę zza pazuchy, razem z długim nożem. To bardzo niedobrze, że nie nosicie. Rzeźnik też wyciągnął nóż, długi jak kordelas. Tamci dwaj postąpili do przodu, unosząc pałki. Nie muszę nosić rzekł obcy, nie ruszając się z miejsca. Moja broń chodzi za mną.",「何者だ、顔にニキビの出た奴は私たちに教える権利などないのに、脇から手を出して、何が正しいか何が正しくないかを教えようとは？」 それはあなたには関係ない、ダーリン。 あなたは武器を持っていません。 それに対し、見知らぬ人はさらに険しい微笑を見せた。 私は持っていない。 そのにきび顔のガキは、脇から手を出し、長いナイフも一緒に現れた。 それを持たないのはとても悪いです。 肉屋もまた、剣のように長い包丁を取り出した。 向こうの二人が前に進み出て、棒を持ち上げた。 「私が運ぶ必要はない」と見知らぬ人は言った、その場から動かないで。 私の銃が私のあとをつけている。
6,"Zza ruin wyszły, stąpając miękkim, pewnym krokiem, dwie młode dziewczyny. Tłumek natychmiast rozstąpił się, cofnął, przerzedził. Obie dziewczyny uśmiechały się, błyskając zębami, mrużąc oczy, od kącików których biegły ku uszom szerokie, sine pasy tatuażu. Mięśnie grały na mocnych udach widocznych spod rysich skór otaczających biodra, na nagich, krągłych ramionach powyżej rękawic z kolczej siatki. Sponad barków, też osłoniętych kolczugą, sterczały rękojeści szabel.",廃墟から、柔らかで確かな足取りで、二人の若い女性が現れた。 すぐに群衆が散り、後退し、薄まった。 両方の女性たちは笑顔を浮かべていて、キラッと光る歯、つぶらな瞳を細め、その端から耳に向かって広がる青黒いタトゥーの帯が走っていた。 彼女の強靭な太ももの筋肉は、リンクス皮で作られた腰周りから覗いており、そして、鍵網手袋の上にある裸で丸い腕には筋肉が浮かび上がっていた。 肩から上にも鎖帷子で覆われ、そこから刀の柄が突き出していた。
7,"Pryszczaty wolno, wolniutko zgiął kolana, upuścił nóż na ziemie. Z dziury w rumowisku rozległ się grzechot kamieni, chrobot, po czym z ciemności wynurzyły się dłonie wczepione w poszczerbiony skraj muru. Za dłońmi pojawiły się kolejno głowa o białych, przyprószonych ceglanym miałem włosach, blada twarz, rękojeść miecza, wystająca znad ramienia. Tłum zaszemrał.",にきび顔はゆっくりと、とてもゆっくりと膝を曲げ、地面にナイフを落とした。 がれきの中の穴から石のガタガタという音、ざわめきが聞こえた後、暗闇から傷んだ壁端にしがみつく手が現れた。 手の後ろには、白くて煉瓦の粉をまぶしたような髪の頭、青ざめた顔、肩から突き出た剣の柄が次々に姿を現した。 群衆がざわついた。
8,"Białowłosy, garbiąc się, wytaszczył z dziury dziwaczny kształt, cudaczne cielsko, utytłane w pyle przesiąkniętym krwią. Dzierżąc stwora za długi, jaszczurczy ogon, rzucił go bez słowa pod nogi grubego wójta. Wójt odskoczył, potknął się o zwalony fragment muru, patrząc na zakrzywiony, ptasi dziób, błoniaste skrzydła i sierpowate szpony na pokrytych łuskami łapach. Na wydęte podgardle, kiedyś karminowe, obecnie brudnorude. Na szkliste, wpadnięte oczy.",白髪の男は、背中を丸め、穴から奇妙な形状、異形の肉体を取り出し、それは血で染み込んだ埃でふくよかだった。 長くてトカゲのような尾を持つ怪物を掴んで、無言で太った村長の足元に投げつけた。 村長は後ずさりし、倒れた壁の一部につまずいた。曲がりくねった鳥のくちばし、薄膜状の翼、鱗で覆われた足にある鎌形の爪を見つめていました。 かつては鮮やかな赤色だったが、現在は汚れた赤褐色の膨れ上がった喉仏。 硝子のようでくぼんだ目に。
9,"Oto bazyliszek rzekł białowłosy, otrzepując spodnie z kurzu. Zgodnie z umową. Moje dwieście lintarów, jeśli łaska. Uczciwych lintarów, mało oberżniętych. Sprawdzę, uprzedzam. Wójt drżącymi dłońmi wysupłał sakiewkę. Białowłosy rozejrzał się, na moment zatrzymał wzrok na pryszczatym, na leżącym koło jego stopy nożu. Popatrzył na mężczyznę w brunatnej tunice, na dziewczyny w rysich skórach.",「こちらがバジリスクだよ」と白髪の男が言いながら、ズボンの埃を払った。 契約通りに。 どうか私の200リンタールを。 正直なマリン船員、彼らはあまり酔っていない。 確認するよ、ということを先に伝えておくね。 村長は震える手で袋を取り出した。 白髪の男がつかの間視線を周囲に移し、にきび面の男と、彼の足元に落ちているナイフを見た。 彼は茶色のチュニックを着た男や、リスの皮をまとった女性たちを見つめた。
10,"Jak zwykle powiedział, wyjmując trzos z rozdygotanych rąk wójta. Nadstawiam dla was karku za marny pieniądz, a wy tymczasem dobieracie się do moich rzeczy. Nigdy się, zaraza z wami, nie zmienicie. Nie ruszone zamamrotał rzeźnik, cofając się. Tamci z pałkami już dawno wtopili się w tłum. Nie ruszone wasze rzeczy, panie. Wielcem rad białowłosy uśmiechnął się. Na widok tego uśmiechu, kwitnącego na bladej twarzy jak pękająca rana, tłumek zaczął się szybko rozpraszać. I dlatego, bratku, ty też nie będziesz ruszony. Odejdź w pokoju. Ale odejdź prędko.",「いつもの通りだね」と彼は言って、震えている村長の手からたばこを取り出した。 あなたたちのために僅かな報酬で命をかけている間に、あなたたちは私の持ち物を物色しているんだ。 あなたたちは、一体何度怒らせれば気が済むんだ。全然変わる気配を見せない。 「手を出すな」と肉屋はつぶやきながら後退した。 棒を持った彼らはとっくに人ごみの中に消えてしまった。 あなたの荷物は何も触っていませんよ、旦那様。 白髪の男はとても満足げに笑った。 その笑顔を見て、青ざめた顔に咲き誇るまるで割れ出す傷みたいなものを目の当たりにし、群衆は速やかに散っていった。 だから、お兄さん、あなたも動かされることはありません。 安らかに去りなさい。 でも、すぐに去ってください。
