id,source,translation
1,ミホは、今では結婚して地元に中古の一戸建てを買っていて、そこに友達がよく集まっている。明日もアルバイトなので億劫に思う時もあるが、コンビニ以外の世界との唯一の接点であり、同い年の「普通の三十代女性」と交流する貴重な機会なので、ミホの誘いにはなるべく応じるようにしている。今日も、ミホと、まだ小さい子供を連れたユカリ、結婚しているが子供はまだのサツキと私、というメンバーで、ミホの家にケーキを持ち寄ってお茶をしていた。,"Miho jest teraz zamężna, kupiła używany dom jednorodzinny w swoim rodzinnym mieście i często spotyka się tam ze znajomymi. Czasem zdarza mi się marudzić, ponieważ następnego dnia muszę iść do pracy, ale jest to moje jedyne połączenie ze światem poza sklepem i cenną okazją do nawiązania kontaktów z „przeciętnymi trzydziestoletnimi kobietami”, dlatego staram się jak najczęściej odpowiadać na zaproszenia Miho. Dzisiaj, jak zwykle, byłam na herbatę u Miho razem z Yukari, która przyprowadziła swoje małe dzieci, oraz Satsuki – mężatką bez dzieci. Wszystkie przynieśliśmy ciastka do domu Miho."
2,そのとき、私は、初めて、世界の部品になることができたのだった。私は、今、自分が生まれたと思った。世界の正常な部品としての私が、この日、確かに誕生したのだった。,"Wtedy po raz pierwszy stałam się częścią tego świata. Właśnie teraz, pomyślałam, że się narodziłam. Tego dnia z pewnością urodziłem się jako normalna część świata."
3,オープンまでの二週間、二人組になったり、社員を相手にしながら、架空の客に向かって、ひたすら練習が続いた。「お客様」の目を見て微笑んで一礼すること、生理用品は紙袋に入れること、温かい物は冷たい物と分けて入れること、ファーストフードを頼まれたら手をアルコールで消毒すること。お金に慣れるためにとレジの中には本物のお金が入っていたが、レシートには「トレーニング」と大きく印字されていたし、相手は同じ制服を着たアルバイト仲間だし、なんとなくお買いものごっこをしているようだった。,"Przez dwa tygodnie przed otwarciem, ćwiczyliśmy nieustannie, tworząc pary lub obsługując pracowników jakby byli fikcyjnymi klientami. Uśmiechając się, kłaniamy się klientom, wkładamy podpaski do papierowych torebek, oddzielamy ciepłe jedzenie od zimnego i dezynfekujemy ręce po serwowaniu fast foodów. W szufladzie kasy faktycznie były prawdziwe pieniądze, aby mogła się do nich przyzwyczaić, ale na paragonie było wyraźnie napisane ""szkolenie"", a osoba po drugiej stronie nosiła ten sam uniform i była jej kolegą z pracy, więc wszystko wyglądało jak zabawa w sklepowe zakupy."
4,二つ年下の妹は、私と違って、「普通」の子どもだった、かといって私を敬遠するわけでもなく、むしろ慕ってくれていた。妹が私と異なり普通のことで母に叱られているとき、母に私は近づいて「どうして怒っているの？」と理由を尋ねた。私が母に質問したせいでお説教が終わると、庇かばわれたと思うのか、妹はいつも私に「ありがとう」と言った。お菓子や玩具にあまり興味がなかった私は、それらを妹にあげることも多かった。そのため、妹はいつも私についてまわっていた。,"Moja młodsza o dwa lata siostra była ""normalnym"" dzieckiem, w przeciwieństwie do mnie. Przy tym nie unikała mnie, wręcz przeciwnie - darzyła mnie sentymentem. Kiedy moja siostra dostawała ochrzan od mamy za coś zupełnie normalnego, podchodziłam do matki i pytałam: „Dlaczego jesteś zła?"" Po zakończeniu kazania, które wywołałam swoim pytaniem do matki, moja siostra zawsze dziękowała mi, jakby poczuła, że ją obroniłam. Jako że nie miałam zbyt dużego zainteresowania słodyczami czy zabawkami, często oddawałam je mojej młodszej siostrze. Dlatego moja młodsza siostra zawsze chodziła za mną."
5,「お父さん、焼き鳥好きだから、今日、これを焼いて食べよう」 良く聞こえなかったのだろうかと、はっきりとした発音で繰り返すと、母はぎょっとし、隣にいた他の子のお母さんも驚いたのか、目と鼻の穴と口が一斉にがばりと開いた。変な顔だったので笑いそうになったが、その人が私の手元を凝視しているのを見て、そうか、一羽じゃ足りないなと思った。 「もっととってきたほうがいい？」 近くで二、三羽並んで歩いている雀にちらりと視線をやると、やっと我に返った母が、「恵子！」ととがめるような声で、必死に叫んだ。 「小鳥さんはね、お墓をつくって埋めてあげよう。ほら、皆も泣いてるよ。お友達が死んじゃって寂しいね。ね、かわいそうでしょう？」 「なんで？ せっかく死んでるのに」 私の疑問に、母は絶句した。,"""Tatusiu, lubisz kurczaka z rożna, więc upieczmy tego dziś"" - powtórzyłam wyraźnie, kiedy zdałam sobie sprawę, że może nie usłyszeli. Mama wyglądała na przerażoną, a mama obok dziecka również wydawała się zdziwiona – jej oczy, nozdrza i usta otworzyły się na raz. Chociaż wyglądał na śmiesznego i miałam ochotę się roześmiać, zobaczyłam, jak intensywnie patrzy na moje dłonie i pomyślałam: no tak, jedna nie wystarczy. ""Czy mam podejść bliżej?"" Kiedy przeniosłam wzrok na kilka wróbli spacerujących obok nas, moja matka, jakby nagle dochodząc do siebie, wykrzyknęła z pretensją w głosie ""Keiko!"". - ""Zróbmy małemu ptaszku grób i go pochowajmy."" Widzisz, wszyscy też płaczą. Smutek, gdy umiera przyjaciel, prawda? To smutne, prawda? - ""Dlaczego? Przecież już nie żyje"" - Na moje pytanie, mama zamilkła."
6,缶コーヒーと煙草とアメリカンドックを手早くＳサイズの袋に入れる。その間、ポケットの中の小銭を鳴らしていた男性が、ふと思いついたように胸ポケットに手を入れる。その仕草から、電子マネーで支払をするのだなと咄嗟に判断する。,"Wkłada szybko do małej torby puszki z kawą, paczkę papierosów i hot doga. W tym czasie mężczyzna, bawiący się monetami w kieszeni, nagle wkłada rękę do górnej kieszeni jakby coś sobie przypomniał. Z jej gestów od razu zrozumiałem, że zamierza zapłacić kartą."
7,「いらっしゃいませ、おはようございます！」 軽い会釈をして、男性客が差し出した缶コーヒーを受け取る。 「あー、あと煙草の５番を一つ」 「かしこまりました」 すばやくマルボロライトメンソールを抜き取り、レジでスキャンする。 「年齢確認のタッチをお願いします」 画面をタッチしながら、男性の目線がファーストフードが並んだショーケースにすっと移ったのを見て、指の動きを止める。「何かおとりしますか？」と声をかけてもいいが、客が買うかどうか悩んでいるように見えるときは、一歩引いて待つことにしている。,"„Witamy, dzień dobry!” Uśmiecham się, przytakując głową i odbieram od mężczyzny puszkę kawy. – A, daj jeszcze jedne piątki. – Zrozumiałem – szybko wyciąga Marlboro Light Mentol i skanuje go na kasie. ""Proszę o potwierdzenie wieku."" Przestałam ruszać palcem po ekranie, kiedy zauważyłam, że spojrzenie mężczyzny przesunęło się gładko na witrynę wypełnioną fast foodem. Czy mogę coś podać? - mogłabym zapytać, ale kiedy zauważam, że klient jest niezdecydowany, wolę się cofnąć i poczekać."
8,チャリ、という微かな小銭の音に反応して振り向き、レジのほうへと視線をやる。掌やポケットの中で小銭を鳴らしている人は、煙草か新聞をさっと買って帰ろうとしている人が多いので、お金の音には敏感だ。案の定、缶コーヒーを片手に持ち、もう片方の手をポケットに突っ込んだままレジに近付いている男性がいた。素早く店内を移動してレジカウンターの中に身体をすべりこませ、客を待たせないように中に立って待機する。,"Na delikatny dźwięk upadających monet obrócił głowę w stronę kasy. Ci, którzy trzaskają drobniakami w dłoniach czy kieszeniach, zazwyczaj szybko kupują papierosy czy gazetę i wracają do domu, więc są wyczuleni na dźwięk pieniędzy. Jak się można było spodziewać, był tam mężczyzna z puszka kawy w jednej ręce, drugą schowaną w kieszeń i podchodził do kasy. Szybko przemieszczał się po sklepie, wciskał się za ladę kasy i czekał tam na klientów, aby nie zmuszać ich do oczekiwania."
9,コンビニエンスストアは、音で満ちている。客が入ってくるチャイムの音に、店内を流れる有線放送で新商品を宣伝するアイドルの声。店員の掛け声に、バーコードをスキャンする音。かごに物を入れる音、パンの袋が握られる音に、店内を歩き回るヒールの音。全てが混ざり合い、「コンビニの音」になって、私の鼓膜にずっと触れている。,"Sklepik osiedlowy jest wypełniony dźwiękami. Głos gwiazdy popu, reklamującej nowe produkty na sklepowym radiu, mieszał się z dźwiękiem dzwonka informującego o nowych klientach. Dźwięk skanowania kodów kreskowych przeplatający się z okrzykami sprzedawców. Dźwięk rzeczy wkładanych do koszyka, szelest torby z chlebem, odgłos szpilek kroczących po sklepie. Wszystkie te dźwięki mieszały się ze sobą, tworząc ""dźwięk sklepu"", który ciągle drażnił moje bębenki."
10,ミホとサツキは地元で頻繁に会っているせいか、そっくりな表情と喋り方をしている。特にお菓子の食べ方が似ていて、二人ともネイルを施した手でクッキーを小さく割りながら口に運んでいる。前からそうだったろうか、と思いだそうとするが、記憶が曖昧だ。前に会ったときの二人の小さな癖や仕草は、もうどこかへ流れ出て行ってしまったのかもしれないとも思う。,"Miho i Satsuki, może dlatego, że często się spotykają lokalnie, wykazują podobienstwa w wyrazie twarzy i sposobie mówienia. Szczególnie podobnie jedli słodycze - obydwoje, z manicurem na dłoniach, kruszyli kawałki ciasteczek i podawali je do ust. Próbowałem sobie przypomnieć, czy zawsze tak było, ale moje wspomnienia były niejasne. Może małe maniery i gesty, które zauważyłem kiedy się spotkaliśmy, już dawno gdzieś odpłynęły."
