id,source,translation
1,ミホとサツキは地元で頻繁に会っているせいか、そっくりな表情と喋り方をしている。特にお菓子の食べ方が似ていて、二人ともネイルを施した手でクッキーを小さく割りながら口に運んでいる。前からそうだったろうか、と思いだそうとするが、記憶が曖昧だ。前に会ったときの二人の小さな癖や仕草は、もうどこかへ流れ出て行ってしまったのかもしれないとも思う。,"Perhaps because Miho and Satsuki meet frequently in their hometown, they have similar expressions and ways of speaking. Especially the way they eat sweets is similar, both of them breaking off small pieces of the cookie with their manicured hands and bringing it to their mouths. I try to remember if it was like that before, but my memory is vague. I think that the small habits and gestures of the two when we met before may have already flowed away somewhere."
2,ミホは、今では結婚して地元に中古の一戸建てを買っていて、そこに友達がよく集まっている。明日もアルバイトなので億劫に思う時もあるが、コンビニ以外の世界との唯一の接点であり、同い年の「普通の三十代女性」と交流する貴重な機会なので、ミホの誘いにはなるべく応じるようにしている。今日も、ミホと、まだ小さい子供を連れたユカリ、結婚しているが子供はまだのサツキと私、というメンバーで、ミホの家にケーキを持ち寄ってお茶をしていた。,"Miho is now married, has bought a second-hand detached house in her hometown, and often has friends gathering there. Though there are times when I feel reluctant about going to my part-time job tomorrow, it's the only connection I have with the world outside the convenience store and provides a valuable opportunity to interact with ""normal women in their thirties"" who are my same age. Therefore, I try as much as possible to respond to Miho's invitations. Today, the members, including myself, Miho, Yukari who still has a small child, and Satsuki who is married but does not have a child yet, gathered at Miho's house for tea with cakes we all had brought."
3,そのとき、私は、初めて、世界の部品になることができたのだった。私は、今、自分が生まれたと思った。世界の正常な部品としての私が、この日、確かに誕生したのだった。,"It was then that I was able to become a part of the world for the first time. Just now, I felt as if I was born. On this day, I was truly born as a normal part of the world."
4,オープンまでの二週間、二人組になったり、社員を相手にしながら、架空の客に向かって、ひたすら練習が続いた。「お客様」の目を見て微笑んで一礼すること、生理用品は紙袋に入れること、温かい物は冷たい物と分けて入れること、ファーストフードを頼まれたら手をアルコールで消毒すること。お金に慣れるためにとレジの中には本物のお金が入っていたが、レシートには「トレーニング」と大きく印字されていたし、相手は同じ制服を着たアルバイト仲間だし、なんとなくお買いものごっこをしているようだった。,"For the two weeks leading up to the opening, we paired up and practiced tirelessly, pretending to serve imaginary customers while interacting with staff. Looking into the customer's eyes while bowing and smiling, putting sanitary products in a paper bag, separating hot items from cold ones when packing them, and sanitizing hands with alcohol when asked for fast food. In order to get used to handling money, there was real cash in the register, but the receipt had ""training"" prominently printed on it, and the customer was a part-time colleague wearing the same uniform. It felt somewhat like playing shop."
5,二つ年下の妹は、私と違って、「普通」の子どもだった、かといって私を敬遠するわけでもなく、むしろ慕ってくれていた。妹が私と異なり普通のことで母に叱られているとき、母に私は近づいて「どうして怒っているの？」と理由を尋ねた。私が母に質問したせいでお説教が終わると、庇かばわれたと思うのか、妹はいつも私に「ありがとう」と言った。お菓子や玩具にあまり興味がなかった私は、それらを妹にあげることも多かった。そのため、妹はいつも私についてまわっていた。,"My younger sister, two years my junior, was a ""normal"" child unlike me but she didn't avoid me; instead, she rather admired me. When my sister, unlike me, was being scolded by our mother for something ordinary, I approached my mother and asked, ""Why are you angry?"" Whenever our mother's lectures ended due to my questions, my sister, perhaps feeling defended, would always say ""Thank you"" to me. As a child, I wasn't very interested in sweets or toys, so I often gave them to my younger sister. Therefore, my younger sister was always following me around."
6,「お父さん、焼き鳥好きだから、今日、これを焼いて食べよう」 良く聞こえなかったのだろうかと、はっきりとした発音で繰り返すと、母はぎょっとし、隣にいた他の子のお母さんも驚いたのか、目と鼻の穴と口が一斉にがばりと開いた。変な顔だったので笑いそうになったが、その人が私の手元を凝視しているのを見て、そうか、一羽じゃ足りないなと思った。 「もっととってきたほうがいい？」 近くで二、三羽並んで歩いている雀にちらりと視線をやると、やっと我に返った母が、「恵子！」ととがめるような声で、必死に叫んだ。 「小鳥さんはね、お墓をつくって埋めてあげよう。ほら、皆も泣いてるよ。お友達が死んじゃって寂しいね。ね、かわいそうでしょう？」 「なんで？ せっかく死んでるのに」 私の疑問に、母は絶句した。,"""Dad likes yakitori, so let's grill and eat these today,"" I repeated clearly, wondering if she hadn't heard me well. My mom was taken aback, and the other child's mother next to us looked surprised. Her eyes, nostrils, and mouth all opened wide at once. I almost laughed because he was making a strange face, but seeing him staring at my hands, I thought, ""Right, one isn’t enough."" ""Should I get more?"" Glancing briefly at the sparrows walking in a line nearby, my mother seemed to finally come back to herself and desperately called out, ""Keiko!"" in a reproachful voice. ""Let's make a grave for the little bird and bury it."" See, everyone else is crying too. It's lonely since our friend died, isn't it? ""Poor thing, isn't it?"" ""Why? Even though they're already dead."" At my question, my mother was at a loss for words."
7,缶コーヒーと煙草とアメリカンドックを手早くＳサイズの袋に入れる。その間、ポケットの中の小銭を鳴らしていた男性が、ふと思いついたように胸ポケットに手を入れる。その仕草から、電子マネーで支払をするのだなと咄嗟に判断する。,"She quickly put canned coffee, cigarettes, and a corn dog into a small bag. Meanwhile, the man who had been jingling the coins in his pocket suddenly reached into his breast pocket as if he'd just remembered something. From that gesture, I quickly inferred that he would be paying with electronic money."
8,「いらっしゃいませ、おはようございます！」 軽い会釈をして、男性客が差し出した缶コーヒーを受け取る。 「あー、あと煙草の５番を一つ」 「かしこまりました」 すばやくマルボロライトメンソールを抜き取り、レジでスキャンする。 「年齢確認のタッチをお願いします」 画面をタッチしながら、男性の目線がファーストフードが並んだショーケースにすっと移ったのを見て、指の動きを止める。「何かおとりしますか？」と声をかけてもいいが、客が買うかどうか悩んでいるように見えるときは、一歩引いて待つことにしている。,"""Welcome, good morning!"" She gives a slight bow and receives the canned coffee offered by the male customer. ""Ah, also one pack of number 5 cigarettes."" ""Very well."" Quickly pulling out a pack of Marlboro Light Menthol and scanning it at the register. ""Please touch for age verification."" Seeing the man's gaze swiftly shift to the showcase filled with fast food as he touched the screen, I stopped moving my finger. ""I could ask, 'Would you like anything else?' But if the customer seems to be undecided about buying something, I tend to give them space and wait."""
9,チャリ、という微かな小銭の音に反応して振り向き、レジのほうへと視線をやる。掌やポケットの中で小銭を鳴らしている人は、煙草か新聞をさっと買って帰ろうとしている人が多いので、お金の音には敏感だ。案の定、缶コーヒーを片手に持ち、もう片方の手をポケットに突っ込んだままレジに近付いている男性がいた。素早く店内を移動してレジカウンターの中に身体をすべりこませ、客を待たせないように中に立って待機する。,"Reacting to the faint sound of coins, I turned around and looked towards the cash register. People who jingle coins in their hands or pockets are often those who are about to quickly buy a cigarette or a newspaper and return, so they are sensitive to the sound of money. Sure enough, there was a man approaching the cash register with a can of coffee in one hand and the other hand tucked into his pocket. Swiftly moving through the store, I slipped behind the cash register counter, standing inside waiting so as not to keep the customers waiting."
10,コンビニエンスストアは、音で満ちている。客が入ってくるチャイムの音に、店内を流れる有線放送で新商品を宣伝するアイドルの声。店員の掛け声に、バーコードをスキャンする音。かごに物を入れる音、パンの袋が握られる音に、店内を歩き回るヒールの音。全てが混ざり合い、「コンビニの音」になって、私の鼓膜にずっと触れている。,"The convenience store is filled with sound. The sound of a chime as a customer enters, and the voice of an idol promoting new products over the store's public address system. The sound of scanning barcodes, amidst the clerk's calls. The sound of items being placed in a basket, the crumpling of a bread bag, and the click of heels pacing around the store. Everything mixes together to become the ""sound of the convenience store,"" constantly reaching my eardrums."
