id,source,translation
1,"Беспредельный морской шум не прекращался ни на минуту. Он набегал длинными волнами, то усиливаясь, то затихая. И ветер то начинал шуметь в голых деревьях, то замолкал, так же как и я прислушиваясь к течению ночи. Но он не уходил, он был здесь. Я это знал по запаху мокрой гальки и по едва внятному трепету одинокого платанового листа. Я заметил еще днем этот упрямый сизый лист, но сейчас, ночью, он казался мне маленьким живым существом, моим единственным бодрствующим другом. Изредка из тьмы, из города, доносились ружейные выстрелы. После каждого выстрела долго лаяли собаки. Потом далеко в море мелькнул тусклый огонь и погас.","The deafening sea roar never ceased for a minute. He was advancing in long waves, sometimes intensifying, sometimes subsiding. And the wind began to rustle in the bare trees, then fell silent, just as I did, listening to the flow of the night. But he didn't leave, he was here. I knew it by the smell of damp earth and the faint tremble of a solitary plane tree leaf. I noticed that stubborn gray sheet during the day, but now, at night, it seemed to me like a small living creature, my only awake friend. Occasionally, from the darkness, from the city, gunshots could be heard. After each shot, the dogs would bark for a long time. ""A dim light flickered and died far out at sea."""
2,"Он заставлял смотреть на эти вещи пристальнее и дольше, чем мы это делаем обычно, и открывать в них много не замеченных ранее качеств. Так, в ноздреватом желтом камне было много накрепко впаянных в него маленьких морских ракушек, на кустах дрока оставалось еще несколько цветов, они сидели на прямых твердых стеблях, как промокшие и сморщенные золотые бабочки, и терпеливо дожидались солнца. Но оно очень редко проступало в тумане размытым белым пятном и не давало ни теплоты, ни тени. Под единственным старым платаном с лимонными пятнами на стволе валялись листья, как бы вырезанные из тусклого зеленого бархата. По чугунной калитке вереницей бежали муравьи, сносили в свои подземные житницы последние запасы на зиму, а под якорной цепью жила маленькая робкая жаба.","He made us look at these things more closely and for longer than we usually do, and discover many previously unnoticed qualities in them. Yes, in the damp yellow sandstone, there were many small sea shells embedded in it, and on the bushes, there were still a few colors left, they sat on straight, sturdy stems like damp, crumpled golden butterflies, and patiently waited for the sun. But it rarely emerged from the fog as a dim white patch and failed to provide either warmth or shade. Under a single ancient plane tree with lemon-colored spots on its trunk, leaves lay scattered, as if cut from dull green velvet. Along the iron railings, a procession of ants scurried, carrying their last supplies for the winter in their underground dwellings, while a small timid frog lived under the anchor chain."
3,"Ночью на другом берегу реки кто-то начал махать фонарем и протяжно кричать. Я вышел с дядей Илько на берег. Река ревела. Вода шла через греблю холодным водопадом. Ночь стояла поздняя, глухая, ни единой звезды не было над головой. В лицо дуло дикой свежестью разлива, оттаявшей земли. И все время кто-то махал на том берегу фонарем и кричал, но слов за шумом реки нельзя было разобрать.","At night, someone on the other side of the river started flashing a flashlight and shouting prolongedly. I went out with my uncle. Ilko on the shore. The river roared. Water flowed through the dam as a cold waterfall. The night was late, dark, and starless overhead. The face was splashed with the freshness of the wild, thawed earth. And all the time, someone was waving a flashlight and shouting on the other bank, but the words were inaudible over the noise of the river."
4,"Когда гроб вынесли на крыльцо, я увидел на том берегу реки старую коляску, распряженных и привязанных к ней лошадей и маленькую женщину в черном маму. Она стояла неподвижно на берегу. Она видела оттуда, как выносили отца. Потом она опустилась на колени и упала головой на песок.","When they carried the coffin out onto the porch, I saw an old carriage on the other bank of the river, with tired horses tied to it and a small woman in black. She stood motionless on the bank. She saw them taking her father away. She fell to her knees and dropped her head onto the sand."
5,"Нет, отвечал дед. Это верно, не виделись. Остап начал слепнуть. Надумал он дойти тогда до Петербурга, чтобы увидеть ту женщину, пока он еще не совсем ослеп. Дошел он до царской столицы и узнал, что она умерла, мабудь, не выдержала разлуки. Нашел Остап на кладбище ее могилу из белого мрамора-камня, глянул, и сердце у него сорвалось на камне лежала его железная роза. Завещала та женщина положить розу на ее могилу. А Остап начал лирничать и, мабудь, так и помер на шляху или на базаре под возом. ","No, grandfather replied. It's true, we haven't seen each other. Ostap began to get angry... He decided to go to St. Petersburg then, to see that woman before he became completely blind. He reached the royal capital and learned that she had died, perhaps unable to bear the separation. I found Ostap's grave on the cemetery, made of white marble, and my heart skipped a beat as I saw his iron rose lying on the stone... The woman bequeathed to lay a rose on her grave. ""And Ostap began to play the lyre, and perhaps died on the way or at the market under a cart."""
6,"На том берегу подымался по скату заповедный лес графини Браницкой. Солнце не могло прорваться сквозь мощную зелень этого леса. Лишь изредка одинокий луч прорезал наискось чащу и открывал перед нами потрясающую силу растительности. Как сверкающие пылинки, влетали в этот луч маленькие птицы. Они с писком гонялись друг за другом и ныряли в листву, будто в зеленую воду.","On the other bank, the forbidden forest of Countess Branitskaya rose up the slope. The sun could not break through the dense foliage of this forest. Only occasionally did a solitary ray of light break through the dense foliage and reveal to us the astonishing power of vegetation. Like sparkling dust particles, small birds flew into this ray of light. They chased each other with their pees and dived into the foliage, as if into green water."
7,"Я набирал в ведро воды из пруда, бросал в эту воду траву и ждал. Красные поплавки неподвижно стояли в воде. Потом один из них начинал вздрагивать, пускал легкие круги, внезапно нырял или быстро плыл в сторону. Отец подсекал, леска натягивалась, ореховое удилище сгибалось в дугу, и в тумане над прудом начиналось бульканье, плеск, возня. Вода разбегалась, качая кувшинки, торопливо удирали во все стороны жуки-водомеры, и наконец в загадочной глубине появлялся бьющийся золотой блеск. Нельзя было разобрать, что это такое, пока отец не выволакивал на примятую траву тяжелого карася. Он лежал на боку, отдувался и шевелил плавниками. От его чешуи шел удивительный запах подводного царства.","I scooped water from the pond, threw in some grass, and waited. The red buoys stood motionless in the water. One of them started to twitch, made light circles, suddenly dived or quickly swam away. The father was fishing, the line was tightening, the willow branch was bending into an arc, and in the mist over the pond, bubbles began to rise, splashing, and commotion. Water was splashing, jostling the cups, hastily scurrying in all directions were the water-measuring beetles, and finally, in the mysterious depths, a golden glow began to flicker. It was impossible to understand what it was until the father pulled out a heavy carp from the tangled grass. He was lying on his side, breathing heavily and moving his fins. From his scales emanated a wonderful smell of the underwater kingdom."
8,"Яша считал про себя секунды. Мы знали, что от Стурдзовского переулка до санатория Ландесмана было семь минут ходьбы. В санатории за высокой оградой и железными воротами мы всегда чувствовали себя в полной безопасности. Особенно если не зажигали коптилок. Когда мы проходили около подворотни, Яша споткнулся. Потом, когда мы вспоминали о происшествии в Стурдзовском переулке, Яша утверждал, что всегда, если хочешь сделать что-нибудь наилучшим образом, то обязательно сорвешься на пустяковине. Я же про себя думал, что всему виной была Яшина невыносимая походка. Но я молчал, чтобы не огорчать Яшу.","Yasha thought about himself for seconds. We knew that it took seven minutes to walk from Sturdza Street to the Landezmann Sanatorium. In the sanatorium behind high walls and iron gates, we always felt completely safe. Especially if they didn't light the stove... As we were passing by the gate, Yasha stumbled. Afterwards, when we recalled the incident in Sturdza Lane, Yasha insisted that whenever you want to do something in the best possible way, you should always start with something trivial. I thought to myself that Yashin's unbearable gait was to blame for everything. But I kept silent, not to upset Yasha."
9,"Мы крадучись пошли по переулку. Я сказал, что надо идти по той стороне, где подворотня, не доходя до нее остановиться, хорошо прислушаться, а затем быстро и беззвучно проскочить мимо подворотни. Расчет, по-моему, был математически точен. Если в подворотне есть люди, то они могут нас и не заметить. Если же мы будем идти по противоположной от подворотни стороне, то нас могут заметить еще издали. Я высчитал, что в последнем случае мы будем идти против опасной подворотни, или, вернее, будем на виду у людей, спрятавшихся в подворотне, в пять раз дольше. И, следовательно, будет в пять раз больше шансов, что нас заметят.","We were crawling through the alley. I said that we should go along the side where the gap is, not stopping short of it, listen carefully, and then quickly and silently pass through the gap. The calculation, in my opinion, was mathematically accurate. If there are people in the entrance, they may not notice us. If we walk on the opposite side of the alley, they may notice us from afar. I calculated that in the last case, we will be going against a dangerous current, or rather, we will be in plain sight of the people who have taken cover in the underpass, for five times longer. And therefore, there will be five times more chances that we will be noticed."
10,"Утром я просыпался от жаркого солнца, бившего в белые стены. Красные и желтые мальвы-монашки покачивались за открытым окном. Вместе с ними заглядывал в комнату цветок настурции; в нем сидела мохнатая пчела. Я, замерев, следил, как она сердито пятится и выбирается из тесного цветка. По потолку без конца бежали светлые струи, легкие волны отражения реки. Река шумела тут же, рядом.","I woke up in the morning to the hot sun beating on the white walls. The red and yellow marigolds swayed in the open window... Together with them, I peered into the room where a nasturtium flower was sitting; a furry bee was sitting on it. I, frozen, watched as she angrily struggled and extricated herself from the tight flower. The bright streams flowed endlessly, reflected in the gentle waves of the river. The river murmured here, right next to us."
