id,source,target
1,Police arrest 15 after violent protest outside UK refugee hotel,Polizei verhaftet 15 nach gewalttätigem Protest draußen Hotel für Flüchtlinge im Vereinigten Königreich
2,"The incident comes after increase in numbers of refugees and asylum seekers crossing the Channel to the UK in boats. Police have arrested 15 people after an anti-refugee demonstration outside a hotel used to house asylum seekers turned violent near the English city of Liverpool. The Merseyside Police department said a police officer and two civilians sustained minor injuries during the disturbance on Friday night in Knowsley. The police force said some protesters threw objects and set a police van on fire. The people arrested, who ranged in age from 13 to 54, were detained ""following violent disorder."" Merseyside police commissioner Emily Spurrell told Radio City, ""It was incredibly dangerous and there were a couple of injuries amongst the police officers.""","Der Vorfall erfolgt nach einem Anstieg der Zahl von Flüchtlingen und Asylsuchenden, die den Ärmelkanal in Booten überqueren, um in das Vereinigte Königreich zu gelangen. Die Polizei hat 15 Personen nach einer Anti-Flüchtlingsdemonstration vor einem Hotel festgenommen, das als Unterkunft für Asylsuchende genutzt wird, als die Situation in der Nähe der englischen Stadt Liverpool gewalttätig wurde. Die Polizeiabteilung Merseyside gab an, dass ein Polizist und zwei Zivilisten am Freitagabend während der Unruhen in Knowsley leichte Verletzungen erlitten haben. Die Polizei gab an, dass einige Demonstranten Gegenstände warfen und einen Polizeiwagen in Brand setzten. Die festgenommenen Personen, deren Alter zwischen 13 und 54 Jahren lag, wurden ""nach gewalttätigen Ausschreitungen"" in Gewahrsam genommen. Die Polizeikommissarin von Merseyside, Emily Spurrell, sagte gegenüber Radio City: ""Es war unglaublich gefährlich und es gab ein paar Verletzungen unter den Polizeibeamten."""
3,"The Home Office has been using the hotel to temporarily house asylum seekers since last year, according to local media. George Howarth, who represents Knowsley in the UK Parliament, said the violence on Friday night did not reflect the community. ""The people of Knowsley are not bigots and are welcoming to people escaping from some of the most dangerous places in the world in search of a place of safety,"" he said. ""Those demonstrating against refugees at this protest tonight do not represent this community."" The protest took place amid heightened tensions as growing numbers of refugees and migrants cross the Channel in small boats.","Das Innenministerium nutzt das Hotel seit letztem Jahr als vorübergehende Unterkunft für Asylsuchende, laut lokalen Medienberichten. George Howarth, der Knowsley im britischen Parlament vertritt, sagte, dass die Gewalt am Freitagabend nicht die Gemeinschaft widerspiegelt. ""Die Menschen in Knowsley sind keine Fanatiker und heißen Menschen willkommen, die aus einigen der gefährlichsten Orte der Welt fliehen, um einen sicheren Ort zu suchen"", sagte er. ""Diejenigen, die bei dieser Protestaktion heute Abend gegen Flüchtlinge demonstrieren, vertreten nicht diese Gemeinschaft."" Der Protest fand unter verschärften Spannungen statt, da immer mehr Flüchtlinge und Migranten den Kanal in kleinen Booten überqueren."
4,"More than 45,000 people reached the UK by that route in 2022, and most applied for asylum. The system for considering asylum applications has slowed to a crawl because of political turmoil and bureaucratic delays, leaving many asylum seekers stuck in hotels or other temporary accommodations. The Channel crossings have become a political issue, with the Conservative government promising to ""stop the boats"" and pursuing a plan to send such asylum seekers to Rwanda. Opponents have accused the government of demonising desperate people fleeing war and poverty.","Mehr als 45.000 Menschen erreichten das Vereinigte Königreich auf diesem Weg im Jahr 2022, und die meisten stellten einen Asylantrag. Das System zur Prüfung von Asylanträgen ist aufgrund politischer Unruhen und bürokratischer Verzögerungen nahezu zum Stillstand gekommen, wodurch viele Asylsuchende in Hotels oder anderen provisorischen Unterkünften feststecken. Die Überquerungen des Ärmelkanals sind zu einem politischen Thema geworden, wobei die konservative Regierung verspricht, ""die Boote zu stoppen"" und einen Plan verfolgt, solche Asylbewerber nach Ruanda zu schicken. Gegner haben der Regierung vorgeworfen, verzweifelte Menschen, die vor Krieg und Armut fliehen, zu dämonisieren."
5,President's Cup: Candystripes defeat Rovers in season opener at Brandywell,Präsidentenpokal: Candystripes besiegen Rovers im Saisonauftakt in Brandywell
6,Derry midfielder Adam Reilly closes down Lee Grace at the Brandywell,Derry Mittelfeldspieler Adam Reilly schließt Lee Grace im Brandywell ab.
7,Derry City emerged victorious in the President's Cup as they ran out 2-0 winners over Shamrock Rovers. The FAI Cup holders defeated last season's league winners at the Brandywell thanks to first-half goals from Will Patching and Michael Duffy. The Hoops pushed to reduced terms in the second half but Ruaidhri Higgins' charges stood firm to win the curtain-raiser. Derry travel to St. Patrick's Athletic for the league opener next Friday. Patching's side-footed volley nudged Derry in front after 23 minutes the midfielder opened the scoring as the Foylesider's ran out 2-1 winners over the eventual champions last February.,"Derry City ging als Sieger aus dem President's Cup hervor, da sie sich mit 2:0 gegen Shamrock Rovers durchsetzten. Die FAI Cup-Sieger besiegten die Ligagewinner der letzten Saison im Brandywell dank Toren in der ersten Halbzeit von Will Patching und Michael Duffy. Die Hoops drängten in der zweiten Hälfte auf reduzierte Bedingungen, aber Ruaidhri Higgins' Schützlinge hielten stand, um den Auftakt zu gewinnen. Derry reist nächsten Freitag zum Ligastart zu St. Patrick's Athletic. Patching's seitlicher Volley brachte Derry nach 23 Minuten in Führung, nachdem der Mittelfeldspieler die Punktzahl eröffnet hatte, als die Foylesider im letzten Februar mit 2:1 über die letztendlichen Meister gewannen."
8,"The Hoops went on to win the Premier Division by 13 points but Duffy soon had City further ahead with a long-range effort which managed to squirm under keeper Leon Pohls and into the net. Last season's runners-up were two goals to good at the break. Graham Burke went closest to reducing the arrears in the second period but the Candystripes were comfortable winners a week prior to their quest for national glory. City boss Ruaidhri Higgins praised his team after what he said was the ""hardest week of my life"" following the death of his brother Kevin. ""It's a kick in the teeth and there's tough weeks ahead but we'll get on with it in his memory,"" said Higgins. ""To beat Shamrock Rovers and deservedly so with a good performance is really pleasing.""","Die Hoops gingen dazu über, die Premier Division mit 13 Punkten zu gewinnen, aber Duffy brachte die Stadt bald mit einem Weitschuss weiter nach vorne, der es schaffte, unter dem Torhüter Leon Pohls hindurch und ins Netz zu kriechen. Die Zweitplatzierten der letzten Saison lagen in der Pause mit zwei Toren in Führung. Graham Burke kam in der zweiten Hälfte am nächsten dran, den Rückstand zu verringern, aber die Candystripes waren eine Woche vor ihrer Suche nach nationalem Ruhm komfortable Sieger. Stadtchef Ruaidhri Higgins lobte sein Team, nachdem er sagte, es sei die ""schwerste Woche meines Lebens"" nach dem Tod seines Bruders Kevin. ""Es ist ein Schlag ins Gesicht und es stehen schwere Wochen bevor, aber wir werden in seiner Erinnerung weitermachen,"" sagte Higgins. ""Shamrock Rovers zu besiegen und das verdientermaßen mit einer guten Leistung ist wirklich erfreulich."""
9,DHS hires law firm to handle possible Alejandro Mayorkas impeachment proceedings,"DHS beauftragt Anwaltskanzlei, um mögliche Amtsenthebungsverfahren gegen Alejandro Mayorkas zu bearbeiten"
10,"The Department of Homeland Security has hired an outside law firm Debevoise & Plimpton to assist in possible impeachment proceedings for Secretary Alejandro Mayorkas, as he potentially faces charges by House Republicans regarding his handling of the southern border. ""The Department of Homeland Security has retained outside counsel to help ensure the Department's vital mission is not interrupted by the unprecedented, unjustified, and partisan impeachment efforts by some Members of Congress, who have already taken steps to initiate proceedings,"" a DHS spokesperson said in a statement Friday. ""DHS will continue prioritizing its work to protect our country from terrorism, respond to natural disasters, and secure our borders while responding appropriately to the over 70 Congressional committees and subcommittees that have oversight of DHS."" A DHS official tells CBS News the department has hired the firm for contracted work for the life of the congressional inquiry. Debevoise was chosen because of its expertise in impeachment and bipartisan experience in working with Congress on oversight.","Das Heimatschutzministerium hat die externe Anwaltskanzlei Debevoise & Plimpton beauftragt, bei möglichen Amtsenthebungsverfahren gegen den Sekretär Alejandro Mayorkas zu helfen, da er möglicherweise von den Republikanern im Repräsentantenhaus wegen seiner Handhabung der südlichen Grenze angeklagt wird. ""Das Ministerium für Innere Sicherheit hat externe Anwälte hinzugezogen, um sicherzustellen, dass die entscheidende Mission des Ministeriums nicht durch die beispiellosen, ungerechtfertigten und parteiischen Amtsenthebungsanstrengungen einiger Kongressmitglieder unterbrochen wird, die bereits Schritte zur Einleitung von Verfahren eingeleitet haben"", sagte ein Sprecher des DHS am Freitag in einer Stellungnahme. ""DHS wird seine Arbeit weiterhin priorisieren, um unser Land vor Terrorismus zu schützen, auf Naturkatastrophen zu reagieren und unsere Grenzen zu sichern, während es angemessen auf die über 70 Kongressausschüsse und Unterausschüsse reagiert, die die Aufsicht über DHS haben."" Ein Beamter des DHS teilt CBS News mit, dass das Ministerium die Firma für Auftragsarbeiten für die Dauer der parlamentarischen Untersuchung eingestellt hat. Debevoise wurde aufgrund seiner Expertise in Bezug auf Amtsenthebungen und seiner überparteilichen Erfahrung in der Zusammenarbeit mit dem Kongress bei der Aufsicht ausgewählt."
