id,source,translation
1,"Alles zu vergessen, ist gewiss schlimm. Noch schlimmer ist, nichts zu vergessen, wird doch jedes Wissen erst durch Vergessen erzeugt. Wenn alles unterschiedslos gespeichert ist, wie auf den elektrische Energie verbrauchenden Datenspeichern, verliert es seine Bedeutung und wird zu einer ungeordneten Ansammlung unbrauchbarer Information.",すべてを忘れることは確かにひどいことです。 さらに悪いのは、何も忘れないことです。知識は忘却によって初めて生み出されるのですから。 すべてが電気を消費するデータストレージのように無差別に保存されていると、それはその意味を失い、無秩序な集まりの役立たない情報になります。
2,"Ein Gedächtnis, das alles bewahrte, bewahrte im Grunde nichts. Jene Kalifornierin, die sich ohne Mnemotechnik jeden einzelnen Tag seit dem 5. Februar 1980 vergegenwärtigen kann, ist gefangen im Echoraum ihrer fortwährend auf sie einstürzenden Erinnerungen eine Wiedergängerin jenes attischen Feldherrn Themistokles, der jeden einzelnen Bürger seiner Heimatstadt mit Namen zu nennen wusste und der dem Mnemoniker Simonides ausrichten ließ, eher begehre er die Kunst des Vergessens als die des Gedächtnisses zu erlernen: ""Auch was ich nicht in der Erinnerung behalten will, das behalte ich; was ich jedoch vergessen will, das kann ich nicht vergessen"". Eine Vergessenskunst ist aber ein Ding der Unmöglichkeit, weil alle Zeichen Anwesenheiten darstellen, selbst wenn sie auf Abwesenheiten verweisen. Beinahe jeden, den im Römischen Reich der Bann der damnatio memoriae traf, behaupten die Enzyklopädien mit Namen zu kennen.",すべてを保管する記憶は、本質的には何も保管していない。 そのカリフォルニア出身の女性は、記憶術を使わずに5日目以降の一日一日を覚えています。 忘却の技術は不可能なものであります。なぜなら全ての記号が存在感を示し、それが欠如を示す場合でもその存在自体は否定できませんから。 ダムナティオ・メモリアエの呪いがローマ帝国で人々に及ぼされるたび、事典はその名前を確認していると主張しています。
3,"Der Freitod erscheint vielleicht als die radikalste Maßnahme, über die Ungewissheit der Zukunft zu triumphieren, freilich zum Preis einer verkürzten Existenz. Es wird berichtet, dass zu den Geschenken jener indischen Gesandtschaft, die Augustus einst auf der Insel Samos empfing, nicht nur ein Tiger und ein armloser Jüngling, der seine Füße wie Hände zu benutzen wusste, gehörten, sondern auch ein Mann namens Zarmaros aus der Kaste der Brahmanen, der sein Leben selbst zu beenden gedachte, gerade weil es so verlaufen sei wie gewünscht. Um sicherzustellen, dass ihm nicht doch noch etwas Unvorhergesehenes zustieß, sprang er in Athen lachend, nackt und gesalbt ins Feuer, verbrannte zweifellos qualvoll bei lebendigem Leib und ging mit der Inszenierung seines selbstbestimmten Todes in die Geschichte ein, wenn auch nur als kuriose Anekdote in einem Band jener einst achtzig Bücher umfassenden Römischen Geschichte des Cassius Dio, dessen Inhalt zufällig überliefert wurde. Letztlich ist alles, was noch da ist, schlichtweg das, was übrig geblieben ist.",自殺は、おそらく最も極端な手段で、不確実な未来を克服するためのものですが、確かに存在期間が短縮されるという代償を払います。 それが報告されています、インドの使節団の贈り物の中に、かつてサモス島でアウグストゥスが受け取ったものには、トラと腕の無い少年だけでなく、自分の足を手のように使うことができた人も含まれていました。また、彼らはブラーフマン階級出身で名前をザルマロスという男性も贈り物として送りました。彼は命を自ら終わらせようと思っており、「これまで望んだ通り生きてきたから」と言う理由からです。 彼が予期しない何かに見舞われないように、彼はアテネで笑顔を浮かべながら、裸で、油を塗った姿で火に飛び込み、生きたまま疑いなく苦痛の中で焼け死にしました。そして自身が決定した死の演出として歴史に名を刻みました。それはあくまでも奇妙な逸話としてだけですが、かつて80冊から成ったカッシウス・ディオの「ローマ史」の一部として偶然伝えられた内容の中に存在します。 最終的に、残っているものはすべて、ただ単に残ったものである。
4,"Am Leben zu sein bedeutet, Verluste zu erfahren. Die Frage, was wohl werden wird, dürfte kaum jünger sein als die Menschheit selbst, besteht doch eine so unabdingbare wie beunruhigende Eigenschaft der Zukunft darin, dass sie sich der Vorhersehbarkeit entzieht und damit auch Zeitpunkt und Umstände des Todes im Dunkeln lässt. Wer kennt nicht den Abwehrzauber des süßbittren Vorausleidens, den fatalen Drang, das Befürchtete durch gedankliche Vorwegnahme verhindern zu wollen? Man ahnt die Verheerungen voraus, imaginiert mögliche Katastrophen und wähnt sich so vor bösen Überraschungen gefeit. In der Antike versprachen die Träume Trost, sagten die Griechen ihnen doch nach, sie verhießen, Orakeln gleich, das Kommende und nähmen somit der Zukunft zwar nicht das Unabänderliche, wohl aber den Schrecken des Unerwarteten. Nicht wenige nehmen sich aus Angst vor dem Tod das Leben.",生きているということは、喪失を経験することを意味します。 それが何になるのかという疑問は、人類自体ほど古いであろうことはほとんどありません。未来が予測可能性から逃れ、死の時期と状況を闇に隠すという特性は、避けられないほど不安を感じさせます。 誰もが知らないわけではない、甘酸っぱい前兆苦痛の防御呪文、危険な衝動、想像することによって恐れている事態を防ぎたいと思うかもしれません？ 人々は未来の壊滅を予感し、可能性のある災害を想像し、そうすることでひどい驚きから自分自身を保護すると信じています。 古代では、夢は慰めを約束し、ギリシャ人たちはそれを予言し、それは未来の予言と同様に、次に何が来るかを約束しました。そしてそれによって未来の不変性は取り除けないものの、予期せぬ恐怖から解放するとされていました。 死を恐れているからと言って、少なからず人々が自分の命を絶つ。
5,"Vielfältig sind die Strategien, Vergangenes festzuhalten und dem Vergessen Einhalt zu gebieten. Traut man der Überlieferung, steht am Anfang unserer Geschichtsschreibung eine Reihe vernichtender Kriege zwischen Persern und Griechen und am Beginn der heute beinahe vergessenen Gedächtniskunst ein Unglück mit vielen Toten: Es war in Thessalien, wo im frühen vorchristlichen 5. Jahrhundert ein einstürzendes Haus eine ganze Festtagsgesellschaft unter sich begrub und es dem einzigen Uberlebenden, dem Dichter Simonides von Keos, dank seines geschulten Gedächtnisses gelang, das zerstörte Gebäude im Geiste erneut zu betreten und die Sitzordnung der Gäste aufzurufen, woraufhin sich die von den Trümmern entstellten Leichen identifizieren ließen. Es gehört zu den zahlreichen Paradoxien, die dem Entweder-oder von Tod und Leben innewohnen, dass, indem der Verstorbene als etwas unwiederbringlich Verlorenes benannt wird, sich die Trauer über seinen Verlust zugleich verdoppelt und halbiert, wohingegen das im Unklaren liegende Schicksal eines Vermissten oder Verschollenen die Angehörigen in einem diffusen Alptraum aus banger Hoffnung und verwehrter Trauer gefangenhält, der sowohl Aufarbeitung als auch Weiterleben verhindert.",過去を記憶に留め、忘れさせないための戦略は多種多様です。 伝承を信じるなら、私たちの歴史記述の始まりにはペルシャ人とギリシャ人との間で一連の壊滅的な戦争が立ちはだかり、今日ではほとんど忘れ去られてしまった記憶術の始まりには多くの死者を伴う不運があった： それは紀元前5世紀の初め、テッサリア地方でした。 数世紀前、崩壊した家が祭りの集会を一掃し、唯一の生存者である詩人シモニデス・フォン・ケオスが訓練された記憶力のおかげで精神的に被害建物に再度入ることができ、ゲストの座席配置を呼び出すことができました。その結果、瓦礫から変形した遺体を特定することが可能になりました。 それは、死と生の二者択一に内在する数多くのパラドックスの一つで、故人が取り返しのつかない失われたものとして名付けられることにより、その喪失に対する悲しみは同時に倍増し半減する。一方で、行方不明者や失踪者の運命が不明確であることは、家族を怖がらせて希望を持ち続けさせながらも悲しみを拒絶させる曖昧な悪夢に囚われさせます。これは彼らが過去を評価し生き続けることを妨げます。
6,"Die Zäsur des Todes ist der Ausgangspunkt von Erbe und Erinnerung und die Totenklage die Quelle jeder Kultur, mit der man die nun klaffende Leerstelle, die plötzliche Stille mit Gesängen, Gebeten und Geschichten füllt, in denen das Abwesende noch einmal verlebendigt wird. Wie eine Hohlform lässt die Erfahrung des Verlusts die Umrisse dessen, was zu beklagen ist, hervortreten, und nicht selten verwandelt es sich im verklärenden Licht der Trauer zu einem Objekt der Begierde, oder wie es ein Heidelberger Professor für Zoologie im Vorwort eines Bändchens der Neuen Brehm-Bücherei formuliert: ""Es scheint zu den rational kaum fassbaren Eigenschaften des westlichen Menschen zu gehören, dass er Verlorenes höher bewertet als noch Bestehendes, anders ist die merkwürdige Faszination nicht zu erklären, die seither vom Beutelwolf ausgeht.""",死の区切りは、遺産と記憶の出発点であり、死者の嘆きは、すべての文化の源であり、それにより突如として空虚な場所、唐突な静けさが歌や祈りや話で満たされます。そこでは欠如が再び生を得る。 「喪失の経験は、空洞の形のように、悼むべきものの輪郭を浮き彫りにし、しばしばそれは悲嘆の光景で欲望の対象へと変貌します。あるいはハイデルベルク大学動物学教授がニューブレーム図書館シリーズで前書きしたように、「理性的には理解し難い西洋人独特な特性として、彼が失ったものを存在するもの以上に高く評価する」こと。これが袋狼から出る奇妙な魅力を説明する他ないです」
7,"Unstrittig ist, dass der Tod und das mit ihm einhergehende Problem, wie mit der plötzlichen Abwesenheit eines Menschen bei gleichzeitiger Anwesenheit seiner Hinterlassenschaften, vom Leichnam bis zum herrenlosen Hab und Gut, umzugehen ist, im Laufe der Zeit Antworten gefordert und Handlungen provoziert hat, deren Bedeutung ihren bloßen Zweck übersteigen und unsere frühen Ahnen aus der Sphäre des Animalischen in die des Menschlichen treten ließ. Die sterblichen Reste von Artgenossen nicht einfach den natürlichen Zersetzungprozessen zu überantworten, gilt gemeinhin als eine Eigenart des Menschen, obwohl sich vergleichbares Verhalten auch bei anderen höheren Tieren beobachten lässt: So versammeln sich Elefanten beispielsweise um ein sterbendes Herdenmitglied, berühren es stundenlang mit dem Rüssel, trompeten dabei aufgebracht und versuchen oft noch, den leblosen Körper wieder aufzurichten, ehe sie den Leichnam schließlich mit Erde und Zweigen bedecken. Auch werden jene Sterbe-Orte von ihnen noch Jahre später regelmäßig aufgesucht, wozu es zweifellos eines guten Gedächtnisses, womöglich sogar gewisser Jenseitsvorstellungen bedarf, die wir uns nicht weniger phantastisch als die unsrigen und ebenso unverifizierbar vorstellen dürfen.",間違いなく、死とそれに伴う問題、すなわち人間の突然の不在と同時にその遺品がある状況、死体から放置された財産までどう対処するかは、時間と共に答えを求め行動を引き起こしました。これらの意義は単なる目的を超越し、私たちの初期の祖先を動物的な領域から人間的な領域へと導きました。 自然の分解過程に仲間の遺体を簡単に委ねることは、一般的に人間の特性とされていますが、他の高等動物でも同様の行動が観察されます: たとえば、象は死にゆく群れのメンバーを取り囲み、何時間も長い鼻でそれを触りながら激しく鳴き、しばしば無気力な体を再び立てようと試みます。そして最終的には遺体を土と枝で覆うのです。 彼らは数年後でも定期的にその死に場所を訪れます。それには間違いなく優れた記憶力が必要で、おそらく私たち自身のものと同じくらい現実離れした、そして同様に確認不可能な何かしらの超越的な想像力が必要であると考えてもよいでしょう。
8,"Erst jetzt, da ich die Arbeit an diesem Buch, in dem die vielfältigen Phänomene der Zersetzung und Zerstörung eine tragende Rolle spielen, fast beendet habe, sehe ich ein, dass es nur eine der unzähligen Arten darstellt, mit dem Tod umzugehen, die im Grunde nicht unbeholfener oder fürsorglicher ist als jene von Herodot bezeugte Sitte der Kallatier, die ihre verstorbenen Eltern aufzuessen pflegten und voller Entsetzen waren, als sie von jenem Brauch der Griechen hörten, die ihrigen zu verbrennen. Denn darüber, ob derjenige dem Leben näher ist, der sich seine Sterblichkeit unaufhörlich vor Augen führt, oder jener, dem es gelingt, den Tod zu verdrängen, gibt es so widerstreitende Ansichten wie über die Frage, ob die Vorstellung grauenerregender sei, dass alles ein Ende haben wird, oder die, dass es keines geben könnte.",この本の仕事、つまり、分解と破壊の多様な現象が重要な役割を果たしている本に取り組んでいる今こそ、私はこれが死と向き合う無数の方法の一つに過ぎないことを理解しています。それは基本的にヘロドトスが証言したカラティア人の習慣よりも不器用または寛大ではありません。彼女たちは亡くなった両親を食べ続けており、ギリシャ人の習慣、つまり彼ら自身を焼くという風味を聞いた時、彼女たちは恐怖に満ちていました。 自分の死を絶えず意識し続ける人と、死を追い出すことに成功した人のどちらが生命により近いかについては、全てが終わるという恐ろしい想像が、それがないことよりも怖ろしいかどうかの問いへの見解同様、大きな意見の相違点が存在します。
9,"Natürlich hatte ich schon davor andere bemerkenswerte Begräbnisstätten besucht: die Toteninsel San Michele etwa, wie sie mit hohen, roten Backsteinmauern aus dem blaugrünen Wasser der Lagune von Venedig emporragt gleich einer uneinnehmbaren Festung, oder das grelle Jahrmarktstreiben des Hollywood Forever Cemetery am alljährlich von der mexikanischen Bevölkerung begangenen Día de los Muertos mit den orange-gelb geschmückten Gräbern und den von der fortgeschrittenen Verwesung auf ewig zum Grinsen verdammten Totenschädeln aus bunt gefärbtem Zucker und Pappmaché. Doch keine hat mich so berührt wie der Friedhof jener Fischersiedlung, in dessen eigentümlichem Grundriss einer Art Kompromiss aus Kreis und Quadrat ich nichts anderes als ein Sinnbild der ungeheuerlichen Utopie zu erkennen glaubte, die ich dort verwirklicht sah: mit dem Tod vor Augen zu leben. Lange Zeit war ich überzeugt, an diesem Ort, dessen dänischer Name ""kleine Insel"" oder ""vom Wasser umgeben"" bedeutet, sei man dem Leben näher, gerade weil seine Bewohner die Toten wortwörtlich in ihre Mitte geholt hatten, anstatt sie wie sonst in unseren Breitengraden üblich aus dem Innersten der Gemeinden vor die Stadttore zu verbannen, auch wenn der urbane Raum sich die Gräberstätten durch sein ungehemmtes Anwachsen oft nur wenig später wieder einverleibt hat.",もちろん、それ以前にも他の注目すべき墓地を訪れていました。例えば、高い赤レンガ壁が青緑のヴェネチアのラグーンから立ち上がり、不落の要塞のような死者の島サン・ミケーレなど。またはメキシコ人口が毎年行うディア・デ・ロス・ムエルトスにおけるハリウッドフォーエバーセメタリーで見られる派手な祭り騒ぎや、オレンジ色と黄色で飾られた墓石や著しい腐敗から永遠に笑顔を取り戻したカラフルな砂糖とパピエマシエ製の頭骨も含みます。
10,"An einem Augusttag vor einigen Jahren besuchte ich eine Stadt im Norden. Sie liegt an einer der letzten Ausbuchtungen eines Meeresarmes, der seit einer vorvergangenen, glazialen Periode weit ins Landesinnere hineinreicht und in dessen brackigem Wasser sich im Frühjahr Heringe, im Sommer Aale, im Herbst Dorsche und im Winter Karpfen, Hechte und Brassen finden, so dass dort der Beruf des Fischers bis heute ausgeübt wird. Diese Männer bewohnen mit ihren Familien seit Jahrhunderten ein nicht anders als malerisch zu nennendes Viertel, das aus kaum mehr als zwei mit Kopfstein gepflasterten Straßen, einem Trockenplatz für die Netze und einer nur noch von zwei alten, adligen Damen bewohnten Klosteranlage besteht. Kurzum, es handelt sich um einen jener scheinbar aus der Zeit gefallenen Orte, in denen sich allzu leicht der Versuchung erliegen lässt, eine ebenso vage wie verlockende Vergangenheit für lebendig zu halten. Doch nicht die blühenden Rosenstöcke und hohen Malven vor den niedrigen, weiß gekalkten Häusern, nicht deren bunt bemalte Holztüren oder die schmalen, zumeist direkt hinunter zum steinigen Ufer führenden Gänge zwischen den Gebäuden sind mir in besonderer Erinnerung geblieben, sondern der merkwürdige Umstand, dass ich im Zentrum der Siedlung keinen Marktplatz, sondern einen Friedhof vorfand, von jungen, sommergrünen Linden beschattet und von einem gusseisernen Zaun eingefasst, dass also ebendort, wo gewöhnlich Ware gegen Geld getauscht wurde, die Toten unter der Erde das taten, was man aus einem unausrottbaren Wunschglauben heraus gerne ""ruhen"" nennt. Mein Erstaunen, das ich zuerst für Unbehagen hielt, war groß und wuchs noch, als man mich auf das Haus einer Frau aufmerksam machte, die beim Kochen von ihrer Küche aus auf das Grab ihres früh verstorbenen Sohnes blicken konnte, und mir klar wurde, dass die jahrhundertealte Tradition der hier für den Bestattungsritus zuständigen Totengilde dazu geführt hatte, die schon Gestorbenen und die noch Lebenden ein und derselben Familie so nah beinander zu belassen, wie ich es bisher nur von den Bewohnern einiger pazifischer Inseln kannte.",数年前のある8月の日、私は北部の都市を訪れました。 彼女は海の入江の末端に位置しており、その入江は前々氷期から遠くまで内陸にまで進出しており、春にはニシン、夏にはウナギ、秋にはタラ、冬にはコイやピラニアを見つけることができる塩分を含んだ水域が広がっています。そのためそこでは今日でも漁師の仕事が行われています。 これらの男性たちは、何世紀にもわたり、風景画のような地区に家族と共に住んでいます。この地区は、石畳の道路がほんの2本と、ネットを乾燥させるための場所と、今では2人の老いた貴族の女性だけが住んでいる修道院から成り立っています。 要するに、これは過去のぼんやりとしていながらも魅力的な時代から取り残されたような場所で、あまりにも簡単に過去を生きていると思い込んでしまう誘惑に陥ってしまう場所の一つです。 しかし、花咲くバラの木や高いアボカドの前にある低い白かぶせた家々、その色とりどりに塗られた木製のドアや通常は石で作られた海岸まで直接導く建物間の狭い通路ではなく、私が特に記憶してるのは集落の中心部で市場ではなく若々しい夏緑の菩提樹に覆われ鋳鉄製フェンスを囲まれた墓地を見つけたという珍しい事実でした。つまり、通常商品が金額交換される場所ではなく、死者が地下ですてきも何度言おうと消え去らない信仰から喜んで「休む」と呼ぶことを行っています. 私が最初に不快感と思っていた驚きは大きく、さらに成長しました。その時、私は料理をしながら自分のキッチンから早く亡くなった息子の墓を見ることができる女性の家に注意を向けられ、ここで葬儀儀式を担当する古代の死者ギルドの伝統がすでに死んだ人々とまだ生きている家族を同じ家族として近くに留めておいたことを理解しました。それは私が今まで太平洋のいくつかの島々の住人からしか知らなかったことです。
