id,source,target
1,ミホは、今では結婚して地元に中古の一戸建てを買っていて、そこに友達がよく集まっている。明日もアルバイトなので億劫に思う時もあるが、コンビニ以外の世界との唯一の接点であり、同い年の「普通の三十代女性」と交流する貴重な機会なので、ミホの誘いにはなるべく応じるようにしている。今日も、ミホと、まだ小さい子供を連れたユカリ、結婚しているが子供はまだのサツキと私、というメンバーで、ミホの家にケーキを持ち寄ってお茶をしていた。,"Miho jest teraz zamężna, kupiła używany dom jednorodzinny w swoim rodzinnym mieście, gdzie przyjaciele często się spotykają. Czasami jestem zniechęcona, bo jutro też muszę iść do pracy dorywczej, ale to jest moim jedynym kontaktem ze światem poza sklepem typu convenience. Jest to też cenna okazja do interakcji z ""normalną trzydziestoletnią kobietą"" w moim wieku, więc staram się jak najczęściej odpowiadać na zaproszenia Miho. Dzisiaj również, w grupie składającej się z Miho, Yukari z małym dzieckiem, Satsuki która jest mężatką ale jeszcze nie ma dzieci i mnie, spotkaliśmy się w domu Miho z ciastem na herbacę."
2,そのとき、私は、初めて、世界の部品になることができたのだった。私は、今、自分が生まれたと思った。世界の正常な部品としての私が、この日、確かに誕生したのだった。,"Wtedy po raz pierwszy udało mi się stać częścią świata. Myślę, że właśnie się urodziłem. Jako normalna część tego świata, tego dnia na pewno się urodziłem."
3,オープンまでの二週間、二人組になったり、社員を相手にしながら、架空の客に向かって、ひたすら練習が続いた。「お客様」の目を見て微笑んで一礼すること、生理用品は紙袋に入れること、温かい物は冷たい物と分けて入れること、ファーストフードを頼まれたら手をアルコールで消毒すること。お金に慣れるためにとレジの中には本物のお金が入っていたが、レシートには「トレーニング」と大きく印字されていたし、相手は同じ制服を着たアルバイト仲間だし、なんとなくお買いものごっこをしているようだった。,"Przez dwa tygodnie przed otwarciem, pracując w parach, obsługując pracowników jak gdyby byli fikcyjnymi klientami, nieustannie trenowaliśmy. Uśmiechając się i kłaniając do ""klienta"", pakując produkty higieniczne do papierowej torby, separując ciepłe rzeczy od zimnych, dezynfekując ręce alkoholem po zamówieniu fast food. W kasie były prawdziwe pieniądze, aby przyzwyczaić się do manipulowania nimi, ale na paragonie wielkimi literami wydrukowane było słowo ""szkolenie"", a klienci to moi koledzy z pracy noszący te same mundury. Całość sprawiała wrażenie jakbyśmy bawili się w sklepiki."
4,二つ年下の妹は、私と違って、「普通」の子どもだった、かといって私を敬遠するわけでもなく、むしろ慕ってくれていた。妹が私と異なり普通のことで母に叱られているとき、母に私は近づいて「どうして怒っているの？」と理由を尋ねた。私が母に質問したせいでお説教が終わると、庇かばわれたと思うのか、妹はいつも私に「ありがとう」と言った。お菓子や玩具にあまり興味がなかった私は、それらを妹にあげることも多かった。そのため、妹はいつも私についてまわっていた。,"Moja młodsza o dwa lata siostra była ""normalnym"" dzieckiem, w przeciwieństwie do mnie, ale to nie znaczy, że trzymała się ode mnie z daleka. Wręcz przeciwnie, darzyła mnie wielkim szacunkiem. Kiedy moja siostra była karana przez matkę za normalne rzeczy, inaczej niż ja, podszedłem do matki i zapytałem: ""Dlaczego jesteś zła?"" Gdy skończyło się pouczanie, które zaczęło się z powodu pytania, które zadałam matce, moja siostra zawsze mówiła mi ""dziękuję"", jakby myślała, że ją obroniłam. Choć nigdy nie wykazywałem dużego zainteresowania słodyczami czy zabawkami, często oddawałem je mojej młodszej siostrze. Dlatego moja młodsza siostra zawsze chodziła za mną."
5,「お父さん、焼き鳥好きだから、今日、これを焼いて食べよう」 良く聞こえなかったのだろうかと、はっきりとした発音で繰り返すと、母はぎょっとし、隣にいた他の子のお母さんも驚いたのか、目と鼻の穴と口が一斉にがばりと開いた。変な顔だったので笑いそうになったが、その人が私の手元を凝視しているのを見て、そうか、一羽じゃ足りないなと思った。 「もっととってきたほうがいい？」 近くで二、三羽並んで歩いている雀にちらりと視線をやると、やっと我に返った母が、「恵子！」ととがめるような声で、必死に叫んだ。 「小鳥さんはね、お墓をつくって埋めてあげよう。ほら、皆も泣いてるよ。お友達が死んじゃって寂しいね。ね、かわいそうでしょう？」 「なんで？　せっかく死んでるのに」 私の疑問に、母は絶句した。,"""Tato, lubisz yakitori, więc dziś upieczmy i zjemy to"" - powtórzyłem wyraźnie, zastanawiając się, czy dobrze mnie usłyszeli. Moja mama zrobiła wielkie oczy ze zdziwienia, a obok siedząca mama drugiego dziecka również musiała być zaskoczona - jej oczy, nozdrza i usta szeroko się otworzyły. Chciałem się śmiać, widząc jego dziwną minę, ale zauważyłem jak intensywnie patrzy na moje ręce i pomyślałem, że jedna to za mało. ""Czy powinnam wziąć więcej?"" Rzuciwszy incydentalne spojrzenie na dwa, trzy wróble spacerujące obok siebie, moja matka, która w końcu wróciła do siebie, zawołała ze zgrozą: ""Keiko!"" ""Ptaszku, zróbmy grób i go pochowajmy. Patrz, wszyscy też płaczą. Twoi przyjaciele zmarli i to jest smutne, prawda? No, nie jest to smutne? ""Dlaczego? Przecież już nie żyje"" - na moje pytanie, mama zaniemówiła."
6,缶コーヒーと煙草とアメリカンドックを手早くＳサイズの袋に入れる。その間、ポケットの中の小銭を鳴らしていた男性が、ふと思いついたように胸ポケットに手を入れる。その仕草から、電子マネーで支払をするのだなと咄嗟に判断する。,"Wkładam szybko puszkę kawy, papierosy i hot doga do małej torby. W międzyczasie mężczyzna, który bawił się monetami w kieszeni, nagle wpadł na pomysł i wsunął rękę do kieszeni na piersi. Z tego gestu, natychmiastowo dedukuję, że zapłaci elektronicznym pieniędzkiem."
7,「いらっしゃいませ、おはようございます！」 軽い会釈をして、男性客が差し出した缶コーヒーを受け取る。 「あー、あと煙草の５番を一つ」 「かしこまりました」 すばやくマルボロライトメンソールを抜き取り、レジでスキャンする。 「年齢確認のタッチをお願いします」 画面をタッチしながら、男性の目線がファーストフードが並んだショーケースにすっと移ったのを見て、指の動きを止める。「何かおとりしますか？」と声をかけてもいいが、客が買うかどうか悩んでいるように見えるときは、一歩引いて待つことにしている。,"""Witaj, dzień dobry!"" Skinąłem lekko głową, odbierając od mężczyzny puszkę kawy, którą mi podał. ""Ach, i jeszcze jedno paczkę papierosów numer pięć."" ""Rozumiem."" Szybko wyciąga Marlboro Light Mentol i skanuje go przy kasie. Proszę o potwierdzenie wieku za pomocą dotknięcia. Dotykając ekranu, mężczyzna nagle skierował wzrok na wystawę pełną fast foodów, co spowodowało, że przestał poruszać palcem. ""Mogę coś dla ciebie wziąć?"" - mogę zadać to pytanie, ale gdy widzę, że klient wydaje się być niezdecydowany, wolę się cofnąć i poczekać."
8,チャリ、という微かな小銭の音に反応して振り向き、レジのほうへと視線をやる。掌やポケットの中で小銭を鳴らしている人は、煙草か新聞をさっと買って帰ろうとしている人が多いので、お金の音には敏感だ。案の定、缶コーヒーを片手に持ち、もう片方の手をポケットに突っ込んだままレジに近付いている男性がいた。素早く店内を移動してレジカウンターの中に身体をすべりこませ、客を待たせないように中に立って待機する。,"Reagując na ledwo słyszalny dźwięk drobnych, obracam się i skierowuję wzrok w stronę kasy. Wiele osób, które brzęczą drobne w dłoniach lub kieszeniach, szybko kupuje papierosy czy gazety na swoją drogę do domu, dlatego są bardzo wrażliwe na dźwięk pieniędzy. Jak się spodziewałem, był tam mężczyzna z puszką kawy w jednej ręce i drugą rękę w kieszeni, zbliżający się do kasy. Szybko przemieszczając się po sklepie, wślizguje się do środka przy ladzie kasowej, aby nie kazać klientom czekać i stoi tam na czuwaniu."
9,コンビニエンスストアは、音で満ちている。客が入ってくるチャイムの音に、店内を流れる有線放送で新商品を宣伝するアイドルの声。店員の掛け声に、バーコードをスキャンする音。かごに物を入れる音、パンの袋が握られる音に、店内を歩き回るヒールの音。全てが混ざり合い、「コンビニの音」になって、私の鼓膜にずっと触れている。,"Sklepik osiedlowy jest pełen dźwięków. Dźwięk dzwonka, gdy wchodzi klient, i głos idola reklamującego nowe produkty w transmisji przewodowej płynącej przez sklep. Okrzyki sprzedawcy, dźwięk skanowania kodu kreskowego. Dźwięk rzeczy wkładanych do koszyka, dźwięk ściskanej torby chleba, dźwięk obcasów chodzących po sklepie. Wszystko się miesza, stając się ""dźwiękiem sklepu convenience"", który stale dotyka mojej błony bębenkowej."
10,ミホとサツキは地元で頻繁に会っているせいか、そっくりな表情と喋り方をしている。特にお菓子の食べ方が似ていて、二人ともネイルを施した手でクッキーを小さく割りながら口に運んでいる。前からそうだったろうか、と思いだそうとするが、記憶が曖昧だ。前に会ったときの二人の小さな癖や仕草は、もうどこかへ流れ出て行ってしまったのかもしれないとも思う。,"Miho i Satsuki, prawdopodobnie z powodu częstych spotkań w swoim rodzinnym mieście, mają identyczne wyrazy twarzy i sposób mówienia. Szczególnie podobne jest sposób jedzenia słodyczy, obie osoby przenoszą do ust małe kawałki ciastka rozdzielone rękoma z manikiurem. Czy zawsze tak było, zastanawiam się, ale moja pamięć jest mglista. Myślę, że małe maniery i gesty, które dwie osoby miały, gdy spotkały się wcześniej, mogły już gdzieś odpłynąć."
