id,source,target
1,"很久很久以后的某天，她的丈夫从医院回来。他表情严肃，说""文化大革命""了，医院天天开会，也有人写了他的大字报，说他的历史有问题。她很紧张，不知道丈夫向她讲述这些意味着什么。但她的丈夫却突然说，你不会有事的，我会保护你。你过去的事，一辈子都不要想起来。你最大的敌人，不是外面的人，恐怕是那些你不记得的东西。如果有人问你，你就说你什么都不知道，这样就行了。",ずっとずっと後のある日、彼女の夫が病院から戻ってきた。 彼の表情は厳粛で、「文化大革命」について語り、病院では毎日会議が開かれ、彼についての大文字報道も書かれました。彼の歴史に問題があると言われました。 彼女はとても緊張していて、夫が自分にこれらのことを話す意味が何なのかわからない。 でも、彼女の夫は突然、「あなたには何も起こらないよ、僕が守るから」って言った。 あなたの過去のことは、一生思い出さないでください。 あなたの最大の敵は、外部の人々ではなく、おそらく忘れてしまったものでしょう。 誰かがあなたに尋ねたら、あなたは何も知らないと言ってください、それで大丈夫です。
2,你是哪里人？住在哪个村？你多大年龄？你家里还有什么人？你怎么掉进了河里？是翻船了，还是坏人把你扔下去的？就你一个落水的吗。人们交替着询问，即令声音温和也如一根根利刺扎过来，她的心瞬间剧痛无比。她在床上蜷缩成一团。她想，是呀，我是哪里人呢？我住哪里呢？我叫什么呢？我怎么会掉进河里了？她完全没有了印象。我怎么会记不得呢？我怎么连自己都记不得了呢？于是她哭了起来。她说，我不记得。,あなたはどこ出身ですか？ どの村に住んでいますか？ あなたは何歳ですか？ あなたの家には他に誰がいますか？ あなたはどうやって川に落ちたのですか？船が転覆したのですか、それとも悪人に投げられたのですか？ あなただけが水に落ちたのですか。 人々が交互に問いかける、声が優しくてもそれはまるで一本一本の鋭利な棘が突き刺さるようで、彼女の心は瞬間的に激しい痛みを感じた。 彼女はベッドの上で丸くなっている。 彼女は考えた、そうだ、私はどこの出身なんだろう？ 私はどこに住んでいますか？ 私の名前は何ですか？ どうして川に落ちてしまったんだろう？ 彼女は完全に印象を失ってしまった。 どうして覚えていないということになるのですか？ なぜ自分自身さえ思い出せないのでしょうか？ それから彼女は泣き始めました。 彼女は言った、「私は覚えていない。」
3,她是真的不记得了。 于是人们说，你想想，仔细地想想。你是被人从河里捞出来的。你从河水开始想，也许能想起来。 她依着人们的要求，果然认真去回想。但她的思路一到河边，哗哗的水声便像炸雷一样轰响，莫名的恐惧随着水声汹涌而来。波涛中如同藏着魔鬼，虽然看不见摸不着，却狠狠地袭击她的身心。她顿时失控，放声地痛哭以及尖叫，声音歇斯底里。 一位吴姓医生严厉制止了那些好奇的人。他说，她可能受了刺激。不要让她再想了，让她养病吧。 于是，人们不再追问，只是明里暗里都用怜惜的口吻谈着她。 那是一个很美丽的春天。,彼女は本当に覚えていない。 それで人々は言います、あなたが思ってみてください、じっくりと考えてみてください。 あなたは誰かに川から引き上げられたんです。 あなたが川の水から考え始めると、多分思い出すことができるでしょう。 彼女は人々の要求に従って、確かに真剣に思い出そうとしました。 しかし、彼女の思考が川辺に達すると、ぱらぱらとした水音が雷のように鳴り響き、名前のない恐怖感が水音と共に押し寄せてくる。 波濤の中にはまるで悪魔が隠れているかのようだ。見えなくて、触れなくても、彼女の心身を容赦なく襲ってきた。 彼女は突如として制御を失い、絶叫しながら悲痛に泣き叫んだ。その声はヒステリックだった。 一人の呉という名前の医者が好奇心旺盛な人々を厳しく制止しました。 彼は言った、彼女はおそらくショックを受けているだろう。 彼女にこれ以上考えることをさせないで、病気を治すために休ませてあげてください。 それから、人々はもう質問を追いかけることはなく、明らかにも隠れても彼女については憐れみの口調で話すだけでした。 それはとても美しい春でした。
4,"这个女人一直在跟自己做斗争。 她已经很老了。所有皮肤都松软地趴着，连一条像样的皱纹都撑不起来。她的脸和脖子细痕密布。因肤色白皙，这些痕迹不像是时光之刀随意划下，而更像是一支细笔，一下一下描绘而出。她的眼睛也已浑浊不堪，但在蓦然睁大时，仍然能看到有光芒从中射出。 她经常盯着一处发呆，似乎若有所思，又似百般无聊。为此偶尔会有路人好奇，说：""太婆，你在想什么？""",この女性はずっと自分自身と闘っている。 彼女はもうとても老いています。 全ての肌が柔らかく伏せて、まともなしわさえも保てない。 彼女の顔と首は細かな傷でいっぱいです。 肌の色が白いため、これらの痕跡は時間の刀が無作為に刻んだものというよりは、むしろ細い筆で一つひとつ描き出されたように見えます。 彼女の目もすでに濁ってしまっていましたが、突然ぱっちりと開いたとき、その中から光が放射されているのがまだ見えます。 彼女はよく一箇所をじっと見つめてぼんやりしている、まるで何かを考えているかのように、または全く退屈そうに。 それゆえにたまに通行人が興味津々で言うのです。「おばあさん、何を考えているの？」
5,这个时候，她会露出一脸茫然，望着路人，喃喃说几句没人听得见的话。她不知道自己说了什么。其实，她也不知道自己有没有在想。她只是觉得有很多奇怪的东西拼命朝外跳，似乎在撩拨她的记忆。而那些，正是她一生都不愿意触碰的东西她拼命抵抗。她的抵抗，有如一张大网，密不透风，仿佛笼罩和绑缚着一群随时奔突而出的魔鬼。她这一生，始终都拎着这张网，与它们搏斗。,この時、彼女は面食らった顔をして、通行人を見つめながら、誰にも聞こえない何かの言葉をつぶやくだろう。 彼女は自分が何を言ったのか知らない。 実は、彼女自身も自分が何を考えているのか、本当に分からない。 彼女はたくさんの奇妙なものが激しく外に飛び出していると感じて、まるで彼女の記憶を刺激しているかのようだった。 そしてそれらは、彼女が一生触れたくない物事で、彼女は必死に抵抗しています。 彼女の抵抗は、風を通さない大きな網のようで、まるで一群の魔物がいつでも飛び出してくるかのように覆いつくし束縛しているかのようだ。 彼女の一生、常にこのネットを持ち、それらと闘ってきました。
6,"丈夫活着时，曾经提议她不妨想一想，或许想出了什么，人就心安了。她愿意听从他的话，当真迫使自己静下心来，用劲回想。但几乎瞬间，浑身的烦躁如同无数钢针，迸射般地扎来，劲道凶猛，令她有五脏俱裂之感。此一时刻，她的痛，以及累，让她几乎无法喘息。 她绝望地对她的丈夫说：""你不要逼我。我不能想。我一想就觉得我该去死。""她的丈夫吓着了。沉默片刻，对她说：""那就不用再想了。尽量给自己找件事做，忙碌可以干扰思路。""",夫が生きているとき、彼女に考えることを提案したことがありました。何か思いつくかもしれませんし、それで心が落ち着くかもしれません。 彼女は彼の言葉に従うことを願い、本当に自分自身を落ち着かせるように強いた。思い出すことに力を込めました。 しかし、ほぼ瞬時に、全身のいら立ちが数え切れない鋼針のように飛び散るように突きつけられ、その力強さは激しく、彼女は内臓が裂ける感じを抱く。 この瞬間、彼女の痛みと疲れが彼女をほとんど息切れさせていた。 彼女は絶望的に夫に言った。「私を追い詰めないで。考えることができない。考えれば考えるほど、自分が死ぬべきだと感じます。」彼女の夫は怖くなった。 しばらく沈黙した後、彼女に言った。「それならもう考える必要はありません。できるだけ自分自身にやることを見つけて、忙しさが思考を乱すようにしましょう。」
7,她依了丈夫的话去做，每天都忙忙碌碌。其实她也并没有什么事业，她的事业就是做家务。她每天都忙着擦洗打扫，把家里整理得一尘不染。每一个去过她家的人，都会说，你家真是太干净了。她的丈夫是医生，也以此为傲。 如此，她的生活渐渐正常。 多少年了，她一直这样。每一年的时间，都如一张细密严实的膜，将她记忆背后的东西层层覆盖。一年一张，岁岁年年，由薄而厚，凝结成板，那些深藏在她意识里的魔鬼统统被封压了下去。 但那是些什么东西呢？她完全不知道。 她失忆是在一九五二年的春天。,彼女は夫の言うことを守って行動し、毎日忙しく過ごしています。 実際、彼女には特別な仕事はなく、彼女の仕事は家事をすることです。 彼女は毎日、掃除や洗濯に忙しく、家をぴかぴかに保っています。 彼女の家に訪れた全ての人が、「あなたのお家は本当に清潔で素晴らしいね」と言います。 彼女の夫は医者で、それを誇りに思っています。 それにより、彼女の生活は徐々に正常に戻ってきた。 何年もの間、彼女はずっとこんな感じでした。 毎年の時間は、彼女の記憶を覆う緻密で固い膜のように、後ろの物事を隠してしまいます。 一年に一枚、毎年毎年、薄いものから厚いものへと変化し、板状に凝固します。彼女の意識の中に深く隠された全ての悪魔が封じ込められました。 しかし、それが何なのか彼女は全く知らない。 彼女が記憶を失ったのは1952年の春でした。
8,她没有体会到这是丈夫的安慰和提醒，心里反倒是狠狠的一阵悸动。仿佛那些隐匿得几近消失的死敌，已然被她的丈夫所掌控。那到底是些什么呢？难道我都不知道的东西，他会知道？她想着时，甚至感觉到恐惧的气息扑面而来。这份恐惧就在她的身边。日日夜夜，分分秒秒。 于是她明白，多年以来，这个她深爱的人也是她深怕的人。 为什么呢？她为什么会产生这样的感觉？她很惶惑，也不明白。但这种感觉就是在。,彼女はそれが夫の慰めと警告であることを実感せず、心の中ではむしろ強く動揺していました。 まるで彼女の夫によって完全に支配されたかのような、ほとんど消え去りかけた秘敵。 それは一体何なのでしょうか？ 私が知らないことを彼は知っているのでしょうか？彼女がそれを考えている時、恐怖の息吹が直接顔に感じられさえした。 その恐怖は彼女のすぐそばにある。 日々夜な夜、分々秒々。 それから彼女は理解した、長年にわたり、彼女が深く愛している人は、彼女が深く恐れている人でもあったのだと。 なぜなの？彼女はどうしてそんな感じになるのか？彼女は混乱しており、理解できていません。 しかし、その感じは存在しています。
9,窗外的桃树满头缀着粉色花朵。院墙边的杏花也白成了一排，与白色的墙壁衬在一起，远了竟看不出花色。更远处，几株老银杏摇着碧绿的叶子，粗壮的树干已经猜不出它栽植于何年。更远更远，山的影子柔软地起伏着，轮廓像花瓣。院子角落的迎春花开得快要败了，那明亮的黄花却依然闪烁着明亮。五彩缤纷突然都进入她的眼里。回春中的鸟儿此刻似乎抖擞出精神，尽管风还有寒意，它们却在这轻微的寒意里兀自地唱。在这样的景致和这样的声音中，她慢慢地安静下来。,窓の外の桃の木は、ピンク色の花でいっぱいです。 院の壁沿いの杏の花も一列に白くなり、白い壁と合わせて遠くから見ると花の色が分からなくなってしまいます。 さらに遠く、数本の老いたイチョウの木が鮮やかな緑色の葉を揺らし、太くてしっかりとした幹からは、それが何年に植えられたかを推測することはもうできません。 それ以上、それ以上、山の影は優しく揺れており、輪郭は花びらのようです。 中庭の隅に咲いているロウバイの花はもうすぐ枯れそうだが、その明るい黄色の花はまだきらきらと輝いています。 五色が彩り豊かに突如彼女の目に入った。 春が戻り中の鳥たちは、まるで元気を取り戻したかのようです。風はまだ肌寒いですが、彼らはそのわずかな肌寒さの中で堂々と歌っています。 そのような景色と音声の中で、彼女はゆっくりと静まり返った。
10,人们把她从湍急的河流里捞出时，她一丝不挂。从头到脚，浑身是伤。那是石头和激流相撞的结果。救她的人说水把她泡得浑身发白，只剩头发是黑的，一下子都看不到伤在哪里。得幸有几个军医正在附近村庄出诊，他们直接把她送到了那里。急救之后，那几个医生迅速地把她带回了医院。 她在医院里住了半个多月才苏醒。当她清醒过来，试图回答人们的询问时，突然傻了眼。,彼女が激流の川から救い出されたとき、彼女は一糸まとわぬ姿だった。 頭からつま先まで、全身が傷だらけです。 それは岩と激流がぶつかる結果です。 彼女を救った人は、「水に浸かって彼女の体全体が白くなり、黒い髪だけが残っていました。傷が一体どこにあるのかすぐには分からなかった」と話しました。 何人かの軍医が近くの村で診察をしているという幸運があり、彼らは直接彼女をそこに連れて行きました。 救急処置の後、その数人の医師が彼女を素早く病院に連れ戻した。 彼女は病院で半月以上も経ってからようやく目を覚ました。 彼女が意識を取り戻し、人々の質問に答えようとした時、突然頭が混乱してしまった。
