Source,GoogleTranslate,human1,human2
"- Przebacz mi, mości margrabio - przerwał mój ojciec z powagą - zobowiązałem się i umowy dotrzymam.","""Forgive me, my dear margrave,"" interrupted my father gravely, ""I undertook and I will keep the contract.""","My father replied very seriously: “Forgive me, my lord, I promised to do so, and I will.” The Marquis leapt back and drew his sword.","My father gravely replied, ‘I am very sorry, my lord, I have given my word and I will keep it.’"
"Przyrzekłem spełnić wszystko, czego ode mnie żądano.",I promised to do whatever was asked of me.,I promised all that was asked of me.,I promised all they asked.
"- Zoto!... Zoto!... - krzyknęła biedna dziewczyna - czemuż cię tu nie ma, aby ukarać tego nędznika!","""Gold! Gold! ..."" cried the poor girl, ""why are you not here to punish this wretch!""","Then the young lady cried out: “Zoto, why are you not here to punish this coward!”","And with that, he slapped her face. Then the young lady cried out, ‘Zoto, why aren’t you here to punish this coward?’"
"Do tego listu przyłączony był urlop na trzy miesiące, opatrzony potrzebnymi podpisami i pieczęciami.","Attached to this letter was a three-month vacation, bearing the necessary signatures and seals.","In Spain I am known as Don Pedro de Uzeda, and it is under this name that I own a pretty castle that lies one league from here.",The letter was accompanied by a three months’ leave in due form and provided with the customary signatures and seals.
- Viva san Marco!,- Viva san Marco!,"As we rounded the rear of the Venetian vessel, we again shouted in jest: “Viva San Marco!”","As we passed by the stern of the Venetian boat we shouted out mockingly, ‘Viva San Marco!’"
"Tymczasem spostrzegłam, że trawa schnie pod moimi stopami, powietrze gwałtownie rozżarza się, a ptaki padają martwe w przelocie. Poznałam, że duchy, wiedząc o tym, co ma nastąpić, zaczynają się już zgromadzać. Pobliskie drzewo samo się zapaliło, buchnęło kłębami dymu, które, zamiast wznieść się do góry, otoczyły moją jaskinię i pogrążyły mnie w ciemnościach. Niedźwiedzica leżąca u mych nóg zdawała się ożywiać i oczy jej zabłysły ogniem, który na chwilę rozproszył ciemności. Natenczas z paszczy jej wyskoczył zły duch pod postacią skrzydlatego węża. Był to Nemrael, duch ostatniego stopnia, którego przeznaczono na moje usługi. Wkrótce potem usłyszałam rozmowę w języku egregorów. najznakomitszych strąconych aniołów, i zrozumiałam, że uczynią mi zaszczyt towarzyszenia przy pierwszym moim wejściu w świat istot pośrednich. Mowa ta jest tą samą. w jakiej Enoch napisał swoją księgę, dzieło, nad którym głęboko się zastanawiałam.","Meanwhile, I noticed that the grass was drying beneath my feet, the air was hotter, and the birds were falling dead in passing. I learned that the ghosts, knowing what was to come, were already starting to gather. A nearby tree caught fire, puffed up smoke that, instead of rising up, surrounded my cave and plunged me into darkness. The bear lying at my feet seemed to come alive, and her eyes flashed with fire that dispersed the darkness for a moment. Then an evil spirit jumped out of her mouth in the form of a winged serpent. It was Nemrael, the spirit of the last order assigned to my service. Shortly thereafter, I heard a conversation in the language of Egregors. the greatest fallen angels, and I understood that they would honor me to accompany me on my first entry into the world of midway creatures. This speech is the same. in which Enoch wrote his book, a work on which I pondered deeply.","Meanwhile, I saw the grass wither, the air grew heavy with a fiery vapour, and the birds expired in midflight. I believed that the evil spirits, put on their guard, were beginning to assemble. A tree spontaneously burst into flames; swirls of smoke emerged from it that instead of rising up surrounded my cave and plunged me into darkness. The she-bear at my feet seemed to revive and its eyes glinted with a fieriness that for a moment dispelled the gloom. A devil then came out of its mouth, in the shape of a winged serpent. It was Nemrael, demon of the lowest order, who was destined to serve me. But soon afterwards I heard voices speaking the language of the grigori, the most illustrious of the fallen angels, and I realized that they were doing me the honour of assisting at my reception into the world of intermediary beings. This language is the same in which the first book of Enoch is written, a work that I had studied in particular depth.","Meanwhile I saw the grass wither, the air fill with a fiery vapour and birds falling dead in mid-flight. I inferred that the demons, forewarned, were gathering. A tree spontaneously burst into flames; from it emerged swirls of smoke which did not rise but surrounded my cave and plunged me into darkness. The she-bear lying at my feet seemed to come back to life again. Her eyes sparkled with fire which momentarily dispelled the darkness. An evil spirit emerged from her mouth in the shape of a winged serpent. It was Nemrael, a demon of the lowest order, who had been chosen to serve me. Soon after, I heard words uttered in the language of the Grigori, the most famous of the fallen angels, and I realized that they were honouring me by their presence at my induction into the world of intermediary beings. Their language is also found in the first book of Enoch, a work of which I have made a special study."
"W mieście włoskim, zwanym Ferrarą, żył raz pewien młodzieniec imieniem Landolfo. Był to rozpustnik bez czci i wiary, który zgrozą przejmował wszystkich pobożnych mieszkańców. Niegodziwiec ten przebywał najchętniej w towarzystwie wszetecznych kobiet; znał je wszystkie, żadna jednak nie podobała mu się tak, jak Bianka de Rossi, ponieważ wszystkie inne przewyższała w rozwiązłości.","In an Italian city called Ferrara, there once lived a young man named Landolfo. He was a debaucher without reverence and faith, who terrified all pious inhabitants. This wicked man was most willing to associate with prostitutes; he knew them all, but he did not like any of them as much as Bianka de Rossi, for she was superior to all others in licentiousness.","In a town in Italy called Ferrara, there was a young man called Landulphe. He was a faithless libertine and detested by all good souls from thereabouts. This wicked fellow was passionately fond of frequenting whores, and he had gone the rounds of all those in town, but none pleased him as much as Bianca de Rossi, because she surpassed all the others in immorality.","There was once a young man whose name was Landulpho, who lived in a town in Italy called Ferrara. He was a free-thinker and a rake and was looked upon with horror by all the good souls in the town. This abominable man was addicted to the company of prostitutes and he had gone the rounds of all those living in Ferrara. The one who pleased him most was Bianca de Rossi because she was the most depraved of all of them."
"Tak przepędzaliśmy dni jeden za drugim, z tą różnicą, że w zimie zasiadaliśmy koło komina, w lecie zaś na ławce przypartej do zamkowej bramy. Sześć lat upłynęło w tym słodkim spokoju i gdy teraz je sobie przypominam, zdaje mi się, że każdy rok nie trwał dłużej niż tydzień.","This is how we spent our days one after the other, with the difference that in winter we sat next to the chimney, and in summer on a bench leaning against the castle gate. Six years have passed in this sweet peace, and as I remember it now, it seems to me that each year did not last more than a week.","So our days went by and nothing affected their uniformity, except that in summer, instead of sitting round the fireplace, we sat on benches that stood by the door. Three whole years passed in such sweet tranquillity, and now they seem to me like so many weeks.",So we spent our days with nothing to change their pattern except that in summer we sat down not around the fireplace but on the seats in front of the castle door. Six years passed in such sweet tranquillity. They seem to me now like so many weeks.
"Śród tego Monaldi poległ w jednej z wypraw i mój ojciec, objąwszy dowództwo nad bandą, chciał zabłysnąć świetnym jakimś czynem. Uczynił wiec zasadzkę na drodze do Salerno na konwój pieniędzy wysłanych przez wicekróla Sycylii. Wyprawa się udała, ale ojciec mój został kulą muszkietową postrzelony w krzyż i nie mógł już dalej trudnić się rzemiosłem. Chwila, w której żegnał się z towarzyszami, była niewypowiedzianie rozrzewniająca. Zapewniają, że kilku rozbójników na cały głos się rozpłakało, czemu z trudnością bym wierzył, gdybym raz w życiu sam nie był gorzko płakał, zamordowawszy moją kochankę, jak to wam później opowiem.","Among them, Monaldi died in one of the expeditions, and my father, taking command of the gang, wanted to shine with some brilliant deed. He made an ambush on his way to Salerno for a convoy of money sent by the viceroy of Sicily. The expedition was successful, but my father was shot in the cross with a musket bullet and he could no longer pursue the craft. The moment he was bidding farewell to his companions was beyond words. They assure that a few robbers cried out loud, which I would have a hard time believing, if I hadn't been crying bitterly after murdering my lover, as I will tell you later.","About that time, Monaldi was killed in action, and my father, who took command of the band, wanted to make his debut with some spectacular feat. He went and set up ambush on the road to Salerno, to await a delivery of money sent by the Viceroy of Sicily. The venture succeeded, but my father was wounded in the back by a musket-shot, which meant he was unable to serve any longer. The moment when he took leave of the band was extraordinarily moving. It is even said that several of the bandits wept, which I would find hard to believe had I myself not wept once in my life, and that was after having stabbed my mistress, which I shall tell you about in due course.","At about this time Monaldi was killed in a skirmish and my father took over the command of the band. As he wanted to begin with a brilliant action, he lay in wait on the road to Salerno for the consignment of money being sent by the viceroy of Sicily. The ambush came off but my father was wounded by a musket shot in the back, which soon put an end to his career. The moment of parting from the band was extraordinarily moving. It is even said that some of the bandits wept. I would find this difficult to believe if I had not once in my life wept after having stabbed my mistress to death, as you will discover in due course."
"- Zgoda - rzekł - ja także idę w tę stronę, ale zacznijmy naprzód od przyjęcia jakiego posiłku.","""Agreed,"" he said, ""I'm going this way, too, but let's start by eating what kind of meal.""","“I have sent for my horses,” he said, “and you will see them come.”","‘Good,’ he said, ‘I am also going that way. But we will begin by taking a little nourishment.’"
