id,source,translation
0,很久很久以后的某天，她的丈夫从医院回来。,その後、彼女の夫は病院から帰宅した。
1,"他表情严肃，说""文化大革命""了，医院天天开会，也有人写了他的大字报，说他的历史有问题。",彼は、表情が厳粛で、「文化大革命」だと言いました。病院では毎日会議が開かれており、彼を批判する大字報も書かれました。彼の過去に問題があると言われています。
2,她很紧张，不知道丈夫向她讲述这些意味着什么。,彼女は非常に緊張していて、夫が彼女に語ったこれらの意味が何か不明です。
3,但她的丈夫却突然说，你不会有事的，我会保护你。,しかし、彼女の夫は突然言った、「あなたには問題はありません、私があなたを守ります」。
4,你过去的事，一辈子都不要想起来。,過去のこと、一生忘れてしまえ。
5,你最大的敌人，不是外面的人，恐怕是那些你不记得的东西。,あなたの最大の敵は、外面の人ではなく、あなたが覚えていないものです。
6,如果有人问你，你就说你什么都不知道，这样就行了。,「人があなたに聞いて、あなたは何も知らないと言えば、それでいいです」
7,你是哪里人？,あなたはどこの人ですか？
8,住在哪个村？,どこの村に住んでいますか？
9,你多大年龄？,あなたの年齢は何ですか？
10,你家里还有什么人？,あなたの家には誰がいますか？
11,你怎么掉进了河里？是翻船了，还是坏人把你扔下去的？,「あなたはどのように河に落ちたのか？はやしたか、あるいは悪い人があなたを投げたのか？」
12,就你一个落水的吗...,<<INACCURATE TRANSLATION>> Kono yū ni shizumu no ka... (この由你一个落水のか…)
13,人们交替着询问，即令声音温和也如一根根利刺扎过来，她的心瞬间剧痛无比。,人々が交替で質問をすると、その声音は一根の利刺扎のように彼女の心を貫いていた。
14,她在床上蜷缩成一团。,"<<INACCURATE TRANSLATION>>: Kanojo wa bed ni kuukan shite, kaketa ga aru.."
15,她想，是呀，我是哪里人呢？,"<<WRONG STATEMENT, TRANSLATION FOUND: Kanojo wa kangaeru, dore hito desu ka?>>"
16,我住哪里呢？,私はどこに住んでいますか？
17,我叫什么呢？,私は何と呼ばれますか？
18,我怎么会掉进河里了？,私はどのように川に落ちたのですか？
19,她完全没有了印象。,彼女にはまったく印象がなかった。
20,我怎么会记不得呢？,私はなんでも思い出すことができません。
21,我怎么连自己都记不得了呢？,私はどうやって自分自身を覚えていないのか？
22,于是她哭了起来。,彼女は泣き出した。
23,她说，我不记得。,彼女は言った、私は覚えていない。
24,她是真的不记得了。,彼女は本当に忘れてしまった。
25,于是人们说，你想想，仔细地想想。,"Sono koro, hito-bito wa iu koto o omou, kore kara kore kara omou"
26,你是被人从河里捞出来的。,彼は河から捞って出来た
27,你从河水开始想，也许能想起来。,河水から始まる想い、そして思い出すこともできるかもしれません。
28,她依着人们的要求，果然认真去回想。,彼女は人々の要求に従い、真面目に考えに返した。
29,但她的思路一到河边，哗哗的水声便像炸雷一样轰响，莫名的恐惧随着水声汹涌而来。,しかし、彼女の思考は川の端に流れて、水の音は爆雷のように轟き、不名の恐怖が水の音とともに湧き上がった。
30,波涛中如同藏着魔鬼，虽然看不见摸不着，却狠狠地袭击她的身心。,波濤中に魔鬼が如実に潜んでおり、見えないようでも触れないようでも、彼女の身心に強く襲いかかっていた。
31,她顿时失控，放声地痛哭以及尖叫，声音歇斯底里。,彼女は突然失控し、泣き叫び、尖叫した音が鳴り響きました。
32,一位吴姓医生严厉制止了那些好奇的人。,一位吴姓医生がそのような好奇な人々を厳しく制止した。
33,他说，她可能受了刺激。,彼は、彼女は刺激を受けたかもしれません。
34,不要让她再想了，让她养病吧。,"Japanese translation: 彼女に考えさせないで、病気にしておくれ。Romaji: Kanojo ni kangae sasenai de, byouki ni shite okure."
35,于是，人们不再追问，只是明里暗里都用怜惜的口吻谈着她。,それでも、人々は彼女についての質問をすることはなく、ただ明るいところで暗いところで優しい口づけで話していた。
36,那是一个很美丽的春天。,それは、非常に美しい春です。
37,这个女人一直在跟自己做斗争。,<<INACCURATE TRANSLATION>>: Kono onna wa koko ni shite kare-kare ni shikararete imasu.
