id,source,translation
1,很久很久以后的某天，她的丈夫从医院回来。他表情严肃，说“文化大革命”了，医院天天开会，也有人写了他的大字报，说他的历史有问题。她很紧张，不知道丈夫向她讲述这些意味着什么。但她的丈夫却突然说，你不会有事的，我会保护你。你过去的事，一辈子都不要想起来。你最大的敌人，不是外面的人，恐怕是那些你不记得的东西。如果有人问你，你就说你什么都不知道，这样就行了。,とても遠い未来のある日、彼女の夫が病院から帰ってきました。彼は厳粛な表情で、「文化大革命」が起きたと語り、病院では毎日会議が開かれ、彼に対する大文字のポスターも作られた。それは彼の歴史に問題があると言われていました。彼女は非常に不安で、夫がこれらを自分に教えてくれる意味が何なのか理解できませんでした。しかし突然、夫は「あなたは大丈夫だよ。私が守るからね」と言った。「過去のことを一生思い出さなくていいよ。最大の敵は外部ではなく、忘れてしまったものかもしれないね」そして、「誰かに質問されたら何も知りませんと答えるだけで良し」と付け加えました。
2,你是哪里人？住在哪个村？你多大年龄？你家里还有什么人？你怎么掉进了河里？是翻船了，还是坏人把你扔下去的？就你一个落水的吗……人们交替着询问，即令声音温和也如一根根利刺扎过来，她的心瞬间剧痛无比。她在床上蜷缩成一团。她想，是呀，我是哪里人呢？我住哪里呢？我叫什么呢？我怎么会掉进河里了？她完全没有了印象。我怎么会记不得呢？我怎么连自己都记不得了呢？于是她哭了起来。她说，我不记得。,あなたはどこから来たのですか？どの村に住んでいますか？あなたは何歳ですか？家族には誰がいますか？なぜ川に落ちたのですか？船が転覆したのですか、それとも悪人に投げ込まれたのですか？貴方だけが水中に落ちました...人々が交互に質問を投げ掛ける。その声音は優しくても、一本一本利きざみが突き刺さるようで彼女の心臓を瞬時に激痛で満ちる。彼女はベッド上で丸まっている。そうだ、私はどこから来たんだろう? 私はどこに住んでいるんだろう? 私の名前は何だろう? なぜ川に落ちてしまったんだろう? 彼女自身全く覚えていない。どうして記憶していないんだろう? 自分自身さえ忘れてしまった私って何者なんだよ…そこから彼女泣き始めました。「わすれました」と言っただけ。「完全」
3,她是真的不记得了。 于是人们说，你想想，仔细地想想。你是被人从河里捞出来的。你从河水开始想，也许能想起来。 她依着人们的要求，果然认真去回想。但她的思路一到河边，哗哗的水声便像炸雷一样轰响，莫名的恐惧随着水声汹涌而来。波涛中如同藏着魔鬼，虽然看不见摸不着，却狠狠地袭击她的身心。她顿时失控，放声地痛哭以及尖叫，声音歇斯底里。 一位吴姓医生严厉制止了那些好奇的人。他说，她可能受了刺激。不要让她再想了，让她养病吧。 于是，人们不再追问，只是明里暗里都用怜惜的口吻谈着她。 那是一个很美丽的春天。,彼女は本当に覚えていない。それで人々は言った、じっくり考えてみてください。あなたが川から救われたんです。川から考え始めると、思い出すかもしれません。 彼女は人々の要求に従って、真剣に思い出し始めた。しかし、彼女の考えが川辺に達すると水がほとばしる音が門胎のように鳴り響きます。恐怖感が突如として湧き上がってきました。。波涛 の中でも悪魔を隠しており、見えなかっただけで彼女の心体を攻撃しています。。彼女は自分を制御する力を失った瞬間，大声で泣き叫びました。。 吴医師（ウーイーシ) というお医者さんは物珍しそうな人々達を厳しく制止した。，彼は言った ， 彼 女 かもしれな 興奮 。 もう 思 わせ 回復 させよ 。そして、すべての世話をした。，それ以来どんどん沈黙-怜惜(配り)その口調で話罕，春天清美无比
4,这个女人一直在跟自己做斗争。 她已经很老了。所有皮肤都松软地趴着，连一条像样的皱纹都撑不起来。她的脸和脖子细痕密布。因肤色白皙，这些痕迹不像是时光之刀随意划下，而更像是一支细笔，一下一下描绘而出。她的眼睛也已浑浊不堪，但在蓦然睁大时，仍然能看到有光芒从中射出。 她经常盯着一处发呆，似乎若有所思，又似百般无聊。为此偶尔会有路人好奇，说：“太婆，你在想什么？”,この女性は自分自身との闘争を続けています。彼女は既に高齢で、皮膚はすべてゆるんで垂れ下がっており、きちんとしたしわさえ作り出せません。彼女の顔と首には細かい線がいっぱいです。肌色が白いため、それらの線々は時間の刃が無造作に刻み込んだものではなく、より具体的には細く描かれたラインに見えます。彼女の目もかなり濁っていますが、サッと開けばまだ明るさが突き出てくることを確認できます。 彼女はしばしば一カ所をじっと見つめて考え込むことがあります，その様子がどこか物思いに耽っているようでもあり，またあらゆる退屈さを感じさせます．そういう時，通行人たちから「おばあさん，何を考えているの？」とうろおびな会話を振られるこ．
5,这个时候，她会露出一脸茫然，望着路人，喃喃说几句没人听得见的话。她不知道自己说了什么。其实，她也不知道自己有没有在想。她只是觉得有很多奇怪的东西拼命朝外跳，似乎在撩拨她的记忆。而那些，正是她一生都不愿意触碰的东西她拼命抵抗。她的抵抗，有如一张大网，密不透风，仿佛笼罩和绑缚着一群随时奔突而出的魔鬼。她这一生，始终都拎着这张网，与它们搏斗。,この時、彼女は困惑した表情を浮かべ、通行人を見つめて、人には聞こえない何かをつぶやく。自分が何を言ったのかもわからない。実際、自分が本当に考えてるのかさえもわからず、ただ一杯の奇妙なモノが一生懸命外に跳ねて出ようとしており、それら全てが彼女の記憶を刺激しているようだ。そしてそれら全てはまさしく彼女が生涯触れたくないものだった。彼女は必死で抵抗し続ける。その抵抗力は大きな網の如くで隙間すら存在せず、群集や結束した鬼神達さえ包み込む力強さだ。彼女自身この生涯全体で皆さんと共に闘斗しながら負ってきた重荷的存在です。
6,丈夫活着时，曾经提议她不妨想一想，或许想出了什么，人就心安了。她愿意听从他的话，当真迫使自己静下心来，用劲回想。但几乎瞬间，浑身的烦躁如同无数钢针，迸射般地扎来，劲道凶猛，令她有五脏俱裂之感。此一时刻，她的痛，以及累，让她几乎无法喘息。 她绝望地对她的丈夫说：“你不要逼我。我不能想。我一想就觉得我该去死。”她的丈夫吓着了。沉默片刻，对她说：“那就不用再想了。尽量给自己找件事做，忙碌可以干扰思路。”,夫が生きていた時、彼女に自由に考えてみるよう提案したことがある。何かを思いつけば、心の安らぎも得られるかもしれないと。彼女はその言葉を素直に受け入れ、一生懸命思い出そうと努力した。しかし、ほんの一瞬で鉄針のように身体中が刺される不快感が襲ってきた。強烈な衝撃は彼女を内臓が裂けそうなくらい辛くさせた。その瞬間、彼女の苦しみと疲労感で息すら吹っ切れなくなった。「私を無理に追い詰めないで」と彼女は息絶え絶えに夫に訴え、「考えることさえ私には無理だわ。考え始めるだけで死んだ方がマシだ」と言った。その言葉を聞いて夫は驚愕し、沈默した後「それならそれ以上考えようとしなくて良い」「自身で何か仕事でも探してみて、頭を使わず忙しく保つことも良い方法だ」と語り掛けた。
7,她依了丈夫的话去做，每天都忙忙碌碌。其实她也并没有什么事业，她的事业就是做家务。她每天都忙着擦洗打扫，把家里整理得一尘不染。每一个去过她家的人，都会说，你家真是太干净了。她的丈夫是医生，也以此为傲。 如此，她的生活渐渐正常。 多少年了，她一直这样。每一年的时间，都如一张细密严实的膜，将她记忆背后的东西层层覆盖。一年一张，岁岁年年，由薄而厚，凝结成板，那些深藏在她意识里的魔鬼统统被封压了下去。 但那是些什么东西呢？她完全不知道。 她失忆是在一九五二年的春天。,彼女は夫の言葉に従って行動し、毎日忙しく働いています。実際、彼女には大きな仕事や職業が何もありません。彼女の「仕事」は家事をすることです。彼女は毎日掃除に忙しく、家を清潔に保つために一生懸命です。訪れる人たちは皆、「あなたの家はとても綺麗」と言います。医師である夫もそのことを誇りに思っています。 そうして彼女の生活は次第に普通な流れへ戻っていきました。「何年間も」という時間が経過し、これらのルーチンが積み重ねられて行くうち、それぞれが微細且つ密接したフィルムとなり、記憶群全体を覆い隠すようでした。 年々そのフィルム層が厚く硬く成長してゆきます。「一年ごと」、「年々」と棚引かれたこの時間層全体では些細でもかまわず意識下部末裔全て深埋試されます。 しかし何が埋め尽くされ是正され止められて行ったか？ 彼やん風貌でさえ思い出ません。 彼女の健忘病が一度訪れたのは1952年春でした。
8,她没有体会到这是丈夫的安慰和提醒，心里反倒是狠狠的一阵悸动。仿佛那些隐匿得几近消失的死敌，已然被她的丈夫所掌控。那到底是些什么呢？难道我都不知道的东西，他会知道？她想着时，甚至感觉到恐惧的气息扑面而来。这份恐惧就在她的身边。日日夜夜，分分秒秒。 于是她明白，多年以来，这个她深爱的人也是她深怕的人。 为什么呢？她为什么会产生这样的感觉？她很惶惑，也不明白。但这种感觉就是在。,彼女はそれが夫からの慰めや警告であるとは感じず、心の中では強烈な動揺を覚えました。まるで彼女が隠し持っていた死敵が、すでに夫の手中にあるかのような気さえしています。それは一体何なのだろう？私も知らないことを彼は知っているのか？そんなことを考えていた時、恐怖さえ感じ始めました。その恐怖は彼女のすぐ側にあります。日々夜々、分分秒秒。それから彼女は理解しました。これまで長年愛してきたこの人物こそが、実は最も恐れていた人でもありました。どうしてだろう？ どうしてこんな気持ちになったんだろう？ 彼女は混乱しながらも理解できませんした。しかし何度考えてもその気持ちは消えませんでした。
9,窗外的桃树满头缀着粉色花朵。院墙边的杏花也白成了一排，与白色的墙壁衬在一起，远了竟看不出花色。更远处，几株老银杏摇着碧绿的叶子，粗壮的树干已经猜不出它栽植于何年。更远更远，山的影子柔软地起伏着，轮廓像花瓣。院子角落的迎春花开得快要败了，那明亮的黄花却依然闪烁着明亮。五彩缤纷突然都进入她的眼里。回春中的鸟儿此刻似乎抖擞出精神，尽管风还有寒意，它们却在这轻微的寒意里兀自地唱。在这样的景致和这样的声音中，她慢慢地安静下来。,"窓の外にある桃の木は、ピンクの花でいっぱいです。庭の壁に沿って植えられた杏の花も一列に白く咲き、白い壁と一緒に見ると遠くからは花色が分からないほどです。さらに遠くでは、何年か前に植えられた数本の古代ギンナンが緑豊かな葉を揺らし、太く力強い幹が見せています。さらなる遠方では山々が柔和に起伏し、その輪郭はまるで花びらのようです。庭先隅で春迎え発信快感失われてきましたけど, その明るい黄色花は依然として闪烁ブライトでいます。五風十色が突如彼女目界入ります。  暖かみを取り戻す鳥たちはこのタイミングメリット振付精神風仍寒冷生息微少寒気自体しかし歌ってモードします。  このような景観や音声中彼女ゆっくり落ち着きました。"
10,人们把她从湍急的河流里捞出时，她一丝不挂。从头到脚，浑身是伤。那是石头和激流相撞的结果。救她的人说水把她泡得浑身发白，只剩头发是黑的，一下子都看不到伤在哪里。得幸有几个军医正在附近村庄出诊，他们直接把她送到了那里。急救之后，那几个医生迅速地把她带回了医院。 她在医院里住了半个多月才苏醒。当她清醒过来，试图回答人们的询问时，突然傻了眼。,彼女が急流の川から引き上げられたとき、彼女は一糸まとわぬ姿だった。頭から足まで、全身が傷だらけでした。それは岩と激しい流れが衝突した結果でした。彼女を救った人々は、水に浸かって全身が白くなり、髪の毛だけが黒い中ですぐにどこに傷があるか分からなかったと言います。幸運にも数人の軍医が近隣の村で診察をしており、彼らは直接そこに彼女を連行していました。救急治療後、それらの医者たちは急いで彼女を病院に連れ戻しました。 彼女は病院で半月余り眠ってからやっと目覚めました。彼女が自覚する中、  試みて人々の質問に答えようとした時突然呆然立ち尽くしてしまう。
