id,source,translation
1,Police arrest 15 after violent protest outside UK refugee hotel,Polizei verhaftet 15 Personen nach gewaltsamen Protesten vor einem Flüchtlingshotel in Großbritannien.
2,"The incident comes after increase in numbers of refugees and asylum seekers crossing the Channel to the UK in boats. Police have arrested 15 people after an anti-refugee demonstration outside a hotel used to house asylum seekers turned violent near the English city of Liverpool. The Merseyside Police department said a police officer and two civilians sustained minor injuries during the disturbance on Friday night in Knowsley. The police force said some protesters threw objects and set a police van on fire. The people arrested, who ranged in age from 13 to 54, were detained ""following violent disorder."" Merseyside police commissioner Emily Spurrell told Radio City, ""It was incredibly dangerous and there were a couple of injuries amongst the police officers.""","Der Vorfall ereignete sich nach einem Anstieg der Zahlen von Flüchtlingen und Asylsuchenden, die mit Booten den Ärmelkanal überqueren, um nach Großbritannien zu gelangen. Die Polizei hat 15 Personen festgenommen, nachdem eine Anti-Flüchtlings-Demonstration vor einem Hotel, in dem Asylsuchende untergebracht sind, in der Nähe der englischen Stadt Liverpool gewalttätig wurde. Die Merseyside Police teilte mit, dass ein Polizist und zwei Zivilisten bei den Unruhen am Freitagabend in Knowsley leichte Verletzungen erlitten haben. Die Polizei gab an, dass einige Protestierende Gegenstände warfen und einen Polizeiwagen in Brand setzten. Die festgenommenen Personen im Alter von 13 bis 54 Jahren wurden wegen ""gewalttätiger Unruhen"" festgehalten. Emily Spurrell, die Beauftragte für die Merseyside-Polizei, sagte dem Radiosender Radio City: ""Es war unglaublich gefährlich und es gab ein paar Verletzungen unter den Polizisten."""
3,"The Home Office has been using the hotel to temporarily house asylum seekers since last year, according to local media. George Howarth, who represents Knowsley in the UK Parliament, said the violence on Friday night did not reflect the community. ""The people of Knowsley are not bigots and are welcoming to people escaping from some of the most dangerous places in the world in search of a place of safety,"" he said. ""Those demonstrating against refugees at this protest tonight do not represent this community."" The protest took place amid heightened tensions as growing numbers of refugees and migrants cross the Channel in small boats.","Das Innenministerium nutzt das Hotel seit letztem Jahr, um vorübergehend Asylsuchende unterzubringen, berichtete die lokale Presse. George Howarth, der Knowsley im britischen Parlament vertritt, erklärte, dass die Gewalt am Freitagabend nicht die Gemeinschaft widerspiegele. ""Die Menschen in Knowsley sind keine Bigotten und heißen Menschen willkommen, die aus einigen der gefährlichsten Orte der Welt fliehen und nach einem sicheren Ort suchen"", sagte er. ""Diejenigen, die heute Abend gegen Flüchtlinge demonstrieren, vertreten diese Gemeinschaft nicht."" Die Proteste fanden vor dem Hintergrund zunehmender Spannungen statt, da immer mehr Flüchtlinge und Migranten mit kleinen Booten den Ärmelkanal überqueren."
4,"More than 45,000 people reached the UK by that route in 2022, and most applied for asylum. The system for considering asylum applications has slowed to a crawl because of political turmoil and bureaucratic delays, leaving many asylum seekers stuck in hotels or other temporary accommodations. The Channel crossings have become a political issue, with the Conservative government promising to ""stop the boats"" and pursuing a plan to send such asylum seekers to Rwanda. Opponents have accused the government of demonising desperate people fleeing war and poverty.","Mehr als 45.000 Menschen erreichten im Jahr 2022 auf dieser Route das Vereinigte Königreich, und die meisten stellten einen Asylantrag. Das System zur Prüfung von Asylanträgen ist aufgrund politischer Turbulenzen und bürokratischer Verzögerungen stark ins Stocken geraten, wodurch viele Asylsuchende in Hotels oder anderen vorübergehenden Unterkünften festsitzen. Die Überquerungen des Ärmelkanals sind zu einem politischen Thema geworden, wobei die konservative Regierung verspricht, ""die Boote zu stoppen"" und einen Plan verfolgt, solche Asylsuchenden nach Ruanda zu schicken. Gegner werfen der Regierung vor, verzweifelte Menschen zu dämonisieren, die vor Krieg und Armut fliehen."
5,President's Cup: Candystripes defeat Rovers in season opener at Brandywell,Präsidentenpokal: Candystripes besiegen Rovers im Saisonauftakt in Brandywell
6,Derry midfielder Adam Reilly closes down Lee Grace at the Brandywell,Derry Mittelfeldspieler Adam Reilly lässt Lee Grace am Brandywell nicht aus den Augen.
7,Derry City emerged victorious in the President's Cup as they ran out 2-0 winners over Shamrock Rovers. The FAI Cup holders defeated last season's league winners at the Brandywell thanks to first-half goals from Will Patching and Michael Duffy. The Hoops pushed to reduced terms in the second half but Ruaidhri Higgins' charges stood firm to win the curtain-raiser. Derry travel to St. Patrick's Athletic for the league opener next Friday. Patching's side-footed volley nudged Derry in front after 23 minutes - the midfielder opened the scoring as the Foylesider's ran out 2-1 winners over the eventual champions last February.,"Derry City siegte im Präsidentenpokal, als sie mit 2:0 gegen Shamrock Rovers gewannen. Die Gewinner des FAI-Pokals besiegten die letztjährigen Ligagewinner beim Brandywell dank Toren von Will Patching und Michael Duffy in der ersten Halbzeit. Die ""Hoops"" bemühten sich in der zweiten Halbzeit um eine Reduzierung des Rückstands, aber Ruaidhri Higgins' Mannschaft hielt stand, um den Vorhangöffner zu gewinnen. Derry reist am nächsten Freitag zum Ligaauftakt nach St. Patrick's Athletic. Patchings Volley mit dem Innenrist brachte Derry nach 23 Minuten in Führung - der Mittelfeldspieler erzielte das erste Tor, als die Foylesider im letzten Februar mit 2:1 gegen die späteren Meister gewannen."
8,"The Hoops went on to win the Premier Division by 13 points but Duffy soon had City further ahead with a long-range effort which managed to squirm under keeper Leon Pohls and into the net. Last season's runners-up were two goals to good at the break. Graham Burke went closest to reducing the arrears in the second period but the Candystripes were comfortable winners a week prior to their quest for national glory. City boss Ruaidhri Higgins praised his team after what he said was the ""hardest week of my life"" following the death of his brother Kevin. ""It's a kick in the teeth and there's tough weeks ahead but we'll get on with it in his memory,"" said Higgins. ""To beat Shamrock Rovers and deservedly so with a good performance is really pleasing.""","Die Hoops setzten sich am Ende mit 13 Punkten Vorsprung in der Premier Division durch, doch Duffy brachte City bald mit einem Fernschuss weiter in Führung, der es schaffte, unter Torwart Leon Pohls hindurchzuwuseln und ins Netz zu gelangen. Die Vizemeister der letzten Saison führten zur Halbzeitpause mit zwei Toren Vorsprung. Graham Burke kam dem Anschlusstreffer im zweiten Durchgang am nächsten, doch die Candystripes gewannen eine Woche vor ihrem Streben nach nationalem Ruhm souverän. City-Trainer Ruaidhri Higgins lobte sein Team nach dem, was er als ""schwerste Woche meines Lebens"" bezeichnete, in Anbetracht des Todes seines Bruders Kevin. ""Es ist ein harter Schlag und es kommen noch harte Wochen auf uns zu, aber wir werden damit weitermachen und ihm gedenken"", sagte Higgins. ""Shamrock Rovers zu schlagen und das verdientermaßen mit einer guten Leistung ist wirklich erfreulich."""
9,DHS hires law firm to handle possible Alejandro Mayorkas impeachment proceedings,DHS beauftragt Anwaltskanzlei zur Abwicklung möglicher Amtsenthebungsverfahren gegen Alejandro Mayorkas.
10,"The Department of Homeland Security has hired an outside law firm - Debevoise & Plimpton - to assist in possible impeachment proceedings for Secretary Alejandro Mayorkas, as he potentially faces charges by House Republicans regarding his handling of the southern border. ""The Department of Homeland Security has retained outside counsel to help ensure the Department's vital mission is not interrupted by the unprecedented, unjustified, and partisan impeachment efforts by some Members of Congress, who have already taken steps to initiate proceedings,"" a DHS spokesperson said in a statement Friday. ""DHS will continue prioritizing its work to protect our country from terrorism, respond to natural disasters, and secure our borders while responding appropriately to the over 70 Congressional committees and subcommittees that have oversight of DHS."" A DHS official tells CBS News the department has hired the firm for contracted work for the life of the congressional inquiry. Debevoise was chosen because of its expertise in impeachment and bipartisan experience in working with Congress on oversight.","Das Ministerium für Innere Sicherheit hat eine externe Anwaltskanzlei - Debevoise & Plimpton - beauftragt, bei möglichen Amtsenthebungsverfahren gegen den Sekretär Alejandro Mayorkas zu helfen, da er möglicherweise von republikanischen Mitgliedern des Repräsentantenhauses wegen seines Umgangs mit der Südgrenze angeklagt wird. ""Das Ministerium für Innere Sicherheit hat außenstehende Rechtsberater engagiert, um sicherzustellen, dass die wichtige Aufgabe des Ministeriums durch die beispiellosen, unbegründeten und parteiischen Amtsenthebungsbemühungen einiger Kongressmitglieder nicht unterbrochen wird, die bereits Schritte zur Einleitung eines Verfahrens unternommen haben"", erklärte ein Sprecher des Ministeriums am Freitag. ""Das Ministerium für Innere Sicherheit wird weiterhin seine Arbeit priorisieren, um unser Land vor Terrorismus zu schützen, auf Naturkatastrophen zu reagieren und unsere Grenzen zu sichern sowie angemessen auf über 70 Kongressausschüsse und Unterausschüsse reagieren, die das Ministerium überwachen."" Ein Mitarbeiter des Ministeriums sagte CBS News gegenüber, dass die Kanzlei im Rahmen des Untersuchungsausschusses über einen vertraglich vereinbarten Zeitraum hinweg tätig sein werde. Debevoise wurde aufgrund seiner Expertise in Amtsenthebungsverfahren und seiner bipartidären Erfahrungen bei der Zusammenarbeit mit dem Kongress bei der Aufsicht ausgewählt."
