id,source,target
1,"„Tak co, líbí se ti něco?“ zeptal se Frodo, když viděl, jak na obrázky koukám. „Všechno,“ přikývla jsem. Moje obrázky vedle těch jeho vypadaly jako úplný mazanice. Až jsem se před ním styděla. „Tenhle nejvíc,“ ukázala jsem na zasněženou krajinu. „Tak si ho vezmi, jestli chceš,“ mrkl na mě Frodo, „teda pokud mi taky jeden svůj dáš.“ „Když moje nejsou tak pěkný,“ zavrtěla jsem hlavou a nemohla jsem spustit oči z Frodovy krajiny.","„Więc, podoba ci się coś?” Zapytał Frodo, kiedy zobaczył, że oglądam zdjęcia. - Wszystko - skinąłem głową. Moje zdjęcia obok jego wyglądały jak kompletna plama. Byłam taka nieśmiała przed nim. - Ten najbardziej - wskazałem na śnieżny krajobraz. „Więc weź go, jeśli chcesz,” Frodo mrugnął do mnie, „to znaczy, jeśli dasz mi też jeden ze swoich”. - Kiedy moje nie są takie miłe - potrząsnąłem głową, nie mogąc oderwać wzroku od krajobrazu Froda."
2,"Do tý doby mě nenapadlo, že by učitel mohl taky malovat. Teda nikdy žádná učitelka na výtvarku nám neukázala žádnej obrázek, kterej dělala. Jen jsem přikývla a Frodo sáhl na skříň, kde měl takovou roli a v ní několik výkresů. Když je vytáhl, zavoněly z toho nějaký barvy, myslím, že to byly opravdový malířský. Na několika obrázcích byly různý postavy, nebo třeba jen člověk jako by si obtiskl páteř na papír, potom takový krásný domečky a několik takovejch neurčitejch krajin. Ty se mi líbily nejvíc, protože na nich vlastně skoro nic nebylo, třeba jen jako zasněžená krajina, kde trošičku vylízala ze sněhu hlína a kousek hráze u rybníka, ale přitom to bylo úplně nejlepší.","Do tego czasu nie sądziłem, że nauczyciel też może malować. Oznacza to, że żaden nauczyciel nigdy nie pokazał nam żadnego zdjęcia, które zrobiła na zajęciach plastycznych. Skinąłem tylko głową, a Frodo sięgnął do szafki, w której miał taki zwój i kilka rysunków. Kiedy je wyjął, pachniały jakąś farbą, chyba były prawdziwymi malarzami. Na kilku obrazach były różne postacie, a może po prostu człowiek jakby odcisnął swój kręgosłup na papierze, potem takie piękne domy i kilka takich nieokreślonych pejzaży. Te najbardziej mi się podobały, bo prawie nic na nich nie było, może tak jak śnieżny krajobraz, gdzie ze śniegu wystawała odrobina ziemi i kawałek tamy przy stawie, ale jednocześnie Najlepsza."
3,"Sedl si ke stolku vedle mě a otevřel desky, který jsem mu dala, a začal si prohlížet obrázky jeden po druhým. Na některý se díval docela dlouho, úplně je zkoumal, takže mi bylo jasný, že musí vidět všechny chyby, co na nich jsou. A taky že poznal, kdy už se mi na tom obrázku nechtělo dělat a jen jsem to tak doplácala barvama. Potom vzal ten výkres s vránama a řekl, že ten se mu líbí nejvíc. A usmíval se a vypadal ještě víc jako Frodo. Všimla jsem si, že má takový krásně dlouhý prsty s kulatejma nehtama.","Usiadł przy stole obok mnie, otworzył talerze, które mu dałem i zaczął przeglądać zdjęcia jeden po drugim. Niektórym patrzył dość długo, dokładnie je badając, więc było dla mnie jasne, że musi widzieć w nich wszystkie wady. I on też wiedział, kiedy nie chciałem już pracować nad obrazem i po prostu nadrabiałem to kolorami. Potem wziął rysunek z wronami i powiedział, że najbardziej mu się podoba. I uśmiechał się i wyglądał jeszcze bardziej jak Frodo. Zauważyłam, że ma takie pięknie długie palce z okrągłymi paznokciami."
4,"Po čtvrtý hodině jsem počkala, až všichni odejdou na oběd, protože holky by mohlo napadnout, že půjdou za Frodem se mnou, a já jsem s ním chtěla být sama. Jenže když jsem došla ke kabinetu a chtěla zaťukat na dveře, příšerně mi tlouklo srdce a měla jsem hroznej strach, i když nevím z čeho. Trochu jsem si vytáhla tričko pod pažema a čichla si, jestli nejsem cejtit potem, protože jsem se v matice úplně zpotila strachem.","Po czwartej zaczekałem, aż wszyscy wyjdą na lunch, bo dziewczyny mogły pomyśleć o pójściu ze mną do Froda, a ja chciałem być z nim sam na sam. Ale kiedy dotarłam do biura i chciałam zapukać do drzwi, serce strasznie mi waliło i strasznie się bałam, chociaż nie wiem dlaczego. Podciągnąłem koszulkę trochę pod pachami i powąchałem, żeby sprawdzić, czy czuję zapach potu, ponieważ byłem cały pocony ze strachu."
5,"Tak jsem nakonec desky otevřela a začala výkresy vyrovnávat na lavici. Na hodně z nich byly různý zátiší a potom obrázky toho, co vidím z okna pokoje, protože to mě hodně baví. A taky ty vrány, který jsem zkoušela dělat temperou a pak jsem do toho ještě rozmazala suchej pastel. Děcka úplně koukaly, protože vlastně si mejch obrázků ve škole nikdy moc nevšímaly, až teď. Jasně že jsem vybrala ty nejhezčí, a nepovedený matlanice jsem nechala doma. Dokonce Marek Roseckej pořád žadonil, ať mu jeden dám, ale já řekla, že nemůžu. I když ve skutečnosti jsem spíš nechtěla, protože jsem je měla všechny pro Froda.","Więc w końcu otworzyłem plansze i zacząłem wyrównywać rysunki na ławce. Wiele z nich to były różne martwe natury, a potem zdjęcia tego, co widzę z okna pokoju, bo bardzo mi się to podoba. A także kruki, które próbowałam zrobić temperą, a potem posmarowałam suchą pastelą. Dzieci całkowicie się gapiły, ponieważ tak naprawdę nigdy nie zwracały uwagi na moje zdjęcia w szkole, aż do teraz. Oczywiście wybrałam te najładniejsze, a nieudane matlanice zostawiłam w domu. Nawet Marek Roseckej błagał, żebym mu dała, ale powiedziałam, że nie mogę. Chociaż tak naprawdę nie chciałem, bo miałem je wszystkie dla Froda."
6,"Hned jak zazvonilo, běžela jsem do šatny, ale naštěstí tam obrázky byly. Rychle jsem desky vzala a odnesla je do třídy, i když teda holky na mě čuměly, co jako táhnu, jestli jsou to fakt ty výkresy pro Froda. Sice mně vadilo, že minulej tejden slyšely, jak mně Frodo říkal, abych mu je přinesla, ale na druhou stranu se mi líbilo, že se před nima můžu trochu pochlubit.","Gdy tylko zadzwonił dzwonek, pobiegłem do szatni, ale na szczęście zdjęcia tam były. Szybko wziąłem talerze i zaniosłem je do klasy, mimo że dziewczyny patrzyły na mnie, zastanawiając się, czy to naprawdę rysunki Froda. Chociaż przeszkadzało mi to, że usłyszeli, jak Frodo kazał mi ich do niego przyprowadzić któregoś dnia, ale z drugiej strony podobało mi się, że mogę się trochę przed nimi przechwalać."
7,"Dneska jsem šla do školy o dost dřív, protože jsem nechtěla, aby děcka ve škole viděly, že nesu desky s výkresama. Strčila jsem si je v šatně za skříňky a říkala si, že nepůjdu na oběd a vyndám je, až budu v šatně sama. Jenže potom mě v matice napadlo, že třeba bude uklízečka umývat podlahy a všimne si, že tam jsou za skříňkou nějaký desky, a někam to odnese nebo vyhodí. Celou matiku mě polívalo strašný horko, jak jsem se bála, že se to stane. A nadávala jsem si, že jsem pitomá.","Dzisiaj poszłam do szkoły dość wcześnie, bo nie chciałam, żeby dzieciaki w szkole widziały, że niosę deski kreślarskie. Schowałem je za szafkami w szatni i powiedziałem sobie, że nie pójdę na lunch i nie wyjmę ich, kiedy będę sam w szatni. Ale wtedy w matrixie przyszło mi do głowy, że może sprzątaczka umyje podłogi i zauważy, że za szafką są jakieś deski, a ona to gdzieś zabierze albo wyrzuci. Ogarnął mnie straszliwy upał, tak jak się obawiałem. I przeklinałam siebie za bycie głupią."
8,"Radši jsem zhasla lampičku a v duchu si pořád představovala, jak si můj obrázek dlouho prohlížel a pochválil mě před celou třídou. A napadlo mě, že třeba jsem pro něj výjimečná, jiná než ostatní holky. Zachumlala jsem se do peřiny a snila o tom, jak mu ukážu svoje obrázky a jemu se budou líbit. A pak spolu začneme kamarádit, i když on je o hodně starší, a budeme si povídat o různejch věcech, hlavně o kreslení, a ostatní holky mně budou závidět.","Wolałam zgasić lampę i wyobrażałam sobie, jak długo patrzył na moje zdjęcie i chwalił mnie przed całą klasą. I przyszło mi do głowy, że może jestem dla niego wyjątkowa, inna niż inne dziewczyny. Wtuliłam się w kołdrę i marzyłam o tym, żeby pokazać mu moje zdjęcia i żeby je polubił. I wtedy zaprzyjaźnimy się, mimo że jest dużo starszy, i będziemy rozmawiać o różnych rzeczach, głównie o rysowaniu, a inne dziewczyny będą mi zazdrościć."
9,"„Já ho asi miluju. A on mě určitě taky,“ mlela pořád dokola, až jsem jí taky chtěla něco říct. Napadlo mě, že se jí pochlubím, že se Frodovi líbily moje obrázky, jenže pak mi to přišlo pitomý. Taky proto, že by to určitě vykecala mamce, a mamka by řekla, že je to pitomost.","""Chyba go kocham. I on zdecydowanie ja też – kontynuowała zgrzytanie, aż też chciałem jej coś powiedzieć. Pomyślałam, żeby się jej nie pochwalić, że Frodo lubi moje zdjęcia, ale potem pomyślałam, że to głupie. Również dlatego, że moja mama na pewno by o tym mówiła, a moja mama powiedziałaby, że to głupie."
10,"„Je to fakt dobrý,“ řekl mi Frodo, když se na můj výkres koukal. A skoro to vypadalo, že je z toho obrázku překvapenej. Pak se ptal, jestli maluju i doma, tak jsem odpověděla, že jo. Nejradši bych mu řekla i to, že chci být malířkou, ale mamka pořád opakuje, že je to blbost, že člověk musí dělat něco pořádnýho, jako třeba ona dělá knihovnici v knihovně, tak jsem raději mlčela, aby si nemyslel, že mám blbý nápady. Chvíli na výkres ještě koukal a otáčel ho ze všech stran a pak šel dál a koukal na obrázek Lindy, která nakreslila takový docela pěkný jabko.","- Jest naprawdę dobry - powiedział mi Frodo, patrząc na mój rysunek. I prawie wyglądało na to, że była zaskoczona tym zdjęciem. Potem zapytał, czy w domu też maluję, więc odpowiedziałam, że tak. Chciałabym mu też powiedzieć, że chcę być malarką, ale mama ciągle powtarza, że to głupie, że trzeba robić coś porządnego, jak ona pracuje jako bibliotekarka w bibliotece, więc wolałam milczeć, żeby nie pomyślałabym, że mam głupie pomysły. Patrzył przez chwilę na rysunek i odwrócił go, a potem poszedł dalej i spojrzał na zdjęcie Lindy, która narysowała takie ładne jabłko."
