Source,GoogleTranslate,human1,human2
"Азазелло тихо и одобрительно крякнул, а Воланд, внимательно поглядев на Маргариту, заметил как бы про себя:","Azazello grunted softly and approvingly, and Woland, looking attentively at Margarita, remarked as if to himself:","Azazello cackled softly and approvingly, while Woland looked at Margarita attentively, and then remarked, as if to himself, “Yes, Korovyov’s","Azazello gave a low but approving grunt, and Woland, looking intently at Margarita, observed as if to himself:"
"Дисмас на втором столбе страдал более двух других, потому что его не одолевало забытье, и он качал головой, часто и мерно, то вправо, то влево, чтобы ухом ударять по плечу.","Dismas on the second pillar suffered more than the other two, because he was not overcome by oblivion, and he shook his head, often and measuredly, now to the right, then to the left, in order to hit his shoulder with his ear.","Dismas, who was on the second post, was suffering more than the other two because he had not lost consciousness, and he shook his head right and left frequently and systematically, so that he could strike an ear against each shoulder.","Dysmas, on the second post, suffered more than the other two because he did not lose consciousness, and he swung his head constantly and rhythmically, right and left, so that his ears struck his shoulders."
"В кулисах стали переглядываться и пожимать плечами, Бенгальский стоял красный, а Римский был бледен. Но тут, как бы отгадав начавшуюся тревогу, маг сказал:","In the wings they began to exchange glances and shrug their shoulders, Bengalsky stood red, and Rimsky was pale. But then, as if guessing the alarm that had begun, the magician said:","Backstage, people began exchanging looks and shrugging their shoulders; Bengalsky stood red-faced, and Rimsky was pale. But at this point the magician seemed to sense the growing alarm and said, “However, we’ve gotten carried away, dear Fagot, and the audience is beginning to get bored.","There was shrugging and an exchanging of glances in the wings, Bengalsky stood all red, and Rimsky was pale. But here, as if sensing the nascent alarm, the magician said:"
"– Ну, почем знать, почем знать, – ответил тот.","“Well, who knows, who knows,” he replied.","“Well, but how do you know, how do you know?” replied the latter.","‘Well, who knows, who knows,’ he replied."
"– Да, прокуратор, это самый трудный вопрос во всем деле, и я даже не знаю, удастся ли мне его разрешить.","“Yes, Procurator, this is the most difficult question in the whole case, and I don’t even know if I can solve it.","“Yes, Procurator, that is the most difficult question of all, and I don’t even know if I’ll be able to solve it.”","‘Yes, Procurator, that is the most difficult question in the whole affair, and I don’t even know if I will succeed in resolving it.’"
"Развернулась и взвилась шелковая сеть, но бросавший ее, к полному удивлению всех, промахнулся и захватил ею только кувшин, который со звоном тут же и разбился.","A silk net unfolded and soared, but the thrower, to the complete surprise of everyone, missed and grabbed only the jug with it, which immediately broke with a clang.","A silk net was unfurled and tossed in the air, but to everyone’s utter surprise, the man who threw it missed his target and ensnared only the pitcher, which crashed into jangling pieces.","The net unfolded and soared upwards, but the man who cast it, to everyone’s utter astonishment, missed and only caught the pitcher, which straight away smashed ringingly."
"– Дамы здесь ни при чем, дамам это все равно, – отвечал пират, буквально сжигая швейцара глазами, – а это милиции не все равно! Человек в белье может следовать по улицам Москвы только в одном случае, если он идет в сопровождении милиции, и только в одно место – в отделение милиции! А ты, если швейцар, должен знать, что, увидев такого человека, ты должен, не медля ни секунды, начинать свистеть. Ты слышишь?","“The ladies have nothing to do with it, the ladies don’t care,” answered the pirate, literally burning the doorman with his eyes, “but the police don’t care! A man in underwear can follow the streets of Moscow only in one case, if he is accompanied by police, and only in one place - to the police station! And you, if a porter, should know that when you see such a person, you should, without a second's delay, start whistling. Do you hear?","“The ladies are not the issue, they don’t care,” replied the pirate, his eyes literally setting the doorman on fire, “but the police do care! A man in his underwear can tramp around Moscow only if he’s in police custody, and only if he’s going to one place—the police station! And you as a doorman should know that when you see such a man, you should begin blowing your whistle without a moment’s delay. Do you hear me? Do you hear what’s happening on the veranda?”","‘Ladies have nothing to do with it, it makes no difference to the ladies,’ the pirate replied, literally burning the doorman up with his eyes, ‘but it does to the police! A man in his underwear can walk the streets of Moscow only in this one case, that he’s accompanied by the police, and only to one place — the police station! And you, if you’re a doorman, ought to know that on seeing such a man, you must, without a moment’s delay, start blowing your whistle. Do you hear? Do you hear what’s going on on the veranda?’"
"– Третий год вношу денежки, чтобы больную базедовой болезнью жену отправить в этот рай, да что-то ничего в волнах не видно, – ядовито и горько сказал новеллист Иероним Поприхин.","“For the third year I have been depositing money to send my wife, who is sick with Graves’ disease, to this paradise, but something is not visible in the waves,” the short story writer Ieronim Poprikhin said venomously and bitterly.","“For three years now I’ve been paying in money, so I can send my wife to that paradise for her Grave’s disease, but so far it’s no go,” said the novelist Hieronymus Poprikhin venomously and bitterly.","‘It’s the third year I’ve paid in so as to send my wife with goitre to this paradise, but there’s nothing to be spied amidst the waves,’ the novelist Ieronym Poprikhin said venomously and bitterly."
"Та же плохая улыбка исказила лицо Левия, и он сказал:","The same bad smile distorted Levi's face, and he said:","The same malicious smile contorted Levi’s face, and he said, “No, it’s because you’ll be afraid of me.","The same bad smile distorted Levi’s face, and he said:"
"– Вот кого с особенным удовольствием отпущу, – сказал Воланд, с отвращением глядя на Николая Ивановича, – с исключительным удовольствием, настолько он здесь лишний.","“That’s who I’ll let go with particular pleasure,” said Woland, looking with disgust at Nikolai Ivanovich, “with exceptional pleasure, he’s so superfluous here.","“Here’s someone I shall dismiss with special pleasure,” said Woland, looking disgustedly at Nikolai Ivanovich. “With exceptional pleasure, since he’s totally superfluous here.”","‘This is someone I shall dismiss with special pleasure,’ said Woland, looking at Nikolai Ivanovich with disgust, ‘with exceptional pleasure, so superfluous he is here.’"
– Вы хотели переехать в его комнаты? – как можно задушевнее прогнусил Азазелло.,- You wanted to move into his rooms? Azazello said as sincerely as possible.,“Was it because you wanted to move into his apartment?” asked Azazello in his most cordial nasal twang.,‘You wanted to move into his rooms?’ Azazello twanged as soulfully as he could.
"– Эх, Никанор Иванович! – задушевно воскликнул неизвестный. – Что такое официальное лицо или неофициальное? Все это зависит от того, с какой точки зрения смотреть на предмет, все это, Никанор Иванович, условно и зыбко. Сегодня я неофициальное лицо, а завтра, глядишь, официальное! А бывает и наоборот, Никанор Иванович. И еще как бывает!","“Oh, Nikanor Ivanovich! – the stranger exclaimed sincerely. What is an official or unofficial person? All this depends on the point of view from which one looks at the object; all this, Nikanor Ivanovich, is conditional and unsteady. Today I am an unofficial person, and tomorrow, you see, an official one! And it happens the other way around, Nikanor Ivanovich. And how it happens!","“Ah, Nikanor Ivanovich!” the stranger exclaimed confidingly. “How do you define official and unofficial? All that depends on your point of view. All that is arbitrary and relative. Today I’m unofficial, but tomorrow I might be official! And vice versa, of course, or even something worse.”","‘Eh, Nikanor Ivanovich!’ the unknown man exclaimed soulfully. ‘What are official and unofficial persons? It all depends on your point of view on the subject. It’s all fluctuating and relative, Nikanor Ivanovich. Today I’m an unofficial person, and tomorrow, lo and behold, I’m an official one! And it also happens the other way round — oh, how it does!’"
"Весьма принужденно и сухо Григорий Данилович осведомился у свалившегося ему на голову клетчатого о том, где аппаратура артиста.","Quite forcedly and dryly, Grigory Danilovich inquired from the checkered man who had fallen on his head about where the artist's equipment was.","Dryly and very tensely, Grigory Danilovich asked the fellow in checks, who had fallen on him out of the blue, where the artiste’s equipment was.","Quite stiffly and drily, Grigory Danilovich inquired of this fallen-from-the-sky checkered one where the artiste’s paraphernalia was."
"– Да это кто-то новенький, – говорил Коровьев, щурясь сквозь стеклышко, – ах да, да. Как-то раз Азазелло навестил его и за коньяком нашептал ему совет, как избавиться от одного человека, разоблачений которого он чрезвычайно опасался. И вот он велел своему знакомому, находящемуся от него в зависимости, обрызгать стены кабинета ядом.","- Yes, it's someone new, - said Koroviev, squinting through the glass, - oh, yes, yes. Once, Azazello visited him and, over cognac, whispered advice to him on how to get rid of a certain person, whose revelations he was extremely afraid of. And so he ordered his acquaintance, who was dependent on him, to spray the walls of the office with poison.","“Well, this is someone new,” said Korovyov, squinting through his monocle. “Ah yes, yes. I seem to recall that Azazello once paid him a visit and gave him some advice over brandy as to how he could get rid of a man whose threats of exposure scared him to death. So, he ordered an acquaintance, who was his subordinate, to spray the walls of the man’s office with poison.”","‘It’s some new one,’ Koroviev was saying, squinting through his lens. ‘ Ah, yes, yes. Azazello visited him once and, over the cognac, whispered some advice to him on how to get rid of a certain man whose exposures he was extremely afraid of. And so he told an acquaintance who was dependent on him to spray the walls of the office with poison...’"
"Цель Иуды была близка. Он знал, что направо в темноте сейчас начнет слышать тихий шепот падающей в гроте воды. Так и случилось, он услыхал его. Становилось прохладнее.","Judas' goal was close at hand. He knew that to the right in the darkness he would now begin to hear the soft whisper of water falling in the grotto. And so it happened, he heard him. It was getting colder.","Judas was near his goal. He knew that in the darkness to his right he would soon hear the quiet whisper of falling water in the grotto. And so it was, he heard it. The air was getting cooler and cooler.","Judas’s goal was near. He knew that on his right in the darkness he would presently begin to hear the soft whisper of water falling in the grotto. And so it happened, he heard it. It was getting cooler."
"– Убить упрямую тварь, – шепнул Азазелло.","“Kill the stubborn creature,” whispered Azazello.","“Kill the stubborn beast,” whispered Azazello.","‘The obstinate beast should be killed,’ whispered Azazello."
"Находясь все в том же возбужденном состоянии, Маргарита оделась и стала внушать себе, что, в сущности, все складывается очень удачно, а такие удачные моменты надо уметь ловить и пользоваться ими. Муж уехал в командировку на целых три дня. В течение трех суток она предоставлена самой себе, никто не помешает ей думать о чем угодно, мечтать о том, что ей нравится. Все пять комнат в верхнем этаже особняка, вся эта квартира, которой в Москве позавидовали бы десятки тысяч людей, в полном ее распоряжении.","Being still in the same excited state, Margarita dressed and began to inspire herself that, in essence, everything was going very well, and one must be able to catch and use such good moments. The husband went on a business trip for three whole days. For three days she is left to herself, no one will stop her from thinking about anything, dreaming about what she likes. All five rooms on the top floor of the mansion, this whole apartment, which tens of thousands of people in Moscow would envy, is at her complete disposal.","Still excited, Margarita got dressed and tried to convince herself that, in essence, everything was turning out well, and that one had to know how to seize such opportunities and take advantage of them. Her husband had gone away on a business trip for three whole days. She had three whole days to herself, and nobody could stop her from thinking and day-dreaming about whatever she pleased. She had the whole apartment to herself, five rooms on the upper floor of a private house that would be the envy of thousands of Muscovites.","Still in the same agitated state, Margarita got dressed and began impressing it upon herself that, essentially, everything was turning out very luckily, and one must know how to catch such lucky moments and take advantage of them. Her husband had gone on a business trip for a whole three days. During those three days she was at her own disposal, and no one could prevent her from thinking what she liked or dreaming what she liked. All five rooms on the top floor of the house, all of this apartment which in Moscow would be the envy of tens of thousands of people, was entirely at her disposal."
"– Ладно, домой, – ответил тот, и Варенуха растаял.","- All right, go home, - he answered, and Varenukha melted.","“All right then, go home,” the latter replied, and Varenukha melted away.","Home with you!’ the latter said, and Varenukha dissolved."
"Варенуха, не спуская глаз с телеграммы, криво расчеркнулся в тетради, и женщина исчезла.","Varenukha, without taking his eyes off the telegram, wrote crookedly in his notebook, and the woman disappeared.","Varenukha, still staring at the telegram, scribbled something in the notebook, and the woman disappeared.","Varenukha, without taking his eyes off the telegram, made a crooked scrawl in the notebook, and the woman vanished."
"– Ни за что, мессир! – заорал кот и в ту же секунду вылез из-под кровати, держа в лапе коня.","“No way, sir! the cat yelled, and at the same moment crawled out from under the bed, holding the horse in its paw.","“Not at all, Messire!” howled the cat, and he crawled out that second, holding the knight in his paw.","‘Not for anything, Messire!’ yelled the cat, and he got out from under the bed that same second, holding the knight in his paw."
"В это время за спиною Маргариты в спальне грянул телефон. Маргарита сорвалась с подоконника и, забыв про Николая Ивановича, схватила трубку.","At this time, behind Margarita's back, the telephone rang in the bedroom. Margarita fell off the windowsill and, forgetting about Nikolai Ivanovich, grabbed the receiver.","Just then Margarita heard the phone ring in the bedroom behind her. She jumped off the windowsill and, forgetting about Nikolai Ivanovich, grabbed the receiver.","Just then, behind Margarita’s back in the bedroom, the telephone exploded. Margarita tore from the window-sill and, forgetting Nikolai Ivanovich, snatched the receiver."
"– Верно! Вы совершенно правы! – гулко и страшно прокричал Воланд, – так и надо!","- Right! You are absolutely right! - Woland shouted loudly and terribly, - so be it!","“Bravo! You’re absolutely right!” said Woland in a fearsome, booming voice.",‘True! You’re perfectly right!’ Woland cried resoundingly and terribly. ‘
Буфетчик вымолвил:,The bartender said:,"“Thank you very much,” said the bartender, lowering himself onto the stool, the back leg of which then caved in with a crash.",The barman managed to say:
"Повинуясь жестам человека в капюшоне, один из палачей взял копье, а другой поднес к столбу ведро и губку. Первый из палачей поднял копье и постучал им сперва по одной, потом по другой руке Иешуа, вытянутым и привязанным веревками к поперечной перекладине столба. Тело с выпятившимися ребрами вздрогнуло. Палач провел концом копья по животу. Тогда Иешуа поднял голову, и мухи с гуденьем снялись, и открылось лицо повешенного, распухшее от укусов, с заплывшими глазами, неузнаваемое лицо.","Obeying the gestures of a man in a hood, one of the executioners took a spear, and the other brought a bucket and a sponge to the post. The first of the executioners raised the spear and tapped it first on one, then on the other hand of Yeshua, stretched out and tied with ropes to the crossbar of the pillar. The ribbed body shuddered. The executioner ran the end of the spear across his stomach. Then Yeshua raised his head, and the flies buzzed off, and the face of the hanged man was revealed, swollen from bites, with swollen eyes, an unrecognizable face.","In response to a sign made by the man in the hood, one of the executioners took a spear, and another brought a bucket and sponge over to the post. The one with the spear raised it and ran it along each of Yeshua’s arms, which were stretched out along the crossbeam of the post and fastened to it with ropes. The body with its protruding ribs gave a shudder. The executioner ran the end of the spear over his stomach. Then Yeshua raised his head and the flies took off with a buzzing sound, thus revealing the hanged man’s face. Bloated from bites, and with swollen eyelids, his face was unrecognizable.","Obeying the gestures of the man in the hood, one of the executioners took a spear and another brought a bucket and a sponge to the post. The first executioner raised the spear and with it tapped first one, then the other of Yeshua’s arms, stretched out and bound with ropes to the crossbar of the post. The body, with its protruding ribs, gave a start. The executioner passed the tip of the spear over the belly. Then Yeshua raised his head, and the flies moved off with a buzz, revealing the face of the hanged man, swollen with bites, the eyes puffy, an unrecognizable face."
"– Дотла! – горестно подтвердил Коровьев, – то есть буквально, мессир, дотла, как вы изволили метко выразиться. Одни головешки!","- Down! - sadly confirmed Koroviev - that is, literally, sir, down to the ground, as you deigned to put it aptly. One head!","“To the ground!” affirmed Korovyov sorrowfully. “That is, literally to the ground, Messire, as you so accurately phrased it. Nothing left but smouldering chips!”","Koroviev ruefully confirmed, ‘that is, Messire, literally to ashes, as you were pleased to put it so aptly. Nothing but embers!’"
"– Черт знает что такое, – шипел Римский, щелкая на счетной машинке.","""The devil knows what it is,"" Rimsky hissed, clicking on the calculating machine.","“The devil knows what’s going on,” hissed Rimsky, clicking his adding machine.","‘Devil knows what’s going on!’ Rimsky hissed, clacking on the adding machine."
"– Сами вы хороши, – отвечала другая.","“You yourself are good,” answered the other.","“You’re a fine one to talk,” the other replied.","‘You’re a good one yourself,’ the other woman answered. ‘You’re both good ones,’"
"– Несправедливость! Я такой же разбойник, как и он.",- Injustice! I'm just as much of a thief as he is.,"Dismas’s voice was heard from the neighboring post, “That’s unfair! He’s as much of an outlaw as I am.”",‘Injustice! I’m a robber just like him!’
"– К одному очень знатному иностранцу, – значительно сказал рыжий, прищурив глаз.","“To a certain very noble foreigner,” the red-haired man said significantly, screwing up his eyes.","“A certain distinguished foreigner,” said the redhead, narrowing his eyes meaningfully.","‘To a very distinguished foreigner,’ the redhead said significantly, narrowing one eye."
"Маргарита обратила вопросительный взор к Воланду. Тот кивнул головой. Тогда Наташа кинулась на шею Маргарите, звонко ее расцеловала и, победно вскрикнув, улетела в окно.","Margarita turned an inquiring glance to Woland. He nodded his head. Then Natasha threw herself on Margarita's neck, kissed her loudly, and, crying triumphantly, flew out the window.","Margarita cast a questioning glance at Woland. He nodded. Then Natasha threw herself on Margarita’s neck, gave her a loud kiss, and flew out the window with a triumphant whoop.","Margarita turned a questioning look to Woland. He nodded. Then Natasha threw herself on Margarita’s neck, gave her a smacking kiss, and with a victorious cry flew out the window."
"Стоящий на задних лапах и выпачканный пылью кот тем временем раскланивался перед Маргаритой. Теперь на шее у кота оказался белый фрачный галстук бантиком, а на груди перламутровый дамский бинокль на ремешке. Кроме того, усы у кота были позолочены.","Standing on its hind legs and smeared with dust, meanwhile the cat bowed to Margarita. Now the cat had a white tail-coat tie with a bow around his neck, and mother-of-pearl ladies' binoculars on a strap on his chest. In addition, the cat's whiskers were gilded.","In the meantime, the cat, covered in dust and standing on his hind paws, was bowing to Margarita. He had a white bow tie around his neck, and a pair of ladies’ mother-of-pearl opera glasses hanging from a cord on his chest. In addition, the cat’s whiskers were gilded.","Standing on his hind legs, the dust-covered cat was meanwhile making his bows to Margarita. There was now a white bow-tie on the cat’s neck, and a pair of ladies’ mother-of-pearl opera glasses hung from a strap on his neck. What’s more, the cat’s whiskers were gilded."
"Вся большая и полутемная передняя была загромождена необычными предметами и одеянием. Так, на спинку стула наброшен был траурный плащ, подбитый огненной материей, на подзеркальном столике лежала длинная шпага с поблескивающей золотом рукоятью. Три шпаги с рукоятями серебряными стояли в углу так же просто, как какие-нибудь зонтики или трости. А на оленьих рогах висели береты с орлиными перьями.","The whole large and semi-dark hallway was cluttered with unusual objects and attire. So, a mourning cloak, lined with fiery cloth, was thrown over the back of a chair, and a long sword with a gleaming gold handle lay on the mirror table. Three swords with silver handles stood in the corner as simply as some umbrellas or walking sticks. And berets with eagle feathers hung on deer antlers.","The entire large, semidark entrance hall was crammed with unusual objects and articles of clothing. A funereal cape with a fiery-red lining was slung over the back of a chair, and on the table under the mirror there was a long sword with a shiny gold hilt. Standing in the corner as nonchalantly as canes or umbrellas, were three swords with silver hilts. And hanging on deer antlers were berets with eagle feathers.","The whole big and semi-dark hall was cluttered with unusual objects and clothing. Thus, thrown over the back of a chair was a funereal cloak lined with fiery cloth, on the pier-glass table lay a long sword with a gleaming gold hilt. Three swords with silver hilts stood in the corner like mere umbrellas or canes. And on the stag-horns hung berets with eagle feathers."
"Бедная женщина, связанная с тяжко больным, теперь свободна и без опасений может заснуть. Иван Николаевич теперь будет спать до утра со счастливым лицом и видеть неизвестные ей, но какие-то возвышенные и счастливые сны.","The poor woman, connected with the seriously ill, is now free and can sleep without fear. Ivan Nikolaevich will now sleep until morning with a happy face and see unknown to her, but some sublime and happy dreams.","Tied to a gravely ill man, the poor woman will then be free and can go to sleep without any misgivings. After his injection, Ivan Nikolayevich will sleep until morning, and he will look happy as he dreams rapturous and happy dreams she knows nothing about.","The poor woman, tied to a gravely ill man, is now free and can sleep without apprehensions. After the injection, Ivan Nikolaevich will sleep till morning with a blissful face, having sublime and blissful dreams unknown to her."
