Source,GoogleTranslate,human1,human2
Княжна Марья встала и направилась к двери. Она остановилась.,Princess Marya got up and went to the door. She stopped.,Princess Marya got up and went to the door. She paused.,"Princess Marya rose and moved to the door, then stopped and said:"
"— А обо мне что говорить? — сказал Пьер, распуская свой рот в беззаботную, веселую улыбку. — Что я такое? Je suis un batard [Я незаконный сын!] — И он вдруг багрово покраснел. Видно было, что он сделал большое усилие, чтобы сказать это. — Sans nom, sans fortune… [Без имени, без состояния…] И что ж, право… — Но он не сказал, что право. — Я cвободен пока, и мне хорошо. Я только никак не знаю, что мне начать. Я хотел серьезно посоветоваться с вами.","- And what to say about me? said Pierre, spreading his mouth into a carefree, cheerful smile. — What am I? Je suis un batard [I am an illegitimate son!] - And he suddenly blushed crimson. It was evident that he made a great effort to say this. - Sans nom, sans fortune ... [No name, no fortune ...] And well, right ... - But he did not say that he was right. - I'm free for now, and I'm fine. I just don't know what to start with. I wanted to seriously consult with you.","“But what is there to say about me?” asked Pierre, spreading his mouth into a carefree, merry smile. “What am I? Je suis un bâtard!” And he suddenly flushed crimson. One could see that it had cost him great effort to say that. “Sans nom, sans fortune[80]. . . And what, really ...” But he did not say what really. “I'm free so far, and I feel fine. Only I have no idea where to make my start. I seriously wanted to ask your advice.”","‘But what is there to say about me?’ said Pierre, his face relaxing into a careless, merry smile. ‘What am I? Je suis un bâtard!’ He suddenly blushed crimson, and it was plain that he had made a great effort to say this. ‘ Sans nom, sans fortune …2 And it really …’ But he did not say what ‘it really’ was. ‘For the present I am free and am all right. Only I haven’t the least idea what I am to do; I wanted to consult you seriously.’"
"В начале марта, старый граф Илья Андреич Ростов был озабочен устройством обеда в английском клубе для приема князя Багратиона.","At the beginning of March, the old Count Ilya Andreevich Rostov was busy arranging a dinner in an English club for the reception of Prince Bagration.","At the beginning of March, the old count Ilya Andreevich Rostov was taken up with arranging a dinner at the English Club in honor of Prince Bagration.",At the beginning of March old Count Ilya Rostov was very busy arranging a dinner in honour of Prince Bagration at the English Club.
"Ввечеру вернулся Долгоруков, прошел прямо к государю и долго пробыл у него наедине.","In the evening Dolgorukov returned, went straight to the sovereign and spent a long time alone with him.","In the evening Dolgorukov came back, went straight to the sovereign, and spent a long time alone with him.","Towards evening Dolgorukov came back, went straight to the Tsar, and remained alone with him for a long time."
"— Voila l'agrement des camps, monsieur le prince, [Вот удовольствие лагеря, князь, ] — сказал дежурный штаб-офицер.","- Voila l'agrement des camps, monsieur le prince, [Here is the pleasure of the camp, prince,] - said the staff officer on duty.","“Voilà l'agrément des camps, monsieur le prince,”'[219] said the staff officer on duty.","‘Voilà l’agrément des camps, monsieur le prince,’1 said the staff-officer."
— А! Телянин! Здог'ово! Вздули меня вчег'а! — послышался голос Денисова из другой комнаты.,- A! Telyanin! Zdog'ovo! Blow me up all of a sudden! Denisov's voice was heard from another room.,"“Ah! Telyanin! Ghreetings! I blew eveghrything last night,” Denisov's voice came from the other room.","‘Ah! Telyanin! How d’ye do? They cleaned me out last night,’ came Denisov’s voice from the next room."
Он подошел к князю Василью.,He went up to Prince Vasily.,He went over to Prince Vassily.,He went straight up to Prince Vasili. ‘Well! How d’ye do? How d’ye do?
"Говоря это, он встал, подошел к сестре и, нагнувшись, поцеловал ее в лоб. Прекрасные глаза его светились умным и добрым, непривычным блеском, но он смотрел не на сестру, а в темноту отворенной двери, через ее голову.","Saying this, he got up, went over to his sister, and, bending down, kissed her on the forehead. His beautiful eyes shone with an intelligent and kind, unaccustomed brilliance, but he looked not at his sister, but into the darkness of the open door, through her head.","As he was saying this, he got up, went over to his sister, and, bending down, kissed her on the forehead. His fine eyes shone with an intelligent and kindly, unhabitual light, but he was looking not at his sister but into the darkness of the open doorway, over her head.","As he said this he rose, went to his sister and, stooping, kissed her forehead. His fine eyes lit up with a thoughtful, kindly, and unaccustomed brightness, but he was looking not at his sister but over her head towards the darkness of the open doorway."
"— Средство — Европейское равновесие и droit des gens [международное право], — говорил аббат. — Стоит одному могущественному государству, как Россия, прославленному за варварство, стать бескорыстно во главе союза, имеющего целью равновесие Европы, — и она спасет мир!","“The remedy is European equilibrium and droit des gens [international law],” said the abbe. - It is worth one powerful state, like Russia, glorified for barbarism, to become disinterestedly at the head of an alliance aimed at the balance of Europe - and it will save the world!","“The means are European balance and the droit des gens,”[43] the abbé was saying. “Let a powerful state like Russia, famous for its barbarism, stand disinterestedly at the head of a union having as its purpose the balance of Europe— and it will save the world!”","‘The means are … the balance of power in Europe and the droits des gens,’4 the abbé was saying. ‘It is only necessary for one powerful nation like Russia—barbaric as she is said to be—to place herself disinterestedly at the head of an alliance having for its object the maintenance of the balance of power in Europe, and it would save the world!’"
"— Нет, душенька, голубчик, милая, персик, я не отстaнy, я знаю, что вы знаете.","- No, my dear, my dear, dear, peach, I will not leave you, I know that you know.","“No, my darling, my dear heart, my honey, my peach, I won't let go, I know you know something.”","‘No, dearest, sweet one, honey, I won’t give up—I know you know something.’"
