Source,GoogleTranslate,human1,human2
"– Видишь, Ламберт, мне, главное, обидно, что ты думаешь, что можешь мне и теперь повелевать, как у Тушара, тогда как ты у всех здешних сам в рабстве.","“You see, Lambert, the main thing that hurts me is that you think that you can command me even now, like with Touchard, while you yourself are in slavery with everyone here.","""What annoys me most, Lambert, is that you fancy you can still order me about as you used to at Touchard's when, in fact, it's you who cringes before everyone.""","""You see, Lambert, what annoys me most is that you think you can order me about now as you used to do at Touchard's, while you are cringing upon everybody here."""
"Я, разумеется, все рассказал ему, все с самого начала, и рассказывал, может быть, около часу. Да и как могло быть иначе; я жаждал говорить еще давеча. Я начал с самой первой нашей встречи, тогда у князя, по ее приезде из Москвы; потом рассказал, как все это шло постепенно. Я не пропустил ничего, да и не мог пропустить: он сам наводил, он угадывал, он подсказывал. Мгновениями мне казалось, что происходит что-то фантастическое, что он где-нибудь там сидел или стоял за дверьми, каждый раз, во все эти два месяца: он знал вперед каждый мой жест, каждое мое чувство. Я ощущал необъятное наслаждение в этой исповеди ему, потому что видел в нем такую задушевную мягкость, такую глубокую психологическую тонкость, такую удивительную способность угадывать с четверть слова. Он выслушивал нежно, как женщина. Главное, он сумел сделать так, что я ничего не стыдился; иногда он вдруг останавливал меня на какой-нибудь подробности; часто останавливал и нервно повторял: «Не забывай мелочей, главное – не забывай мелочей, чем мельче черта, тем иногда она важнее». И в этом роде он несколько раз перебивал меня. О, разумеется, я начал сначала свысока, к ней свысока, но быстро свел на истину. Я искренно рассказал ему, что готов был бросаться целовать то место на полу, где стояла ее нога. Всего краше, всего светлее было то, что он в высшей степени понял, что «можно страдать страхом по документу» и в то же время оставаться чистым и безупречным существом, каким она сегодня передо мной открылась. Он в высшей степени понял слово «студент». Но когда я уже оканчивал, то заметил, что сквозь добрую улыбку его начало по временам проскакивать что-то уж слишком нетерпеливое в его взгляде, что-то как бы рассеянное и резкое. Когда я дошел до «документа», то подумал про себя: «Сказать ему настоящую правду или не сказать?» – и не сказал, несмотря на весь мой восторг. Это я отмечаю здесь для памяти на всю мою жизнь. Я ему объяснил дело так же, как и ей, то есть Крафтом. Глаза его загорелись. Странная складка мелькнула на лбу, очень мрачная складка.","Of course, I told him everything, everything from the very beginning, and told him maybe about an hour. And how could it be otherwise; I longed to speak even earlier. I began with our very first meeting, then at the prince's, upon her arrival from Moscow; then he told how it all went gradually. I didn’t miss anything, and I couldn’t miss it: he pointed, he guessed, he prompted. For a moment it seemed to me that something fantastic was happening, that he was sitting somewhere or standing outside the door, every time, during all these two months: he knew in advance my every gesture, my every feeling. I felt an immense pleasure in this confession to him, because I saw in him such sincere gentleness, such deep psychological subtlety, such an amazing ability to guess a quarter of a word. He listened tenderly like a woman. Most importantly, he managed to make sure that I was not ashamed of anything; sometimes he suddenly stopped me at some detail; often stopped and nervously repeated: ""Do not forget the little things, the main thing is not to forget the little things, the smaller the trait, the sometimes it is more important."" And in this way he interrupted me several times. Oh, of course, I started at first condescendingly, condescendingly towards her, but quickly reduced to the truth. I sincerely told him that I was ready to rush to kiss the place on the floor where her foot stood. The most beautiful, brightest of all was that he understood to the highest degree that “it is possible to suffer from fear according to the document” and at the same time remain a pure and flawless being, as she revealed to me today. He understood the word ""student"" to the highest degree. But when I was already finishing, I noticed that through his kind smile, something began to slip from time to time something too impatient in his look, something as if absent-minded and sharp. When I got to the “document,” I thought to myself, “Should I tell him the real truth or not?” - and did not say, despite all my delight. This I mark here for the memory of my whole life. I explained the matter to him in the same way as to her, that is, by Kraft. His eyes lit up. A strange wrinkle flickered across his forehead, a very gloomy wrinkle.","Of course I told him everything from beginning to end. I talked nonstop for a whole hour, and no wonder since I'd been longing to talk about it all day. I started from the first time I'd met her at her father's, the old Prince Sokolsky, when she'd just arrived in Moscow. Then I told him how gradually things had developed. I didn't leave out anything; I couldn't have, for he himself led me on by his questions to tell him everything; he even guessed much and at times actually prompted me. Now and then I had a strange feeling that there was something uncanny about him: it was as though he'd been eavesdropping behind the door wherever I'd been during the past two months: he knew instinctively everything I felt and thought. I derived boundless delight from confessing to him because I found in him such intimate gentleness combined with a profound psychological understanding and a mysterious gift for knowing what I was going to say before I uttered the first word. He could listen with the tender attention of a woman. Above all, he succeeded in putting me so much at ease that nothing embarrassed me any more. Now and then he stopped me to make me repeat some detail, saying: 'Leave nothing out, I want every tiniest detail; the tinier it is, the more important it may turn out to be."" He interrupted me several times to tell me words to that effect. Oh, of course, at first I began speaking of her in a casual tone, but soon enough I dropped the pose. I reached the point where I told him in all candor that I had impulses to throw myself on the ground and kiss the spot where her foot had rested. The greatest and most glorious thing was his absolute understanding of her being so frightfully worried about the document without that preventing her from being the pure and irreproachable woman she had revealed herself to be earlier that day. He understood very well what she meant by saying that we talked to each other like ""fellow students."" As my story was drawing to an end, however, I noticed that under his kindly smile was now an impatient twitch and a vague air of absent-mindedness and impatience. When I came to the actual whereabouts of the ""document,"" I hesitated whether to tell him the whole truth or not, and finally, despite my state of exaltation, I didn't tell him. I'm recording this fact here so that I may remember it as long as I live. I gave him the same version I'd given her— I mean about Kraft destroying the letter. His eyes glowed then. A strange frown appeared on his brow, a very grim and ominous frown.","I told him all there was to tell, of course, everything from the very beginning, and it took me perhaps an hour telling it. And indeed how could I have helped telling him? I had been dying to talk of it that afternoon. I began with our very first meeting at the old prince's on the day she arrived from Moscow; then I described how it had all come about by degrees. I left nothing out, and indeed I could not have left anything out; he led me on, he guessed what was coming and prompted me. At moments it seemed to me that something fantastic was happening, that he must have been sitting or standing behind the door, for those two months; he knew beforehand every gesture I made, every feeling I had felt. I derived infinite enjoyment from this confession to him, for I found in him such intimate softness, such deep psychological subtlety, such a marvellous faculty for guessing what I meant from half a word. He listened as tenderly as a woman. And above all he knew how to save me from feeling ashamed; at times he stopped me at some detail; often when he stopped me he repeated nervously: "" Don't forget details; the great thing is, not to forget any details; the more minute a point is, the more important it may sometimes be."" And he interrupted me several times with words to that effect. Oh, of course I began at first in a tone of superiority, superiority to her, but I quickly dropped into sincerity. I told him honestly that I was ready to kiss the spot on the floor where her foot had rested. The most beautiful and glorious thing was that he absolutely understood that she might ""be suffering from terror over the letter"" and yet remain the pure and irreproachable being she had revealed herself to be. He absolutely realized what was meant by the word ""student."" But when I was near the end of my story I noticed that behind his good-natured smile there were signs in his face from time to time of some impatience, some abruptness and preoccupation; when I came to the letter, I thought to myself: ""Shall I tell him the exact truth or not?"" and I did not tell it, in spite of my enthusiasm. I note this here that I may remember it all my life. I explained to him, as I had done to her, that it had been destroyed by Kraft. His eyes began to glow; a strange line, a line of deep gloom was visible on his forehead."
"– Замерзла, пьяная харя, духгак! Как собака замерзнешь, вставай! Вставай!","- Frozen, drunk mug, duhgak! When the dog freezes, get up! Get up!","""You'll freeze to death, you drunken swine, you moron, you'll freeze to death if you don't get up! So up on your feet then!"" he shouted, gargling his r's.","""Frozen, the drunken fool! You'll freeze like a dog; get up! Getup!"""
"Замечу, что я ни одного мгновения не думал в эти часы о рулетке.",I note that I did not think for a single moment about roulette during these hours.,I must note here that during all those hours I had never even given a thought to roulette.,I may remark that I had never once thought of roulette during those hours.
"– Князь, помилуйте Лизу, милый, – вскричал я, – не мучьте ее по крайней мере хоть теперь, не ревнуйте!","“Prince, have mercy on Liza, dear,” I cried, “don’t torture her, at least now, don’t be jealous!”","""Couldn't you be nice to Lisa and stop torturing her with your jealous scenes? Why don't you leave her in peace at least for now?""","""Prince, have pity on Liza, my dear fellow!"" I cried."
"– Почему же ей не согласиться? А Бьоринг все-таки не возьмет без денег, а ты можешь ее лишить денег – вот она и испугается; ты женишься и тем отмстишь Бьорингу. Ведь ты мне сам тогда в ту ночь говорил, после морозу, что она в тебя влюблена.","Why wouldn't she agree? But Bjoring still won’t take it without money, and you can deprive her of money - so she will be frightened; you will marry and thereby take revenge on Björing. After all, you yourself told me that night, after the frost, that she was in love with you.","""So why shouldn't she want to marry you? Besides, Bjoring won't take her unless there's money coming with her and it is within your power to deprive her of money. So she'd obviously be frightened of being left without anything and she'd marry you. And that way you would settle your account with Bjoring. Why, you told me yourself that night when you almost froze to death that she was in love with you.""","""Why shouldn't she consent? Büring won't take her without money anyway, and you can deprive her of her money— so she'll be in a fright: you'll marry her and punish Büring. Why, you told me yourself that night after you were frozen that she was in love with you."""
"– Это в своем роде – мысль, – заметил Версилов, но совсем не смеясь.","""It's a thought in its own way,"" remarked Versilov, but without laughing at all.","""That's quite a thought,"" Versilov said, and he was not laughing at all.","""That's in its own way an idea,"" observed Versilov; he was not laughing, however."
"Я действительно был в некотором беспокойстве. Конечно, я не привык к обществу, даже к какому бы ни было. В гимназии я с товарищами был на ты, но ни с кем почти не был товарищем, я сделал себе угол и жил в углу. Но не это смущало меня. На всякий случай я дал себе слово не входить в споры и говорить только самое необходимое, так чтоб никто не мог обо мне ничего заключить; главное – не спорить.","I really was in some anxiety. Of course, I'm not used to society, even to any kind. In the gymnasium, I was on friendly terms with my comrades, but I was hardly a comrade with anyone, I made myself a corner and lived in a corner. But that wasn't what bothered me. Just in case, I made a promise to myself not to enter into disputes and to say only the most necessary, so that no one could conclude anything about me; the main thing is not to argue.","It's true that I did feel rather uneasy. Of course, I was in general unaccustomed to the company of people, whoever they were. Even at school, I had to overcome disgust and force myself to chat familiarly with my classmates and I certainly never became really close with any of them. I built myself a shell and stayed inside it. But that was not what was bothering me right now. To be on the safe side, I decided to stay out of arguments, to say as little as possible, so that no one could say anything about me, but, above all, not to get involved in the discussion.","I certainly was in some uneasiness. I was, of course, not accustomed to society of any kind. At school I had been on familiar terms with my schoolfellows, but I was scarcely friends with anyone; I made a little corner for myself and lived in it. But this was not what disturbed me. In any case I vowed not to let myself be drawn into argument and to say nothing beyond what was necessary, so that no one could draw any conclusions about me; above all—to avoid argument."
"Было, я думаю, около половины одиннадцатого, когда я, возбужденный и, сколько помню, как-то странно рассеянный, но с окончательным решением в сердце, добрел до своей квартиры. Я не торопился, я знал уже, как поступлю. И вдруг, едва только я вступил в наш коридор, как точас же понял, что стряслась новая беда и произошло необыкновенное усложнение дела: старый князь, только что привезенный из Царского Села, находился в нашей квартире, а при нем была Анна Андреевна!","It was, I think, about half-past ten when I, excited and, as far as I remember, somehow strangely absent-minded, but with a final decision in my heart, made my way to my apartment. I was in no hurry, I already knew what I would do. And suddenly, as soon as I stepped into our corridor, I immediately realized that a new misfortune had struck and an unusual complication of the matter had occurred: the old prince, who had just been brought from Tsarskoe Selo, was in our apartment, and Anna Andreevna was with him!",I reached my lodgings at about ten-thirty. I felt excited and strangely dazed. But I didn't feel in any special hurry: I had decided what my next move was to be. But no sooner had I stepped into the apartment than I realized that there was new trouble; something extraordinary and unexpected had happened to complicate matters further: the; old prince was there. He had just been brought from Tsar.skoe. Anna was with him.,"It was, I believe, about half-past ten, when excited, and, as far as I remember, strangely absent-minded, but with a firm determination in my heart, I dragged myself to my lodgings. I was not in a hurry, I knew how I was going to act. And scarcely had I stepped into the passage when I realised at once that a new calamity had occurred, and an extraordinary complication had arisen: the old prince had just been brought from Tsarskoe-Syelo and was in the flat; with him was Anna Andreyevna!"
"Мне было даже странно; я еще никогда не видал ее такою осторожною, даже почти робкою и так конфузящеюся. Он пожирал ее глазами.","It was even strange to me; I have never seen her so cautious, even almost timid, and so embarrassed. He devoured her with his eyes.",I had never expected that she could weigh her words so carefully and at the same time be so shy and self-conscious. He was devouring her with his eyes.,"It seemed quite strange to me; I had never seen her so much on her guard, almost timid, indeed, and embarrassed. His eyes devoured her."
