Source,GoogleTranslate,human1,human2
"С этой минуты она уже не отпускала его более от себя, она потребовала, чтоб он сел у ее изголовья. Говорить она могла мало, но всё смотрела на него и улыбалась ему как блаженная. Она вдруг точно обратилась в какую-то дурочку. Всё как будто переродилось. Шатов то плакал, как маленький мальчик, то говорил бог знает что, дико, чадно, вдохновенно; целовал у ней руки; она слушала с упоением, может быть и не понимая, но ласково перебирала ослабевшею рукой его волосы, приглаживала их, любовалась ими. Он говорил ей о Кириллове, о том, как теперь они жить начнут, «вновь и навсегда», о существовании бога, о том, что все хороши… В восторге опять вынули ребеночка посмотреть.","From that moment on, she no longer let go of him, she demanded that he sit down at her bedside. She could speak little, but she kept looking at him and smiling at him as if she were blessed. She suddenly turned into some kind of fool. Everything seems to be reborn. Shatov now wept like a little boy, now he spoke God knows what, wildly, passionately, with inspiration; kissed her hands; she listened with rapture, perhaps not understanding, but tenderly ran her weakened hand through his hair, smoothed it, admired it. He told her about Kirillov, about how they would now begin to live, “again and forever”, about the existence of God, that everyone is good ... In delight, they again took out the baby to look.","From that moment on, she no longer let him leave her side; she demanded that he sit by the head of her bed. She could not speak much, but she kept looking at him and smiling at him like someone blessed. She suddenly seemed to have turned into a silly little girl. It was as if everything had been transformed. Shatov at one moment was crying like a little boy, and at the next saying God knows what, in a wild, stunned and inspired way. He was kissing her hands; she was listening to him in ecstasy, perhaps without understanding, but tenderly fingering his hair with a feeble hand, stroking it, admiring it. He talked to her about Kirillov, about their beginning to live now ‘again and forever’, about the existence of God, about how everyone is good… Rapturously, they again took the baby out to have a look at him.","From that moment on she no longer let him leave her, she demanded that he sit by her head. She could talk little, but kept looking at him with a blessed smile on her face. It was as if she had suddenly turned into some silly fool. Everything seemed transformed. Shatov now wept like a little boy, now said God knows what, wildly, dazedly, inspiredly ; he kissed her hands; she listened with rapture, perhaps not even understanding, but tenderly touching his hair with a weakened hand, smoothing it, admiring it. He talked to her of Kirillov, of how they were now going to start living ""anew and forever,"" of the existence of God, of everyone being good ... In rapture they again took the baby out to look at him."
"– Почему? Да вы-то, наконец, чем виноваты? С чего вы берете вину на себя? Не виновата ли скорее публика, ваши старцы, ваши отцы семейств? Они должны были негодяев и шелопаев сдержать, – потому что тут ведь одни шелопаи да негодяи, и ничего серьезного. Ни в каком обществе и нигде одною полицией не управишься. У нас каждый требует, входя, чтоб за ним особого кварташку отрядили его оберегать. Не понимают, что общество оберегает само себя. А что у нас делают отцы семейств, сановники, жены, девы в подобных обстоятельствах? Молчат и дуются. Даже настолько, чтобы шалунов сдержать, общественной инициативы недостает.","- Why? And finally, what are you to blame? Why are you taking the blame? Isn't the audience rather to blame, your elders, your fathers of families? They had to hold back the scoundrels and scoundrels, because here, after all, there are only scoundrels and scoundrels, and nothing serious. In no society and nowhere can one control the police. Every one of us demands, when he enters, that a special little box be sent behind him to protect him. They do not understand that society protects itself. And what do fathers of families, dignitaries, wives, virgins do in such circumstances? They are silent and pouting. Even enough to contain the rascals, there is a lack of public initiative.","‘Why? What are you to blame for, after all? Why are you taking the blame on yourself? Isn’t the audience to blame instead, your distinguished old men, your heads of families? They should have restrained the scoundrels and good-for-nothings, because it was just good-for-nothings and scoundrels, nothing serious. You can never control things with just the police in any society, anywhere. Every one of us, when he goes in, demands that a special policeman be assigned to protect him. They don’t understand that society protects itself. And what do our heads of families, our worthies, our wives, our young girls do in such circumstances? They say nothing and just pout. There’s not even enough social initiative to restrain the pranksters.’","""Why? But what, finally, are you to blame for? Why go taking the blame on yourself? Isn't it rather the public, your venerable elders, your fathers of families, who are to blame? It was for them to restrain the scoundrels and wastrels-because all we have here are wastrels and scoundrels, nothing serious. In no society anywhere is it possible to manage with the police alone. Here with us every person, on entry, demands that a special little cop be detailed to protect him. They don't understand that society protects itself. And what do our fathers of families, our dignitaries, wives, maidens, do in such circumstances? Keep mum and sulk. There's not even enough social initiative to restrain the pranksters."""
"– Знаете, – сказал он помолчав, – прочтите мне еще что-нибудь, так, на выбор, что-нибудь, куда глаз попадет.","“You know,” he said after a pause, “read me something else, so, at your choice, something that catches your eye.”","‘You know,’ he said, suddenly silent, ‘read me something else, whatever you like, wherever your eye happens to fall.’","""You know,"" he said after a silence, ""read me something more, just so, don't choose, something, wherever your eye falls."""
Он промолчал.,He said nothing.,He remained silent.,He did not reply.
"– Коли вам не обидно, мы, пожалуй, вас подвезем, если только приятно станет.","- If you are not offended, we, perhaps, will give you a lift, if only it will be pleasant.","‘If it don’t put you out none, we could give you a ride, if it’s agreeable to you.’","""No offense, but we could maybe give you a lift, if only it's agreeable."""
"– Знаете, вы не кричите, – очень серьезно остановил его Николай Всеволодович, – этот Верховенский такой человечек, что, может быть, нас теперь подслушивает, своим или чужим ухом, в ваших же сенях, пожалуй. Даже пьяница Лебядкин чуть ли не обязан был за вами следить, а вы, может быть, за ним, не так ли? Скажите лучше: согласился теперь Верховенский на ваши аргументы или нет?","“You know, you don’t shout,” Nikolai Vsevolodovich stopped him very seriously, “this Verkhovensky is such a little man that, perhaps, he is now eavesdropping on us, with his own or someone else’s ear, perhaps in your entrance hall. Even the drunkard Lebyadkin almost had to keep an eye on you, and you might be watching him, right? Tell me better: now Verkhovensky agreed to your arguments or not?","‘You know, you shouldn’t shout,’ Nikolay Vsevolodovich stopped him very pointedly. ‘ This Verkhovensky is the sort of little man who perhaps even now is eavesdropping on us, using his own ears or someone else ’s, right here in your own entryway, perhaps. Even the drunkard Lebyadkin was probably instructed to keep an eye on you, and you perhaps on him, isn’t that so? You’d better tell me whether Verkhovensky has now agreed to the points you made or not.’","""You know, you shouldn't shout,"" Nikolai Vsevolodovich stopped him very seriously. ""This little Verkhovensky is the kind of man who could be eavesdropping on us now, with his own or someone else's ear, maybe in your own entryway. Even the drunkard Lebyadkin was all but obliged to keep watch on you, and perhaps you on him, right? Better tell me: has Verkhovensky accepted your arguments now, or not?"""
"Он налил рюмку, встал и с некоторою торжественностью перешел через комнату в другой угол, где поместилась его спутница на мешке, чернобровая бабенка, так надоедавшая ему дорогой расспросами. Бабенка законфузилась и стала было отнекиваться, но, высказав всё предписанное приличием, под конец встала, выпила учтиво, в три хлебка, как пьют женщины, и, изобразив чрезвычайное страдание в лице, отдала рюмку и поклонилась Степану Трофимовичу. Он с важностию отдал поклон и воротился за стол даже с гордым видом.","He poured out a glass, got up, and with a certain solemnity crossed the room to another corner, where his companion sat on a sack, a black-browed wench who had so bothered him with expensive questions. The little girl became embarrassed and began to refuse, but, having expressed everything prescribed by decency, at the end she got up, drank courteously, in three loaves of bread, as women drink, and, depicting extreme suffering in her face, gave the glass and bowed to Stepan Trofimovich. He bowed solemnly and returned to the table even with a proud air.","He poured out a glassful, got up and with a certain air of triumph walked across the room to the other corner, where his travelling companion on the bag was installed, the black-eyed wench, who had pestered him so with questions on the road. The wench was embarrassed, and started to refuse, but having said all that was prescribed by decorum, she at last stood up, drank it off politely in three sips, as women do, and with a look of extraordinary suffering on her face, handed back the glass and bowed to Stepan Trofimovich. He gave a dignified bow in return and went back to his table with a proud expression on his face.","He poured a glass, rose, and with a certain solemnity crossed the room to the other corner, where his companion on the sack had settled herself-the black-browed wench who had so pestered him with her questions on the way. The wench was abashed and started making excuses, but, having uttered all that decency prescribed, in the end she rose, drank politely, in three sips, as women do, and with a show of great suffering on her face handed the glass back and bowed to Stepan Trofimovich. He pompously returned her bow and went back to his table even with a look of pride."
"– Это что же, аллегория?","What is this, an allegory?","‘What is this, anyway, an allegory?’","""What's that, an allegory?"""
"– …Представьте же, Варвара Петровна, – сыпал он как бисером, – я вхожу и думаю застать его здесь уже с четверть часа; он полтора часа как приехал; мы сошлись у Кириллова; он отправился, полчаса тому, прямо сюда и велел мне тоже сюда приходить через четверть часа…","- ... Imagine, Varvara Petrovna, - he poured like beads, - I go in and think to find him here for a quarter of an hour; he arrived an hour and a half ago; we met at Kirillov's; he went, half an hour ago, right here and ordered me to come here too in a quarter of an hour ...","his words fell like beads — ‘I come in and I’m thinking I’ll find that he’s been waiting for me a good quarter of an hour; he arrived in town an hour and a half ago; we met at Kirillov’s; he set off half an hour ago to come directly here, and told me to come here too in a quarter of an hour…’",""". . . And imagine, Varvara Petrovna,"" the beads spilled out of him, ""I came in thinking to find he'd already been here for a quarter of an hour; it's an hour and a half since he arrived; we met at Kirillov's; he left half an hour ago to come straight here, and told me to come here, too, in a quarter of an hour..."""
Дверь из сеней в освещенную двумя свечами комнату была отворена настежь.,The door from the passage to the room lit by two candles was wide open.,The door leading from the entryway into a room lit by two candles was wide open.,The door from the entryway to a room lighted by two candles stood wide open.
