Source,GoogleTranslate,human1,human2
"– Это совершенно ни на кого не похожий юноша, – вдруг сказал он, поворачиваясь ко мне. (Я вижу, что то, что я присутствую здесь, когда в мыслях его этот самый Володя Макаров, кажется ему оскорбительным.) Я обязан ему жизнью, во-первых. Он спас меня десять лет тому назад от расправы. Меня должны были положить затылком на наковальню и должны были молотом ударить меня по лицу. Он спас меня. (Ему приятно говорить о подвиге того. Видно, часто он вспоминает подвиг.) Но это не важно. Другое важно. Он совершенно новый человек. Ну, ладно. (И он вернулся к столу.)","“This is a completely different young man,” he suddenly said, turning to me. (I see that the fact that I am present here, when this very Volodya Makarov is in his thoughts, seems insulting to him.) I owe him my life, firstly. He saved me ten years ago from reprisal. I was supposed to be put with the back of my head on an anvil and they were supposed to hit me in the face with a hammer. He saved me. (He is pleased to talk about the feat of that one. It is evident that he often recalls the feat.) But this is not important. Another is important. He is a completely new person. OK. (And he returned to the table.)","“This youth is not at all like anyone else,” he said, suddenly turning toward me. (I see that the fact that I am present here when this same Volodya Makarov is in his thoughts is insulting to him.) “In the first place, I owe him my life. Ten years ago he saved me from the death penalty. They were supposed to put the back of my head down on an anvil and bash my face with a hammer. He saved me. (He likes to talk about that one’s feat. Apparently he often recalls the feat.) But that’s not important. Something else is important. He’s a completely new man. Well, all right.” (And he returned to the desk.)","“He is a youth absolutely unlike anyone else,” he said all of a sudden, turning toward me. (I can see that the fact that I’m present, when this very same Volodya Makarov is in his thoughts, offends him.) “I owe him my life, first of all. He saved me from reprisals ten years ago. They were supposed to lay my nape on the anvil and strike me in the face with a hammer. He rescued me.” (He likes talking about this deed. It’s obvious he often recalls this deed.) “But that’s not important. What’s important is something else. He’s a completely new man. Well, all right.” (And he turned back to his desk.)"
"– Вы прошумели мимо меня, как ветвь, полная цветов и листьев.",“You rustled past me like a branch full of flowers and leaves.,“You roared past me like a bough full of flowers and leaves.”,"She was on tiptoe, preparing some passionate question, but I interrupted her, saying, “You whooshed by me like a branch full of leaves and flowers.”"
"...Я проклял подругу эту. Я пожелал ей, чтоб пищевод ее и прямая кишка поменялись местами. Представляете себе такую картину? Это компания твердолобых...",... I cursed this friend. I wished her that her esophagus and rectum would change places. Can you imagine such a picture? This is a company of stubborn...,“ …I cursed this girl-friend. I wished that her esophagus and her rectum would change place. Get the picture? They’re a bunch of hard heads…,I cursed that girlfriend. I said I wished her gullet and her gut would change places. Can you picture that? They’re a bunch of numskulls …
"Он исчез в темноте сарая, вернулся с бумагой, пергаментной и масленой, и через несколько секунд я держал в руках мастерски сделанный пакет.","He disappeared into the darkness of the barn, returned with paper, parchment and oil, and in a few seconds I was holding a masterfully made package in my hands.","He disappeared in the darkness of the shed, returned with wrapping and oil paper, and within a few seconds I was holding a masterfully made packet.","He vanished into the darkness of the shed, returned with paper, greased paper, and a few seconds later I was holding a masterfully assembled package."
"Синела студентова фуражка, алели студентовы щеки. На велосипеде приезжал студент. И неописуемой была студентова тоска, когда в воскресенье, в мае, в одно из тех воскресений, коих не больше десятка числится на памяти метеорологической науки, в воскресенье, когда ветерок был так мил и ласков, что хотелось повязать ему голубую ленточку, студент, разлетевшись к балкону, увидел облокотившуюся на перила Лилину тетку, пеструю и цветастую, как чехол на кресле в местечковой гостиной, – всю в крендельках, рогульках и оборочках и с прической, смахивающей на улитку. И тетка явно обрадовалась явлению студента Шемиота, – она с высоты раскрыла, можно сказать, студенту объятия и возвестила картофельным голосом, таким смоченным слюной и полным языка голосом, точно говорила, пережевывая горячее:","The student's cap was blue, the student's cheeks were red. A student came on a bicycle. And the student's melancholy was indescribable when on Sunday, in May, on one of those Sundays, of which there are no more than a dozen in the memory of meteorological science, on Sunday, when the breeze was so sweet and gentle that I wanted to tie him a blue ribbon, the student, having scattered to the balcony, I saw Lilin's aunt leaning on the railing, motley and colorful, like a slipcover on an armchair in the shtetl living room, all in pretzels, flyers and frills and with a haircut that looked like a snail. And the aunt was obviously delighted at the appearance of the student Shemiot - from a height she opened her arms, one might say, to the student and announced in a potato voice, so moistened with saliva and full of tongue, as if she were talking, chewing hot:","“The student’s cap showed blue, the student’s cheeks showed red. The student arrived on a bicycle. And indescribable was the student’s grief when on a Sunday in May, on one of those Sunday’s of which no more than ten are innumerated in the monuments of meteorological science, on a Sunday, when the breeze was so nice and caressing that one felt like tying a blue ribbon around it, dashing up to the balcony, the student saw Lilia’s aunt leaning with her elbows on the railing, parti-colored and flowered like the slip cover on an armchair in a provincial parlor–all in twists, crescents and frills and with a hairdo resembling a snail. And the aunt rejoiced evidently at the appearance of the student Shemiot–from the height she threw open, one might say, an embrace to the student and proclaimed in a potato voice, in a voice so wetted with saliva and full of tongue, just as if she were talking while chewing something hot:","“The student’s cap was blue, his cheeks red. The student rode up on his bicycle. Indescribable was the student’s melancholy when one Sunday, in May, one of those Sundays that number no more than ten in the memory of meteorological science, one Sunday when the breeze was so sweet and kind you felt like tying a blue ribbon to it, the student, having swooped up to the balcony, saw Lilya ’s auntie leaning on the railing, as gaudy and florid as the slipcover in a small-town guesthouse—all curls, spirals, and twists, and with her hair done up like a snail … And the auntie was obviously overjoyed at the appearance of student Shemiot; from high up she opened her arms, you might say, to the student and proclaimed in a potato voice, the kind of voice that’s wet with saliva and full of tongue, she said, exactly as if she were eating a casserole: ‘"
"– Андрей Петрович, – говорю я. – Вы понимаете, что вы сказали? Вы хам!","“Andrey Petrovich,” I say. - Do you understand what you said? You ham!","“Andrei Petrovich,” I say. “Do you understand what you said? You’re a boor!”","“Andrei Petrovich,” I said. “Do you realize what you just said? You’re a lout!”"
"Он этого не говорит, но это понятно без слов.","He does not say this, but it is clear without words.",He doesn’t say this but it’s clear without words.,"He doesn’t say this, but it’s implied."
"На вершине лестницы, окруженный многими людьми, стоял Андрей Бабичев. Он стоял, обняв за плечо и привлекши к себе Володю.","At the top of the stairs, surrounded by many people, stood Andrey Babichev. He stood, embracing his shoulder and drawing Volodya to him.","At the top of the staircase, surrounded by many people, stood Andrei Babichev. He stood with one arm around Volodya, squeezing him toward himself.","At the top of the stairs, surrounded by young people, stood Andrei Babichev. He stood there with his arm around Volodya."
"«Дорогой, милый Андрей Петрович! Здравствуй, здравствуй! В добром ли ты здравии? Не задушил ли тебя твой новый жилец? Не натравил ли на тебя Иван Петрович „Офелию“? Смотри: споются они оба – Кавалеров твой да Иван Петрович – и изведут тебя. Смотри берегись. А то ты слабенький, обидеть тебя легко, смотри ты...","“Dear, dear Andrey Petrovich! Hello hello! Are you in good health? Did your new tenant strangle you? Did Ivan Petrovich set ""Ophelia"" on you? Look: both of them will sing - your Kavalerov and Ivan Petrovich - and they will torment you. Look beware. Otherwise, you are weak, it is easy to offend you, look at you ...","“Dear, kind Andrei Petrovich! Hello, hello! Are you in good health? Hasn’t your new tenant choked you? Hasn’t Ivan Petrovich set ‘Ophelia’ on you? Take care: they’ll both conspire–your Kavalerov and Ivan Petrovich–and exterminate you. Take care, beware. Because you’re weak, it’s easy to insult you, you take care…","My dear Andrei Petrovich! Greetings, greetings! Are you in good health? Aren’t you suffocating with your new lodger? Hasn’t Ivan Petrovich threatened you with Ophelia? Watch out:—your Kavalerov and Ivan Petrovich—they’re both going to get drunk and do you in. Watch out, take care. You’re too softhearted, too easily hurt, so watch out …"
В правлении сказали: он сейчас на стройке.,The board said: he is now at a construction site.,At the office they said that he was at the construction site right now.,At the administration they said he was at the construction site now.
