Source,GoogleTranslate,human1,human2
— А знаешь что — брось всё это: еще время есть! — сказал он.,- And you know what - drop it all: there is still time! - he said.,“You know what—drop it all. There's still time!” he said.,‘Do you know? You’d really better drop it all.
— Кого вам? — спросил кто-то.,- Who do you want? someone asked.,“Whom do you want?” someone asked.,‘Whom do you want?’ someone inquired.
"Участие Ростова в дуэли Долохова с Безуховым было замято стараниями старого графа, и Ростов вместо того, чтобы быть разжалованным, как он ожидал, был определен адъютантом к московскому генерал-губернатору. Вследствие этого он не мог ехать в деревню со всем семейством, а оставался при своей новой должности всё лето в Москве. Долохов выздоровел, и Ростов особенно сдружился с ним в это время его выздоровления. Долохов больной лежал у матери, страстно и нежно любившей его. Старушка Марья Ивановна, полюбившая Ростова за его дружбу к Феде, часто говорила ему про своего сына.","Rostov's participation in the duel between Dolokhov and Bezukhov was hushed up through the efforts of the old count, and Rostov, instead of being demoted, as he expected, was appointed adjutant to the Moscow governor-general. As a result, he could not go to the village with the whole family, but remained at his new position all summer in Moscow. Dolokhov recovered, and Rostov became especially friendly with him at this time of his recovery. Dolokhov lay ill with his mother, who passionately and tenderly loved him. Old Marya Ivanovna, who fell in love with Rostov for his friendship with Fedya, often spoke to him about her son.","Rostov's participation in the duel between Dolokhov and Bezukhov was hushed up through the efforts of the old count, and Rostov, instead of being demoted, as he expected, was appointed adjutant to the governor general of Moscow. As a result of that, he could not go to the country with the whole family, but remained in Moscow all summer with his new duties. Dolokhov recovered, and Rostov became especially close to him during the time of his convalescence. Dolokhov lay ill at his mother's, who loved him passionately and tenderly. Old Marya Ivanovna came to love Rostov for his friendship with Fedya, and often spoke with him about her son.","ROSTOV’S share in Dolokhov’s duel with Bezukhov was hushed up by the efforts of the old count, and instead of being degraded to the ranks as he expected he was appointed an adjutant to the governor-general of Moscow. As a result he could not go to the country with the rest of the family, but was kept all summer in Moscow by his new duties. Dolokhov recovered, and Rostov became very friendly with him during his convalescence. Dolokhov lay ill at his mother’s who loved him passionately and tenderly, and old Marya Ivanovna, who had grown fond of Rostov for his friendship to her Fedya, often talked to him about her son."
"Со дня приезда своей жены в Москву Пьер сбирался уехать куда-нибудь, только чтобы не быть с ней. Вскоре после приезда Ростовых в Москву, впечатление, которое производила на него Наташа, заставило его поторопиться исполнить свое намерение. Он поехал в Тверь ко вдове Иосифа Алексеевича, которая обещала давно передать ему бумаги покойного.","From the day his wife arrived in Moscow, Pierre was planning to go somewhere, just so as not to be with her. Shortly after the Rostovs' arrival in Moscow, the impression that Natasha made on him made him hasten to fulfill his intention. He went to Tver to the widow of Iosif Alekseevich, who had long promised to give him the papers of the deceased.","Since the day his wife arrived in Moscow, Pierre had been intending to go somewhere, only so as not to be there with her. Soon after the Rostovs' arrival in Moscow, the impression Natasha made on him forced him to hasten to carry out his intention. He went to Tver, to see the widow of Iosif Alexeevich, who had long ago promised to give him the deceased's papers.","FROM the day his wife arrived in Moscow Pierre had been intending to go away somewhere, so as not to be near her. Soon after the Rostovs came to Moscow the effect Natasha had on him made him hasten to carry out his intention. He went to Tver to see Iosif Alexeevich’s widow, who had long since promised to hand over to him some papers of her deceased husband’s."
"Соня была к нему нежнее и преданнее чем прежде. Она, казалось, хотела показать ему, что его проигрыш был подвиг, за который она теперь еще больше любит его; но Николай теперь считал себя недостойным ее.",Sonya was more tender and devoted to him than before. She seemed to want to show him that his loss was a feat for which she now loves him all the more; but Nicholas now considered himself unworthy of her.,Sonya was more devoted and tender to him than ever. It was as if she wanted to show him that his loss at cards was a feat which made her love him still more; but Nikolai now considered himself unworthy of her.,"Sonya was more tender and devoted to him than ever. It was as if she wanted to show him that his losses were an achievement that made her love him all the more, but Nikolai now considered himself unworthy of her."
"— Отчего же мне на ней не жениться? — говорил он дочери. — Славная княгиня будет! — И в последнее время, к недоуменью и удивлению своему, княжна Марья стала замечать, что отец ее действительно начинал больше и больше приближать к себе француженку. Княжна Марья написала князю Андрею о том, как отец принял его письмо; но утешала брата, подавая надежду примирить отца с этою мыслью.","Why shouldn't I marry her? he said to his daughter. - A glorious princess will be! - And recently, to her bewilderment and surprise, Princess Mary began to notice that her father really began to draw the Frenchwoman closer and closer to him. Princess Marya wrote to Prince Andrei about how his father had received his letter; but she consoled her brother, giving hope to reconcile her father with this thought.","“Why shouldn't I marry her?” he said to his daughter. “She'd make a nice princess!” And lately, to her perplexity and astonishment, Princess Marya began to notice that her father had indeed become more and more intimate with the Frenchwoman. Princess Marya wrote to Prince Andrei about how their father had taken his letter; but she comforted her brother, giving him hope of reconciling their father to the thought.","‘Why shouldn’t I marry her?’ he asked his daughter. ‘She’ll make a splendid princess!’ And latterly, to her surprise and bewilderment, Princess Marya noticed that her father was really associating more and more with the Frenchwoman. She wrote to Prince Andrei about the reception of his letter, but comforted him with hopes of reconciling their father to the idea."
— Видел.,- Saw.,“Yes.”,‘I have.’
"На другой день утром Марья Дмитриевна свозила барышень к Иверской и к m-me Обер-Шальме, которая так боялась Марьи Дмитриевны, что всегда в убыток уступала ей наряды, только бы поскорее выжить ее от себя. Марья Дмитриевна заказала почти всё приданое. Вернувшись она выгнала всех кроме Наташи из комнаты и подозвала свою любимицу к своему креслу.","The next day, in the morning, Marya Dmitrievna took the young ladies to Iverskaya and to Madame Ober-Schalma, who was so afraid of Marya Dmitrievna that she always gave her clothes at a loss, if only to quickly get her out of herself. Marya Dmitrievna ordered almost the entire dowry. When she returned, she drove everyone except Natasha out of the room and called her pet to her chair.","The next morning Marya Dmitrievna took the girls to the Iverskaya Chapel and to Mme Aubert-Chalmet, who was so afraid of Marya Dmitrievna that she always let her have dresses for less, so as to get rid of her quickly. Marya Dmitrievna ordered almost the whole trousseau. On coming home, she drove everyone but Natasha out of the room and called her favorite to her armchair.","Next morning Marya Dmitrievna took the young ladies to the Iberian shrine of the Mother of God and to Madame Aubert-Chalmé, who was so afraid of Marya Dmitrievna that she always let her have outfits at a loss merely to get rid of her. Marya Dmitrievna ordered almost the whole trousseau. When they got home she turned everybody out of the room except Natasha, and then called her pet to her armchair."
"— Оставь, — сказал Долохов, хотя он, казалось, и не смотрел на Ростова, — скорее отыграешься. Другим даю, а тебе бью. Или ты меня боишься? — повторил он.","“Let it go,” said Dolokhov, although he did not seem to be looking at Rostov, “you’ll get your revenge sooner.” I give to others, but I beat you. Or are you afraid of me? he repeated.","“Leave it,” said Dolokhov, though it seemed he was not even looking at Rostov, “you'll win it back the sooner. I let the others win, but you I beat. Or are you afraid of me?” he repeated.","‘Leave it,’ said Dolokhov, though he did not seem to be even looking at Rostov, ‘you’ll win it back all the sooner. I lose to the others but win from you. Or are you afraid of me?’ he asked again."
"В 10 часов вечера Ростовы должны были заехать за фрейлиной к Таврическому саду; а между тем было уже без пяти минут десять, а еще барышни не были одеты.","At 10 pm, the Rostovs were supposed to call for the maid of honor to the Tauride Garden; and meanwhile it was already five minutes to ten, and the young ladies were still not dressed.","At ten o'clock in the evening they were to pick up the lady-in-waiting near the Tavrichesky Garden;[143] yet it was five minutes to ten, and the young ladies were still not dressed.","They were to call for her at her house in the Tauride Gardens at ten o’clock, but it was already five minutes to ten and the girls were not yet dressed."
