Source,GoogleTranslate,human1,human2
"— А Марья Ивановна? — спросил я: — так же ли смела, как и вы?","— And Marya Ivanovna? I asked: ""Are you as brave as you are?""",“And Maria Ivanovna?” I asked Vasilisa Yegorovna. “Is she as brave as you are?”,“And Marya Ivanovna? Is she as brave as you are?” I asked.
"Признаюсь, я перепугался за бедного моего дядьку. Он хотел, было, пуститься опять в объяснения, но Пугачев его прервал: «Как ты смел лезть ко мне с такими пустяками? — вскричал он, выхватя бумагу из рук секретаря и бросив ее в лицо Савельичу. — Глупый старик! Их обобрали: экая беда? Да ты должен, старый хрыч, вечно бога молить за меня да за моих ребят, за то, что ты и с барином-то своим не висите здесь вместе с моими ослушниками… Зайчий тулуп! Я-те дам зайчий тулуп! Да знаешь ли ты, что я с тебя живого кожу велю содрать на тулупы?»","I confess I was frightened for my poor uncle. He was about to launch into explanations again, but Pugachev interrupted him: “How dare you meddle with me with such trifles? he cried, snatching the paper from the hands of the secretary and throwing it in Savelich's face. ""Stupid old man!"" They were robbed: what's the trouble? Yes, you must, old bastard, forever pray to God for me and for my guys, for the fact that you and your master don’t hang here with my disobedient ... Rabbit coat! I'll give you a rabbit coat! But do you know that I will order you to be skinned alive on sheepskin coats?","At this point I began to fear for my poor Savelich’s life. He was about to embark on further explanations when Pugachov cut him short. “How dare you?” he shouted. “How dare you pester me with such nonsense?” He snatched the paper out of his secretary’s hands and threw it in Savelich’s face. “You stupid old fool! So you’ve been robbed—what a misfortune! Why, you old grumbler, you should be praying for me and my lads for the whole of eternity. You should be grateful that you and your master aren’t swinging too—next to the others who defied me. A hare-skin coat! I’ll give you a hare-skin coat. Yes, I’ll flay the hide off your living body and have that made into a coat!”","I confess I was alarmed for Savelyich. He was about to give more explanations, but Pugachov interrupted him. “How dare you trouble me with such trifles!” he cried, seizing the paper from the secretary’s hands and throwing it in Savelyich’s face. “Stupid old man! They have been robbed—as though it mattered! Why, you old dodderer, you ought to pray for the rest of your life for me and my men, and thank your stars that you and your master are not swinging here together with those who rebelled against me…. Hareskin jacket, indeed! I’ll give you a hareskin jacket! Why, I’ll have you flayed alive and make a jacket of your skin!”"
"Что прикажете? День я кончил так же беспутно, как и начал. Мы отужинали у Аринушки. Зурин поминутно мне подливал, повторяя, что надобно к службе привыкать. Встав изо стола, я чуть держался на ногах; в полночь Зурин отвез меня в трактир. Савельич встретил нас на крыльце. Он ахнул, увидя несомненные признаки моего усердия к службе. «Что это, сударь, с тобою сделалось?» — сказал он жалким голосом, «где ты это нагрузился? Ахти господи! отроду такого греха не бывало!» — Молчи, хрыч! — отвечал я ему, запинаясь; — ты верно пьян, пошел спать… и уложи меня.","What do you order? I ended the day as dissolutely as I started. We dined at Arinushka's. Zurin poured me every minute, repeating that it was necessary to get used to the service. Rising from the table, I could barely stand on my feet; at midnight Zurin took me to a tavern. Savelich met us on the porch. He gasped when he saw the unmistakable signs of my zeal for the service. ""What, sir, has become of you?"" he said in a pitiful voice, “where did you load it? Oh my god! there has never been such a sin!” - Shut up, bastard! I answered him, stammering; - you're sure drunk, go to bed ... and put me to bed.","What was I to do? I finished the day as waywardly as I began it. We dined at Arinushka’s. Zurin kept topping up my glass, repeating that I must get used to army life. When I got up from table, I could hardly stand; it was midnight when Zurin drove me back to the inn. Savelich met us on the porch. He groaned, seeing the unmistakable evidence of my new enthusiasm for army life. “ What’s happened to you, sir?” he asked miserably. “Where on earth have you been, to get yourself so soused? Heavens above! Never before have I seen you like this.” “Shut up, you old grumbler!” I replied stumblingly. “You must be drunk. Go to bed . . . and help me undress.”","What can I say? I finished the day as recklessly as I had begun it. We had supper at Arinushka’s. Zurin kept filling my glass and repeating that I ought to get used to army ways. I could hardly stand when we got up from the table; at midnight Zurin drove me back to the inn. Savelyich met us on the steps. He cried out when he saw the unmistakable signs of my zeal for the Service. “What has come over you, sir?” he said in a shaking voice, “wherever did you get yourself into such a state? Good Lord! Such a dreadful thing has never happened to you before!” “Be quiet, you old dodderer!” I mumbled. “You must be drunk; go and lie down … and put me to bed.”"
"— Как ты это находишь? — спросил я Швабрина, ожидая похвалы, как дани, мне непременно следуемой. Но к великой моей досаде, Швабрин, обыкновенно снисходительный, решительно объявил, что песня моя нехороша.","— How do you find it? I asked Shvabrin, expecting praise, like a tribute, which I would certainly follow. But to my great annoyance, Shvabrin, usually condescending, decisively announced that my song was not good.","“What do you think?” I asked, expecting praise as my rightful due. But Shvabrin, usually an indulgent critic, firmly declared that my song was no good.","“What do you think of it?” I asked Shvabrin, expecting praise as my rightful due. But to my extreme annoyance Shvabrin, who was usually a kind critic, declared that my song was bad."
"Вышла разладица. Петр Андреич, было, и рассердился; но потом рассудил, что всяк волен петь, что кому угодно. Тем и дело кончилось».","Disorder came out. Pyotr Andreevich, it was, and got angry; but then he reasoned that everyone is free to sing whatever they want. That's how it ended.""","We had a difference of opinion. Pyotr Andreich got very angry, but then he realized that everyone is free to sing what he likes. And that was the end of it.”","“There was discord. Pyotr Andreyich was angry at first, but then he thought better of it, and decided that everyone may sing what he likes. And that was the end of it.”"
"Не шуми, мати зеленая дубровушка,","Don't make noise, mother green oak tree,","Don’t rustle your green leaves, O green oak mother;","“Murmur not, mother-forest of rustling green leaves,"
"«Что, ваше благородие?» — сказал он мне. — «Струсил ты, признайся, когда молодцы мои накинули тебе веревку на шею? Я чаю, небо с овчинку показалось… А покачался бы на перекладине, если бы не твой слуга. Я тотчас узнал старого хрыча. Ну, думал ли ты, ваше благородие, что человек, который вывел тебя к умету, был сам великий государь? (Тут он взял на себя вид важный и таинственный). Ты крепко передо мною виноват» — продолжал он, — «но я помиловал тебя за твою добродетель, за то, что ты оказал мне услугу, когда принужден я был скрываться от своих недругов. То ли еще увидишь! Так ли еще тебя пожалую, когда получу свое государство! Обещаешься ли служить мне с усердием?»","""What, your honor?"" he said to me. “Are you afraid, admit it, when my fellows threw a rope around your neck? I have tea, the sky seemed like a sheepskin ... And I would have swayed on the crossbar if it were not for your servant. I immediately recognized the old bastard. Well, did you think, your honor, that the person who led you to the umet was the great sovereign himself? (Here he assumed an important and mysterious air.) You are deeply guilty before me,” he continued, “but I pardoned you for your virtue, because you did me a favor when I was forced to hide from my enemies. Will you see it again! Will I still take pity on you when I get my state! Do you promise to serve me diligently?”","“Well, your Honor,” he began. “My lads gave you a fright, didn’t they, when they flung a rope round your neck? You must have been fair scared out of your wits. And I’ll vow you’d be swinging now if it weren’t for that servant of yours. I recognized the old grumbler straight away. Well, your Honor, did you ever imagine that the man who guided you to a wayside inn was the very sovereign himself?” With these words he assumed an air of mystery and importance. “You have offended me grievously,” he went on, “but I pardoned you because of your kindness, because you did me a service at a time when I was forced to hide from my foes. But my pardon is nothing—a trifle compared to the honors I shall grant you when I regain my kingdom! Do you vow to serve me with zeal?”","“Well, your honor?” he said to me. “Confess you had a bit of a fright when my lads put your head in the noose? I expect the sky seemed no bigger than a sheepskin to you…. And you would have certainly swung if it had not been for your servant. I knew the old creature at once. Well, did you think, your honor, that the man who brought you to the inn was the great Czar himself?” (He assumed an air of mystery and importance.) “You are very much at fault,” he continued, “but I have spared you for your kindness, for your having done me a service when I had to hide from my enemies. But this is nothing to what you shall see! It’s not to be compared to the favor I’ll show you when I obtain my kingdom! Do you promise to serve me zealously?”"
"«Как изволите видеть. Алексей Иваныч конечно человек умный, и хорошей фамилии, и имеет состояние; но как подумаю, что надобно будет под венцом при всех с ним поцаловаться… Ни за что! ни за какие благополучия!»","“As you wish to see. Aleksei Ivanovich is, of course, an intelligent man, and of a good surname, and has a fortune; but when I think that it will be necessary to kiss him under the crown in front of everyone ... No way! for no welfare!”","“Yes, as you can see. Alexey Ivanich is a clever man, of course, and he’s wealthy and from a good family— but when I think of having to kiss him beneath the bridal crowns, [7] in front of all those people . . . No, not for anything in the world!”","“As you see. Of course, Alexey Ivanych is clever and rich, and of good family; but when I think that in church I should have to kiss him before all the people … not for anything! Nothing would induce me!”"
"Я отвечал, что быв однажды уже им помилован, я надеялся не только на его пощаду, но даже и на помощь.","I answered that having once been pardoned by him, I hoped not only for his mercy, but even for help.","I replied that having been spared by him once, I trusted myself not only to his mercy but also to his readiness to help others.","I answered that since he had spared me once, I was hoping he would do so again and would, indeed, help me."
"«Одеяло ситцевое, другое тафтяное на хлопчатой бумаге четыре рубля. Шуба лисья, крытая алым ратином, 40 рублей.","“A cotton blanket, another taffeta on cotton four rubles. Fox fur coat covered with scarlet rattan, 40 rubles.","The secretary read on: “one chintz quilt, one of taffeta: four rubles. One coat of scarlet cloth, lined with fox fur: forty rubles.","The secretary continued: “A cotton bedspread, a silk eiderdown, worth four rubles. A red cloth coat lined with fox fur, worth forty rubles."
