Source,GoogleTranslate,human1,human2
И отписывали,And unsubscribed,And they chalked up the cost,And wrote down their losses
– Туз выиграл! – сказал Германн и открыл свою карту.,- Ace won! Hermann said and opened his card.,"‘Ace wins!’ said Hermann, and showed his card.","“My ace wins!” said Hermann, turning his card."
"– Я пришла к тебе против своей воли, – сказала она твёрдым голосом, – но мне велено исполнить твою просьбу. Тройка, семёрка и туз выиграют тебе сряду, – но с тем, чтобы ты в сутки более одной карты не ставил и чтоб во всю жизнь уже после не играл. Прощаю тебе мою смерть, с тем, чтоб ты женился на моей воспитаннице Лизавете Ивановне...","“I came to you against my will,” she said in a firm voice, “but I am ordered to fulfill your request. Three, seven and ace will win you in a row - but so that you do not put more than one card per day and that you do not play all your life afterwards. I forgive you my death, so that you marry my pupil Lizaveta Ivanovna ...","‘I have come to you against my will,’ she said in a firm voice: ‘but I am commanded to grant your request. The three, the seven and the ace will win for you if you play them in succession, provided that you do not stake more than one card in twenty-four hours and never play again as long as you live. I forgive you my death, on condition that you marry my ward, Lizaveta Ivanovna.’","“I have come to you against my will,” she said in a firm voice, “but I am directed to grant your request. A three, a seven and an ace will win for you, played in sequence, provided that you do not bet on more than one of them in twenty-four hours and never in your life do you play again. I forgive you my death, on condition that you get married to my ward, Lizaveta Ivanovna…”"
Делом.,Deed.,When they met together.,To work.
"В это время кто-то с улицы заглянул к нему в окошко, – и тотчас отошёл. Германн не обратил на то никакого внимания. Чрез минуту услышал он, что отпирали дверь в передней комнате. Германн думал, что денщик его, пьяный по своему обыкновению, возвращался с ночной прогулки. Но он услышал незнакомую походку: кто-то ходил, тихо шаркая туфлями. Дверь отворилась, вошла женщина в белом платье. Германн принял её за свою старую кормилицу и удивился, что могло привести её в такую пору. Но белая женщина, скользнув, очутилась вдруг перед ним, – и Германн узнал графиню!","At this time, someone from the street looked into his window - and immediately walked away. Hermann paid no attention to that. A minute later he heard the door in the front room being unlocked. Hermann thought that his orderly, drunk as usual, was returning from a night walk. But he heard an unfamiliar gait: someone was walking, quietly shuffling his shoes. The door opened and a woman in a white dress entered. Hermann mistook her for his old nurse and wondered what could have brought her at such a time. But the white woman, slipping, suddenly found herself in front of him - and Hermann recognized the countess!","Just then someone in the street looked in at him through the window and immediately walked on. Hermann paid no attention. A moment later he heard the door of his ante-room open. Hermann thought it was his orderly, drunk as usual, returning from some nocturnal excursion, but presently he heard an unfamiliar footstep: someone was softly shuffling along the floor in slippers. The door opened and a woman in white came in. Hermann mistook her for his old nurse and wondered what could have brought her at such an hour. But the woman in white glided across the room and stood before him – and Hermann recognized the countess!","Just then someone glanced in at him through the window, and immediately went away again. Hermann ignored this. A minute later he heard the outer door opening. Hermann assumed that his orderly, drunk as usual, was coming back home from a night out. But then he heard unfamiliar footsteps, someone shuffling up in soft shoes. The door opened; in came a woman in a white dress. Hermann mistook her for his old nurse, and he wondered what could have brought her here at this late hour. But the woman in white slipped inside and stood before him. Hermann recognized the Countess!"
"Между игроками поднялся шёпот. Чекалинский нахмурился, но улыбка тотчас возвратилась на его лицо.","There was a whisper among the players. Chekalinsky frowned, but the smile immediately returned to his face.","There was a murmur of astonishment among the company. Tchekalinsky frowned, but the smile quickly reappeared on his face.","A murmur ran through the gamblers. Chekalinsky gave a frown, though the smile was immediately back on his face."
"Чекалинский потянул к себе проигранные билеты. Германн стоял неподвижно. Когда отошёл он от стола, поднялся шумный говор. – Славно спонтировал! – говорили игроки. – Чекалинский снова стасовал карты: игра пошла своим чередом.","Chekalinsky pulled the lost tickets towards him. Hermann stood motionless. When he moved away from the table, a noisy conversation arose. - Well sponsored! the players said. - Chekalinsky shuffled the cards again: the game went on as usual.","Tchekalinsky gathered up his winnings. Hermann stood rooted to the spot. When he left the table every one began talking at once. ‘A fine game, that!’ said the players. Tchekalinsky shuffled the cards afresh and the game resumed as usual.",Chekalinsky raked in the losing banknotes. Hermann stood there making no movement. When he did leave the table a roar of voices erupted. “Splendid game!” said the gamblers. Chekalinsky shuffled the cards again. The gambling took its normal course.
"С того времени не проходило дня, чтоб молодой человек, в известный час, не являлся под окнами их дома. Между им и ею учредились неусловленные сношения. Сидя на своём месте за работой, она чувствовала его приближение, – подымала голову, смотрела на него с каждым днём долее и долее. Молодой человек, казалось, был за то ей благодарен: она видела острым взором молодости, как быстрый румянец покрывал его бледные щёки всякий раз, когда взоры их встречались. Через неделю она ему улыбнулась...","Since that time, not a day has passed that the young man, at a certain hour, did not appear under the windows of their house. An unconditional relationship was established between him and her. Sitting in her place at work, she felt his approach - she raised her head, looked at him longer and longer every day. The young man seemed to be grateful to her for this: she saw with the sharp eyes of youth how a quick blush covered his pale cheeks every time their eyes met. A week later she smiled at him...","Since then not a day had passed without the young man appearing at a certain hour beneath the windows of their house, and between him and her a sort of mute acquaintance was established. Sitting at her work she would sense his approach, and lifting her head she looked at him longer and longer every day. The young man seemed to be grateful to her for looking out: with the keen eyes of youth she saw the quick flush of his pale cheeks every time their glances met. By the end of a week she had smiled at him….","From then on, not a day passed without the young officer appearing at a fixed time in front of the windows. A relationship built up spontaneously between the two of them. As she sat there at her work she could sense him approaching; she would look up from her work and glance down at him—a little longer every day. The young man seemed to be grateful to her; with the sharp eyes of youth she could make out a rapid flush that crossed his pale cheeks every time their eyes met. Within a week she had smiled at him…"
"– И кажется, – продолжал Германн, – я причиною её смерти.","“And it seems,” continued Hermann, “I am the cause of her death.”","‘And I think’, added Hermann, ‘that I am the cause of her death.’","“And it seems,” went on Hermann, “that I was the cause of her death.”"
"Однажды играли в карты у конногвардейца Нарумова. Долгая зимняя ночь прошла незаметно; сели ужинать в пятом часу утра. Те, которые остались в выигрыше, ели с большим аппетитом; прочие, в рассеянности, сидели перед своими приборами. Но шампанское явилось, разговор оживился, и все приняли в нем участие.","Once they played cards with the horse guard Narumov. The long winter night passed unnoticed; sat down to supper at five o'clock in the morning. Those who were the winners ate with great relish; the rest, distracted, sat in front of their instruments. But the champagne appeared, the conversation quickened, and everyone took part in it.","THERE was a card party in the rooms of Narumov, an officer of the Horse Guards. The long winter night had passed unnoticed and it was after four in the morning when the company sat down to supper. Those who had won enjoyed their food; the others sat absent-mindedly in front of empty plates. But when the champagne appeared conversation became more lively and general.","THERE WAS ONCE a card game at the residence of Horse Guardsman Narumov. A long winter night had slipped by unnoticed, and it was past four o’clock when they sat down to dine. The winners thoroughly enjoyed their dinner; the others sat there at empty places, unable to concentrate on anything. But champagne was served, the conversation struck up again, and everybody was involved."
"– Успеешь, матушка. Сиди здесь. Раскрой-ка первый том; читай вслух... Барышня взяла книгу и прочла несколько строк.","- You can do it, mother. Sit here. Open up the first volume; read aloud... The young lady took the book and read a few lines.","‘There is plenty of time, my dear. Sit down here. Open the first volume and read to me.’ The girl took the book and read a few lines.","“Plenty of time, my dear. Stay where you are. Open the first volume and read to me…” The young lady opened the book and read a few lines."
"– Умерла! – сказала она, – а я и не знала! Мы вместе были пожалованы во фрейлины, и когда мы представились, то государыня...","- Died! she said, “but I didn’t know!” Together we were granted maids of honor, and when we introduced ourselves, the empress ...","‘Dead! I didn’t know,’ she said. ‘We were maids of honour together, and as we were being presented the Empress…’","“Dead?” she said, “And I didn’t know. We were appointed maids of honour at the same time, and just as we were being presented…”"
"– Вы можете, – продолжал Германн, – составить счастие моей жизни, и оно ничего не будет вам стоить: я знаю, что вы можете угадать три карты сряду...","“You can,” continued Hermann, “make up the happiness of my life, and it will not cost you anything: I know that you can guess three cards in a row ...","‘You can ensure the happiness of my whole life,’ Hermann went on, ‘and at no cost to yourself. I know that you can name three cards in succession…’","“You have it in your power,” Hermann went on, “to complete my happiness, and it won’t cost you anything. I know that you can guess three cards to be played in sequence…”"
"Так, в ненастные дни,","So, on rainy days,",In bleak autumn weather,"Yes, in all kinds of weather"
"И выигрывали,",And they won,"Some would win, others lost,","They marked cards with crosses,"
"Возвратясь домой, она подбежала к окошку, – офицер стоял на прежнем месте, устремив на неё глаза: она отошла, мучась любопытством и волнуемая чувством, для неё совершенно новым.","Returning home, she ran to the window - the officer stood in the same place, fixing his eyes on her: she moved away, tormented by curiosity and excited by a feeling completely new to her.","On returning home she ran to the window – the officer was standing in his accustomed place, his eyes fixed on her. She drew back, consumed with curiosity and excited by a feeling quite new to her.","Once back home, she rushed across to the window—and the officer was standing in the same place, staring up at her. She backed away, tormented by curiosity and excitement—a completely new feeling."
Новейшая гадательная книга.,The latest divination book.,Modern Guide to Fortune-Telling,"Fortune-Telling Companion, Latest Edition"
"– От кого вы всё это знаете? – спросила она, смеясь.","- From whom do you know all this? she asked, laughing.","‘Who told you all this?’ she asked, laughing.",“Who told you all these things that you know?” she asked with a laugh.
"Графиня стала раздеваться перед зеркалом. Откололи с неё чепец, украшенный розами; сняли напудренный парик с её седой и плотно остриженной головы. Булавки дождём сыпались около неё. Желтое платье, шитое серебром, упало к её распухшим ногам. Германн был свидетелем отвратительных таинств её туалета; наконец, графиня осталась в спальной кофте и ночном чепце: в этом наряде, более свойственном её старости, она казалась менее ужасна и безобразна.","The Countess began to undress in front of the mirror. They broke off her cap, decorated with roses; removed the powdered wig from her gray and close-cropped head. Pins rained down around her. A yellow dress embroidered with silver fell to her swollen feet. Hermann witnessed the disgusting mysteries of her toilet; finally, the countess remained in her sleeping jacket and nightcap: in this outfit, more characteristic of her old age, she seemed less terrible and ugly.","The countess began undressing before the looking-glass. Her maids took off the cap trimmed with roses and lifted the powdered wig from her grey, closely-cropped head. Pins showered about her. The silver-trimmed yellow dress fell at her puffy feet. Hermann witnessed the hideous mysteries of her toilet; at last the countess put on bed jacket and night-cap, and in this attire, more suited to her age, she seemed less horrible and ugly.","The Countess began to undress in front of the mirror. Her bonnet with its flowers was unpinned. Her powdered wig was removed from her grey, close-cropped head. Pins showered down around her. The yellow dress, embroidered with silver, fell at her swollen feet. Hermann was witness to the disgusting secrets of her toilette; then, at last, the Countess was left in her bed-jacket and nightcap. In this attire, more suited to her age, she looked less ugly and repellent."
"Германн остановился. Графиня, казалось, поняла, чего от неё требовали; казалось, она искала слов для своего ответа.",Hermann stopped. The countess seemed to understand what was required of her; she seemed to be searching for words for her answer.,Hermann stopped. The countess appeared to have grasped what he wanted and to be seeking words to frame her answer.,Hermann stopped. The Countess seemed to have understood what was being asked of her. She seemed to be searching for words to reply.
II,II,2,II
– Как же! очень было весело; танцевали до пяти часов. Как хороша была Елецкая!,- How! it was very fun; danced until five o'clock. How good was Yeletskaya!,‘Of course I was! It was most enjoyable: we danced until five in the morning. Mademoiselle Yeletsky looked enchanting!’,We had a marvellous time. Still dancing at five o’clock. Yeletskaya looked so attractive.”
"– Что ты сделал, Сурин? – спросил хозяин.","- What did you do, Surin? the owner asked.","‘How did you fare, Surin?’ Narumov asked.","“How’d you get on, Surin?” asked the host."
