Source,GoogleTranslate,human1,human2
"– Потому что это невозможно. Впрочем, – прибавил он погодя немного, – на свете все возможно. Особенно здесь у вас, в России,","- Because it is impossible. However,” he added after a while, “everything is possible in the world. Especially here in Russia,","‘Because it’s impossible. However,’ he added after a short pause, ‘anything’s possible. Especially among you, here in Russia.’","“Because it is impossible. Though, indeed,” he added after a short pause, “everything is possible in this world. Especially here among you in Russia.”"
– Ты честный человек?,Are you an honest person?,‘Are you an honest man?’,“Are you an honest man?”
"– Должно полагать-с; а впрочем, они, слышно, к себе в деревню собираются. Марья Дмитриевна подняла глаза к небу.","- It must be assumed, sir; but by the way, they are heard to be going to their village. Marya Dmitrievna raised her eyes to heaven.",‘It must be supposed he will; yet it’s said he’s intending to go to his own house in the country.’ Marya Dmitrievna raised her eyes heavenwards.,"“One would suppose so; though, they say, he is intending to go home to his country place.” Mary Dmitrievna lifted her eyes to heaven."
"– Пригласите, – проговорил он чуть слышно.","“Invite me,” he said in a barely audible voice.","‘Invite them,’ he said barely audibly.","“Invite her,” he murmured, scarcely audibly."
"– Простите меня, Христофор Федорыч, – проговорила снова Лиза.","""Forgive me, Christopher Fyodoritch,"" Liza said again.","‘Forgive me, Christopher Fyodorych,’ Liza repeated.","“Forgive me, Christopher Fedoritch,” Lisa said again."
"Она обошла вокруг фортепьяно и стала прямо напротив Паншина. Он повторил романс, придавая мелодраматическое дрожание своему голосу. Варвара Павловна пристально глядела на него, облокотись на фортепьяно и держа свои белые руки в уровень своих губ. Паншин кончил.","She walked around the piano and stood directly opposite Panshin. He repeated the romance, giving a melodramatic tremor to his voice. Varvara Pavlovna looked intently at him, leaning on the piano and holding her white hands at the level of her lips. Panshin finished.","She went round the piano and stood directly opposite Panshin. He sang his romance again, giving his voice a melodramatic quavering. Varvara Pavlovna watched him intently, leaning on the piano and holding her white hands level with her lips. Panshin finished.","She walked round the piano and stood just opposite Panshin. He sang it again, increasing the melodramatic tremor in his voice. Varvara Pavlovna stared steadily at him, leaning her elbows on the piano and holding her white hands on a level with her lips. Panshin finished the song."
"– Очень, очень вам благодарна, моя милая. Родных никогда забывать не следует. А знаете ли, я удивляюсь, как вы хорошо говорите по-русски. C'est etonnant[35]. Варвара Павловна вздохнула.","“Thank you very, very much, my dear. Family should never be forgotten. And you know, I'm surprised how well you speak Russian. C'est etonnant[35]. Varvara Pavlovna sighed.","‘I am very, very grateful to you, my dear. One should never forget one’s relatives. But do you know something, I am astonished how well you speak Russian. C’est étonnant.’ Varvara Pavlovna sighed.","“I am very, very much obliged to you, my dear. Relations ought never to forget one another. And do you know I am surprised how well you speak Russian. C’est etonnant.” Varvara Pavlovna sighed."
– К обедне. Сегодня воскресенье.,- For dinner. Today is Sunday.,he asked her. ‘To Mass. Today is Sunday.’,“To service. It is Sunday.”
"– О-о, – повторил старик и высоко поднял брови. – И она приехала?","""Oh,"" the old man repeated, and raised his eyebrows high. - And she came?","‘O-oh,’ the old man repeated and raised his eyebrows high. ‘ And she’s arrived here?’","“O—oh,” repeated the old man, raising his eyebrows. “And she is here?”"
"– Муж всегда виноват, сударыня, осмелюсь вам доложить, когда жена нехорошо ведет себя.","- The husband is always to blame, madam, I dare to report to you when the wife behaves badly.","‘A husband is always to blame, I beg to inform you, my good lady, when a wife behaves herself badly.’","“The husband is always to blame, madam, I venture to assure you, when a wife misconducts herself.”"
"– Вы, мосье Лемм, – сказала Марья Дмитриевна, – пришли дать урок музыки Лизе?","“You, Monsieur Lemm,” said Marya Dmitrievna, “have you come to give a music lesson to Liza?”","‘Have you come, Monsieur Lemm,’ asked Marya Dmitrievna, ‘to give Liza her music lesson?’","“Have you come, Monsieur Lemm,” said Marya Dmitrievna, “to give Lisa her music lesson?”"
"– Что это у тебя, никак седой волос, мать моя? Ты побрани свою Палашку. Чего она смотрит?","- What is it with you, no gray hair, my mother? You scold your Palashka. What is she looking at?","‘What’s that, my dear, surely it’s not a grey hair? You must give your Palashka a talking-to. What’s she got eyes for?’","“What’s that, not a grey hair surely? You must speak to your Palashka, what can she be thinking about?”"
– Куда вы? – спросил он ее.,- Where are you going? he asked her.,‘Where are you off to?’ he asked her.,“Where are you going?” he asked her.
"– Я и не отговариваюсь, тетушка, – чуть слышно промолвила Лиза.","“I don’t make excuses, auntie,” Lisa said in a barely audible voice.","‘I’m not going to deny it, auntie,’ Liza murmured scarcely audibly.","“I don’t deny it, auntie,” Lisa uttered scarcely audibly."
"– А знаете ли, – начал Лаврецкий, – я много размышлял о нашем последнем разговоре с вами и пришел к тому заключению, что вы чрезвычайно добры.","“Do you know,” Lavretsky began, “I have thought a lot about our last conversation with you and have come to the conclusion that you are extremely kind.","‘You know,’ Lavretsky began, ‘I’ve been thinking about our last conversation a great deal and I’ve come to the conclusion that you have an exceedingly kind nature.’","“Do you know,” began Lavretsky, “I have been thinking over our last conversation a great deal, and have come to the conclusion that you are exceedingly good.” “That was not at all my intention"
"– Ну, садись, садись, – продолжала старушка. – Ты прямо наверх прошел? Ну да, разумеется. Что ж? ты на меня пришел посмотреть? Спасибо.","“Well, sit down, sit down,” the old woman continued. Did you go straight upstairs? Well, yes, of course. Well? did you come to see me? Thank you.","‘Yes, do sit down, do sit down,’ the old lady continued. ‘Did you come straight upstairs? Well, of course you did. What for? Did you come to have a look at me? Thank you very much.’","“Well, sit down, sit down,” the old lady went on. “Did you come straight up-stairs? Well, there, of course. So... you came to see me? Thanks.”"
