id,source,translation
1,"Все последующее было предсказуемо: возгласы и стоны, нервные шутки и похвалы мне, стоящему в белом у жаровни:","Wszystko co następne było przewidywalne: okrzyki i jęki, nerwowe żarty i pochwały dla mnie, stojącego przy piecu w białym."
2,"Маэстро, вы превзошли себя!","Maestro, przerósłeś samego siebie!"
3,"Сюзанна, ты чувствуешь запах ста тысяч, брошенных Настасьей Филипповной в огонь?","Suzanna, czy czujesz zapach stu tysięcy, które Nastazja Filippowna wrzuciła do ognia?"
4,"Милый, сколько же сегодня сжег ты для меня?","Kochanie, ile dzisiaj dla mnie spaliłeś?"
5,"Барбара, мы с тобой преступницы!","Barbara, jesteśmy z tobą przestępczyniami!"
6,"Ах, в этой рыбе привкус безумия!","Ach, w tej rybie jest smak szaleństwa!"
7,"Томас, стыдно признаться, но я впервые ем и осетрину!","Tomasz, wstyd się przyznać, ale po raz pierwszy jem jesiotra!"
8,"Попыхивая сигарой, достаю пачку красивых полупрозрачных английских банкнот с самодовольной физиономией короля, вынимаю одну, складываю из нее тельца.","Dymiąc cygarem, wyciągam paczkę pięknych półprzezroczystych angielskich banknotów z samozadowoloną miną króla, wyjmuję jeden, składam z niego byczka."
9,Кладу в пепельницу и поджигаю.,Kładę w popielniczce i podpalam.
10,"Это жертва благодарения цифровому миру, обеспечившему нас работой.","To jest ofiara wdzięczności dla cyfrowego świata, który zapewnił nam pracę."
11,Я совершаю этот ритуал каждый раз после удачного вечера.,Wykonuję ten rytuał za każdym razem po udanym wieczorze.
12,"Современные купюры горят отвратительно, приходиться поджигать и поджигать.","Współczesne banknoty palą się okropnie, musisz podpalać je raz za razem."
13,"Мда, англичане в ту пору оказались ""впереди планеты всей"".","Tak, w tamtym czasie Anglicy okazali się ""przed wszystkimi innymi""."
14,"Четверку джентльменов, подаривших миру новую моду, тогда окрестили ""новыми битлами"": трое из них совпадали именами с ливерпульской четверкой: Джон, Джордж и Пол.","Czwórkę dżentelmenów, którzy podarowali światu nową modę, wtedy okrzyknięto ""nowymi Beatlesami"": trzech z nich miało takie same imiona jak liverpoolski kwartet: John, George i Paul."
15,Контрфаготиста звали Грегор.,Kontrafagocistę nazywano Grzegorzem.
16,"И те, и нынешние стремительно ворвались в послевоенный европейский мир.","I tamci, i obecni gwałtownie wtargnęli do powojennego świata europejskiego."
17,"Да, после войны всем, всем вдруг отчаянно захотелось почитать.","Tak, po wojnie wszyscy nagle zaczęli rozpaczliwie chcieć czytać."
18,"Руки взломщиков потянулись к книгохранилищам, а гурманы и золотая молодежь в первые подпольные читальни.","Ręce włamywaczy sięgnęły po biblioteki, a smakosze i złota młodzież do pierwszych podziemnych czytelni."
19,Потом туда хлынули и обыватели.,Potem zalegli tam również zwykli obywatele.
20,Это были золотые времена.,To były złote czasy.
21,"Те, кто оказались тогда в нужном месте, срубили бабла по полной: второсортный повар, взятый из уличной забегаловки, за пару месяцев делал себе состояние.","Ci, którzy wtedy znaleźli się we właściwym miejscu, zarobili pełne manatki: kucharz drugiego sortu, ściągnięty z ulicznej budy z jedzeniem, zdołał zgromadzić majątek w ciągu kilku miesięcy."
22,"Мда, родись я лет на пять пораньше.","Tak, gdybym urodził się pięć lat wcześniej."
23,В те сумасшедшие годы завороженный процессом народ не обращал внимание на качество.,"W te szalone lata, oczarowany procesem, naród nie zwracał uwagi na jakość."
24,"Читали тогда, что называется, ""по диагонали"": дым, копоть, воспарения.","Czytali wtedy, co nazywa się ""po przekątnej"": dym, sadza, opary."
25,"О качестве еды и говорить нечего: богатые дурачки, в одночасье ставшие гурманами, глотали сухой стейк из солнечника на ""Старике и море"", спаленную аррачеру на Дос-Пассосе и недожаренную свинину на ""Швейке"".","O jakości jedzenia nie ma co mówić: bogate głupki, które nagle stały się smakoszami, pochłaniały suchy stek ze słonecznika w ""Starym i morzu"", przypaloną arracherę w Dos Passosie i niedogotowaną wieprzowinę w ""Szwejku""."
26,За эти девять лет именно русская литература принесла мне весьма приличный доход.,To właśnie literatura rosyjska przyniosła mi dość przyzwoity dochód przez te dziewięć lat.
