id,source,translation
1,"Alles zu vergessen, ist gewiss schlimm.",すべてを忘れることは確かにひどいことです。
2,"Noch schlimmer ist, nichts zu vergessen, wird doch jedes Wissen erst durch Vergessen erzeugt.",それ以上にひどいのは何も忘れないことで、知識は忘却を経て初めて生み出されるのですから。
3,"Wenn alles unterschiedslos gespeichert ist, wie auf den elektrische Energie verbrauchenden Datenspeichern, verliert es seine Bedeutung und wird zu einer ungeordneten Ansammlung unbrauchbarer Information.",すべてが電力を消費するデータストレージのように無差別に保存されている場合、それはその意味を失い、無秩序な集まりと化し、使用不能の情報となります。
4,"Ein Gedächtnis, das alles bewahrte, bewahrte im Grunde nichts.",すべてを記憶する記憶は、本質的には何も保持していない。
5,"Jene Kalifornierin, die sich ohne Mnemotechnik jeden einzelnen Tag seit dem 5.",そのカリフォルニアの女性は、記憶術を使わずに5日以降の毎日を覚えていました。
6,"Februar 1980 vergegenwärtigen kann, ist gefangen im Echoraum ihrer fortwährend auf sie einstürzenden Erinnerungen — eine Wiedergängerin jenes attischen Feldherrn Themistokles, der jeden einzelnen Bürger seiner Heimatstadt mit Namen zu nennen wusste und der dem Mnemoniker Simonides ausrichten ließ, eher begehre er die Kunst des Vergessens als die des Gedächtnisses zu erlernen: ""Auch was ich nicht in der Erinnerung behalten will, das behalte ich; was ich jedoch vergessen will, das kann ich nicht vergessen"".",1980年2月を思い起こすことができる人は、彼女の記憶が絶えず彼女に押し寄せるエコールームに閉じ込められています。それは、故郷の各市民の名前を一人一人呼び出すことができたアテネの将軍テミストクレスの幽霊であり、彼は記憶術士シモニデスに「忘れる芸術」を学ぶよりも「忘却の芸術」を求めたと伝えています。「私が覚えておく必要がないものまでも覚えております。しかし、私が忘れたいものは決して忘れられません。」
7,"Eine Vergessenskunst ist aber ein Ding der Unmöglichkeit, weil alle Zeichen Anwesenheiten darstellen, selbst wenn sie auf Abwesenheiten verweisen.",しかし、忘却の技術は不可能なことです。なぜならあらゆる兆候が存在を示しており、それが不在を指し示していたとしてもです。
8,"Beinahe jeden, den im Römischen Reich der Bann der damnatio memoriae traf, behaupten die Enzyklopädien mit Namen zu kennen.",ローマ帝国でdamnatio memoriaeの罰を受けたほとんどすべての人々は、百科事典が名前で知っていると主張しています。
9,"Der Freitod erscheint vielleicht als die radikalste Maßnahme, über die Ungewissheit der Zukunft zu triumphieren, freilich zum Preis einer verkürzten Existenz.",自殺は、未来の不確定性に打ち勝つ最も徹底的な手段として考えられるかもしれませんが、それは命の短縮という代償を払ってのことです。
10,"Es wird berichtet, dass zu den Geschenken jener indischen Gesandtschaft, die Augustus einst auf der Insel Samos empfing, nicht nur ein Tiger und ein armloser Jüngling, der seine Füße wie Hände zu benutzen wusste, gehörten, sondern auch ein Mann namens Zarmaros aus der Kaste der Brahmanen, der sein Leben selbst zu beenden gedachte, gerade weil es so verlaufen sei wie gewünscht.",かつてサモス島でアウグストゥスを迎えたインドの使節団の贈り物には、虎や腕の無い若者だけではなく、足を手のように使うことができる者も含まれていたと伝えられています。しかし、それだけではありません。彼らはブラフマン階級から来たザルマロスという男も連れてきました。彼は人生が自分の望み通りに進んだからこそ、自ら命を終わらせようと考えていました。
