id,source,translation
1,"Alles zu vergessen, ist gewiss schlimm.",すべてを忘れることは確かに悪いことです。
2,"Noch schlimmer ist, nichts zu vergessen, wird doch jedes Wissen erst durch Vergessen erzeugt.",さらに悪いことは、何も忘れないことです。なぜなら、すべての知識は忘れることによって初めて生まれるからです。
3,"Wenn alles unterschiedslos gespeichert ist, wie auf den elektrische Energie verbrauchenden Datenspeichern, verliert es seine Bedeutung und wird zu einer ungeordneten Ansammlung unbrauchbarer Information.",すべてが違いなく保存され、電力を消費するデータストレージのようになると、その意味は失われ、使い物にならない情報の無秩序な集まりになってしまいます。
4,"Ein Gedächtnis, das alles bewahrte, bewahrte im Grunde nichts.",すべてを保存する記憶というものは、本質的には何も保存しない。
5,"Jene Kalifornierin, die sich ohne Mnemotechnik jeden einzelnen Tag seit dem 5.",そのカリフォルニアの女性は、第5以降の每日を記憶術を使わずに覚えています。
6,"Februar 1980 vergegenwärtigen kann, ist gefangen im Echoraum ihrer fortwährend auf sie einstürzenden Erinnerungen — eine Wiedergängerin jenes attischen Feldherrn Themistokles, der jeden einzelnen Bürger seiner Heimatstadt mit Namen zu nennen wusste und der dem Mnemoniker Simonides ausrichten ließ, eher begehre er die Kunst des Vergessens als die des Gedächtnisses zu erlernen: ""Auch was ich nicht in der Erinnerung behalten will, das behalte ich; was ich jedoch vergessen will, das kann ich nicht vergessen"".","1980年2月を思い出すことができる彼女は、絶えず記憶の崩壊によりエコーの空間に囚われています。それは、自分の故郷の市民一人一人を名前で呼び出せたアッティカの将軍テミストクレスの亡霊であり、彼は記憶術士シモニディスに対して彼が欲望するものは忘却法学習よりも記憶法:""私が覚えておきたくない事柄までも私は覚えてしまう；しかし、忘れ去ろうとしたことを私は忘れることができない"""
7,"Eine Vergessenskunst ist aber ein Ding der Unmöglichkeit, weil alle Zeichen Anwesenheiten darstellen, selbst wenn sie auf Abwesenheiten verweisen.",しかし、忘却の技術は不可能です。なぜなら、すべての記号が何かを示しており、それが欠在を指し示す場合であってもそれ自体は存在しているからです。
8,"Beinahe jeden, den im Römischen Reich der Bann der damnatio memoriae traf, behaupten die Enzyklopädien mit Namen zu kennen.",ローマ帝国でdamnatio memoriaeの制裁を受けたほとんどすべての人物を、百科事典は名前を挙げて主張しています。
9,"Der Freitod erscheint vielleicht als die radikalste Maßnahme, über die Ungewissheit der Zukunft zu triumphieren, freilich zum Preis einer verkürzten Existenz.",自殺は、未来の不確定性を打ち勝つための最も急進的な手段として思えますが、それは存在の短縮という代償を払うことになります。
10,"Es wird berichtet, dass zu den Geschenken jener indischen Gesandtschaft, die Augustus einst auf der Insel Samos empfing, nicht nur ein Tiger und ein armloser Jüngling, der seine Füße wie Hände zu benutzen wusste, gehörten, sondern auch ein Mann namens Zarmaros aus der Kaste der Brahmanen, der sein Leben selbst zu beenden gedachte, gerade weil es so verlaufen sei wie gewünscht.",かつてサモス島でアウグストゥスが受け取ったインドの使節団の贈り物には、虎や両腕がない青年（彼は足を手のように使っていた）だけでなく、自分の人生が望み通りに進んだからこそ自ら命を絶とうと思っていたブラーマン階級出身の名前はザルマロスという男も含まれていたと伝えられています。
11,"Um sicherzustellen, dass ihm nicht doch noch etwas Unvorhergesehenes zustieß, sprang er in Athen lachend, nackt und gesalbt ins Feuer, verbrannte zweifellos qualvoll bei lebendigem Leib und ging mit der Inszenierung seines selbstbestimmten Todes in die Geschichte ein, wenn auch nur als kuriose Anekdote in einem Band jener einst achtzig Bücher umfassenden Römischen Geschichte des Cassius Dio, dessen Inhalt zufällig überliefert wurde.",彼が何か予想外の事態に見舞われることがないように確認するため、彼はアテネで笑顔を浮かべ、裸で油を塗って火の中に飛び込み、疑いなく生きている間に苦しんで焼死し、自分で決定した死の演出を通じて歴史に名を刻みました。カシウス・ディオのローマ史（元々80冊もあった一連の本）の一部として偶然伝えられた奇妙な逸話としてだけですが。
12,"Letztlich ist alles, was noch da ist, schlichtweg das, was übrig geblieben ist.",結局のところ、残った全てはただ単に、残されたものなのです。
13,"Am Leben zu sein bedeutet, Verluste zu erfahren.",生きているということは、損失を経験することを意味します。
14,"Die Frage, was wohl werden wird, dürfte kaum jünger sein als die Menschheit selbst, besteht doch eine so unabdingbare wie beunruhigende Eigenschaft der Zukunft darin, dass sie sich der Vorhersehbarkeit entzieht und damit auch Zeitpunkt und Umstände des Todes im Dunkeln lässt.",何が起こるかという疑問は、おそらく人類自体よりも新しくないでしょう。なぜなら、将来には予見不可の性質があり、それは死の時期と状況も闇の中に残してしまいます。これは避けて通れないだけでなく、心配を引き起こします。
15,"Wer kennt nicht den Abwehrzauber des süßbittren Vorausleidens, den fatalen Drang, das Befürchtete durch gedankliche Vorwegnahme verhindern zu wollen?",誰が、甘苦い予測感情の防御的な魔法や、思考による先取りで恐れていることを防ぎたいという運命的な衝動を知らないでしょうか？
16,"Man ahnt die Verheerungen voraus, imaginiert mögliche Katastrophen und wähnt sich so vor bösen Überraschungen gefeit.",人々は予想される破壊を予感し、可能性のある大災害を想像し、それによって自分自身が悪い驚きから安全であると思い込む。
17,"In der Antike versprachen die Träume Trost, sagten die Griechen ihnen doch nach, sie verhießen, Orakeln gleich, das Kommende und nähmen somit der Zukunft zwar nicht das Unabänderliche, wohl aber den Schrecken des Unerwarteten.",古代では、夢は慰めを約束し、ギリシャ人たちはそれらが未来を予見し、オラクルのように次にくるものを約束すると言いました。そのため、夢は未来から不可避なものは奪わなかったかもしれませんが、予期しない恐怖を少なくしたでしょう。
18,Nicht wenige nehmen sich aus Angst vor dem Tod das Leben.,死の恐怖から、少なくない人々が自らの命を絶つ。
19,"Vielfältig sind die Strategien, Vergangenes festzuhalten und dem Vergessen Einhalt zu gebieten.",過去を維持し、忘れることを防ぐ戦略は多種多様です。
20,"Traut man der Überlieferung, steht am Anfang unserer Geschichtsschreibung eine Reihe vernichtender Kriege zwischen Persern und Griechen und am Beginn der heute beinahe vergessenen Gedächtniskunst ein Unglück mit vielen Toten:",伝承を信じるなら、私たちの歴史記述の始まりはペルシャ人とギリシャ人との間で繰り広げられた一連の破壊的な戦争であり、今日ではほぼ忘れ去られつつある記憶法の発祥だった災害は数多くの死者を出すものでした：
21,"Es war in Thessalien, wo im frühen vorchristlichen 5.",それは紀元前5世紀の早い時期、テッサリアで起こりました。
22,"Jahrhundert ein einstürzendes Haus eine ganze Festtagsgesellschaft unter sich begrub und es dem einzigen Uberlebenden, dem Dichter Simonides von Keos, dank seines geschulten Gedächtnisses gelang, das zerstörte Gebäude im Geiste erneut zu betreten und die Sitzordnung der Gäste aufzurufen, woraufhin sich die von den Trümmern entstellten Leichen identifizieren ließen.",紀元前5世紀に、倒壊した家が祝祭日の集まりを一緒に埋めてしまい、唯一の生存者であった詩人シモニデス・オブ・ケオスはその訓練された記憶力のおかげで精神的に破壊された建物に再入場し、客たちの座席配置を呼び出すことができました。それにより、残骸から変形した遺体を識別することが可能となりました。
23,"Es gehört zu den zahlreichen Paradoxien, die dem Entweder-oder von Tod und Leben innewohnen, dass, indem der Verstorbene als etwas unwiederbringlich Verlorenes benannt wird, sich die Trauer über seinen Verlust zugleich verdoppelt und halbiert, wohingegen das im Unklaren liegende Schicksal eines Vermissten oder Verschollenen die Angehörigen in einem diffusen Alptraum aus banger Hoffnung und verwehrter Trauer gefangenhält, der sowohl Aufarbeitung als auch Weiterleben verhindert.",死と生の二者択一に内在する数々のパラドックスの一つに、故人が永遠に失われたものとして名付けられることで、その喪失に対する悲しみが同時に倍増し半減される、というものがあります。それは行方不明者や消息不明者の運命が不明確なままである場合、家族を恐怖混じりの希望と拒否された悲しみからなる曖昧な悪夢へ捉えて放さず、その結果苦心・前進も阻害します。
24,"Die Zäsur des Todes ist der Ausgangspunkt von Erbe und Erinnerung und die Totenklage die Quelle jeder Kultur, mit der man die nun klaffende Leerstelle, die plötzliche Stille mit Gesängen, Gebeten und Geschichten füllt, in denen das Abwesende noch einmal verlebendigt wird.",死の区切りは遺産と記憶の出発点であり、葬式の嘆きは、いまや空虚な隙間、突然の静寂を歌や祈り、そして物語で満たそうとするあらゆる文化の源です。これらによって欠けてしまったものが再び生き返ることになります。
25,"Wie eine Hohlform lässt die Erfahrung des Verlusts die Umrisse dessen, was zu beklagen ist, hervortreten, und nicht selten verwandelt es sich im verklärenden Licht der Trauer zu einem Objekt der Begierde, oder wie es ein Heidelberger Professor für Zoologie im Vorwort eines Bändchens der Neuen Brehm-Bücherei formuliert: ""Es scheint zu den rational kaum fassbaren Eigenschaften des westlichen Menschen zu gehören, dass er Verlorenes höher bewertet als noch Bestehendes, anders ist die merkwürdige Faszination nicht zu erklären, die seither vom Beutelwolf ausgeht.""",損失の経験は、嘆くべきものの輪郭を浮かび上がらせる空洞の形状となり、それはしばしば悲嘆の美化された光です姿を変えて欲望の対象になります。あるいは新しいブレーム図書館バンドル序文内でハイデルベルク動物学教授が述べたように、「理性的に解明し難い性質を持つ西洋人間にとって、失われたものを現存する物より高価値で評価する事実からして、その奇妙な魅力が説明できる唯一つでありまセん。これから以降袋ロウフから発生します」
26,"Unstrittig ist, dass der Tod und das mit ihm einhergehende Problem, wie mit der plötzlichen Abwesenheit eines Menschen bei gleichzeitiger Anwesenheit seiner Hinterlassenschaften, vom Leichnam bis zum herrenlosen Hab und Gut, umzugehen ist, im Laufe der Zeit Antworten gefordert und Handlungen provoziert hat, deren Bedeutung ihren bloßen Zweck übersteigen und unsere frühen Ahnen aus der Sphäre des Animalischen in die des Menschlichen treten ließ.",死とそれに伴う問題、すなわち人の突然の不在と同時に遺物、遺体から放棄された財産までが残される状況をどう扱うか、は間違いなく時間を経て答えを求め行動を引き起こしました。その意味は単なる目的を超え、私たちの早い祖先が動物性から人間性へと足を踏み入れさせました。
27,"Die sterblichen Reste von Artgenossen nicht einfach den natürlichen Zersetzungprozessen zu überantworten, gilt gemeinhin als eine Eigenart des Menschen, obwohl sich vergleichbares Verhalten auch bei anderen höheren Tieren beobachten lässt:",人間の同種族の遺骸を単に自然の分解プロセスに任せるのではなく、それを処理することは一般的に人間特有の行動とされていますが、他の高等動物でも同様の行動が観察されます。
28,"So versammeln sich Elefanten beispielsweise um ein sterbendes Herdenmitglied, berühren es stundenlang mit dem Rüssel, trompeten dabei aufgebracht und versuchen oft noch, den leblosen Körper wieder aufzurichten, ehe sie den Leichnam schließlich mit Erde und Zweigen bedecken.",例えば、象は死にゆく群れの仲間を囲み、何時間も長い鼻で触ったり、興奮して鳴き叫んだりし、最終的に無生命となった体を立ち上がらせようと試みます。そしてついにはその遺体を土や枝で覆います。
29,"Auch werden jene Sterbe-Orte von ihnen noch Jahre später regelmäßig aufgesucht, wozu es zweifellos eines guten Gedächtnisses, womöglich sogar gewisser Jenseitsvorstellungen bedarf, die wir uns nicht weniger phantastisch als die unsrigen und ebenso unverifizierbar vorstellen dürfen.",また、彼らはそれらの死に場所を何年も後に定期的に訪れるでしょう。これは間違いなく良い記憶力が必要であり、恐らくはある種の死後の思想が必要で、私たちはそれを私たち自身のものと同じく幻想的で証明不可能だと想像することができます。
