id,source,translation
1,Беспредельный морской шум не прекращался ни на минуту.,The endless sound of the sea didn't stop for a minute.
2,"Он набегал длинными волнами, то усиливаясь, то затихая.","He came in long waves, intensifying and then subsiding."
3,"И ветер то начинал шуметь в голых деревьях, то замолкал, так же как и я прислушиваясь к течению ночи.","And the wind would start to rustle in the bare trees, then fall silent, just as I was listening to the flow of the night."
4,"Но он не уходил, он был здесь.","But he didn't leave, he was here."
5,Я это знал по запаху мокрой гальки и по едва внятному трепету одинокого платанового листа.,I knew this by the smell of wet pebbles and the barely perceptible tremor of a solitary plane tree leaf.
6,"Я заметил еще днем этот упрямый сизый лист, но сейчас, ночью, он казался мне маленьким живым существом, моим единственным бодрствующим другом.","During the day I had noticed this stubborn gray leaf, but at night it seemed to me like a small living creature, my only wakeful friend."
7,"Изредка из тьмы, из города, доносились ружейные выстрелы.","Occasionally, gunshots could be heard coming from the darkness, from the city."
8,После каждого выстрела долго лаяли собаки.,"After each shot, the dogs barked for a long time."
9,Потом далеко в море мелькнул тусклый огонь и погас.,Then a dim light flickered far out to sea and went out.
10,"Он заставлял смотреть на эти вещи пристальнее и дольше, чем мы это делаем обычно, и открывать в них много не замеченных ранее качеств.","He made us look at these things more closely and for a longer time than we usually do, and discover many qualities in them that had previously gone unnoticed."
11,"Так, в ноздреватом желтом камне было много накрепко впаянных в него маленьких морских ракушек, на кустах дрока оставалось еще несколько цветов, они сидели на прямых твердых стеблях, как промокшие и сморщенные золотые бабочки, и терпеливо дожидались солнца.","Thus, in the porous yellow stone there were many small seashells firmly embedded in it, on the broom bushes a few flowers still remained, sitting on straight firm stems like wet and wrinkled golden butterflies, patiently awaiting the sun."
12,"Но оно очень редко проступало в тумане размытым белым пятном и не давало ни теплоты, ни тени.","But it very rarely emerged from the fog as a blurred white spot, providing neither warmth nor shadow."
13,"Под единственным старым платаном с лимонными пятнами на стволе валялись листья, как бы вырезанные из тусклого зеленого бархата.","Under the only old plane tree with lemon spots on its trunk, leaves lay as if cut out of dull green velvet."
14,"По чугунной калитке вереницей бежали муравьи, сносили в свои подземные житницы последние запасы на зиму, а под якорной цепью жила маленькая робкая жаба.","Ants ran in a line through the iron gate, carrying to their underground granaries the last supplies for winter, and under the anchor chain lived a small, timid frog."
15,Ночью на другом берегу реки кто-то начал махать фонарем и протяжно кричать.,"At night, on the other side of the river, someone began to wave a lantern and shout loudly."
16,Я вышел с дядей,I went out with my uncle.
17,Илько на берег.,Ilko to the shore.
18,Река ревела.,The river roared.
19,Вода шла через греблю холодным водопадом.,Water was flowing through the dam as a cold waterfall.
20,"Ночь стояла поздняя, глухая, ни единой звезды не было над головой.","It was late at night, silent, with not a single star overhead."
21,"В лицо дуло дикой свежестью разлива, оттаявшей земли.",The open space blasted into one's face with the wild freshness of thawed earth.
