id,source,translation
1,"Все последующее было предсказуемо: возгласы и стоны, нервные шутки и похвалы мне, стоящему в белом у жаровни:","Wszystko co nastąpiło było przewidywalne: okrzyki i jęki, nerwowe żarty i pochwały skierowane do mnie, stojącego w bieli przy palenisku."
2,"Маэстро, вы превзошли себя!","Maestro, przewyższyłeś samego siebie!"
3,"Сюзанна, ты чувствуешь запах ста тысяч, брошенных Настасьей Филипповной в огонь?","Zuzanno, czy czujesz zapach stu tysięcy, które Nastasia Filipowna wyrzuciła do ognia?"
4,"Милый, сколько же сегодня сжег ты для меня?","Kochanie, ile dzisiaj dla mnie spaliłeś?"
5,"Барбара, мы с тобой преступницы!","Barbara, jesteśmy z tobą przestępczyniami!"
6,"Ах, в этой рыбе привкус безумия!","Ach, w tej rybie jest nuta szaleństwa!"
7,"Томас, стыдно признаться, но я впервые ем и осетрину!","Tomasz, wstyd mi przyznać, ale to pierwszy raz jem jesiotra!"
8,"Попыхивая сигарой, достаю пачку красивых полупрозрачных английских банкнот с самодовольной физиономией короля, вынимаю одну, складываю из нее тельца.","Sącząc cygaro, wyjmuję paczkę pięknych półprzezroczystych angielskich banknotów z samozadowoloną miną króla, wybieram jedną i składam z niej cielę."
9,Кладу в пепельницу и поджигаю.,Wrzucam do popielniczki i podpalam.
10,"Это жертва благодарения цифровому миру, обеспечившему нас работой.","To jest ofiara wdzięczności dla cyfrowego świata, który zapewnił nam pracę."
11,Я совершаю этот ритуал каждый раз после удачного вечера.,Wykonuję ten rytuał za każdym razem po udanym wieczorze.
12,"Современные купюры горят отвратительно, приходиться поджигать и поджигать.","Nowoczesne banknoty palą się okropnie, trzeba podpalać i podpalać."
13,"Мда, англичане в ту пору оказались ""впереди планеты всей"".","Tak, w tamtym czasie Anglicy okazali się ""do przodu całej planety""."
14,"Четверку джентльменов, подаривших миру новую моду, тогда окрестили ""новыми битлами"": трое из них совпадали именами с ливерпульской четверкой: Джон, Джордж и Пол.","Czwórkę dżentelmenów, którzy podarowali światu nową modę, wtedy nazwano ""nowymi Beatlesami"": trzech z nich miało takie same imiona jak członkowie liverpoolskiej czwórki: John, George i Paul."
15,Контрфаготиста звали Грегор.,Kontrafagocista nazywał się Grzegorz.
16,"И те, и нынешние стремительно ворвались в послевоенный европейский мир.","Zarówno ci, jak i obecni gwałtownie wtargnęli do powojennego świata europejskiego."
17,"Да, после войны всем, всем вдруг отчаянно захотелось почитать.","Tak, po wojnie wszyscy, wszyscy nagle zrozpaczenie zaczęli chcieć czytać."
18,"Руки взломщиков потянулись к книгохранилищам, а гурманы и золотая молодежь в первые подпольные читальни.","Ręce włamywaczy sięgnęły po archiwa książek, a smakosze i złota młodzież do pierwszych podziemnych czytelni."
19,Потом туда хлынули и обыватели.,Potem przybyli tam także zwykli ludzie.
20,Это были золотые времена.,To były złote czasy.
21,"Те, кто оказались тогда в нужном месте, срубили бабла по полной: второсортный повар, взятый из уличной забегаловки, за пару месяцев делал себе состояние.","Ci, którzy byli wtedy we właściwym miejscu, zarobili pełnymi garściami: kucharz drugiej klasy, wynajęty z ulicznego bistro, zdobył fortunę w kilka miesięcy."
22,"Мда, родись я лет на пять пораньше.","Tak, gdybym urodził się pięć lat wcześniej."
23,В те сумасшедшие годы завороженный процессом народ не обращал внимание на качество.,"W te szalone lata, naród oczarowany procesem nie zwracał uwagi na jakość."
24,"Читали тогда, что называется, ""по диагонали"": дым, копоть, воспарения.","Wtedy czytali, co nazywamy ""po przekątnej"": dym, smugę, opary."
25,"О качестве еды и говорить нечего: богатые дурачки, в одночасье ставшие гурманами, глотали сухой стейк из солнечника на ""Старике и море"", спаленную аррачеру на Дос-Пассосе и недожаренную свинину на ""Швейке"".","O jakości jedzenia nie ma co mówić: bogate głupie, które stały się smakoszami w mgnieniu oka, połykały suche steki z słonecznika na ""Starym człowieku i morzu"", przypalaną arracherę na Dos Passos i niedosmażoną wieprzowinę na ""Szwejku""."
26,За эти девять лет именно русская литература принесла мне весьма приличный доход.,To właśnie rosyjska literatura przyniosła mi całkiem przyzwoity dochód przez te dziewięć lat.
27,"Благодаря ее пылающим страницам я прошел суровый путь от рядового повара в подпольных забегаловках Гонконга до шефа-по-вызову с тремя звездами и могу позволить теперь себе жить гастролями, кочуя по миру.","Dzięki jej płonącym stronom przeszedłem surową ścieżkę od zwykłego kucharza w podziemnych jadłodajniach Hongkongu do szefa kuchni na wezwanie z trzema gwiazdkami i mogę sobie teraz pozwolić na życie z występami, wędrując po świecie."
28,"Ну и конечно Опыт, Опыт, ""сын ошибок трудных"".","No i oczywiście Doświadczenie, Doświadczenie, ""syn trudnych błędów""."
29,Да и мать его Случайность.,"Tak, i jego matką jest Przypadek."
30,И отец Интуиция.,I ojciec Intuicja.
31,"Книги как лошади дикие и своенравные, если не найти к ним подхода.","Książki są jak dzikie i kapryśne konie, jeśli nie znajdziesz do nich podejścia."
32,Я обхожусь без стека и шпор.,Radzę sobie bez kija i ostrog.
33,"Ласка, только ласка.","Tylko łaska, tylko łaska."
34,"Книги для меня не просто дрова, как их называют в нашем поварском подпольном сообществе.","Książki dla mnie to nie tylko drewno, jak je nazywają w naszej kucharskiej podziemnej społeczności."
35,"Все-таки книга это целый мир, хоть и ушедший навсегда.","Książka to przecież cały świat, chociaż już na zawsze miniony."
36,В этом смысле я романтик.,W tym sensie jestem romantykiem.
37,"Я сын гуманитария, внук стоматолога, правнук адвоката, праправнук раввина.","Jestem synem humanisty, wnukiem dentysty, prawnukiem adwokata, praprawnukiem rabina."
38,"И я знаю точно если ты любишь книгу по-настоящему, она отдаст тебе все свое тепло.","I wiem na pewno, że jeśli naprawdę kochasz książkę, odda ci całe swoje ciepło."
39,"А я люблю русскую классику, хотя не прочел и до середины ни одного русского романа.","Ale ja uwielbiam rosyjską klasykę, choć nie przeczytałem nawet do połowy żadnej rosyjskiej powieści."
40,"И я не буду жарить стейк на писателе второго сорта, вроде Горького.","I nie zamierzam smażyć steka na pisarzu drugiej kategorii, takim jak Gorki."
41,"Всю классику я и моя умная блоха знаем наизусть: сюжет, биография автора со всеми подробностями, дата выхода бумажного полена.","Całą klasykę ja i mój mądry pchła znamy na wylot: fabułę, biografię autora ze wszystkimi szczegółami, data wydania papierowego kłębka."
42,"Это необходимо знать каждому повару, даже если он вообще не умеет читать книги.","To musi wiedzieć każdy kucharz, nawet jeśli w ogóle nie potrafi czytać książek."
43,"А таких людей у нас, к сожалению, все больше.","Niestety, takich ludzi mamy coraz więcej."
44,"Хотя, безусловно, чтобы хорошо прочесть книгу, повару необязательно ее прочесть.","Chociaż niewątpliwie, aby dobrze przeczytać książkę, kucharzowi nie trzeba jej czytać."
45,Парадокс XXI века.,Paradoks XXI wieku.
46,"""O tempora, o mores!"" как говаривал мой покойный профессор-отец.","""O tempora, o mores!"" jak mówił mój zmarły ojciec-profesor."
47,"А я мальчиком думал, что он говорит о ""темпуре"", которую готовили в одной японской харчевне на соседней улице.","A ja jako chłopiec myślałem, że mówi o ""tempurze"", którą przygotowywano w japońskiej jadłodajni na sąsiedniej ulicy."
48,Во мне уже тогда проснулась душа повара.,Wtedy wczesniej obudziła się we mnie dusza kucharza.
49,"С тех пор как человечество перестало печатать книги и навсегда сделало лучшие из них музейными экспонатами, book'n'grill появился на свет.","Od kiedy ludzkość przestała drukować książki i na zawsze uczyniła najlepsze z nich eksponatami muzealnymi, book'n'grill pojawił się na świecie."
50,Люди всегда тянутся к запретному плоду.,Ludzie zawsze są skłonni do zakazanego owocu.
51,"Девяносто процентов отпечатанных человечеством книг были сданы в утиль или просто выброшены на помойки, чтобы не занимали пространство в квартирах.","Dziewięćdziesiąt procent książek wydrukowanych przez ludzkość zostało zutylizowanych lub po prostu wyrzuconych na śmietnisko, aby nie zajmowały miejsca w mieszkaniach."
