id,source,translation
1,"Alles zu vergessen, ist gewiss schlimm.",すべてを忘れることは確かに悪いです。
2,"Noch schlimmer ist, nichts zu vergessen, wird doch jedes Wissen erst durch Vergessen erzeugt.",忘れることがないことはさらに悪いですが、知識は忘れることによって初めて生まれます。
3,"Wenn alles unterschiedslos gespeichert ist, wie auf den elektrische Energie verbrauchenden Datenspeichern, verliert es seine Bedeutung und wird zu einer ungeordneten Ansammlung unbrauchbarer Information.",すべてが電気エネルギーを消費するデータストレージに無差別に保存されている場合、それは意味を失い、有用でない情報の無秩序な集まりになります。
4,"Ein Gedächtnis, das alles bewahrte, bewahrte im Grunde nichts.",すべてを保持していた記憶は、実際には何も保持していませんでした。
5,"Jene Kalifornierin, die sich ohne Mnemotechnik jeden einzelnen Tag seit dem 5.",そのカリフォルニア人女性は、5月以降、毎日をメモ技術なしで過ごしています。
6,"Februar 1980 vergegenwärtigen kann, ist gefangen im Echoraum ihrer fortwährend auf sie einstürzenden Erinnerungen — eine Wiedergängerin jenes attischen Feldherrn Themistokles, der jeden einzelnen Bürger seiner Heimatstadt mit Namen zu nennen wusste und der dem Mnemoniker Simonides ausrichten ließ, eher begehre er die Kunst des Vergessens als die des Gedächtnisses zu erlernen: ""Auch was ich nicht in der Erinnerung behalten will, das behalte ich; was ich jedoch vergessen will, das kann ich nicht vergessen"".","1980年2月の出来事を思い起こせる唯一のものは、彼らに襲う連続する思い出の響きで閉じ込められている―あるアッティカの将軍テミストクレスが彼の故郷市民一人ひとりに名前を知っていたという復元者、メモリザー・シモニデスへ送った言葉： ""私は忘れたくなかったものも覚えておく。しかし、私が忘れたいものは忘れることができない""。"
7,"Eine Vergessenskunst ist aber ein Ding der Unmöglichkeit, weil alle Zeichen Anwesenheiten darstellen, selbst wenn sie auf Abwesenheiten verweisen.",忘却の芸術は不可能なものです、なぜならすべてのサインは存在を示しており、不在を指す場合でもです。
8,"Beinahe jeden, den im Römischen Reich der Bann der damnatio memoriae traf, behaupten die Enzyklopädien mit Namen zu kennen.",百科事典には、ローマ帝国で「damnatia memoriae」の呪いを受けたほぼすべての人々が、名前を知っているとされています。
9,"Der Freitod erscheint vielleicht als die radikalste Maßnahme, über die Ungewissheit der Zukunft zu triumphieren, freilich zum Preis einer verkürzten Existenz.",自殺は、将来の不確実性に打ち勝つための最も過激な手段として思えるかもしれませんが、短縮された存在の代償として現れます。
10,"Es wird berichtet, dass zu den Geschenken jener indischen Gesandtschaft, die Augustus einst auf der Insel Samos empfing, nicht nur ein Tiger und ein armloser Jüngling, der seine Füße wie Hände zu benutzen wusste, gehörten, sondern auch ein Mann namens Zarmaros aus der Kaste der Brahmanen, der sein Leben selbst zu beenden gedachte, gerade weil es so verlaufen sei wie gewünscht.",アウグストゥスがかつてサモス島で受けたあるインド大使団の贈り物には、虎だけでなく手足がない青年も含まれていたと報告されています。その青年は手を足のように使え、またブラフマンカースト出身のザーマロスという名前の男も含まれていました。彼は自ら命を絶とうと考えており、それが望んだ通りに進んでしまっただけだからです。
11,"Um sicherzustellen, dass ihm nicht doch noch etwas Unvorhergesehenes zustieß, sprang er in Athen lachend, nackt und gesalbt ins Feuer, verbrannte zweifellos qualvoll bei lebendigem Leib und ging mit der Inszenierung seines selbstbestimmten Todes in die Geschichte ein, wenn auch nur als kuriose Anekdote in einem Band jener einst achtzig Bücher umfassenden Römischen Geschichte des Cassius Dio, dessen Inhalt zufällig überliefert wurde.",彼に予期せぬ出来事が起きないように確認するため、彼は笑ってアテネで裸になり火に飛び込み、明らかに生きたまま苦しんで焼死し、自分の計画した死の演出をしたことで歴史上その名が残ることとなりました。ただしキュリオシティアネクドートとしてCassius Dioのローマ史全80巻の一つでただ偶然伝わった物語です。
12,"Letztlich ist alles, was noch da ist, schlichtweg das, was übrig geblieben ist.",結局、残っているものは全て単純に残りである。
13,"Am Leben zu sein bedeutet, Verluste zu erfahren.",生きているということは、損失を経験することを意味します。
14,"Die Frage, was wohl werden wird, dürfte kaum jünger sein als die Menschheit selbst, besteht doch eine so unabdingbare wie beunruhigende Eigenschaft der Zukunft darin, dass sie sich der Vorhersehbarkeit entzieht und damit auch Zeitpunkt und Umstände des Todes im Dunkeln lässt.",「どうなるのか」という問いは、人類自体以上に古くからあるものであり、未来の予測不可能性と、それによって死のタイミングや状況も分からなくさせる未来というものが必然的かつ不安を伴って存在しています。
15,"Wer kennt nicht den Abwehrzauber des süßbittren Vorausleidens, den fatalen Drang, das Befürchtete durch gedankliche Vorwegnahme verhindern zu wollen?",誰もが、甘酸っぱい先行の予期による忌み嫌われる防御呪文を知らないだろうか？恐れられるものを思考的予測で未然に防ごうとする運命的衝動。
16,"Man ahnt die Verheerungen voraus, imaginiert mögliche Katastrophen und wähnt sich so vor bösen Überraschungen gefeit.",人々は破壊を予感し、可能性がある災害を想像し、悪い驚きから身を守ると思っています。
17,"In der Antike versprachen die Träume Trost, sagten die Griechen ihnen doch nach, sie verhießen, Orakeln gleich, das Kommende und nähmen somit der Zukunft zwar nicht das Unabänderliche, wohl aber den Schrecken des Unerwarteten.",古代では、夢は慰めを約束し、ギリシャ人は彼らに以下のように言いました。夢は予知するものであり、未来を述べることで不可避性を伴わせますが、意外な出来事の恐怖さだけは取り除きます。
