id,source,translation
1,"Nie wyjdzie stamtąd, mówię wam powiedział pryszczaty, z przekonaniem kiwając głową.",「あいつは絶対にそこから出てこない、信じてくれ」とニキビ面が頭をうなずきながら語った。
2,"Już godzina i ćwierć, jak tam wlazł.",彼がそこに入ってからすでに1時間15分も経っている。
3,Już po nim.,もう彼は存在しない。
4,"Mieszczanie, stłoczeni wśród ruin, milczeli wpatrzeni w ziejący w rumowisku czarny otwór, w zagruzowane wejście do podziemi.",市民たちは、廃墟の中に押し込まれ、黙って穴倉の入口が埋もれた地下への入り口を見つめていました。
5,"Grubas w żółtym kubraku przestąpił z nogi na nogę, chrząknął, zdjął z głowy wymięty beret.",黄色い厚着をした太った男が足から足へと体重を移し、 clearing そして息を絞り込んで、くしゃくしゃになったベレー帽を頭から取りました。
6,"Poczekajmy jeszcze powiedział, ocierając pot z rzadkich brwi.",「もう少しだけ待とう」と彼は言いながら、稀な眉毛から汗を拭き取った。
7,Na co? prychnął pryszczaty.,「何のためにだ？」とニキビ顔があざ笑った。
8,"Tam, w lochach, siedzi bazyliszek, zapomnieliście, wójcie?",そこ、地下牢にはバジリスクがいます、市長、忘れたんですか？
9,"Kto tam wchodzi, ten już przepadł.",そこに入る者は、もうおしまいだ。
10,Mało to ludzi tam poginęło?,そこで亡くなった人々は少なくないのですか？
11,Na co tedy czekać?,それでは、何を待っているのですか？
12,Umawialiśmy się przecie mruknął niepewnie grubas.,「約束したじゃないか、と彼はぶ厚い声で不確かにブツブツ言っていた。
13,Jakże tak?,どうしてそんなことが？
14,"Z żywym się umawialiście, wójcie rzekł towarzysz pryszczatego, olbrzym w skórzanym, rzeźnickim fartuchu.",「生者と約束したはずだ」と皮膚病の男に言った、レザーエプロンを着た巨人。
15,"A nynie on martwy, pewne to jak słońce na niebie.",でも今彼は死んでいる。それは空にある太陽のように確かだ。
16,"Z góry było wiadomo, że na zgubę idzie, jako i inni przed nim.",彼が失敗することは分かっていた、過去に先行した者たちのように。
17,"Przecie on nawet bez zwierciadła polazł, z mieczem tylko.",彼は鏡さえ持たずに行った、剣だけで。
18,"A bez zwierciadła bazyliszka nie da się zabić, każdy to wie.",そしてバジリスクの鏡を使わないと殺せない、それは皆が知っていることだ。
19,"Zaoszczędziliście grosza, wójcie dodał pryszczaty.",「一銭でも節約しましたか、そう言ったのはにきび面の村長だ。」
20,Bo i płacić za bazyliszka nie ma komu.,バジリスクの代金を支払う人さえいないんだから。
21,Idźcie tedy spokojnie do dom.,だから、安心して家に帰ってください。
22,"A konia i dobytek czarownika my weźmiemy, żal dać przepadać dobru.",そして、我々は魔術師の馬と家畜を奪い取る。損失にするより、価値あるものを取るべきだ。
23,Ano powiedział rzeźnik.,「そうだ」と肉屋が言った。
24,"Sielna klacz, a i juki nieźle wypchane.",力強い牝馬で、また、ユキもふんだんに詰め込まれている。
25,"Zajrzyjmy, co w środku.",中身を見てみよう。
26,Jakże tak?,どうしてそんなこと？
27,Coście?,何ですか？
28,"Milczcie, wójcie, i nie mieszajcie się, bo guza złapiecie ostrzegł pryszczaty.",「静かにして、村長。干渉しないで、そうしたらニキビだらけが警告するように頭痛をひきます。
29,Sielna klacz powtórzył rzeźnik.,「美しい牝馬だ」と肉屋は繰り返した。
30,"Zostaw tego konia w spokoju, kochasiu.",その馬を放っておいて、ダーリン。
31,"Rzeźnik odwrócił się wolno w stronę obcego przybysza, który wyszedł zza załomu muru, zza pleców ludzi, zgromadzonych dookoła wejścia do lochu.",肉屋はゆっくりと見知らぬ旅人に向き直した、その人物は壁の凸部から出てきて、集まって牢獄の入口を囲んでいる人々の背後から現れた。
32,"Obcy miał kędzierzawe, gęste, kasztanowate włosy, brunatną tunikę na watowanym kaftanie, wysokie, jeździeckie buty.",その見知らぬ人は、カールした濃い栗色の髪、ブラウンのチュニックをキルトジャケットに重ね着して、高い乗馬用のブーツを履いていた。
33,I żadnej broni.,そして武器は一切なし。
34,"Odejdź od konia powtórzył, uśmiechając się zjadliwie.",「馬から離れてくれ」と彼は再度言い、ほくそ笑んだ。
35,Jakże to?,それはどういうことだ？
