id,source,translation
1,«Лжешь»! подумал я.,「嘘だ」と私は思った。
2,"Брелоки и перстень на мизинце плохо вязались с письмом ради куска хлеба, да и по лицу Камышева пробежала чуть заметная, уловимая опытным глазом тучка, которую можно видеть на лицах только редко лгущих людей.",指環と小さな鈴は、パンのかけらによってわずかに係づいた。また、カミショフの顔には、さりげなく気付く目で見るとわかる少しの雲が浮かんだ。それは、まれにしか嘘をつく人々の顔でしか見られないものだった。
3,Какой сюжет вашей повести? спросил я.,私：「あなたの物語のプロットはどんなですか？」と聞きました。
4,Сюжет.,筋立て。
5,Как бы вам сказать?,どう言い表せばいいでしょうか？
6,Сюжет не новый.,筋書きは新しくない。
7,"Любовь, убийство.",愛、殺人。
8,"Да вы прочтете, увидите.",読んでみてください、見ますよ。
9,«Из записок судебного следователя».,「裁判所調査官のメモから」。
10,Камышев вскинул на меня своими добрыми глазами и тихо засмеялся.,カミーシェフは優しい目で私を見上げ、静かに笑った。
11,Надоедная служба.,退屈な仕事です。
12,"Служил-служил, махнул рукой и бросил.",奉仕しました、奉仕し続けましたが、手を振って投げました。
13,"Занятий у меня теперь нет, есть почти нечего.",私には今は活動がなく、ほとんど何もありません。
14,"И если вы, минуя достоинства, напечатаете мою повесть, то сделаете мне больше, чем одолжение.",もし、あなたが私の物語を尊厳を無視して印刷するなら、それは私にとって恩恵以上のことになります。
15,Вы поможете мне.,助けてください。
16,"Газета не богадельня, не странно-приимный дом.",新聞は慈善施設でもなく、奇妙なもてなしの家でもない。
17,"Я это знаю, но.",それはわかっているが･･･
18,уж вы будьте так добры.,お願いします。
19,Очень рад.,とても嬉しいです。
20,Чем могу быть полезен?,何かお手伝いできますか？
21,"Желающий попасть в начинающие сел и продолжал, глядя на пол своими умоляющими глазами:",始まりたいと考えている人が座って、励みの目で床を見つめながら話し続けました。
22,"Я притащил к вам маленькую повесть, которую мне хотелось бы напечатать в вашей газете.",私はあなたの新聞に掲載してもらいたい短編小説を持ってきました。
23,"Я вам откровенно скажу, г. редактор: написал я свою повесть не для авторской славы и не для звуков сладких.",正直に言いますと、編集者さん：私は自分の物語を書いたのは作家として名声や甘美な音を求めてではありません。
24,Для этих хороших вещей я уже постарел.,これらの素晴らしいことには、私はもう年をとりすぎています。
25,Вступаю же на путь авторский просто из меркантильных побуждений.,私は単に商業的な動機から、自分の作品に取り組むことにしました。
26,Заработать хочется.,稼ぎたいです。
27,Я теперь решительно никаких не имею занятий.,私は現在、何の仕事も持っていません。
28,"Был, знаете ли, судебным следователем в С-м уезде, прослужил пять с лишком лет, но ни капитала не нажил, ни невинности не сохранил.",「実は、あの……私はS県の検察官でした。5年以上務めましたが、資本は蓄えられず、無罪を保つこともありませんでした。」
29,"«Как, однако, он много говорит!» подумал я, протягивая руку к перу и тем давая знать, что мне некогда.",「とにかく、彼は話が長い！」と私は思いながら、ペンに手を伸ばし、それで私が忙しいことを示した。
30,(Уж больно надоели мне тогда посетители!),（その来客たちは、本当にうっとうしくてたまらなかった！）
31,Я отниму у вас одну только минуту! продолжал мой герой извиняющимся голосом.,「お前らにはたった1分だけ、時間をとるぞ！」と、私の主人公は謝るような声で言った。
32,Но прежде всего позвольте представиться.,まず、自己紹介させていただきます。
33,"Кандидат прав Иван Петрович Камышев, бывший судебный следователь.",元検察官のイヴァン・ペトロヴィッチ・カミシェフ、法学候補生。
34,"К пишущим людям не имею чести принадлежать, но, тем не менее, явился к вам с чисто писательскими целями.",私は作家ではありませんが、それにもかかわらず、純粋な作家の目的であるという理由でお目にかかりました。
35,"Перед вами стоит желающий попасть в начинающие, несмотря на свои под сорок.",貴方の前には、40歳未満であるにもかかわらず、初心者として参加したいと願っている人が立っています。
36,"Но лучше поздно, чем никогда.",遅くてもいい、それよりも全くないよりは。
37,"Войдя ко мне в кабинет, он сконфузился.",彼は私のオフィスに入ってきたが、困惑していた。
38,"Его нежную, чуткую натуру, вероятно, шокировал мой нахмуренный, недовольный вид.",彼の繊細で感受性豊かな性格は、おそらく私の不機嫌そうで不満な表情をショックをうけたのだろう。
39,"Извините, ради бога!",ごめんなさい、神のために！
40,"начал он мягким, сочным баритоном.",彼は柔らかく豊かなバリトンで話し始めた。
41,Я врываюсь к вам не в урочное время и заставляю вас делать для меня исключение.,私は時間通りではなくあなたのところに押しかけ、あなたに私のために例外を作ってもらっています。
42,Вы так заняты!,あなたはとても忙しいですね！
43,"Но видите ли, в чем дело, г. редактор: я завтра уезжаю в Одессу по одному очень важному делу.",事情はわかりますね、編集者さん。大切な用事があるので、明日オデッサに出張するんです。
44,"Имей я возможность отложить эту поездку до субботы, то, верьте, я не просил бы вас делать для меня исключение.",もし私が土曜日までこの旅を延期する機会があったなら、信じてください、私はあなたに特例を頼むことはしなかったでしょう。
45,"Я преклоняюсь перед правилами, потому что люблю порядок.",私は秩序を愛しているので、規則に従います。
46,"Каштановые волосы и борода густы и мягки, как шёлк.",栗色の髪とひげは、シルクのように濃くて柔らかい。
47,"Говорят, что мягкие волосы служат признаком мягкой, нежной, «шёлковой» души.",「柔らかい髪は優しい、やわらかい、“シルクのような”心を持つことのしるし」と言われています。
48,"Преступники и злые, упрямые характеры имеют, в большинстве случаев, жесткие волосы.",犯罪者や邪悪で頑固な性格の人々には、一般的に硬い髪があります。
49,Правда это или нет читатель опять-таки увидит далее.,これが本当かどうかは、読者はまた後で見ることになるだろう。
50,"Ни выражение лица, ни борода ничто так не мягко и не нежно в господине с кокардой, как движения его большого, тяжелого тела.",顔の表情も、ひげも、大佐をその蝶結びにつけたような者以上にやさしくていたわりでないところが、彼の大きくて重い身体の動きに優しさや慈愛を宿していた。
51,"В этих движениях сквозят воспитанность, легкость, грация и даже простите за выражение некоторая женственность.",これらの動作には、育ち、軽快さ、優美さが滲んでおり、失礼な表現かもしれませんが、ある種の女性らしさすら感じられます。
52,"Не много нужно усилий моему герою, чтобы согнуть подкову или сплющить в кулаке коробку из-под сардинок, а между тем ни одно его движение не выдает в нем физически сильного.",主人公には、蹄鉄を曲げたり、サーディンの缶詰の箱を握りつぶすことに少しの努力が必要ですが、その間に彼のどんな動きも彼が体力的に強いことを示していません。
53,"За дверную ручку или за шляпу он берется, как за бабочку: нежно, осторожно, слегка касаясь пальцами.",ドアの取っ手や帽子を彼は蝶々のように扱う。そっと、注意深く、指先で軽く触れながら。
54,"Шаги его бесшумны, рукопожатия слабы.",彼の足音は無音で、握手は弱い。
55,"Глядя на него, забываешь, что он могуч, как Голиаф, что одной рукой может поднять он то, чего не поднять пяти редакционным Андреям.",彼を見ていると、彼がゴライアテのように強力であるということを忘れてしまい、彼が五人の編集者たちにも持ち上げられなかったものを一手で持ち上げることができることを思い出させられる。
56,"Глядя на его легкие движения, не верится, что он силен и тяжел.",彼の軽快な動作を見ると、彼が力強くて重いことを信じられない。
57,Спенсер мог бы назвать его образцом грации.,スペンサーは彼を優雅の手本と言えたでしょう。
58,"От всего лица так и веет простотой, широкой, простецкой натурой, правдой.",その顔からは、広く自然体で、淳朴な性格や真実が感じられる。
59,"Если не ложь, что лицо есть зеркало души, то в первый день свидания с господином с кокардой я мог бы дать честное слово, что он не умеет лгать.",「もし顔は魂の鏡だというならば、私はこのコカルドの紳士と初めてデートした日に、彼が嘘をつくことができないと言い切ってもよかった」と、
60,Я мог бы даже держать пари.,私は賭けさえすることができるだろう。
61,Проиграл бы я пари или нет читатель увидит далее.,パリを負けるかどうかは、読者の方が先に見ることになるでしょう。
62,"Он, как я уже сказал, высок, широкоплеч и плотен, как хорошая рабочая лошадь.",彼は、私がすでに言ったように、背が高く、広い肩幅で、まるで優れた労働馬のように頑丈だった。
63,Всё его тело дышит здоровьем и силой.,彼の体は全体が健康と力に満ちている。
64,"Лицо розовое, руки велики, грудь широкая, мускулистая, волосы густы, как у здорового мальчика.",顔は桃色で、手は大きく、胸は広くて筋肉質で、髪は健康な少年のように濃かった。
65,Ему под сорок.,彼は40代です。
66,"Одет он со вкусом и по последней моде в новенький, недавно сшитый триковый костюм.",彼は洗練されたセンスで最新のトリコットスーツを着ていた。
67,"На груди большая золотая цепь с брелоками, на мизинце мелькает крошечными яркими звездочками бриллиантовый перстень.",胸には大きな金のチェーンがあり、小指には小さく輝く星型のダイヤモンドの指輪がちらちらと光っている。
68,"Но, что главнее всего и что так немаловажно для всякого мало-мальски порядочного героя романа или повести, он чрезвычайно красив.",なお、何よりも重要であり、小説や物語のどんなまともな主人公にとっても非常に大切なことは、彼が非常に美しいことである。
69,Я не женщина и не художник.,私は女性でも芸術家でもありません。
70,"Мало я смыслю в мужской красоте, но господин с кокардой своею наружностью произвел на меня впечатление.",男性の美には詳しくありませんが、彼のかくし場所である容貌は私に印象を与えました。
71,Его большое мускулистое лицо осталось навсегда в моей памяти.,彼の大きな筋肉質の顔は、私の記憶に永遠に焼きついています。
72,"На этом лице вы увидите настоящий греческий нос с горбинкой, тонкие губы и хорошие голубые глаза, в которых светятся доброта и еще что-то, чему трудно подобрать подходящее название.",その顔には、ギリシャ風の小さな曲がりくねった鼻、細い唇、そして良い青い目を見ることができます。その中には優しさが輝きながら、他の何か難しい言葉で形容することの困難なものもある。
73,"Это «что-то» можно подметить в глазах маленьких животных, когда они тоскуют или когда им больно.",「それは」小さな動物の目にみられることがあるのだ。彼らが悲しむときや痛い思いをするときに、それがわかるのだ。
74,"Что-то умоляющее, детское, безропотно терпящее.",頼むような、子供のような、無言で我慢している様子があった。
75,У хитрых и очень умных людей не бывает таких глаз.,巧妙で非常に賢い人々にはそんな眼はありません。
76,"Я вздохнул, положил перо и принялся ждать господина с кокардой.",ため息をついて、筆を置き、大佐が来るのを待ち始めた。
