id,source,translation
1,«Лжешь»! подумал я.,「嘘だ」と思った。
2,"Брелоки и перстень на мизинце плохо вязались с письмом ради куска хлеба, да и по лицу Камышева пробежала чуть заметная, уловимая опытным глазом тучка, которую можно видеть на лицах только редко лгущих людей.",指からはみ出る小さな黄色い人は、パンの切れ目を求めて、鍵環と小指に入った指輪のために手紙を悪くしたが、カミシェフの顔に微かに捉えられる経験豊富な眼差しの雲が走った。それはまれにしか嘘をつかない人々の顔だけで見られる。
3,Какой сюжет вашей повести? спросил я.,「あなたの物語のプロットは何ですか？」と私は聞いた。
4,Сюжет.,プロット。
5,Как бы вам сказать?,どのようにお伝えしましょうか？
6,Сюжет не новый.,ストーリーは新しくありません。
7,"Любовь, убийство.",愛、殺人。
8,"Да вы прочтете, увидите.",読んでみて、それを見てください。
9,«Из записок судебного следователя».,「裁判官のメモから」。
10,Камышев вскинул на меня своими добрыми глазами и тихо засмеялся.,カミーシェフは、優しい目を私に向けてあげて、静かに笑った。
11,Надоедная служба.,厄介な仕事だ。
12,"Служил-служил, махнул рукой и бросил.",「仕えた、仕えた、手を振って振り向かなかった。」
13,"Занятий у меня теперь нет, есть почти нечего.",「今は仕事がありません、ほとんど何もありません。」
14,"И если вы, минуя достоинства, напечатаете мою повесть, то сделаете мне больше, чем одолжение.",もし、あなたが私の物語を私の尊厳を無視して印刷するなら、それは私に対して恩義以上のことをします。
15,Вы поможете мне.,あなたは私を助けてくれますか。
16,"Газета не богадельня, не странно-приимный дом.",新聞は救貧院でもありませんし、宿泊所でもありません。
17,"Я это знаю, но.",それはわかっているけど。
18,уж вы будьте так добры.,どうかお願いします。
19,Очень рад.,とてもうれしいです。
20,Чем могу быть полезен?,どのようにお役に立てることができますか？
21,"Желающий попасть в начинающие сел и продолжал, глядя на пол своими умоляющими глазами:",「はじめの文法のレッスンを受けたい方は、座ってお待ちください」と、彼は床を見つめ、懇願する目で言った。
22,"Я притащил к вам маленькую повесть, которую мне хотелось бы напечатать в вашей газете.",私は、あなたの新聞に載せていただきたい小さな物語を持ってきました。
23,"Я вам откровенно скажу, г. редактор: написал я свою повесть не для авторской славы и не для звуков сладких.",私は率直に言います、編集者さん：自分の物語を書いたのは、作家としての名声や甘い言葉を得るためではありませんでした。
24,Для этих хороших вещей я уже постарел.,それらの素晴らしい事柄には、私はもう年をとりすぎている。
25,Вступаю же на путь авторский просто из меркантильных побуждений.,私は純粋に商業的な動機から、著作の道を歩むことにしました。
26,Заработать хочется.,稼ぎたい。
27,Я теперь решительно никаких не имею занятий.,私は現在、明確に何の仕事も持っていません。
28,"Был, знаете ли, судебным следователем в С-м уезде, прослужил пять с лишком лет, но ни капитала не нажил, ни невинности не сохранил.",「実は、S郡の判事で、5年以上勤めたんだけど、資本はつくれなかったし、無罪を保つこともできなかったんだよね」。
29,"«Как, однако, он много говорит!» подумал я, протягивая руку к перу и тем давая знать, что мне некогда.",私は手を羽ペンにのばしながら、「彼は本当にたくさん話すなあ」と思った。それで私には忙しいからと伝えるつもりだった。
30,(Уж больно надоели мне тогда посетители!),（その時の訪問者たち、本当にうんざりだった！）
31,Я отниму у вас одну только минуту! продолжал мой герой извиняющимся голосом.,「わたしの方がもうひとつだけ、お時間をいただくのです！」と、主人公は謝る声で言った。
32,Но прежде всего позвольте представиться.,まずは自己紹介をさせてください。
33,"Кандидат прав Иван Петрович Камышев, бывший судебный следователь.",元検察官であるイワン・ペトロヴィッチ・カミシェフは、司法試験に合格しました。
34,"К пишущим людям не имею чести принадлежать, но, тем не менее, явился к вам с чисто писательскими целями.",私は執筆の人々には名誉を持っていないが、それでも純粋に作家の目的であなたのところにやってきた。
35,"Перед вами стоит желающий попасть в начинающие, несмотря на свои под сорок.",貴方の前には、40代を超えても未来志向であろうとする人が立っています。
36,"Но лучше поздно, чем никогда.",遅くても、まだマシです。
37,"Войдя ко мне в кабинет, он сконфузился.",彼が私のオフィスに入ってくると、彼は困りました。
38,"Его нежную, чуткую натуру, вероятно, шокировал мой нахмуренный, недовольный вид.",彼の優しい、感受性のある性格は、おそらく私の不機嫌で不満な様子にショックを受けたにちがいない。
39,"Извините, ради бога!",お許しください、お願いします！
40,"начал он мягким, сочным баритоном.",「彼の声は、やわらかくて潤いのあるバリトンで始まった。」
41,Я врываюсь к вам не в урочное время и заставляю вас делать для меня исключение.,私は予定外の時間に訪れて、あなたに例外を作ってもらっています。
42,Вы так заняты!,忙しいのかな！
43,"Но видите ли, в чем дело, г. редактор: я завтра уезжаю в Одессу по одному очень важному делу.",ただね、編集長さん、話があるんだけど、ワタシ明日大切な用事でオデッサに行く予定なのよ。
44,"Имей я возможность отложить эту поездку до субботы, то, верьте, я не просил бы вас делать для меня исключение.",もし私が土曜日までこの旅行を延期することができれば、信じてください、私はあなたに例外をお願いしたりはしませんでした。
45,"Я преклоняюсь перед правилами, потому что люблю порядок.",私は秩序が好きなので、規則に従います。
46,"Каштановые волосы и борода густы и мягки, как шёлк.",栗色の髪とひげは、シルクのように濃くて柔らかい。
47,"Говорят, что мягкие волосы служат признаком мягкой, нежной, «шёлковой» души.",柔らかい髪は、柔らかくて優しい「シルクの」魂の証拠だと言われています。
48,"Преступники и злые, упрямые характеры имеют, в большинстве случаев, жесткие волосы.",犯罪者や悪い、頑固な性格の人々は、ほとんどの場合、硬い髪を持っている。
49,Правда это или нет читатель опять-таки увидит далее.,読者がそれが真実かどうかは、再度後で見ることになります。
50,"Ни выражение лица, ни борода ничто так не мягко и не нежно в господине с кокардой, как движения его большого, тяжелого тела.",顔の表情も髭も、この襟章をつけた紳士のように、彼の大きくて重い体の動きほどやわらかくて優雅ではないものだった。
51,"В этих движениях сквозят воспитанность, легкость, грация и даже простите за выражение некоторая женственность.",これらの動作には、礼儀正しさ、軽さ、優雅さ、そして言ってしまえば女性らしさがにじみ出ています。
52,"Не много нужно усилий моему герою, чтобы согнуть подкову или сплющить в кулаке коробку из-под сардинок, а между тем ни одно его движение не выдает в нем физически сильного.",主人公は馬蹄を曲げるか、さば缶の箱を握りつぶすために多くの努力は必要ではない。しかし、一方で彼の動きは物理的に強いという特徴は何も示していない。
53,"За дверную ручку или за шляпу он берется, как за бабочку: нежно, осторожно, слегка касаясь пальцами.",彼はドアノブや帽子をちょうど蝶々をつかむようにして、やさしく慎重に指先で触れていた。
54,"Шаги его бесшумны, рукопожатия слабы.",彼の歩みは静かで、握手も力が弱い。
55,"Глядя на него, забываешь, что он могуч, как Голиаф, что одной рукой может поднять он то, чего не поднять пяти редакционным Андреям.",彼を見ていると、彼がゴリアテのように強力であり、片手で5人の編集者たちが持ち上げられないものを持ち上げることができることを忘れてしまう。
56,"Глядя на его легкие движения, не верится, что он силен и тяжел.",彼の軽やかな動きを見ていると、彼が強くて重いとは信じられない。
57,Спенсер мог бы назвать его образцом грации.,スペンサーは彼を優雅の典型と呼べたでしょう。
58,"От всего лица так и веет простотой, широкой, простецкой натурой, правдой.",その顔からは、単純さや広がりのある、素朴な性格や真実が漂っている。
59,"Если не ложь, что лицо есть зеркало души, то в первый день свидания с господином с кокардой я мог бы дать честное слово, что он не умеет лгать.",「もしも顔が心の鏡であるというのが嘘じゃないなら、彼と軍服をつけた紳士とのデートの初日に、私は正直な言葉を信じることができます。彼は嘘をつくことはできません」と言えます。
60,Я мог бы даже держать пари.,私は賭けさえできます。
61,Проиграл бы я пари или нет читатель увидит далее.,読者が私が賭けに負けたのかどうかは、後でわかるだろう。
62,"Он, как я уже сказал, высок, широкоплеч и плотен, как хорошая рабочая лошадь.",彼は、もう言ったように、背が高くて肩幅が広く、良い働き馬のようにたくましかった。
63,Всё его тело дышит здоровьем и силой.,彼の体全体が健康と力で満ちている。
64,"Лицо розовое, руки велики, грудь широкая, мускулистая, волосы густы, как у здорового мальчика.",顔はピンク色で、手は大きく、胸が広く、筋肉質で、髪は健康な少年のように濃い。
65,Ему под сорок.,彼は40歳未満です。
66,"Одет он со вкусом и по последней моде в новенький, недавно сшитый триковый костюм.",彼はセンスよく、最新の流行に乗っていて、新しい、最近作られた三つ揃いのスーツを着ていた。
67,"На груди большая золотая цепь с брелоками, на мизинце мелькает крошечными яркими звездочками бриллиантовый перстень.",胸には大きな金のチェーンとチャーム、小指には小さく輝くダイヤモンドの指輪がちらりと光っている。
