id,source,translation
1,Беспредельный морской шум не прекращался ни на минуту.,The endless roar of the sea did not cease for a minute.
2,"Он набегал длинными волнами, то усиливаясь, то затихая.","He was running in long waves, intensifying then subsiding."
3,"И ветер то начинал шуметь в голых деревьях, то замолкал, так же как и я прислушиваясь к течению ночи.","And the wind would start rustling in the bare trees, then fall silent, just like me listening to the flow of the night."
4,"Но он не уходил, он был здесь.","But he did not leave, he was here."
5,Я это знал по запаху мокрой гальки и по едва внятному трепету одинокого платанового листа.,I knew this from the smell of wet pebbles and the faint tremble of a lone plane tree leaf.
6,"Я заметил еще днем этот упрямый сизый лист, но сейчас, ночью, он казался мне маленьким живым существом, моим единственным бодрствующим другом.","I had noticed this stubborn gray leaf during the day, but now at night, it seemed to me like a small living creature, my only wakeful friend."
7,"Изредка из тьмы, из города, доносились ружейные выстрелы.","Occasionally, gunshots could be heard from the darkness, from the city."
8,После каждого выстрела долго лаяли собаки.,"After each shot, the dogs barked for a long time."
9,Потом далеко в море мелькнул тусклый огонь и погас.,Then a dim light flashed far out at sea and then went out.
10,"Он заставлял смотреть на эти вещи пристальнее и дольше, чем мы это делаем обычно, и открывать в них много не замеченных ранее качеств.","He made us look at these things more closely and for longer than we usually do, and discover many qualities in them that had previously gone unnoticed."
11,"Так, в ноздреватом желтом камне было много накрепко впаянных в него маленьких морских ракушек, на кустах дрока оставалось еще несколько цветов, они сидели на прямых твердых стеблях, как промокшие и сморщенные золотые бабочки, и терпеливо дожидались солнца.","Thus, in the porous yellow stone, there were many tiny seashells firmly embedded in it. On the broom shrubs, a few flowers remained. They sat on their stiff straight stems like wet and wrinkled golden butterflies, patiently awaiting the sun."
12,"Но оно очень редко проступало в тумане размытым белым пятном и не давало ни теплоты, ни тени.",But it very rarely showed through the fog as a blurred white spot and provided neither warmth nor shade.
13,"Под единственным старым платаном с лимонными пятнами на стволе валялись листья, как бы вырезанные из тусклого зеленого бархата.","Under the lone old plane tree with lemon spots on its trunk, leaves lay as if cut out of dull green velvet."
14,"По чугунной калитке вереницей бежали муравьи, сносили в свои подземные житницы последние запасы на зиму, а под якорной цепью жила маленькая робкая жаба.","Ants were running in a row through the cast-iron gate, carrying their last reserves for the winter to their underground granaries, while a small timid frog lived under the anchor chain."
15,Ночью на другом берегу реки кто-то начал махать фонарем и протяжно кричать.,"At night, someone on the other side of the river started waving a lantern and shouting in a drawn-out way."
16,Я вышел с дядей,I went out with my uncle.
17,Илько на берег.,Ilko to the shore.
18,Река ревела.,The river roared.
19,Вода шла через греблю холодным водопадом.,The water was cascading over the dam in a cold waterfall.
20,"Ночь стояла поздняя, глухая, ни единой звезды не было над головой.","It was late at night, deep silence around, not a single star was overhead."
21,"В лицо дуло дикой свежестью разлива, оттаявшей земли.","The wide-open space blew wild freshness in one's face, from the thawed earth."
22,"И все время кто-то махал на том берегу фонарем и кричал, но слов за шумом реки нельзя было разобрать.","And all the time someone was waving a lantern on that bank and shouting, but their words could not be made out over the noise of the river."
23,"Когда гроб вынесли на крыльцо, я увидел на том берегу реки старую коляску, распряженных и привязанных к ней лошадей и маленькую женщину в черном маму.","When the coffin was carried out onto the porch, I saw on the other side of the river an old carriage, horses unharnessed and tied to it, and a small woman dressed in black: mother."
24,Она стояла неподвижно на берегу.,She stood motionless on the shore.
25,"Она видела оттуда, как выносили отца.",She saw from there how they carried out her father.
26,Потом она опустилась на колени и упала головой на песок.,Then she knelt down and fell face first onto the sand.
27,"Нет, отвечал дед.","No, Grandfather replied."
28,"Это верно, не виделись.","That's true, we haven't seen each other."
29,Остап начал слепнуть.,Ostap began to go blind.
30,"Надумал он дойти тогда до Петербурга, чтобы увидеть ту женщину, пока он еще не совсем ослеп.",He had made up his mind to reach Petersburg to see that woman before he went completely blind.
31,"Дошел он до царской столицы и узнал, что она умерла, мабудь, не выдержала разлуки.","He made it to the royal capital and learned that she had died, probably unable to endure the separation."
32,"Нашел Остап на кладбище ее могилу из белого мрамора-камня, глянул, и сердце у него сорвалось на камне лежала его железная роза.","Ostap found her grave of white marble stone in the cemetery, looked at it, and his heart broke - on the stone lay his iron rose."
33,Завещала та женщина положить розу на ее могилу.,That woman asked to place a rose on her grave.
34,Навеки.,Forever.
35,"А Остап начал лирничать и, мабудь, так и помер на шляху или на базаре под возом.","And Ostap began to lament and, apparently, died on the road or in the market under a wagon."
36,Аминь!,Amen!
37,На том берегу подымался по скату заповедный лес графини Браницкой.,"On the other bank, Countess Branicka's sacred forest rose up the slope."
38,Солнце не могло прорваться сквозь мощную зелень этого леса.,The sun could not break through the dense greenery of this forest.
39,Лишь изредка одинокий луч прорезал наискось чащу и открывал перед нами потрясающую силу растительности.,"Only occasionally a lone beam cut diagonally through the thickets, revealing to us the stunning power of vegetation."
40,"Как сверкающие пылинки, влетали в этот луч маленькие птицы.","Like sparkling specks of dust, little birds darted into this beam of light."
41,"Они с писком гонялись друг за другом и ныряли в листву, будто в зеленую воду.",They chased each other with squeals and dove into the foliage as if it was green water.
42,"Я набирал в ведро воды из пруда, бросал в эту воду траву и ждал.","I was filling a bucket with water from the pond, throwing grass into this water and waiting."
43,Красные поплавки неподвижно стояли в воде.,The red floats stood motionless in the water.
44,"Потом один из них начинал вздрагивать, пускал легкие круги, внезапно нырял или быстро плыл в сторону.","Then one of them would start to tremble, make gentle circles, suddenly dive or quickly swim to the side."
45,"Отец подсекал, леска натягивалась, ореховое удилище сгибалось в дугу, и в тумане над прудом начиналось бульканье, плеск, возня.","The father was reeling in, the line tightened, the walnut rod bent into an arch, and over the pond in the fog a bubbling, splashing and thrashing began."
46,"Вода разбегалась, качая кувшинки, торопливо удирали во все стороны жуки-водомеры, и наконец в загадочной глубине появлялся бьющийся золотой блеск.","The water scattered, rocking the lilies, and beetles scurried hurriedly in all directions; finally a flickering golden glow appeared in the mysterious depth."
