id,source,translation
1,ミホは、今では結婚して地元に中古の一戸建てを買っていて、そこに友達がよく集まっている。,"Miho jest teraz mężatką, kupiła dom w swoim rodzinnym mieście, gdzie często spotyka się ze znajomymi."
2,明日もアルバイトなので億劫に思う時もあるが、コンビニ以外の世界との唯一の接点であり、同い年の「普通の三十代女性」と交流する貴重な機会なので、ミホの誘いにはなるべく応じるようにしている。,"Jutro także mam pracę dorywczą, co czasami mnie zniechęca, ale jest to mój jedyny kontakt ze światem poza sklepem, cenna okazja do spotkań z ""zwykłą trzydziestolatką"" w moim wieku. Staram się jak najczęściej odpowiadać na zaproszenia Miho."
3,今日も、ミホと、まだ小さい子供を連れたユカリ、結婚しているが子供はまだのサツキと私、というメンバーで、ミホの家にケーキを持ち寄ってお茶をしていた。,"Dzisiaj, jak zwykle, spotkałyśmy się u Miho. Przyszłam tam ja, Yukari z małym dzieckiem, Satsuki która jest zamężna, ale jeszcze bez dzieci. Przywieźliśmy ciasto i spędziłyśmy czas przy herbacie."
4,そのとき、私は、初めて、世界の部品になることができたのだった。,Wtedy po raz pierwszy udało mi się stać częścią świata.
5,私は、今、自分が生まれたと思った。,"Pomyślałem, że właśnie się narodziłem."
6,世界の正常な部品としての私が、この日、確かに誕生したのだった。,Tego dnia na pewno przyszedłem na świat jako normalna część tego świata.
7,オープンまでの二週間、二人組になったり、社員を相手にしながら、架空の客に向かって、ひたすら練習が続いた。,"Przez dwa tygodnie przed otwarciem, trenowaliśmy nieustannie, czasem w parach, czasem z innymi pracownikami, udając że obsługujemy fikcyjnych gości."
8,「お客様」の目を見て微笑んで一礼すること、生理用品は紙袋に入れること、温かい物は冷たい物と分けて入れること、ファーストフードを頼まれたら手をアルコールで消毒すること。,"Uśmiechać się patrząc w oczy ""klientom"", robić ukłon, wkładać produkty higieniczne do papierowych torebek, pakować ciepłe posiłki oddzielnie od zimnych, dezynfekować ręce alkoholem po zamówieniu fast food."
9,お金に慣れるためにとレジの中には本物のお金が入っていたが、レシートには「トレーニング」と大きく印字されていたし、相手は同じ制服を着たアルバイト仲間だし、なんとなくお買いものごっこをしているようだった。,"W kasie były prawdziwe pieniądze, aby przyzwyczaić się do pracy z nimi, ale na paragonie było duże napisane ""Trening"", a druga osoba to kolega z pracy w tej samej umundurowaniu, więc wszystko wydawało się trochę jak zabawa w sklep."
10,二つ年下の妹は、私と違って、「普通」の子どもだった、かといって私を敬遠するわけでもなく、むしろ慕ってくれていた。,"Moja młodsza o dwa lata siostra była „normalnym” dzieckiem, zupełnie inna niż ja, ale nigdy mnie nie stroniła. Wręcz przeciwnie, zawsze za mną podążała."
11,妹が私と異なり普通のことで母に叱られているとき、母に私は近づいて「どうして怒っているの？」と理由を尋ねた。,"Kiedy moja siostra była karana przez naszą matkę za coś normalnego, różnego od mnie, podszedłem do matki i zapytałem: ""Dlaczego jesteś zła?"""
