id,source,translation
1,ミホとサツキは地元で頻繁に会っているせいか、そっくりな表情と喋り方をしている。,"Perhaps because Miho and Satsuki meet frequently in their hometown, they have identical expressions and ways of speaking."
2,特にお菓子の食べ方が似ていて、二人ともネイルを施した手でクッキーを小さく割りながら口に運んでいる。,The way they eat sweets is especially similar; both of them delicately break the cookies into small pieces with their manicured hands and bring it to their mouths.
3,前からそうだったろうか、と思いだそうとするが、記憶が曖昧だ。,"I try to remember if it was always like this before, but my memory is vague."
4,前に会ったときの二人の小さな癖や仕草は、もうどこかへ流れ出て行ってしまったのかもしれないとも思う。,I also think that the little habits and gestures of the two when we met before might have already flowed away somewhere.
5,ミホは、今では結婚して地元に中古の一戸建てを買っていて、そこに友達がよく集まっている。,"Miho is now married, has bought a used detached house in her hometown, and her friends often gather there."
6,明日もアルバイトなので億劫に思う時もあるが、コンビニ以外の世界との唯一の接点であり、同い年の「普通の三十代女性」と交流する貴重な機会なので、ミホの誘いにはなるべく応じるようにしている。,"Even though I sometimes feel reluctant because I have part-time work again tomorrow, it’s my only connection with the world outside of the convenience store. It's also a valuable opportunity to interact with women in their thirties who are of the same age as me. So, I try to accept Miho's invitations as much as possible."
7,今日も、ミホと、まだ小さい子供を連れたユカリ、結婚しているが子供はまだのサツキと私、というメンバーで、ミホの家にケーキを持ち寄ってお茶をしていた。,"Today, Miho, Yukari who brought her still young child, Satsuki who is married but has no children yet, and I gathered at Miho's house with cakes for tea."
8,そのとき、私は、初めて、世界の部品になることができたのだった。,That was the first time I could become a part of the world.
9,私は、今、自分が生まれたと思った。,"I thought, now, I was born."
10,世界の正常な部品としての私が、この日、確かに誕生したのだった。,"On this day, I was indeed born as a normal part of the world."
11,オープンまでの二週間、二人組になったり、社員を相手にしながら、架空の客に向かって、ひたすら練習が続いた。,"For two weeks leading up to the opening, we practiced relentlessly, partnering up and pretending to serve fictitious customers while our colleagues watched."
12,「お客様」の目を見て微笑んで一礼すること、生理用品は紙袋に入れること、温かい物は冷たい物と分けて入れること、ファーストフードを頼まれたら手をアルコールで消毒すること。,"Looking into the customer's eyes with a smile and bowing, putting sanitary products in paper bags, placing hot items separately from cold ones, and sanitizing your hands with alcohol when asked for fast food."
13,お金に慣れるためにとレジの中には本物のお金が入っていたが、レシートには「トレーニング」と大きく印字されていたし、相手は同じ制服を着たアルバイト仲間だし、なんとなくお買いものごっこをしているようだった。,"To get used to handling money, the cash register contained real money, but the receipt was marked with 'Training' in large print, and the person across was a part-time coworker in the same uniform. It all seemed somewhat like playing shopping."
14,二つ年下の妹は、私と違って、「普通」の子どもだった、かといって私を敬遠するわけでもなく、むしろ慕ってくれていた。,"My younger sister, who was two years younger than me, was a ""normal"" child unlike me, but she didn't avoid me. On the contrary, she admired me."
15,妹が私と異なり普通のことで母に叱られているとき、母に私は近づいて「どうして怒っているの？」と理由を尋ねた。,"When my sister was getting scolded by our mother for something usual, unlike me, I approached my mother and asked, ""Why are you angry?"""
16,私が母に質問したせいでお説教が終わると、庇かばわれたと思うのか、妹はいつも私に「ありがとう」と言った。,"Whenever a lecture from our mother ended due to my questioning, my sister, perhaps thinking she had been spared, always said ""thank you"" to me."
17,お菓子や玩具にあまり興味がなかった私は、それらを妹にあげることも多かった。,"I, who was not very interested in sweets and toys, often gave them to my younger sister."
18,そのため、妹はいつも私についてまわっていた。,"Therefore, my younger sister was always following me around."
19,「お父さん、焼き鳥好きだから、今日、これを焼いて食べよう」 良く聞こえなかったのだろうかと、はっきりとした発音で繰り返すと、母はぎょっとし、隣にいた他の子のお母さんも驚いたのか、目と鼻の穴と口が一斉にがばりと開いた。,"""Dad, since you like Yakitori, let's grill and eat this today,"" I repeated clearly, wondering if she hadn't heard me well. My mother blinked in surprise and the mother of the other child next to us also seemed shocked, her eyes, nostrils and mouth all opening wide at once."
20,変な顔だったので笑いそうになったが、その人が私の手元を凝視しているのを見て、そうか、一羽じゃ足りないなと思った。,"His face was so strange that I almost laughed, but seeing him stare at my hands, I realized that one was not enough."
21,「もっととってきたほうがいい？」 近くで二、三羽並んで歩いている雀にちらりと視線をやると、やっと我に返った母が、「恵子！」ととがめるような声で、必死に叫んだ。,"""Should I get more?"" As she glanced at the sparrows walking side by side nearby, my mother, who finally came to her senses, desperately shouted ""Keiko!"" in a reproachful tone."
22,「小鳥さんはね、お墓をつくって埋めてあげよう。,"""Let's make a grave for the little bird and bury it."""
23,ほら、皆も泣いてるよ。,"Look, everyone is crying too."
24,お友達が死んじゃって寂しいね。,"It's sad that our friend died, isn't it?"
25,ね、かわいそうでしょう？」,"""Poor thing, right?"""
26,「なんで？　せっかく死んでるのに」 私の疑問に、母は絶句した。,"""Why? Even though I'm finally dead"" In response to my question, my mother was at a loss for words."
27,缶コーヒーと煙草とアメリカンドックを手早くＳサイズの袋に入れる。,"I quickly put canned coffee, cigarettes, and a hot dog into a small bag."
28,その間、ポケットの中の小銭を鳴らしていた男性が、ふと思いついたように胸ポケットに手を入れる。,"In the meantime, the man who had been jingling coins in his pocket suddenly reached into his breast pocket as if he had remembered something."
29,その仕草から、電子マネーで支払をするのだなと咄嗟に判断する。,"From that gesture, I quickly judged that he was going to pay with electronic money."
30,「いらっしゃいませ、おはようございます！」 軽い会釈をして、男性客が差し出した缶コーヒーを受け取る。,"""Welcome, good morning!"" With a light bow, she accepts the canned coffee offered by the male customer."
31,「あー、あと煙草の５番を一つ」 「かしこまりました」 すばやくマルボロライトメンソールを抜き取り、レジでスキャンする。,"""Ah, and one pack of number 5 cigarettes, please."" ""Sure."" He quickly picked out a pack of Marlboro Lights Menthol and scanned it at the register."
32,「年齢確認のタッチをお願いします」,"""Please touch for age verification."""
33,画面をタッチしながら、男性の目線がファーストフードが並んだショーケースにすっと移ったのを見て、指の動きを止める。,"While touching the screen, he saw the man's gaze smoothly shift to the showcase lined with fast food, and he stopped moving his finger."
34,「何かおとりしますか？」と声をかけてもいいが、客が買うかどうか悩んでいるように見えるときは、一歩引いて待つことにしている。,"""I could ask 'Would you like something?' but when the customer seems to be unsure about purchasing, I choose to step back and wait."""
35,チャリ、という微かな小銭の音に反応して振り向き、レジのほうへと視線をやる。,"Reacting to the faint sound of coins, I turned around and looked towards the cash register."
36,掌やポケットの中で小銭を鳴らしている人は、煙草か新聞をさっと買って帰ろうとしている人が多いので、お金の音には敏感だ。,"Many people who jingle coins in their palms or pockets are those trying to quickly buy cigarettes or a newspaper and return, so they are sensitive to the sound of money."
37,案の定、缶コーヒーを片手に持ち、もう片方の手をポケットに突っ込んだままレジに近付いている男性がいた。,"Sure enough, there was a man approaching the cash register with a can of coffee in one hand and the other hand in his pocket."
38,素早く店内を移動してレジカウンターの中に身体をすべりこませ、客を待たせないように中に立って待機する。,"Swiftly moving through the store, slipping behind the cash register counter, standing inside to await customers so as not to keep them waiting."
39,コンビニエンスストアは、音で満ちている。,The convenience store is filled with sound.
40,客が入ってくるチャイムの音に、店内を流れる有線放送で新商品を宣伝するアイドルの声。,"The sound of a chime as a customer enters, overlaid with the voice of an idol advertising new products on the in-store broadcasting system."
41,店員の掛け声に、バーコードをスキャンする音。,"The sound of barcodes being scanned, accompanied by the clerk's call."
42,かごに物を入れる音、パンの袋が握られる音に、店内を歩き回るヒールの音。,"The sound of items being placed in a basket, the crinkling of bread bags, and the clacking of heels pacing around the store."
43,全てが混ざり合い、「コンビニの音」になって、私の鼓膜にずっと触れている。,"Everything is mixed together, becoming the ""sound of the convenience store"", continuously touching my eardrums."
