id,source,translation
1,"Deux autres petites photos à bords dentelés, datant vraisemblablement de la même année, montrent la même enfant, mais plus menue, dans une robe à volants et manches ballon.","Two other small photos with a scalloped edge, presumably from the same year, show the same child, but slimmer, in a ruffled dress with balloon sleeves."
2,"Sur la première, elle se blottit de façon espiègle contre une femme au corps massif, d'un seul tenant dans une robe à larges rayures, les cheveux relevés en gros rouleaux.","In the first one, she mischievously snuggled up against a solidly built woman, all in one piece in a dress with wide stripes, her hair done in large curls."
3,"Sur l'autre, elle lève le poing gauche, le droit est retenu par la main d'un homme, grand, en veste claire et pantalon à pinces, à la posture nonchalante.","On the other one, she raises her left fist, her right hand is held by the hand of a tall man in a light jacket and pleated trousers, in a nonchalant posture."
4,"Les deux photos ont été prises le même jour devant un muret surmonté d'une bordure de fleurs, dans une cour pavée.","The two photos were taken on the same day in front of a wall topped with a flower border, in a paved courtyard."
5,Au-dessus des têtes passe une corde à linge sur laquelle une épingle est restée accrochée.,"Above the heads, a clothesline passes by, with a pin hanging on it."
6,"Une autre photo, signée du même photographe mais le papier du livret est plus ordinaire et le liseré d'or a disparu —, sans doute vouée à la même distribution familiale, montre une petite fille d'environ quatre ans, sérieuse, presque triste malgré une bonne bouille rebondie sous des cheveux courts, séparés par une raie au milieu et tirés en arrière par des barrettes auxquelles sont attachés des rubans, comme des papillons.","Another photo, signed by the same photographer but with more ordinary booklet paper and the gold border disappeared—most likely destined for the same family distribution—shows a little girl of about four years old, serious, almost sad despite a round chubby face under short hair, parted in the middle and pulled back with hair clips to which ribbons are attached, like butterflies."
7,"La main gauche repose sur la même table sculptée, entièrement visible, de style Louis XVI.","The left hand rests on the same fully visible, carved Louis XVI style table."
8,"Elle apparaît boudinée dans son corsage, sa jupe à bretelles remonte par-devant à cause d'un ventre proéminent, peut-être signe de rachitisme (1944, environ).","She appears stuffed into her bodice, her pinafore pulled up in the front because of a prominent belly, perhaps a sign of rickets (around 1944)."
9,Les garçons étaient fiers de partir au régiment et on les trouvait beaux en soldats.,The boys were proud to join the regiment and they were found to be handsome as soldiers.
10,"Le soir du conseil de révision, ils faisaient la tournée des cafés pour célébrer la gloire d'être reconnus comme de vrais hommes.","On the evening of the conscription board, they went on a tour of cafes to celebrate the glory of being recognized as real men."
11,"Avant le régiment, ils étaient encore des gamins et ne valaient rien sur le marché du travail et du mariage.","Before joining the regiment, they were still kids and they were worth nothing in the job and marriage market."
12,"Après, ils pourraient avoir une femme et des enfants.","Afterward, they could have a wife and children."
13,L'uniforme qu'ils promenaient dans le quartier lors des permissions les enveloppait de beauté patriotique et de sacrifice virtuel.,The uniform they wore in the neighborhood during their leave enveloped them in patriotic beauty and virtual sacrifice.
14,"L'ombre des combattants vainqueurs, des GI, flottait autour d'eux.","The shadow of the victorious fighters, the GI's, hovered around them."
15,"Le drap rêche de la vareuse, effleurée quand on se hissait sur la pointe des pieds pour les embrasser, matérialisait la coupure absolue entre l'univers des hommes et celui des femmes.","The rough fabric of the jacket, brushed against when one stood on tiptoe to kiss them, materialized the absolute divide between the world of men and that of women."
16,À les voir on éprouvait un sentiment d'héroïsme.,"Looking at them, one felt a sense of heroism."
17,"Sous l'immuabilité, les affiches du cirque de l'année dernière avec la photo de Roger Lanzac, les images de première communion distribuées aux camarades, le Club des Chansonniers sur Radio Luxembourg, les jours se remplissaient de désirs nouveaux.","Underneath the immutability, last year's circus posters featuring the photo of Roger Lanzac, the images of First Communion distributed to classmates, and the Club des Chansonniers on Radio Luxembourg, filled the days with new desires."
18,"Le dimanche après-midi, on s'agglutinait à la vitrine du magasin d'électricité générale devant la télévision.","On Sunday afternoons, people would crowd around the display window of the general electrical store to watch television."
19,Des cafés investissaient dans l'achat d'un poste pour attirer la clientèle.,Cafés were investing in the purchase of a radio in order to attract customers.
20,Au flanc des collines serpentaient des pistes de motocross et l'on regardait monter et descendre les engins assourdissants la journée entière.,"On the slopes of the hills wound motocross tracks, and one could watch the deafening machines go up and down all day long."
