id,source,translation
1,"Ils embrayaient par comparaison sur la guerre d'avant, la Grande, celle de 14, gagnée, elle, dans le sang et la gloire, une guerre d'hommes que les femmes de la table écoutaient avec respect.","Porównywali to z poprzednią wojną, Wielką, tą z 1914 roku, wygraną w krwi i chwale, męską wojną, którą kobiety przy stole słuchały z szacunkiem."
2,"Ils parlaient du Chemin des Dames et de Verdun, des gazés, des cloches du 11 novembre 1918.","Rozmawiali o Drodze Dam i Verdun, o ofiarach gazu, dzwonach 11 listopada 1918 roku."
3,Ils nommaient des villages dont pas un enfant parti au front n'était revenu.,"Wymieniali nazwy wsi, z których żadne dziecko wysłane na front nie wróciło."
4,"Ils opposaient les soldats dans la boue des tranchées aux prisonniers de 40, au chaud et à l'abri pendant cinq ans, qui n'avaient même pas reçu de bombes sur la tête.","Porównywali żołnierzy brodzących w błocie okopów do więźniów z roku 40 - ciepło i bezpiecznie schowanych przez pięć lat, na których nawet nie spadły bomby."
5,Ils se disputaient l'héroïsme et le malheur.,Kłócili się o heroizm i nieszczęście.
6,"Mais ils ne parlaient que de ce qu'ils avaient vu, qui pouvait se revivre en mangeant et buvant.","Ale mówili tylko o tym, co widzieli, co mogło ożyć podczas jedzenia i picia."
7,Ils n'avaient pas assez de talent ou de conviction pour parler de ce qu'ils savaient mais qu'ils n'avaient pas vu.,"Nie mieli wystarczająco dużo talentu lub przekonania, aby mówić o tym, co wiedzieli, ale czego nie widzieli."
8,"Donc ni des enfants juifs montant dans des trains pour Auschwitz, ni des morts de faim ramassés au matin dans le ghetto de Varsovie, ni des 10 000 degrés à Hiroshima.","Więc ani o żydowskich dzieciach, które wsiadają do pociągów do Auschwitz, ani o umierających z głodu znalezionych rano w getcie warszawskim, ani o 10 000 stopniach w Hiroszimie."
9,"D'où cette impression que les cours d'histoire, les documentaires et les films, plus tard, ne dissiperaient pas : ni les fours crématoires ni la bombe atomique ne se situaient dans la même époque que le beurre au marché noir, les alertes et les descentes à la cave.","Stąd to wrażenie, które lekcje historii, dokumenty i filmy, później, nie rozwiały: ani krematoria, ani bomba atomowa nie były z tego samego okresu co masło na czarnym rynku, alarmy i schronienia się w piwnicach."
10,"Sous l'immuabilité, les affiches du cirque de l'année dernière avec la photo de Roger Lanzac, les images de première communion distribuées aux camarades, le Club des Chansonniers sur Radio Luxembourg, les jours se remplissaient de désirs nouveaux.","Pod nienaruszalnością starego plakatu z zeszłorocznego cyrku i zdjęciem Rogera Lanzaca, obrazków z pierwszej Komunii Świętej rozdanych kolegom, audycji Klubu Piosenkarzy na Radio Luxembourg, dni wypełniały się nowymi pragnieniami."
11,"Le dimanche après-midi, on s'agglutinait à la vitrine du magasin d'électricité générale devant la télévision.","W niedzielę po południu, tłumy gromadziły się przed sklepem z elektrycznością, aby obejrzeć telewizję."
12,Des cafés investissaient dans l'achat d'un poste pour attirer la clientèle.,"Kawiarnie inwestowały w zakup telewizora, aby przyciągnąć klientów."
13,Au flanc des collines serpentaient des pistes de motocross et l'on regardait monter et descendre les engins assourdissants la journée entière.,"Na zboczach wzgórz wijeły się tory motocrossowe, a przez cały dzień można było obserwować wjeżdżające i zjeżdżające z nich ogłuszające maszyny."
14,"L'impatience grandissante du commerce avec ses nouveaux mots d'ordre, « initiative », « dynamisme », secouait le train-train des villes.","Rosnące niecierpliwość handlu ze swoimi nowymi hasłami ""inicjatywa"", ""dynamizm"", wstrząsała rutyną miast."
15,"Entre la fête foraine et la kermesse, la Quinzaine commerciale s'installait comme rite de printemps.","Między jarmarkiem a festynem, dwutygodniowy targ handlowy stawał się jakby rytuałem wiosny."
16,"Dans les rues du centre, les haut-parleurs beuglaient des incitations à acheter, entrecoupées de chansons d'Annie Cordy et d'Eddie Constantine, pour gagner la Simca ou la salle à manger.","Na ulicach centrum, głośniki ryczały zachęty do zakupów, przeplatane piosenkami Annie Cordy i Eddiego Constantine'a, aby wygrać Simcę lub jadalnię."
