id,source,translation
1,Celui qui est sous ma joue est un manuscrit d'amour : c'est l'histoire d'un mec qui rencontre une fille mais il est marié et elle a un copain.,私の頬の下にあるのは愛の手稿：それは既婚者の男が一人の女性と出会う話ですが、彼女には彼氏がいます。
2,J'en ai lu sept pages et je le connais déjà par cœur.,7ページしか読んでいませんが、既に心の中に刻まれています。
3,Rien ne pourra me surprendre.,驚くことは何もない。
4,"Depuis des lunes, je ne lis plus, je relis.",月日が経ってからは、読むことをやめて読み直すだけです。
5,"La même vieille bouillie dont on fait des « nouveautés », des saisons, des rentrées « littéraires », des succès, des bides, des bides.",「新製品」、「シーズン」、「文学の秋」、「ヒット作」、「フロップ」と名付けられるものすべてが、実際には同じ古めかしい中身でできている。
6,"Du papier qu'on recycle, des camions qui partent le matin et qui rentrent le soir, bourrés de nouveautés déjà hors d'âge.",リサイクルされる紙、朝出て夜帰るトラック、それは既に時代遅れの新製品でいっぱいです。
7,Depuis combien d'années ai-je arrêté de sauter de joie à l'idée que j'allais découvrir un chef-d'œuvre et rentrer au bureau le lundi en étant un homme neuf?,私が喜びで跳ね上がり、新たな傑作を発見し、新たな人間として月曜日にオフィスに戻るという考えを何年も前にやめたのだろうか？
8,Vingt ans?,二十歳？
9,Trente ans?,30歳ですか？
10,Je n'aime pas tenir ce genre de compte qui sent la mort.,私は死を感じさせるこの種の計算をするのが好きではありません。
11,"Si je ferme les yeux je vois la lueur jaune uniforme de la lampe de Perzel à travers mes paupières et puis des formes noires l'envahissent, construisant des ruines mouvantes, des dessins de Victor Hugo.",目を閉じると、まぶた越しにペルゼルのランプが発する均一な黄色い光が見え、それから黒い形状がそれを覆って、動く廃墟を築き、ヴィクトール・ユーゴーの絵画をつくり出します。
12,"Mon souffle ralentit, mon cœur se calme un peu, je pourrais m'endormir, mourir.",息が遅くなり、心が少し落ち着き、私は眠ることも、死ぬこともできそうです。
13,Mourir à l'attache.,鎖に繋がれて死ぬ。
14,"On dirait : « Il est mort comme il a vécu, parmi les livres, en lisant! » et, en vérité, je serais mort en rêvant à rien.",「彼は生涯を通じて本に囲まれ、読書をする中で亡くなった」と言われるでしょう。しかし、実際には、私は何も考えずに死んでいくことでしょう。
15,Il y a bien bien longtemps que je ne lis plus vraiment.,私が本当に読み込むのはもうとても長い間前のことです。
16,Est-ce que je sais seulement encore lire ce qui s'appelle lire?,もはや読書と呼べるものを私がまだ読めるかどうかさえ、わからない。
17,En suis-je seulement capable?,私にそれができるのだろうか？
18,"Si je tourne la tête sur le côté, mon cœur cogne davantage et fait trembler le bois.",もし私が頭を横に向けると、私の心臓はもっと激しく打ち、木を揺らします。
19,La maison est plongée tout entière dans un silence de vieux papier.,家全体が古い紙のような静寂に包まれている。
20,"Comme la neige, les livres mangent les bruits.",雪のように、本は音を消し去る。
21,Mon métier a son odeur et ses étouffements.,私の仕事には独特の香りと息苦しさがあります。
22,Je le respire encore mieux dans ce silence.,この静寂の中で、私はそれを更に深く感じます。
23,Retourner au bruit du monde est toujours une épreuve.,世俗の喧騒に戻ることはいつだって試練である。
24,Qui peut bien frapper?,誰がこんなにたたくのだろう？
25,"Je ne reconnais pas cette frappe légère, petite, discrète.",この軽く、小さく、控えめな打撃は認識できません。
26,Petite main.,小さな手。
27,Entrez.,入ってください。
28,Elle entre.,彼女が入る。
29,Je ne l'ai jamais vue.,私は彼女を見たことがありません。
30,"J'ai aussitôt une bouffée de nostalgie, la nostalgie du temps où la maison était encore si petite que je reconnaissais toutes les filles par leurs mollets dans les couloirs.",すぐに懐かしさが込み上げてきた。家がまだ小さく、廊下で全ての女の子を彼女たちのふくらはぎから認識できた頃を思い出して。
31,Elle a une bonne tête.,彼女は良い性格をしています。
32,"Vu son regard étonné, la mienne doit être un rien froissée.",彼の驚いた顔を見ると、私のは少し皺が寄っているに違いない。
33,"Des marques rouges de la manche de ma veste sur ma joue, sans doute.",おそらく、私の頬にはジャケットの袖からの赤い跡が残っている。
34,Je vous dérange?,邪魔していますか？
35,"Je survivrai à votre passage, Mademoiselle.",あなたが去った後も、私は生き続けます、お嬢さん。
36,Qui êtes-vous?,あなたは誰ですか？
37,"Ben, je suis la stagiaire!",ええ、私はインターンです！
38,Dans quel service?,どの部署ですか？
39,On ne me l'a pas dit.,それは私には言われませんでした。
40,"Vous savez, nous les stagiaires, on abat tellement de boulot qu'on a intérêt à être polyvalents.",あなたは知っているでしょう、私たちインターンは多くの仕事をこなさなければならず、そのために多才であることが求められます。
41,Vous voulez une augmentation?,昇給を望んでいますか？
42,"Non, je ne gagne rien.",いいえ、私は何も得ていません。
43,"Elle est assez décoiffée, me semble-t-il, trouée au jean, colorée du reste.",彼女はかなり髪が乱れているように見え、ジーンズは穴が開いており、それ以外の部分は色とりどりだ。
44,"Elle est petite, elle a le regard noir, elle est sympathique, mais je serais bien en peine de dire si elle est jolie.",彼女は小柄で、黒い瞳をしています。親しみやすい性格ですが、彼女が美人かどうかは正直言って分からない。
45,Je ne sais plus lire ces filles-là non plus.,もう、そういう女性たちは読めない。
46,Elle est vive.,彼女は活発です。
47,Normale Sup?,ノルマル・シュプリエール？
48,Métiers du livre la machine à fabriquer mille Gaston Gallimard par an pour mieux les broyer ensuite?,本の職人は、より効率的に彼らを破壊するために、年間1000冊のガストン・ガリマールを生産する機械なのか？
49,Alors qu'est-ce que vous faites ici?,それで、あなたはここで何をしているのですか？
50,J'aime bien les livres aussi!,私も本が大好きです！
51,Et puis il y avait une place.,そして、そこには広場があった。
52,On doit faire un stage en entreprise.,企業でのインターンシップを行う必要があります。
53,Obligatoire.,義務的な。
54,"Et qu'est-ce que vous faites dans mon bureau, si ce n'est pas indiscret?",もし失礼でなければ、私のオフィスで何をしているのですか？
55,"C'est monsieur Meunier, le grand patron, qui m'a dit de.",それはムニエ氏、大きな上司が私に言ったことです。
56,Le grand patron? Meunier?,大統領？ムニエ？
57,Vous ne le connaissez pas?,あなたは彼を知らないのですか？
58,Trop bien.,良すぎる。
59,"Non, gestion d'entreprises culturelles.",いえ、文化事業の管理です。
